ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,768965.000000,1678680.000000,0.000000,t001_0_1
2A,380980.000000,1582426.000000,0.000000,t001_0_1
3A,375380.000000,1686410.000000,0.000000,t001_0_1
4A,430749.000000,1603809.000000,0.000000,t001_0_1
5A,792799.000000,1852058.000000,0.000000,t001_0_1
6A,677042.000000,2021902.000000,0.000000,t001_0_1
7A,558428.000000,2132228.000000,0.000000,t001_0_1
8A,439100.000000,2159324.000000,0.000000,t001_0_1
9A,313710.000000,2337233.000000,0.000000,t001_0_1
10A,196668.000000,2267207.000000,0.000000,t001_0_1
11A,110850.000000,2782512.000000,0.000000,t001_0_1
1A,759030.000000,1686671.000000,0.621048,t002_0_1
2A,379487.000000,1556214.000000,0.621048,t002_0_1
3A,363711.000000,1686838.000000,0.621048,t002_0_1
4A,428496.000000,1595912.000000,0.621048,t002_0_1
5A,812036.000000,1835131.000000,0.621048,t002_0_1
6A,682065.000000,2012087.000000,0.621048,t002_0_1
7A,560386.000000,2117919.000000,0.621048,t002_0_1
8A,439726.000000,2124586.000000,0.621048,t002_0_1
9A,322956.000000,2331346.000000,0.621048,t002_0_1
10A,196524.000000,2270501.000000,0.621048,t002_0_1
11A,114217.000000,2781368.000000,0.621048,t002_0_1
1A,722977.000000,1688052.000000,1.242096,t003_0_1
2A,394217.000000,1589991.000000,1.242096,t003_0_1
3A,367105.000000,1650290.000000,1.242096,t003_0_1
4A,420128.000000,1606902.000000,1.242096,t003_0_1
5A,802695.000000,1843535.000000,1.242096,t003_0_1
6A,683410.000000,1991335.000000,1.242096,t003_0_1
7A,577969.000000,2091132.000000,1.242096,t003_0_1
8A,444467.000000,2127940.000000,1.242096,t003_0_1
9A,318252.000000,2330074.000000,1.242096,t003_0_1
10A,195112.000000,2259506.000000,1.242096,t003_0_1
11A,113840.000000,2779095.000000,1.242096,t003_0_1
1A,717633.000000,1678630.000000,1.863144,t004_0_1
2A,423908.000000,1618705.000000,1.863144,t004_0_1
3A,398270.000000,1711103.000000,1.863144,t004_0_1
4A,422923.000000,1609090.000000,1.863144,t004_0_1
5A,767054.000000,1843199.000000,1.863144,t004_0_1
6A,672320.000000,1980427.000000,1.863144,t004_0_1
7A,561393.000000,2098699.000000,1.863144,t004_0_1
8A,459281.000000,2147175.000000,1.863144,t004_0_1
9A,324980.000000,2321057.000000,1.863144,t004_0_1
10A,196220.000000,2254328.000000,1.863144,t004_0_1
11A,113456.000000,2776847.000000,1.863144,t004_0_1
1A,717129.000000,1668829.000000,2.484192,t005_0_1
2A,452359.000000,1623987.000000,2.484192,t005_0_1
3A,410173.000000,1716546.000000,2.484192,t005_0_1
4A,422606.000000,1622603.000000,2.484192,t005_0_1
5A,753617.000000,1831932.000000,2.484192,t005_0_1
6A,686185.000000,2019955.000000,2.484192,t005_0_1
7A,569494.000000,2102094.000000,2.484192,t005_0_1
8A,461864.000000,2157112.000000,2.484192,t005_0_1
9A,328468.000000,2318847.000000,2.484192,t005_0_1
10A,200789.000000,2266930.000000,2.484192,t005_0_1
11A,112377.000000,2775538.000000,2.484192,t005_0_1
1A,728167.000000,1652604.000000,3.105240,t006_0_1
2A,471118.000000,1656329.000000,3.105240,t006_0_1
3A,400192.000000,1705985.000000,3.105240,t006_0_1
4A,435382.000000,1580036.000000,3.105240,t006_0_1
5A,740131.000000,1816668.000000,3.105240,t006_0_1
6A,678485.000000,2009419.000000,3.105240,t006_0_1
7A,561226.000000,2119726.000000,3.105240,t006_0_1
8A,454093.000000,2108099.000000,3.105240,t006_0_1
9A,324031.000000,2314723.000000,3.105240,t006_0_1
10A,194668.000000,2258644.000000,3.105240,t006_0_1
11A,113047.000000,2775535.000000,3.105240,t006_0_1
1A,733749.000000,1681894.000000,3.726288,t007_0_1
2A,483183.000000,1628618.000000,3.726288,t007_0_1
3A,344558.000000,1703882.000000,3.726288,t007_0_1
4A,407344.000000,1594902.000000,3.726288,t007_0_1
5A,771874.000000,1843776.000000,3.726288,t007_0_1
6A,677728.000000,1973439.000000,3.726288,t007_0_1
7A,567046.000000,2081807.000000,3.726288,t007_0_1
8A,462261.000000,2150054.000000,3.726288,t007_0_1
9A,326638.000000,2314329.000000,3.726288,t007_0_1
10A,195706.000000,2251964.000000,3.726288,t007_0_1
11A,111089.000000,2783217.000000,3.726288,t007_0_1
1A,756593.000000,1678473.000000,4.347336,t008_0_1
2A,454266.000000,1602700.000000,4.347336,t008_0_1
3A,286131.000000,1656559.000000,4.347336,t008_0_1
4A,372999.000000,1555697.000000,4.347336,t008_0_1
5A,811830.000000,1819783.000000,4.347336,t008_0_1
6A,712091.000000,2000833.000000,4.347336,t008_0_1
7A,586289.000000,2112380.000000,4.347336,t008_0_1
8A,475857.000000,2123016.000000,4.347336,t008_0_1
9A,324280.000000,2321547.000000,4.347336,t008_0_1
10A,194851.000000,2254771.000000,4.347336,t008_0_1
11A,111902.000000,2781523.000000,4.347336,t008_0_1
1A,783181.000000,1711386.000000,4.968384,t009_0_1
2A,387324.000000,1561333.000000,4.968384,t009_0_1
3A,269193.000000,1640506.000000,4.968384,t009_0_1
4A,349283.000000,1526938.000000,4.968384,t009_0_1
5A,745366.000000,1818522.000000,4.968384,t009_0_1
6A,726705.000000,1986495.000000,4.968384,t009_0_1
7A,592916.000000,2123070.000000,4.968384,t009_0_1
8A,502529.000000,2132304.000000,4.968384,t009_0_1
9A,331300.000000,2324934.000000,4.968384,t009_0_1
10A,196680.000000,2271037.000000,4.968384,t009_0_1
