ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,387739.000000,2000205.000000,0.000000,t001_0_1
2A,347169.000000,2119789.000000,0.000000,t001_0_1
3A,303936.000000,2165176.000000,0.000000,t001_0_1
4A,360278.000000,2161672.000000,0.000000,t001_0_1
5A,318706.000000,2049199.000000,0.000000,t001_0_1
6A,355939.000000,2264096.000000,0.000000,t001_0_1
7A,356828.000000,2424985.000000,0.000000,t001_0_1
8A,233298.000000,2336859.000000,0.000000,t001_0_1
9A,238044.000000,2597583.000000,0.000000,t001_0_1
10A,202508.000000,2561401.000000,0.000000,t001_0_1
11A,112125.000000,2752294.000000,0.000000,t001_0_1
1A,389981.000000,2010434.000000,0.621048,t002_0_1
2A,350489.000000,2160846.000000,0.621048,t002_0_1
3A,306975.000000,2172254.000000,0.621048,t002_0_1
4A,356640.000000,2088065.000000,0.621048,t002_0_1
5A,311669.000000,2029999.000000,0.621048,t002_0_1
6A,360437.000000,2294129.000000,0.621048,t002_0_1
7A,359385.000000,2416789.000000,0.621048,t002_0_1
8A,237262.000000,2390965.000000,0.621048,t002_0_1
9A,235052.000000,2587542.000000,0.621048,t002_0_1
10A,206749.000000,2556229.000000,0.621048,t002_0_1
11A,110042.000000,2749948.000000,0.621048,t002_0_1
1A,386694.000000,1974559.000000,1.242096,t003_0_1
2A,352827.000000,2149426.000000,1.242096,t003_0_1
3A,304036.000000,2161077.000000,1.242096,t003_0_1
4A,357363.000000,2159553.000000,1.242096,t003_0_1
5A,311793.000000,2066214.000000,1.242096,t003_0_1
6A,356374.000000,2280827.000000,1.242096,t003_0_1
7A,353452.000000,2420639.000000,1.242096,t003_0_1
8A,240730.000000,2395995.000000,1.242096,t003_0_1
9A,223803.000000,2587793.000000,1.242096,t003_0_1
10A,211947.000000,2539816.000000,1.242096,t003_0_1
11A,111014.000000,2753104.000000,1.242096,t003_0_1
1A,383708.000000,1994003.000000,1.863144,t004_0_1
2A,353528.000000,2173827.000000,1.863144,t004_0_1
3A,303083.000000,2161535.000000,1.863144,t004_0_1
4A,357453.000000,2134855.000000,1.863144,t004_0_1
5A,299933.000000,2028229.000000,1.863144,t004_0_1
6A,352260.000000,2292669.000000,1.863144,t004_0_1
7A,353621.000000,2471228.000000,1.863144,t004_0_1
8A,245661.000000,2434581.000000,1.863144,t004_0_1
9A,218856.000000,2601694.000000,1.863144,t004_0_1
10A,212747.000000,2545845.000000,1.863144,t004_0_1
11A,107915.000000,2754473.000000,1.863144,t004_0_1
1A,385138.000000,1990988.000000,2.484192,t005_0_1
2A,355317.000000,2144670.000000,2.484192,t005_0_1
3A,305387.000000,2150606.000000,2.484192,t005_0_1
4A,357309.000000,2154504.000000,2.484192,t005_0_1
5A,312728.000000,2037391.000000,2.484192,t005_0_1
