ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1752543.000000,1906501.000000,0.000000,t001_0_1
2A,1436656.000000,1935214.000000,0.000000,t001_0_1
3A,869819.000000,2027979.000000,0.000000,t001_0_1
4A,1080092.000000,2038830.000000,0.000000,t001_0_1
5A,1156906.000000,1929769.000000,0.000000,t001_0_1
6A,1222290.000000,2054164.000000,0.000000,t001_0_1
7A,1233171.000000,2200815.000000,0.000000,t001_0_1
8A,940316.000000,2426149.000000,0.000000,t001_0_1
9A,442111.000000,2412590.000000,0.000000,t001_0_1
10A,386089.000000,2484822.000000,0.000000,t001_0_1
11A,105417.000000,2642522.000000,0.000000,t001_0_1
1A,1784625.000000,1946167.000000,0.621048,t002_0_1
2A,1431510.000000,1933268.000000,0.621048,t002_0_1
3A,864028.000000,2032261.000000,0.621048,t002_0_1
4A,1072361.000000,2050304.000000,0.621048,t002_0_1
5A,1140081.000000,1910837.000000,0.621048,t002_0_1
6A,1226911.000000,2066936.000000,0.621048,t002_0_1
7A,1225464.000000,2155507.000000,0.621048,t002_0_1
8A,932601.000000,2376252.000000,0.621048,t002_0_1
9A,441607.000000,2410719.000000,0.621048,t002_0_1
10A,387188.000000,2481739.000000,0.621048,t002_0_1
11A,104606.000000,2638902.000000,0.621048,t002_0_1
1A,1779461.000000,1924503.000000,1.242096,t003_0_1
2A,1427408.000000,1931274.000000,1.242096,t003_0_1
3A,873391.000000,2042745.000000,1.242096,t003_0_1
4A,1068762.000000,2044837.000000,1.242096,t003_0_1
5A,1139258.000000,1929159.000000,1.242096,t003_0_1
6A,1236213.000000,2058848.000000,1.242096,t003_0_1
7A,1223151.000000,2171717.000000,1.242096,t003_0_1
8A,930985.000000,2397948.000000,1.242096,t003_0_1
9A,447584.000000,2401893.000000,1.242096,t003_0_1
10A,375094.000000,2469505.000000,1.242096,t003_0_1
11A,106208.000000,2639750.000000,1.242096,t003_0_1
1A,1773641.000000,1913561.000000,1.863144,t004_0_1
2A,1437070.000000,1938608.000000,1.863144,t004_0_1
3A,873865.000000,2043838.000000,1.863144,t004_0_1
4A,1086735.000000,2048024.000000,1.863144,t004_0_1
5A,1149650.000000,1914918.000000,1.863144,t004_0_1
6A,1249419.000000,2089400.000000,1.863144,t004_0_1
7A,1226603.000000,2202818.000000,1.863144,t004_0_1
8A,924605.000000,2392548.000000,1.863144,t004_0_1
9A,463786.000000,2399035.000000,1.863144,t004_0_1
10A,368192.000000,2467905.000000,1.863144,t004_0_1
11A,105095.000000,2630609.000000,1.863144,t004_0_1
1A,1781341.000000,1914602.000000,2.484192,t005_0_1
2A,1445594.000000,1938696.000000,2.484192,t005_0_1
3A,883877.000000,2039611.000000,2.484192,t005_0_1
4A,1063320.000000,2019793.000000,2.484192,t005_0_1
5A,1139165.000000,1906384.000000,2.484192,t005_0_1
6A,1226337.000000,2063478.000000,2.484192,t005_0_1
7A,1227602.000000,2168267.000000,2.484192,t005_0_1
