										AB_Fed#2_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
5A	2	b	98.362968	106.65864	102.510804	8.29567200000001	-0.2533256750529276	102.510804	4.147836000000005	-1.287150074735535	
5A	4	a	107.251188	109.62138	107.251188	2.370192000000003	0.07647523209349227	108.436284	1.1850960000000015	0.09390990380079556	
5A	2	b	111.399024	131.545656	120.287244	20.14663200000001	-0.8537262356330073	121.47234	10.073316000000005	-12.459531404058836	
5A	2	b	132.138204	157.02522	152.877384	24.88701599999999	-0.5268901319745307	144.581712	12.443507999999994	-12.510364851924313	
5A	2	b	157.617768	189.022812	162.358152	31.405043999999975	-1.3412146808760737	173.024016	15.702521999999988	-24.876457639060437	
5A	2	b	189.61536	191.393004	190.207908	1.777643999999981	-0.059387738984233884	190.207908	0.8888219999999905	-0.07655680105490381	
5A	4	a	196.133388	197.911032	197.318484	1.7776440000000093	0.07727063999476247	196.725936	0.8888220000000047	0.10255380486423205	
5A	2	b	198.50358	200.281224	199.688676	1.7776440000000093	-0.055363318579262355	199.096128	0.8888220000000047	-0.03507190965305851	
5A	4	a	202.058868	203.836512	202.651416	1.7776440000000093	0.10745496753381989	202.651416	0.8888220000000047	0.19182763254121582	
5A	2	b	204.42906	233.463912	207.3918	29.034852	-2.228430018463114	218.650212	14.517426	-38.265661714936144	
5A	2	b	234.05646	242.94468	239.98194	8.888220000000018	-1.0606396621195264	238.204296	4.444110000000009	-7.296292411977926	
5A	2	b	243.537228	264.868956	250.647804	21.331728000000027	-2.8565789783117337	254.203092	10.665864000000013	-51.11922564922122	
5A	2	b	268.424244	271.386984	270.201888	2.9627399999999966	-0.11749542526533485	269.60934	1.4813699999999983	-0.2591764710231259	
5A	4	a	271.979532	283.830492	282.645396	11.850959999999986	0.2819965931101267	277.905012	5.925479999999993	2.092998742042394	
5A	2	b	284.42304	325.308852	297.459096	40.88581199999999	-2.053793431625446	304.569672	20.442905999999994	-44.077196057027656	
5A	2	b	325.9014	339.530004	330.641784	13.628603999999996	-0.4499656195270938	332.419428	6.814301999999998	-6.9334115891531765	
5A	2	b	340.122552	354.936252	347.825676	14.81370000000004	-1.4379436082539225	347.233128	7.40685000000002	-21.006645951634113	
5A	2	b	355.5288	360.269184	360.269184	4.740384000000006	-0.5660560000093744	357.898992	2.370192000000003	-1.1465782261087005	
6A	2	b	1.777644	9.480768	2.96274	7.703123999999999	-0.2536232254429631	5.332932	3.8515619999999995	-1.3948416965753032	
6A	2	b	10.073316	21.331728	13.628604	11.258411999999998	-0.6074984805810022	15.406248	5.629205999999999	-5.836401412787382	
6A	2	b	21.924276	38.51562	25.479564	16.591344	-1.9075291797364962	30.219948	8.295672	-25.618673067267476	
6A	2	b	39.108168	88.289652	72.290856	49.181484000000005	-1.0568093910670093	63.402636	24.590742000000002	-30.243846362712148	
6A	2	b	88.8822	100.140612	93.622584	11.258412000000007	-0.29414396962079437	94.215132	5.6292060000000035	-2.5659940913116857	
6A	2	b	100.73316	110.213928	103.103352	9.480767999999998	-0.3340090050496549	105.473544	4.740383999999999	-2.5297910067652825	
6A	2	b	110.806476	138.656232	126.805272	27.849755999999985	-0.3634330976933686	124.43508	13.924877999999993	-9.85021088333351	
6A	4	a	139.24878	141.026424	139.841328	1.777643999999981	0.060264099122861126	139.841328	0.8888219999999905	0.08654680125314984	
6A	2	b	141.618972	149.322096	142.804068	7.703123999999974	-0.30239707411028416	145.17426	3.851561999999987	-2.0448863823079506	
6A	2	b	149.914644	154.06248	150.507192	4.147835999999984	-0.1262074385502796	151.692288	2.073917999999992	-0.2961010406092237	
6A	2	b	154.655028	162.358152	155.840124	7.7031240000000025	-0.1512068148509096	158.210316	3.8515620000000013	-0.8421929650878246	
6A	2	b	162.9507	175.394208	167.691084	12.44350799999998	-0.7799257020056745	168.87618	6.22175399999999	-10.137128234763546	
6A	2	b	177.171852	190.207908	180.72714	13.036056000000002	-0.4503234159943652	183.68988	6.518028000000001	-3.9777913677171948	
6A	2	b	190.800456	226.353336	210.35454	35.552880000000016	-2.3123287689555547	208.576896	17.776440000000008	-51.88207706220854	
6A	2	b	226.945884	242.94468	235.834104	15.998795999999999	-0.5871744933219896	234.649008	7.999397999999999	-7.639660348534355	
6A	2	b	243.537228	262.498764	249.462708	18.961535999999995	-2.5161804562350136	253.017996	9.480767999999998	-40.72991458347364	
6A	2	b	263.091312	274.942272	266.054052	11.850959999999986	-0.36098707923132345	269.016792	5.925479999999993	-3.2503826855694227	
6A	2	b	275.53482	308.12496	299.23674	32.59013999999996	-1.7088582284244902	291.533616	16.29506999999998	-45.49608089834813	
