										AB_Unfed#7_Anterograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
8A	4	a	423.15744	438.172704	430.665072	15.015264000000002	1.382860097596156	430.665072	7.507632000000001	14.239271615261234	
8A	4	a	438.855216	470.93328	447.727872	32.07806400000004	2.77420753758458	454.552992	16.03903200000002	76.07629453972021	
8A	4	a	471.615792	492.773664	484.58352	21.157871999999998	3.4167344183953823	481.853472	10.578935999999999	51.73084418578084	
8A	4	a	493.456176	542.59704	511.884	49.140863999999965	6.820196194589167	518.026608	24.570431999999983	332.70284236326637	
8A	2	b	543.279552	545.327088	544.644576	2.0475360000000364	-0.2165973726038315	543.962064	1.0237680000000182	-0.33858688505723844	
8A	4	a	546.0096	571.262544	561.024864	25.25294400000007	5.4933489683979815	558.294816	12.626472000000035	104.46734471967643	
8A	4	a	571.945056	599.928048	599.928048	27.982991999999967	10.631881224070604	585.595296	13.991495999999984	117.99936433016057	
9A	4	a	2.047536	7.507632	4.777584	5.460096	0.6212327984015804	4.777584	2.730048	2.6724583375316966	
9A	4	a	9.555168	11.602704	10.23768	2.047535999999999	0.3360537741821048	10.23768	1.0237679999999996	0.5272550120346049	
9A	2	b	12.285216	15.015264	12.967728	2.730048	-0.11919310188638432	13.65024	1.365024	-0.24841309742854745	
9A	4	a	15.697776	30.030528	20.47536	14.332752000000001	0.691551586642376	22.522896	7.1663760000000005	7.5934078559586435	
9A	4	a	30.71304	43.680768	36.173136	12.967728000000001	0.6670556863367194	36.855648	6.4838640000000005	5.73869493944466	
9A	4	a	44.36328	85.996512	53.235936	41.63323199999999	2.7844867141263068	64.83864	20.816615999999996	88.70302860756262	
9A	4	a	86.679024	133.08984	110.566944	46.41081600000001	2.91646955085497	109.884432	23.205408000000006	127.86035431269438	
9A	2	b	133.772352	138.549936	135.137376	4.77758399999999	-0.37298029506557295	135.819888	2.388791999999995	-1.6525216730878767	
9A	4	a	139.232448	163.120368	150.15264	23.88792000000001	2.020155586659275	150.835152	11.943960000000004	44.00402666686526	
9A	4	a	163.80288	182.913216	178.135632	19.110336000000018	0.6197028939120512	173.358048	9.555168000000009	8.923509639231144	
9A	4	a	183.595728	189.055824	185.643264	5.460095999999993	0.2257220701480609	186.325776	2.7300479999999965	1.0470021394498081	
9A	4	a	189.738336	222.498912	209.531184	32.760575999999986	1.9468548273013138	206.118624	16.380287999999993	34.716417215307835	
9A	2	b	223.181424	225.911472	223.863936	2.7300480000000107	-0.1456051121389912	224.546448	1.3650240000000053	-0.3095034259867422	
9A	4	a	226.593984	247.751856	240.244224	21.157871999999998	1.6488525277028643	236.831664	10.578935999999999	24.439682616766554	
9A	4	a	248.434368	291.432624	257.307024	42.99825599999997	3.8409798829901023	269.59224	21.499127999999985	176.26885326853187	
9A	2	b	292.115136	296.210208	292.797648	4.095072000000016	-0.17900765610010616	294.162672	2.047536000000008	-0.6766735572861444	
9A	4	a	296.89272	314.638032	303.71784	17.745312000000013	1.6597717674607182	305.765376	8.872656000000006	26.847451706341975	
9A	4	a	315.320544	343.303536	334.43088	27.982992000000024	2.0013070350463034	328.970784	13.991496000000012	57.10695540404312	
9A	4	a	346.033584	374.699088	356.271264	28.665504	3.110137392346296	360.366336	14.332752	85.99409294089625	
9A	4	a	375.3816	395.85696	385.61928	20.475360000000023	2.844461355556038	385.61928	10.237680000000012	52.13188338695895	
9A	2	b	396.539472	399.26952	397.221984	2.7300480000000107	-0.4240929330483585	397.904496	1.3650240000000053	-1.0395932172996032	
9A	4	a	399.952032	425.204976	410.872224	25.252944000000014	2.4246499005711204	412.237248	12.626472000000007	52.32929330363252	
9A	4	a	425.887488	440.902752	430.665072	15.015264000000002	1.8341877292451372	433.39512	7.507632000000001	20.113275279475722	
9A	4	a	442.950288	476.393376	447.727872	33.44308799999999	3.0003836164634627	459.330576	16.721543999999994	99.83494488568004	
9A	4	a	477.075888	493.456176	484.58352	16.380288000000007	2.4463526488938303	485.266032	8.190144000000004	27.72694169354987	
9A	2	b	494.138688	496.186224	494.8212	2.0475359999999796	-0.3110641236183671	494.8212	1.0237679999999898	-0.5192004067888072	
9A	4	a	496.868736	543.962064	521.439168	47.09332800000004	5.329520019639073	520.074144	23.54666400000002	254.63847106224915	
9A	2	b	544.644576	556.24728	550.104672	11.602704000000017	-2.273867075683385	550.104672	5.8013520000000085	-23.7557466395193	
9A	4	a	556.929792	573.31008	563.0724	16.38028799999995	1.9837704085582102	565.119936	8.190143999999975	24.073126985031188	
9A	4	a	573.992592	596.515488	585.595296	22.52289600000006	2.1055080436974896	584.912784	11.26144800000003	42.38393746430755	
9A	4	a	598.563024	599.928048	599.928048	1.3650239999999485	1.1396829496098597	599.245536	0.6825119999999743	0.5377157187632751	
10A	4	a	0.0	25.252944	18.427824	25.252944	0.4669006138912968	12.285216	12.626472	9.335090852735847	
10A	4	a	25.935456	32.078064	27.982992	6.142607999999999	0.2521846336978517	28.665504	3.0713039999999996	0.9730020311513696	
10A	4	a	32.760576	49.140864	39.585696	16.380288	0.5628178762268599	40.95072	8.190144	8.176913281388531	
10A	4	a	49.823376	61.42608	55.283472	11.602703999999996	0.11478565977466237	55.283472	5.801351999999998	1.0252617842233227	
10A	4	a	62.108592	96.234192	90.774096	34.12559999999999	0.6865380645642469	79.171392	17.062799999999996	13.690834469116778	
10A	4	a	96.916704	102.3768	99.646752	5.460096000000007	0.17420930483046204	99.646752	2.7300480000000036	0.5894328589859235	
10A	2	b	103.059312	107.154384	104.424336	4.095071999999988	-0.1990920583306628	105.106848	2.047535999999994	-0.6832080450581	
10A	2	b	107.836896	111.249456	107.836896	3.412559999999999	-0.08517136617932364	109.20192	1.7062799999999996	-0.1966455197902648	
10A	4	a	111.931968	118.074576	113.979504	6.142607999999996	0.22112772689946603	114.662016	3.071303999999998	1.30184911068312	
10A	4	a	120.122112	131.042304	124.217184	10.920192	0.27314680100922617	125.582208	5.460096	2.4526160494498335	
10A	4	a	131.724816	135.137376	133.08984	3.412559999999985	0.39394984468590666	133.08984	1.7062799999999925	0.852928497618239	
10A	4	a	135.819888	140.597472	139.232448	4.777584000000019	0.1151339242546654	137.867424	2.3887920000000094	0.4286308522155067	
10A	4	a	141.279984	150.835152	145.375056	9.55516799999998	0.15230992306322655	146.057568	4.77758399999999	1.1799480358013903	
10A	4	a	151.517664	156.295248	154.930224	4.77758399999999	0.15990427378425176	153.5652	2.388791999999995	0.6294727702720317	
10A	4	a	158.342784	174.04056	162.437856	15.697776000000005	0.3441587151746148	165.850416	7.848888000000002	3.5471022636489145	
10A	4	a	174.723072	189.738336	178.818144	15.015264000000002	0.21992766945374598	182.230704	7.507632000000001	1.9103260745581105	
10A	4	a	190.420848	200.658528	195.880944	10.237679999999983	0.2920403984321496	195.198432	5.118839999999992	2.326009052873644	
10A	4	a	201.34104	219.086352	209.531184	17.745312000000013	0.5597428977588166	210.213696	8.872656000000006	6.597283925374479	
10A	4	a	219.768864	236.149152	227.276496	16.38028799999998	0.3291113069028473	227.959008	8.19014399999999	2.9783937980205932	
10A	4	a	240.244224	245.70432	242.974272	5.460095999999993	0.45632303663676765	242.974272	2.7300479999999965	2.1259467177882856	
10A	4	a	249.799392	258.672048	251.846928	8.872656000000006	0.256006428879914	253.894464	4.436328000000003	1.6380964706515324	
10A	4	a	259.35456	280.512432	274.369824	21.157871999999998	0.4694693568807593	269.59224	10.578935999999999	8.645071551618571	
10A	4	a	281.194944	292.797648	287.337552	11.60270399999996	0.482566291885977	286.65504	5.80135199999998	4.280635657420754	
10A	4	a	293.48016	313.95552	307.1304	20.475359999999966	0.5622475494012922	303.71784	10.237679999999983	7.080284481787684	
10A	4	a	314.638032	324.1932	318.050592	9.55516799999998	0.5226016717502784	319.415616	4.77758399999999	3.900238516236544	
10A	4	a	330.335808	334.43088	331.700832	4.095072000000016	0.1657678551588031	332.383344	2.047536000000008	0.5410700649631719	
10A	4	a	337.84344	339.890976	339.208464	2.0475360000000364	0.06358332870068928	338.525952	1.0237680000000182	0.09019667287304789	
10A	4	a	340.573488	343.986048	342.621024	3.412559999999985	0.09823697972607937	341.938512	1.7062799999999925	0.26194135581660616	
10A	2	b	344.66856	363.778896	351.49368	19.11033599999996	-0.5260653451637114	354.223728	9.55516799999998	-8.299714309330648	
10A	4	a	364.461408	377.429136	372.651552	12.967728000000022	0.6121310671066338	370.604016	6.483864000000011	6.891307606459566	
10A	4	a	378.111648	399.26952	390.396864	21.157871999999998	0.8917652794739022	388.349328	10.578935999999999	15.719149161225463	
10A	4	a	399.952032	404.047104	401.317056	4.095072000000016	0.2502820272283741	401.999568	2.047536000000008	0.9404778788784578	
10A	4	a	404.729616	422.474928	410.872224	17.745311999999956	0.8168907975804527	413.602272	8.872655999999978	10.954130921587875	
10A	4	a	423.15744	434.077632	430.665072	10.920191999999986	0.4066437833140846	428.617536	5.460095999999993	2.8722913291081755	
10A	4	a	434.760144	442.950288	439.537728	8.190143999999975	0.3503403461345336	438.855216	4.095071999999988	2.409009878609795	
10A	4	a	443.6328	490.726128	468.885744	47.09332800000004	1.3588096764802997	466.838208	23.54666400000002	54.97276125438992	
10A	2	b	491.40864	504.376368	499.598784	12.967728000000022	-0.2873013631459922	497.551248	6.483864000000011	-3.0036971327806916	
10A	4	a	506.423904	517.344096	511.884	10.920192000000043	0.7746975845189237	511.884	5.460096000000021	6.923919216561048	
10A	4	a	518.026608	526.216752	520.074144	8.190144000000032	0.3889941881402077	522.12168	4.095072000000016	2.320849312750425	
10A	4	a	526.899264	541.914528	532.35936	15.015264000000002	0.6654080113494922	534.406896	7.507632000000001	8.204564633761004	
10A	2	b	545.327088	555.564768	552.152208	10.237679999999955	-0.4650155472923827	550.104672	5.118839999999977	-4.0200761848892155	
10A	2	b	556.24728	558.294816	556.929792	2.0475359999999228	-0.12320441397272042	556.929792	1.0237679999999614	-0.16822564200848333	
10A	4	a	558.977328	571.945056	565.119936	12.967727999999966	0.8723680144075416	565.119936	6.483863999999983	8.541236542381748	
10A	4	a	572.627568	581.500224	576.040128	8.872656000000006	0.42973453028340725	576.72264	4.436328000000003	3.2774786969118317	
10A	4	a	582.182736	599.928048	587.642832	17.745312000000013	0.5318288965515858	591.055392	8.872656000000006	7.9929391744165175	
11A	4	a	0.0	4.777584	2.047536	4.777584	0.03300067476931812	2.047536	2.388792	0.12433097012869843	
11A	4	a	5.460096	8.190144	6.82512	2.730048	0.036501625331559984	6.82512	1.365024	0.08764629786081035	
11A	4	a	8.872656	23.205408	18.427824	14.332752	0.08874340663640856	15.697776	7.166376	0.6582781324950877	
11A	4	a	25.935456	60.743568	47.093328	34.80811200000001	0.2278622134171664	42.998256	17.404056000000004	4.031149544532367	
11A	4	a	61.42608	87.361536	83.266464	25.935456000000002	0.08505744928661585	74.393808	12.967728000000001	1.994360430501252	
11A	4	a	88.044048	104.424336	92.821632	16.380287999999993	0.1890814945357977	96.234192	8.190143999999997	2.329725916236569	
11A	4	a	105.106848	150.835152	143.32752	45.728303999999994	0.158808749624207	127.629744	22.864151999999997	5.1189431707823925	
11A	4	a	151.517664	156.97776	154.247712	5.460095999999993	0.07666863194690254	154.247712	2.7300479999999965	0.4279387898508725	
11A	4	a	157.660272	205.436112	178.818144	47.77584000000002	0.24331514215848338	181.548192	23.88792000000001	8.769747326452114	
11A	4	a	206.118624	221.8164	213.626256	15.697775999999976	0.14366652571988725	213.626256	7.848887999999988	1.3263787696632576	
11A	4	a	224.546448	249.799392	242.974272	25.252944000000014	0.1397620795382868	236.831664	12.626472000000007	2.359294122528909	
11A	4	a	250.481904	254.576976	252.52944	4.095072000000016	0.04555673254629111	252.52944	2.047536000000008	0.13554853704141878	
11A	2	b	255.259488	258.672048	255.259488	3.4125600000000134	-0.024486206660453425	256.624512	1.7062800000000067	-0.06275183441950116	
11A	4	a	259.35456	278.464896	273.687312	19.110336000000018	0.10982597108059422	268.909728	9.555168000000009	1.514333801648547	
11A	4	a	280.512432	284.607504	282.559968	4.095072000000016	0.031689400630362075	282.559968	2.047536000000008	0.12222316107565401	
11A	4	a	286.65504	292.115136	287.337552	5.460096000000021	0.07584253645583572	289.385088	2.7300480000000107	0.276147959241723	
11A	4	a	292.797648	304.400352	298.257744	11.602704000000017	0.13773622044391476	298.257744	5.8013520000000085	1.1564237135040174	
11A	4	a	310.54296	312.590496	310.54296	2.0475359999999796	0.01890194069064588	311.225472	1.0237679999999898	0.02436515455618693	
11A	4	a	314.638032	323.510688	319.415616	8.872656000000006	0.06814530506122929	318.733104	4.436328000000003	0.544876830209822	
11A	4	a	324.1932	328.970784	327.60576	4.77758399999999	0.05784017286709142	326.240736	2.388791999999995	0.17095298716779161	
11A	4	a	331.01832	353.541216	346.716096	22.522896000000003	0.3463329376958846	341.938512	11.261448000000001	3.8317728986935844	
11A	4	a	357.636288	362.413872	361.048848	4.777584000000047	0.056297931350637986	359.683824	2.3887920000000236	0.16986953085922485	
11A	4	a	367.191456	381.524208	376.064112	14.33275199999997	0.31915391321701847	374.016576	7.166375999999985	3.494947591742716	
11A	4	a	382.20672	389.03184	384.936768	6.82511999999997	0.09900394581237348	385.61928	3.412559999999985	0.5789411683826389	
11A	4	a	389.714352	404.047104	395.174448	14.33275199999997	0.21067660271009814	396.539472	7.166375999999985	2.1602790180656424	
11A	4	a	407.459664	427.252512	420.427392	19.79284800000005	0.11760162389577622	417.014832	9.896424000000025	1.8950795909874723	
11A	4	a	427.935024	443.6328	439.537728	15.697775999999976	0.08798020054852262	435.442656	7.848887999999988	1.0710724768423527	
11A	4	a	444.315312	451.822944	447.727872	7.507632000000001	0.07735814251240902	447.727872	3.7538160000000005	0.3237088724050191	
11A	4	a	457.28304	467.52072	462.743136	10.237679999999955	0.04084156725271337	462.060624	5.118839999999977	0.2844288377819051	
11A	4	a	468.203232	479.123424	472.298304	10.920191999999986	0.10507468048498225	473.663328	5.460095999999993	0.8480629745600775	
11A	4	a	479.805936	491.40864	487.313568	11.602704000000017	0.1257626179993363	485.266032	5.8013520000000085	0.9778541534244374	
11A	4	a	492.091152	504.376368	498.916272	12.285215999999991	0.09437176743176368	498.23376	6.142607999999996	0.9558108353997251	
11A	2	b	505.05888	507.106416	505.05888	2.0475360000000364	-0.0020000952320258225	505.741392	1.0237680000000182	-0.0026877591644453025	
11A	4	a	507.788928	515.979072	511.884	8.190143999999975	0.11843173437971788	511.884	4.095071999999988	0.7403506638559888	
11A	4	a	516.661584	525.53424	520.074144	8.872656000000006	0.09106943849707783	520.756656	4.436328000000003	0.6014160159071515	
11A	4	a	527.581776	541.914528	530.311824	14.332752000000028	0.16458462404408403	534.406896	7.166376000000014	1.7096859868980818	
11A	4	a	542.59704	557.612304	549.42216	15.015264000000002	0.13171153650480116	550.104672	7.507632000000001	1.6572051127326608	
11A	4	a	558.294816	572.627568	569.89752	14.332752000000028	0.07197818979055226	565.119936	7.166376000000014	0.6544262456163331	
11A	4	a	573.31008	599.928048	599.245536	26.61796800000002	1.1273577032782072	586.277808	13.30898400000001	27.12601392752864	
12A	4	a	0.0	3.41256	0.0	3.41256	0.16900513672179462	1.365024	1.70628	0.4045846054918554	
12A	4	a	7.507632	23.205408	17.745312	15.697775999999998	0.1880336400710676	15.015264	7.848887999999999	2.050915436828756	
12A	4	a	23.88792	25.935456	23.88792	2.0475359999999974	0.026852744034092435	24.570432	1.0237679999999987	0.04171990785949409	
12A	4	a	27.982992	30.030528	27.982992	2.047536000000001	0.07961326937165492	28.665504	1.0237680000000005	0.13231297927998176	
12A	4	a	32.078064	62.108592	51.870912	30.030528000000004	0.46153563924661345	47.093328	15.015264000000002	7.110245202094265	
12A	4	a	62.791104	109.884432	100.329264	47.09332800000001	0.5266160017923194	85.996512	23.546664000000003	12.582489669233707	
12A	4	a	110.566944	135.137376	126.26472	24.570431999999983	0.22362028708617077	122.85216	12.285215999999991	4.027079658063889	
12A	4	a	135.819888	160.39032	152.882688	24.57043200000001	0.27696032410709126	148.105104	12.285216000000005	4.512431590216256	
12A	4	a	161.072832	168.580464	165.850416	7.507632000000001	0.10277150319617645	164.485392	3.7538160000000005	0.670953416448882	
12A	4	a	169.262976	174.04056	171.310512	4.77758399999999	0.13695356377987045	171.310512	2.388791999999995	0.5493578034600748	
12A	4	a	174.723072	195.198432	182.230704	20.475359999999995	0.16341315094046438	184.960752	10.237679999999997	2.2292162642196525	
12A	4	a	195.880944	211.57872	204.7536	15.697776000000005	0.3230962363510388	203.388576	7.848888000000002	4.1219817165688655	
12A	4	a	212.261232	215.673792	214.308768	3.412559999999985	0.06432904988516963	213.626256	1.7062799999999925	0.1848864516150004	
12A	2	b	216.356304	224.546448	219.086352	8.190144000000004	-0.055525726541293174	220.451376	4.095072000000002	-0.31425851961038753	
12A	4	a	226.593984	238.8792	237.514176	12.285215999999991	0.18075572989846034	232.736592	6.142607999999996	1.8150635261143586	
12A	4	a	239.561712	245.70432	242.974272	6.142607999999996	0.09036862708957516	242.29176	3.071303999999998	0.3031378779269325	
12A	4	a	246.386832	264.814656	251.846928	18.427824000000015	0.2113346549991748	255.259488	9.213912000000008	2.4896168355335337	
12A	4	a	265.497168	267.544704	266.862192	2.0475360000000364	0.030007333011586645	266.17968	1.0237680000000182	0.02028223324881462	
12A	4	a	271.639776	278.464896	273.687312	6.825120000000027	0.1662655377020701	275.052336	3.4125600000000134	0.8688646781802547	
12A	4	a	281.877456	285.290016	283.24248	3.412559999999985	0.051758898445359414	283.24248	1.7062799999999925	0.14729329663682034	
12A	4	a	285.972528	308.495424	303.035328	22.522896000000003	0.43898412945352927	296.89272	11.261448000000001	4.863411183637469	
12A	4	a	309.177936	357.636288	350.128656	48.45835199999999	0.38890446693653624	333.065856	24.229175999999995	12.41146246766194	
12A	4	a	358.3188	367.873968	360.366336	9.55516799999998	0.1476791878044854	363.096384	4.77758399999999	1.1915420393797518	
12A	4	a	368.55648	370.604016	369.921504	2.0475359999999796	0.04645773906924333	369.238992	1.0237679999999898	0.05532515757468914	
12A	4	a	371.286528	377.429136	376.064112	6.1426080000000525	0.14196458833832137	374.016576	3.0713040000000262	0.6766677393412299	
12A	4	a	378.111648	380.159184	378.79416	2.0475359999999796	0.08276863309535631	378.79416	1.0237679999999898	0.12346072394243546	
12A	4	a	380.841696	388.349328	382.20672	7.507632000000001	0.11428078894450167	384.254256	3.7538160000000005	0.7758267861784334	
12A	4	a	389.03184	396.539472	393.126912	7.507632000000001	0.07147920967563559	392.4444	3.7538160000000005	0.4394688010960859	
12A	4	a	397.221984	418.379856	402.68208	21.157871999999998	0.3176896238001743	407.459664	10.578935999999999	3.6790648216145954	
12A	4	a	419.062368	427.935024	420.427392	8.872656000000006	0.12174826067467093	423.15744	4.436328000000003	0.6549219679560307	
12A	4	a	429.98256	454.552992	448.410384	24.57043200000004	0.49019454405383867	442.267776	12.28521600000002	6.0335865480573325	
12A	4	a	458.648064	460.6956	459.330576	2.0475360000000364	0.019522821321313888	459.330576	1.0237680000000182	0.035769974582225084	
12A	2	b	461.378112	464.790672	461.378112	3.412559999999985	-0.0444712713819122	462.743136	1.7062799999999925	-0.06377426278967513	
12A	4	a	468.203232	491.40864	487.313568	23.205407999999977	0.20920272779599713	479.805936	11.602703999999989	3.377185403472633	
12A	4	a	492.091152	515.29656	504.376368	23.205407999999977	0.4768463352568699	503.693856	11.602703999999989	6.781911585313527	
12A	4	a	515.979072	528.9468	520.756656	12.96772800000008	0.1994915196311018	522.12168	6.48386400000004	1.8851203892320152	
12A	4	a	529.629312	533.724384	530.311824	4.095071999999959	0.09943730653503557	531.676848	2.0475359999999796	0.30153189493481025	
12A	4	a	534.406896	539.18448	535.77192	4.777584000000047	0.06243380061610182	536.454432	2.3887920000000236	0.20400276003377749	
12A	4	a	539.866992	562.389888	555.564768	22.52289600000006	0.4405681656874756	550.787184	11.26144800000003	5.07021381525056	
12A	4	a	563.0724	570.580032	565.802448	7.507631999999944	0.21095727242916817	566.48496	3.753815999999972	1.2158409858053738	
12A	2	b	572.627568	574.675104	573.31008	2.0475360000000364	-0.030112646104923257	573.31008	1.0237680000000182	-0.04063496673128597	
12A	4	a	575.357616	599.928048	595.150464	24.570431999999983	0.8694269860890338	587.642832	12.285215999999991	19.039229491737494	
13A	4	a	0.0	4.777584	0.0	4.777584	0.1805516798177047	2.047536	2.388792	0.5729647028739957	
13A	2	b	8.190144	13.65024	8.190144	5.460096	-0.06916811666720224	10.920192	2.730048	-0.17604717219996746	
13A	4	a	14.332752	22.522896	18.427824	8.190144	0.11471250335460015	18.427824	4.095072	0.5620618302020406	
13A	4	a	23.205408	25.252944	24.570432	2.047536000000001	0.019014888031189336	23.88792	1.0237680000000005	0.02372326427857563	
13A	4	a	25.935456	62.108592	55.283472	36.173136	0.33686128654185477	43.680768	18.086568	7.562758404516687	
13A	4	a	62.791104	109.884432	100.329264	47.09332800000001	0.41846315718731697	85.996512	23.546664000000003	12.015665835313138	
13A	4	a	110.566944	118.757088	113.979504	8.19014399999999	0.10717284672677763	114.662016	4.095071999999995	0.701473693298746	
13A	4	a	119.4396	135.819888	125.582208	16.380287999999993	0.18852585785265186	127.629744	8.190143999999997	2.4867989234293755	
13A	4	a	136.5024	156.97776	150.835152	20.475359999999995	0.2507931581209406	146.74008	10.237679999999997	4.735700420955176	
13A	4	a	157.660272	195.198432	171.310512	37.538160000000005	0.16214964684563693	176.088096	18.769080000000002	5.439096402819956	
13A	4	a	195.880944	200.658528	195.880944	4.77758399999999	0.07698235994947389	197.92848	2.388791999999995	0.27711400962036103	
13A	4	a	201.34104	211.57872	206.801136	10.237680000000012	0.18565062112248598	206.118624	5.118840000000006	1.5119802526336032	
13A	4	a	212.261232	238.8792	237.514176	26.61796799999999	0.27085650328891697	225.22896	13.308983999999995	5.2549799598581215	
13A	4	a	239.561712	245.021808	242.974272	5.460095999999993	0.05007015117800773	242.29176	2.7300479999999965	0.23414451644453405	
13A	4	a	247.069344	264.132144	252.52944	17.06279999999998	0.1487561938587032	255.259488	8.53139999999999	1.8401583303712874	
13A	4	a	264.814656	267.544704	264.814656	2.7300480000000107	0.005513758059272789	266.17968	1.3650240000000053	0.011337782406099506	
13A	4	a	271.639776	285.290016	274.369824	13.650239999999997	0.13464795744913172	278.464896	6.825119999999998	1.1253606209549958	
13A	4	a	285.972528	309.860448	302.352816	23.88792000000001	0.27800529697391063	297.575232	11.943960000000004	5.56575071267183	
13A	4	a	310.54296	312.590496	311.225472	2.0475359999999796	0.014703577349747698	311.225472	1.0237679999999898	0.02242646200785936	
13A	4	a	313.273008	316.003056	313.95552	2.7300480000000107	0.020510303041270994	314.638032	1.3650240000000053	0.031089754266371505	
13A	4	a	316.685568	342.621024	333.065856	25.935455999999988	0.102208793019825	329.653296	12.967727999999994	2.299967027257475	
13A	4	a	343.303536	361.048848	352.176192	17.745312000000013	0.1783910839395937	352.176192	8.872656000000006	1.9465530697969122	
13A	4	a	361.73136	388.349328	376.064112	26.61796800000002	0.17851732021061295	374.699088	13.30898400000001	3.8946883218187396	
13A	4	a	389.03184	410.189712	402.68208	21.157871999999998	0.2521036122517146	399.26952	10.578935999999999	3.8899499627550163	
13A	4	a	410.872224	417.014832	410.872224	6.142607999999996	0.07358499830362253	413.602272	3.071303999999998	0.2507922869212471	
13A	4	a	419.74488	421.792416	419.74488	2.0475359999999796	0.05566306386091191	420.427392	1.0237679999999898	0.04620462468666464	
13A	4	a	422.474928	428.617536	423.839952	6.142607999999996	0.09957874158535196	425.204976	3.071303999999998	0.5173185327048431	
13A	4	a	429.300048	458.648064	450.45792	29.348015999999973	0.2834218268213462	443.6328	14.674007999999986	5.4113498664916415	
13A	4	a	461.378112	478.440912	472.298304	17.06280000000004	0.12366978214513313	469.568256	8.53140000000002	1.5306307654191817	
13A	4	a	479.123424	513.931536	504.376368	34.80811200000005	0.2510735112221296	496.186224	17.404056000000026	6.2354932782693835	
13A	4	a	518.70912	534.406896	520.756656	15.697775999999976	0.13558127908585837	526.216752	7.848887999999988	1.569534657386288	
13A	4	a	535.089408	567.849984	555.564768	32.7605759999999	0.25927364978943745	551.469696	16.38028799999995	4.4553118087299275	
13A	4	a	568.532496	599.928048	596.515488	31.395551999999952	0.4609708332040465	584.230272	15.697775999999976	8.291665179053348	
14A	4	a	0.0	4.777584	1.365024	4.777584	0.14146683373928282	2.047536	2.388792	0.6634283121804032	
14A	4	a	5.460096	8.190144	6.82512	2.730048	0.03523476351462662	6.82512	1.365024	0.06214435676967134	
14A	4	a	10.23768	12.285216	10.23768	2.047536000000001	0.018243996889959924	10.920192	1.0237680000000005	0.02647882767557075	
14A	4	a	14.332752	23.88792	21.157872	9.555168000000002	0.10333096230970051	19.110336	4.777584000000001	0.7631079599031498	
14A	4	a	26.617968	31.395552	28.665504	4.777583999999997	0.08819486330823922	28.665504	2.3887919999999987	0.22611669559052094	
14A	4	a	32.078064	48.458352	38.903184	16.380288	0.09727532231881586	40.268208	8.190144	1.1608792399306394	
14A	4	a	49.140864	68.2512	55.283472	19.110335999999997	0.44062954016735834	58.696032	9.555167999999998	4.579743968558077	
14A	4	a	68.933712	96.916704	83.266464	27.982991999999996	0.1370094441112779	82.583952	13.991495999999998	2.8310512803179035	
14A	4	a	97.599216	109.884432	103.741824	12.285216000000005	0.3193010149811477	103.741824	6.142608000000003	2.972800602656193	
