										AB_Fed#6_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
17A	2	b	117.324504	127.990368	123.842532	10.665864	-1.064272209355622	122.657436	5.332932	-14.15229647688754	
17A	2	b	130.36056	132.730752	130.953108	2.370192000000003	-0.1447648906637502	131.545656	1.1850960000000015	-0.3686690097762986	
17A	4	a	133.3233	136.878588	134.508396	3.5552880000000187	0.18614753001016382	135.100944	1.7776440000000093	0.6667396681284814	
17A	2	b	137.471136	140.433876	138.656232	2.9627399999999966	-0.24800583454054825	138.656232	1.4813699999999983	-0.8342655673596708	
17A	2	b	141.026424	146.951904	143.989164	5.925480000000022	-0.14925715920725757	143.989164	2.962740000000011	-0.5961203571417013	
17A	2	b	149.914644	159.98796	158.210316	10.073315999999977	-0.1434103949047456	154.655028	5.0366579999999885	-1.095112480092644	
17A	2	b	160.580508	170.061276	165.91344	9.480767999999983	-0.15075459691230986	165.320892	4.740383999999992	-1.4140636271485951	
17A	2	b	170.653824	173.616564	171.83892	2.962740000000025	-0.14647508226529826	171.83892	1.4813700000000125	-0.42061332697539955	
17A	2	b	174.209112	181.319688	177.7644	7.110576000000009	-0.07391177836359253	177.7644	3.5552880000000044	-0.30772007872335516	
17A	2	b	181.912236	187.245168	184.282428	5.332932	-0.14792179857477716	184.282428	2.666466	-0.7728929168169152	
17A	2	b	187.837716	189.61536	189.022812	1.7776440000000093	-0.08237890209762044	188.430264	0.8888220000000047	-0.05565051802082488	
17A	2	b	191.393004	196.725936	192.5781	5.332932	-0.5042050420342097	193.763196	2.666466	-1.8421410997689824	
17A	2	b	197.318484	201.46632	198.50358	4.147835999999984	-0.30455980456513565	199.096128	2.073917999999992	-0.8910919572642761	
17A	2	b	202.058868	210.35454	207.984348	8.295671999999996	-0.728360405936292	206.206704	4.147835999999998	-6.107355241938293	
17A	2	b	210.947088	215.687472	212.724732	4.740384000000006	-0.6605272639371558	213.31728	2.370192000000003	-2.0976817927949596	
17A	2	b	217.465116	221.020404	218.057664	3.5552880000000187	-0.7488627958866463	219.24276	1.7776440000000093	-2.307358216428893	
17A	2	b	221.612952	227.538432	225.16824	5.925479999999993	-0.4984668006342279	224.575692	2.9627399999999966	-2.576756450508895	
17A	2	b	228.13098	272.57208	241.759584	44.441100000000034	-0.6127163860673228	250.055256	22.220550000000017	-28.940741005403144	
17A	2	b	273.164628	280.867752	276.719916	7.7031240000000025	-0.24526987284099988	276.719916	3.8515620000000013	-1.5573443575506407	
17A	2	b	281.4603	283.830492	282.645396	2.3701919999999745	-0.0825693881572298	282.645396	1.1850959999999873	-0.17867164888084974	
17A	4	a	284.42304	286.793232	285.608136	2.3701919999999745	0.07155487271593541	285.608136	1.1850959999999873	0.10188610367277517	
17A	4	a	288.570876	290.34852	289.163424	1.7776440000000093	0.04153855349311941	289.163424	0.8888220000000047	0.051645064970186505	
17A	2	b	290.941068	297.459096	294.496356	6.518028000000015	-0.44211845135848327	293.903808	3.2590140000000076	-3.3300815821087792	
17A	2	b	298.051644	316.420632	302.19948	18.368988	-1.2365854249249382	306.939864	9.184494	-25.248323927168236	
17A	4	a	317.01318	346.64058	335.974716	29.627400000000023	0.4274977443325034	331.82688	14.813700000000011	14.828771454017932	
17A	2	b	347.233128	350.788416	349.010772	3.555287999999962	-0.16528068901102122	349.010772	1.777643999999981	-0.49158823242416005	
17A	4	a	351.380964	353.751156	352.56606	2.3701919999999745	0.1211105573619955	352.56606	1.1850959999999873	0.23880660885972582	
17A	2	b	354.343704	360.269184	354.936252	5.925479999999993	-0.26937070048184886	357.306444	2.9627399999999966	-1.6210512409840316	
