										AB_Unfed#1_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
17A	2	b	471.600768	475.008288	474.326784	3.407519999999977	-0.024331235674201812	472.963776	1.7037599999999884	-0.063177624810702	
17A	2	b	475.689792	480.46032	475.689792	4.770528000000013	-0.022397967331336366	477.734304	2.3852640000000065	-0.07296114579761936	
17A	4	a	482.504832	484.549344	483.186336	2.0445119999999974	0.010582061868453785	483.186336	1.0222559999999987	0.016922822789542047	
17A	4	a	485.230848	490.68288	488.638368	5.452032000000031	0.037071876429803696	487.956864	2.7260160000000155	0.11674736595820812	
17A	2	b	491.364384	500.90544	493.408896	9.541056000000026	-0.043827761547037936	496.134912	4.770528000000013	-0.2776608284989598	
17A	2	b	501.586944	508.401984	502.268448	6.81504000000001	-0.021785760922274244	504.994464	3.407520000000005	-0.10432983950649144	
17A	2	b	509.083488	511.128	509.764992	2.0445119999999974	-0.013084854665468937	509.764992	1.0222559999999987	-0.021688021146807235	
17A	2	b	511.809504	513.854016	511.809504	2.0445119999999974	-0.005969796287778051	512.491008	1.0222559999999987	-0.008450959700264549	
17A	2	b	518.624544	520.669056	519.306048	2.0445119999999406	-0.01315251124644079	519.306048	1.0222559999999703	-0.021167360775516064	
17A	2	b	522.713568	524.75808	523.395072	2.0445119999999406	-0.013372248184944535	523.395072	1.0222559999999703	-0.020332353890049948	
17A	2	b	526.802592	529.528608	526.802592	2.7260159999999587	-0.026482736447291932	528.1656	1.3630079999999793	-0.05365480642655951	
17A	2	b	533.617632	546.566208	537.706656	12.948576000000003	-0.03364664896872904	539.751168	6.474288000000001	-0.3138971238608752	
17A	2	b	547.247712	551.336736	549.292224	4.089023999999995	-0.021006801731473512	549.292224	2.0445119999999974	-0.06268770071813912	
17A	2	b	552.01824	556.788768	552.699744	4.770528000000013	-0.03566106410728298	554.062752	2.3852640000000065	-0.12302679158616336	
17A	2	b	557.470272	562.922304	558.151776	5.452032000000031	-0.029815597420928874	560.196288	2.7260160000000155	-0.11925224826550707	
17A	2	b	563.603808	573.144864	569.05584	9.541056000000026	-0.021882931935279126	568.374336	4.770528000000013	-0.18200054250474995	
17A	2	b	573.826368	581.322912	579.959904	7.496543999999972	-0.023645941926118796	577.233888	3.748271999999986	-0.0992166920551466	
17A	2	b	582.004416	599.72352	599.042016	17.719104000000016	-0.17715328906888494	590.863968	8.859552000000008	-1.8828407558259175	
18A	2	b	1.363008	6.81504	2.726016	5.452032	-0.06511610647254185	4.089024	2.726016	-0.3047776485267021	
18A	4	a	8.859552	11.585568	10.22256	2.7260159999999996	0.015967527961312733	10.22256	1.3630079999999998	0.029547196768008543	
18A	2	b	12.267072	17.719104	15.674592	5.452032000000001	-0.018284270163269056	14.993088	2.7260160000000004	-0.08717933938181632	
18A	2	b	18.400608	29.986176	23.85264	11.585568000000002	-0.043836860186299065	23.85264	5.792784000000001	-0.3525116433370217	
18A	2	b	32.030688	38.845728	34.0752	6.815040000000003	-0.04301015223691862	35.438208	3.4075200000000017	-0.2915744242076125	
18A	2	b	39.527232	53.157312	51.1128	13.63008	-0.09237425561872148	46.342272	6.81504	-1.2229719972650606	
18A	2	b	53.838816	62.698368	57.246336	8.859552	-0.06889389661677026	57.92784	4.429776	-0.4702503418206897	
18A	4	a	63.379872	66.105888	64.061376	2.726015999999994	0.01210750737988664	64.74288	1.363007999999997	0.017788163069954677	
18A	2	b	68.831904	77.009952	70.876416	8.178048000000004	-0.03364169025015773	72.920928	4.089024000000002	-0.21007698152654974	
18A	2	b	80.417472	88.59552	85.869504	8.17804799999999	-0.02344010839431876	84.506496	4.089023999999995	-0.14492996818741333	
18A	2	b	92.684544	96.773568	93.366048	4.089023999999995	-0.011757161435949293	94.729056	2.0445119999999974	-0.03071526945731118	
18A	2	b	97.455072	104.951616	98.81808	7.496544	-0.033088891566066536	100.862592	3.748272	-0.1897219847442212	
18A	2	b	110.403648	113.811168	112.44816	3.407519999999991	-0.011422742774460426	111.766656	1.7037599999999955	-0.03029548303513896	
18A	2	b	115.85568	119.2632	117.218688	3.407519999999991	-0.017795955403492325	117.218688	1.7037599999999955	-0.0482697881560058	
18A	2	b	119.944704	122.67072	121.307712	2.7260160000000013	-0.024065395502598008	121.307712	1.3630080000000007	-0.040247357192280786	
18A	2	b	124.715232	126.759744	124.715232	2.0445119999999974	-0.026397737728662385	125.396736	1.0222559999999987	-0.04915111397720939	
18A	2	b	134.256288	141.752832	139.026816	7.496544	-0.02347217695913817	137.663808	3.748272	-0.12656981571055892	
18A	2	b	142.434336	148.567872	147.204864	6.133535999999992	-0.019987101479606473	145.160352	3.066767999999996	-0.0980786738797873	
18A	2	b	149.249376	151.293888	149.93088	2.0445119999999974	-0.018330798552415484	149.93088	1.0222559999999987	-0.027443977353407645	
18A	2	b	154.701408	156.74592	155.382912	2.044512000000026	-0.023888533129964973	155.382912	1.022256000000013	-0.03425640228718285	
18A	2	b	157.427424	159.471936	157.427424	2.0445119999999974	-0.013622538833528264	158.108928	1.0222559999999987	-0.014997086576757246	
18A	2	b	164.242464	166.96848	164.242464	2.726015999999987	-0.010930998200171738	165.605472	1.3630079999999936	-0.01605822544636537	
18A	2	b	167.649984	169.694496	167.649984	2.0445119999999974	-0.010321994079854457	168.331488	1.0222559999999987	-0.015045319985861672	
18A	2	b	170.376	175.146528	171.057504	4.770527999999985	-0.008845756018987405	172.420512	2.3852639999999923	-0.03379773765204308	
18A	2	b	175.828032	181.961568	178.554048	6.133535999999992	-0.01996011248495544	178.554048	3.066767999999996	-0.10190548337702565	
18A	2	b	185.369088	188.776608	188.095104	3.407520000000005	-0.008983703518694597	186.732096	1.7037600000000026	-0.025053860851758758	
18A	2	b	191.502624	194.910144	194.22864	3.407520000000005	-0.007867708113890481	192.865632	1.7037600000000026	-0.024321980297695722	
18A	2	b	197.63616	207.177216	200.362176	9.541055999999998	-0.0229124000203631	202.406688	4.770527999999999	-0.11951345372699795	
18A	2	b	207.85872	212.629248	209.903232	4.770527999999985	-0.018857687698561443	209.903232	2.3852639999999923	-0.05498446219443642	
18A	2	b	216.718272	220.807296	218.08128	4.089023999999995	-0.016194727175059764	218.762784	2.0445119999999974	-0.049711599531218176	
18A	2	b	222.851808	225.577824	222.851808	2.726015999999987	-0.01621063848712434	224.214816	1.3630079999999936	-0.027805498091924896	
18A	2	b	226.259328	232.392864	228.30384	6.133535999999992	-0.016859244851956223	228.985344	3.066767999999996	-0.08510554800216741	
18A	2	b	233.074368	235.800384	233.755872	2.7260160000000155	-0.021441522313343064	234.437376	1.3630080000000078	-0.04023726048736165	
18A	2	b	236.481888	240.570912	238.5264	4.089023999999995	-0.014483107504526527	238.5264	2.0445119999999974	-0.03994223421454701	
18A	2	b	242.615424	244.659936	243.296928	2.0445119999999974	-0.009765645436828452	243.296928	1.0222559999999987	-0.015812846936410663	
18A	2	b	257.608512	260.334528	258.290016	2.7260159999999587	-0.017230460814465443	258.97152	1.3630079999999793	-0.03568104835188557	
18A	2	b	263.060544	265.105056	263.060544	2.0445119999999974	-0.010248737494717552	263.742048	1.0222559999999987	-0.012449532567548549	
18A	2	b	267.149568	271.920096	269.19408	4.770528000000013	-0.01594743892403705	269.19408	2.3852640000000065	-0.05780024828147101	
18A	2	b	273.964608	276.00912	275.327616	2.0445119999999974	-0.01625634263896003	274.646112	1.0222559999999987	-0.02854384092018908	
18A	2	b	279.41664	282.142656	280.098144	2.7260160000000155	-0.006427049726216882	280.779648	1.3630080000000078	-0.010615117743944413	
18A	2	b	282.82416	285.550176	284.868672	2.7260160000000155	-0.01281814168652562	284.187168	1.3630080000000078	-0.026020311667805496	
18A	2	b	286.23168	288.957696	286.913184	2.7260160000000155	-0.02158887337433746	287.594688	1.3630080000000078	-0.050610517047566694	
18A	2	b	289.6392	297.817248	295.091232	8.17804799999999	-0.019553195699005044	293.728224	4.089023999999995	-0.14926227837497674	
18A	2	b	298.498752	306.6768	300.543264	8.17804799999999	-0.020813865366382966	302.587776	4.089023999999995	-0.13732472977659815	
18A	2	b	307.358304	310.765824	309.402816	3.4075200000000336	-0.01350332194015269	308.721312	1.7037600000000168	-0.03141435818690452	
18A	2	b	311.447328	317.580864	316.89936	6.133535999999992	-0.01833395052361808	314.173344	3.066767999999996	-0.09384913760520663	
18A	2	b	320.30688	323.7144	322.351392	3.4075200000000336	-0.011989424713048757	321.669888	1.7037600000000168	-0.029030680252579433	
18A	2	b	326.440416	329.166432	328.484928	2.7260159999999587	-0.016869852507388594	327.803424	1.3630079999999793	-0.03590652274738193	
18A	2	b	329.847936	332.573952	329.847936	2.7260160000000155	-0.007418418768080803	331.210944	1.3630080000000078	-0.015552525688949603	
18A	2	b	333.255456	336.662976	335.299968	3.4075200000000336	-0.01974865127957648	334.618464	1.7037600000000168	-0.053003959406751344	
18A	2	b	338.707488	344.841024	340.752	6.133535999999992	-0.026674505416968253	341.433504	3.066767999999996	-0.11446816911311486	
18A	2	b	345.522528	348.248544	346.204032	2.7260159999999587	-0.01489942965235258	346.885536	1.3630079999999793	-0.02339544685894923	
18A	2	b	348.930048	352.337568	348.930048	3.407519999999977	-0.026008845750187914	350.293056	1.7037599999999884	-0.038632843920697546	
18A	2	b	355.745088	359.834112	357.108096	4.089023999999995	-0.022684269049263905	357.7896	2.0445119999999974	-0.08926793873486172	
18A	4	a	361.878624	364.60464	362.560128	2.7260160000000155	0.02557271396401606	363.241632	1.3630080000000078	0.05075234118254235	
18A	2	b	365.286144	371.41968	366.649152	6.133536000000049	-0.03589602142193804	368.01216	3.0667680000000246	-0.17573488433134588	
18A	2	b	373.464192	378.23472	376.871712	4.770527999999956	-0.023413759995273287	375.508704	2.385263999999978	-0.08332010880471064	
18A	2	b	380.960736	383.686752	383.005248	2.7260160000000155	-0.01168339021545961	382.323744	1.3630080000000078	-0.01683316846513161	
18A	2	b	384.368256	389.138784	385.04976	4.770528000000013	-0.015183718427445259	386.412768	2.3852640000000065	-0.05125622160261878	
18A	2	b	391.183296	397.998336	395.953824	6.81504000000001	-0.026991710119921297	394.590816	3.407520000000005	-0.1543403546744463	
18A	2	b	406.176384	408.9024	407.539392	2.7260160000000155	-0.01456508946309798	407.539392	1.3630080000000078	-0.027234559448080287	
18A	2	b	409.583904	412.30992	411.628416	2.7260159999999587	-0.018962972957574986	410.946912	1.3630079999999793	-0.02251076434996996	
18A	2	b	414.354432	416.398944	414.354432	2.0445119999999974	-0.014201165281683359	415.035936	1.0222559999999987	-0.012947848570733944	
18A	2	b	417.080448	423.213984	419.12496	6.133535999999992	-0.026545368689769866	419.806464	3.066767999999996	-0.1245319307714442	
18A	2	b	428.666016	434.118048	432.073536	5.452031999999974	-0.023030684434460325	431.392032	2.726015999999987	-0.12247128723076128	
18A	2	b	440.251584	447.066624	442.296096	6.81504000000001	-0.02733067370918918	443.659104	3.407520000000005	-0.10572720823064674	
18A	2	b	450.474144	460.696704	455.926176	10.222559999999987	-0.05692696519079021	455.244672	5.111279999999994	-0.41890815889286337	
18A	4	a	463.42272	465.467232	464.104224	2.0445119999999974	0.014980681154091124	464.104224	1.0222559999999987	0.020661580912792465	
18A	2	b	466.148736	472.282272	470.23776	6.133535999999992	-0.025896316699479893	468.874752	3.066767999999996	-0.11925695357418975	
18A	2	b	472.963776	475.008288	474.326784	2.0445119999999974	-0.02065729732592947	473.64528	1.0222559999999987	-0.03674511673332692	
18A	2	b	477.734304	487.27536	479.778816	9.54105599999997	-0.049652303968963474	482.504832	4.770527999999985	-0.4291388642520628	
18A	2	b	487.956864	503.631456	493.408896	15.674592000000018	-0.03482659552963341	495.453408	7.837296000000009	-0.4527025015729148	
18A	2	b	505.675968	508.401984	507.72048	2.7260160000000155	-0.011074923477348397	507.038976	1.3630080000000078	-0.02586000002120814	
18A	2	b	509.083488	511.128	509.083488	2.0445119999999974	-0.008779858817365316	509.764992	1.0222559999999987	-0.014912584432119957	
18A	2	b	511.809504	514.53552	513.172512	2.7260160000000155	-0.010897506718957395	513.172512	1.3630080000000078	-0.017222788460617755	
18A	2	b	517.261536	520.669056	519.306048	3.407519999999977	-0.022743707210044928	518.624544	1.7037599999999884	-0.049417237582678464	
18A	2	b	522.713568	525.439584	524.076576	2.7260159999999587	-0.010855102621854185	524.076576	1.3630079999999793	-0.02687459073397669	
18A	2	b	526.121088	531.57312	530.210112	5.452032000000031	-0.02289822742431924	528.847104	2.7260160000000155	-0.08764275306774905	
18A	2	b	532.254624	541.79568	535.662144	9.541055999999912	-0.01960811179402966	537.025152	4.770527999999956	-0.15627743990390086	
18A	2	b	542.477184	545.2032	543.840192	2.7260160000000724	-0.01403361974321704	543.840192	1.3630080000000362	-0.024284238211482734	
18A	2	b	545.884704	548.61072	545.884704	2.7260159999999587	-0.015953657044797342	547.247712	1.3630079999999793	-0.03157745031072756	
18A	2	b	549.292224	552.01824	550.655232	2.7260159999999587	-0.01910406435637302	550.655232	1.3630079999999793	-0.04263014471694737	
18A	2	b	552.699744	554.744256	552.699744	2.0445119999999406	-0.02332698919619436	553.381248	1.0222559999999703	-0.021774364904582344	
18A	2	b	557.470272	561.559296	558.83328	4.089023999999995	-0.015648643615211566	559.514784	2.0445119999999974	-0.0476187737598911	
18A	2	b	563.603808	565.64832	564.966816	2.0445120000000543	-0.010498483081697652	564.285312	1.0222560000000271	-0.018186553564121244	
18A	2	b	566.329824	572.46336	569.05584	6.1335359999999355	-0.015069717250774883	569.05584	3.0667679999999677	-0.08957263845172708	
18A	2	b	574.507872	581.322912	579.959904	6.815039999999954	-0.02196324982157427	577.915392	3.407519999999977	-0.08364540384278668	
18A	2	b	589.50096	594.952992	592.90848	5.452032000000031	-0.02720700125122144	592.226976	2.7260160000000155	-0.12012369073633744	
18A	2	b	595.634496	599.72352	599.042016	4.089023999999995	-0.026334015059593208	597.679008	2.0445119999999974	-0.06563262758357358	
19A	2	b	9.541056	17.0376	10.904064	7.496544000000002	-0.019147024592428563	12.948576	3.748272000000001	-0.14866442873244645	
19A	2	b	17.719104	24.534144	22.489632	6.81504	-0.03847999415218495	21.126624	3.40752	-0.27494268146746115	
19A	2	b	25.215648	31.349184	27.26016	6.133535999999999	-0.032892368272110506	27.941664	3.0667679999999997	-0.1582288602568419	
19A	2	b	38.164224	44.29776	38.164224	6.133535999999999	-0.024564229857496844	40.89024	3.0667679999999997	-0.1340883151537865	
19A	2	b	44.979264	49.749792	44.979264	4.770527999999999	-0.021600173749549256	47.023776	2.3852639999999994	-0.0665564756761261	
19A	2	b	51.794304	58.609344	55.201824	6.815040000000003	-0.05018766673592845	55.201824	3.4075200000000017	-0.3032571022237329	
19A	4	a	62.016864	64.061376	63.379872	2.0445119999999974	0.014638242186985506	62.698368	1.0222559999999987	0.016205494219840966	
19A	2	b	66.105888	68.1504	66.105888	2.0445120000000117	-0.01644091822928706	66.787392	1.0222560000000058	-0.028532094805590158	
19A	2	b	70.876416	92.684544	87.232512	21.808127999999996	-0.027914516985511728	81.78048	10.904063999999998	-0.4477040282577539	
19A	2	b	96.092064	102.907104	100.862592	6.81504000000001	-0.015612872942642575	99.499584	3.407520000000005	-0.07549483860001416	
19A	2	b	104.951616	107.677632	106.314624	2.7260160000000013	-0.0196320742649172	106.314624	1.3630080000000007	-0.03897262554655423	
19A	2	b	109.722144	119.944704	113.129664	10.222560000000001	-0.020317798258370212	114.492672	5.111280000000001	-0.18199958740136724	
19A	2	b	124.033728	127.441248	124.715232	3.407520000000005	-0.01940556003399485	125.396736	1.7037600000000026	-0.04948642863614383	
19A	2	b	131.530272	133.574784	132.211776	2.0445119999999974	-0.007799261560762938	132.211776	1.0222559999999987	-0.009906849379748173	
19A	2	b	135.619296	138.345312	137.663808	2.7260160000000155	-0.008119858291929516	136.982304	1.3630080000000078	-0.01282615841727519	
19A	2	b	139.026816	142.434336	139.026816	3.407520000000005	-0.016113701650251055	140.389824	1.7037600000000026	-0.04342354499946888	
19A	2	b	143.11584	145.160352	143.797344	2.0445119999999974	-0.00875672152063256	143.797344	1.0222559999999987	-0.01433777387858437	
19A	2	b	149.249376	151.293888	149.249376	2.0445119999999974	-0.009853463536969698	149.93088	1.0222559999999987	-0.014994318967508302	
19A	2	b	154.019904	156.74592	155.382912	2.7260160000000155	-0.017678116399783006	155.382912	1.3630080000000078	-0.030876589191014825	
19A	2	b	157.427424	161.516448	158.790432	4.089023999999995	-0.01312060834764528	159.471936	2.0445119999999974	-0.03386347008201135	
19A	2	b	164.242464	166.96848	165.605472	2.726015999999987	-0.011200735698691178	165.605472	1.3630079999999936	-0.02510535483728349	
19A	2	b	169.694496	172.420512	171.057504	2.7260160000000155	-0.011885409000025549	171.057504	1.3630080000000078	-0.020744166000349007	
19A	2	b	173.102016	175.146528	173.78352	2.0445119999999974	-0.01279315459952357	173.78352	1.0222559999999987	-0.02069736851519971	
19A	2	b	175.828032	179.235552	177.872544	3.407520000000005	-0.014188763979284591	177.19104	1.7037600000000026	-0.03735860818827519	
19A	2	b	179.917056	182.643072	180.59856	2.726015999999987	-0.01043530987006891	181.280064	1.3630079999999936	-0.024015499698643694	
19A	2	b	188.095104	190.139616	188.095104	2.0445119999999974	-0.01260111620669302	188.776608	1.0222559999999987	-0.00941725522265835	
19A	2	b	193.547136	195.591648	193.547136	2.0445119999999974	-0.010332629978315078	194.22864	1.0222559999999987	-0.017029481027851956	
19A	2	b	196.273152	202.406688	198.999168	6.133535999999992	-0.022170369685345026	198.999168	3.066767999999996	-0.08556647447186705	
19A	2	b	203.088192	205.132704	203.769696	2.0445119999999974	-0.017513131354156664	203.769696	1.0222559999999987	-0.027164987181791278	
19A	2	b	209.221728	217.399776	215.355264	8.17804799999999	-0.013286423485962762	213.310752	4.089023999999995	-0.08889961250089878	
19A	2	b	218.08128	220.807296	220.125792	2.7260160000000155	-0.013794197255512342	219.444288	1.3630080000000078	-0.03690156021045082	
19A	2	b	225.577824	231.71136	228.30384	6.133536000000021	-0.015487683779544792	228.30384	3.0667680000000104	-0.0643547514972364	
19A	2	b	235.800384	240.570912	238.5264	4.770527999999985	-0.018500125216068142	237.844896	2.3852639999999923	-0.05610067334840385	
19A	2	b	241.252416	243.296928	242.615424	2.0445119999999974	-0.010813763254641895	241.93392	1.0222559999999987	-0.006879882391341463	
19A	2	b	246.704448	252.837984	250.793472	6.133535999999992	-0.023393328318829565	249.430464	3.066767999999996	-0.07349330352702749	
19A	2	b	253.519488	256.245504	253.519488	2.726015999999987	-0.008294584525935345	254.882496	1.3630079999999936	-0.010525915121221752	
19A	2	b	256.927008	260.334528	258.97152	3.407519999999977	-0.01914174303354632	258.290016	1.7037599999999884	-0.04292545084224769	
19A	2	b	261.016032	271.920096	264.423552	10.904064000000005	-0.028035512926126605	266.468064	5.452032000000003	-0.2203129996497425	
19A	2	b	272.6016	276.690624	272.6016	4.089023999999995	-0.027437857048191572	274.646112	2.0445119999999974	-0.09784619777243664	
