										Kaede_Unfed#9_Cloaca_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
17A	2	b	501.839928	507.77496	503.818272	5.935032000000035	-0.08901421089518191	504.47772	2.9675160000000176	-0.48015429455280945	
17A	2	b	508.434408	510.412752	508.434408	1.9783439999999928	-0.05070070617049449	509.093856	0.9891719999999964	-0.04713762983498104	
17A	2	b	511.0722	520.304472	516.347784	9.232272000000023	-0.12193511181788441	515.688336	4.616136000000012	-1.0694410219738084	
17A	2	b	520.96392	522.942264	521.623368	1.9783439999999928	-0.02657303098360142	521.623368	0.9891719999999964	-0.03664138230064351	
17A	2	b	528.217848	532.833984	528.877296	4.616135999999983	-0.07182043287767614	530.196192	2.3080679999999916	-0.2809503148196144	
17A	2	b	533.493432	543.385152	534.812328	9.891719999999964	-0.12449057292869581	538.109568	4.945859999999982	-1.257777761066116	
17A	2	b	548.001288	549.979632	548.660736	1.9783439999999928	-0.04498599273951154	548.660736	0.9891719999999964	-0.06823186859623265	
17A	2	b	551.957976	557.893008	555.914664	5.935031999999978	-0.18656538318193672	554.595768	2.967515999999989	-1.2422305784082672	
17A	2	b	558.552456	561.190248	559.871352	2.6377919999999904	-0.10460951316923506	559.871352	1.3188959999999952	-0.2183861483048648	
17A	2	b	563.82804	567.12528	565.146936	3.297239999999988	-0.1632162760962963	565.146936	1.648619999999994	-0.5029226413992856	
17A	2	b	567.784728	573.060312	569.763072	5.275583999999981	-0.2665745544973812	570.42252	2.6377919999999904	-1.1682430908722226	
17A	2	b	573.71976	578.995344	575.698104	5.275584000000094	-0.30283765358794223	576.357552	2.637792000000047	-1.1854813066239134	
17A	2	b	579.654792	586.90872	582.292584	7.2539279999999735	-0.3656873519871744	582.952032	3.6269639999999868	-1.9674175533418068	
17A	2	b	588.887064	591.524856	590.20596	2.6377919999999904	-0.12166307190417358	590.20596	1.3188959999999952	-0.2816532625008654	
17A	2	b	593.5032	597.459888	594.822096	3.9566879999999855	-0.1896922158077161	595.481544	1.9783439999999928	-0.6789705383394893	
18A	2	b	3.956688	6.59448	5.935032	2.6377919999999997	-0.059964154240877754	5.275584	1.3188959999999998	-0.12564377165823348	
18A	2	b	7.253928	17.805096	13.18896	10.551167999999999	-0.3553940594421987	12.529512	5.275583999999999	-3.909512695960462	
18A	2	b	18.464544	22.421232	18.464544	3.9566879999999998	-0.10170562442898445	20.442888	1.9783439999999999	-0.31629745693948497	
18A	2	b	23.08068	30.334608	24.399576	7.253927999999998	-0.2194710729124325	26.37792	3.626963999999999	-1.6648783332237274	
18A	2	b	30.994056	40.885776	32.312952	9.89172	-0.35408787858895163	35.610192	4.94586	-1.8815499162828493	
18A	2	b	44.183016	58.031424	51.436944	13.848408	-0.18398307188657625	50.777496	6.924204	-1.7641832698588165	
18A	2	b	58.690872	65.285352	63.307008	6.594480000000004	-0.10467605435451821	61.988112	3.297240000000002	-0.436879657122089	
18A	2	b	65.9448	70.560936	68.582592	4.616135999999997	-0.056363707739226054	67.923144	2.3080679999999987	-0.22900197130226596	
18A	2	b	71.220384	81.771552	74.517624	10.551168000000004	-0.11571373123554674	76.495968	5.275584000000002	-0.8696026938816597	
18A	2	b	82.431	87.706584	85.72824	5.275584000000009	-0.05461924465858248	85.068792	2.6377920000000046	-0.24306857059564435	
18A	2	b	88.366032	98.9172	97.598304	10.55116799999999	-0.06245788806662711	93.641616	5.275583999999995	-0.5802799686889271	
18A	2	b	102.21444	109.468368	104.192784	7.253928000000002	-0.08714626116587265	105.51168	3.626964000000001	-0.3824654839377002	
18A	2	b	114.084504	117.381744	115.4034	3.297240000000002	-0.056136156775617785	115.4034	1.648620000000001	-0.13740332911132702	
18A	2	b	119.360088	121.99788	120.019536	2.6377919999999904	-0.07799865070709133	120.678984	1.3188959999999952	-0.1504399989046019	
18A	2	b	125.29512	129.911256	127.273464	4.616136000000012	-0.08839013106654203	127.273464	2.308068000000006	-0.31568816145869416	
18A	2	b	133.208496	143.759664	139.802976	10.55116799999999	-0.10846586011702541	138.48408	5.275583999999995	-0.8885770841421989	
18A	2	b	144.419112	147.056904	146.397456	2.6377919999999904	-0.0702363764080225	145.738008	1.3188959999999952	-0.1149179749326128	
18A	2	b	147.716352	149.694696	149.035248	1.9783439999999928	-0.0631138049167208	148.3758	0.9891719999999964	-0.07847717117878883	
18A	2	b	151.67304	168.818688	160.245864	17.145648000000023	-0.22524746717873256	160.245864	8.572824000000011	-3.074521172541788	
18A	2	b	169.478136	177.391512	172.115928	7.9133759999999995	-0.08849789737314495	173.434824	3.9566879999999998	-0.5503780364733106	
18A	2	b	178.05096	189.921024	185.304888	11.870063999999985	-0.14600083101132189	183.985992	5.9350319999999925	-1.2846770379517984	
18A	4	a	191.899368	194.53716	193.218264	2.6377919999999904	0.06518831208058762	193.218264	1.3188959999999952	0.1148565297693045	
18A	2	b	195.196608	197.174952	196.515504	1.9783439999999928	-0.04969874614451797	195.856056	0.9891719999999964	-0.06585196806168803	
18A	2	b	199.812744	202.450536	200.472192	2.6377919999999904	-0.1457899601613164	201.13164	1.3188959999999952	-0.3539761279611595	
18A	2	b	204.42888	207.066672	205.088328	2.637792000000019	-0.1617133406423541	205.747776	1.3188960000000094	-0.29412183657740143	
18A	2	b	209.704464	214.980048	210.363912	5.275584000000009	-0.17192309109979131	212.342256	2.6377920000000046	-0.8121583435047537	
18A	2	b	216.958392	218.936736	216.958392	1.9783439999999928	-0.06076890523612777	217.61784	0.9891719999999964	-0.10432237658199983	
18A	4	a	219.596184	224.871768	224.21232	5.275584000000009	0.1399475341139329	222.233976	2.6377920000000046	0.5874020144968859	
18A	2	b	225.531216	230.147352	226.190664	4.616136000000012	-0.19327590285095875	227.50956	2.308068000000006	-0.7484308821744206	
18A	2	b	230.8068	237.40128	234.10404	6.594480000000004	-0.17684501738697866	234.10404	3.297240000000002	-0.9000739150197901	
18A	2	b	238.060728	245.314656	242.017416	7.253928000000002	-0.12228187832527171	241.357968	3.626964000000001	-0.49090944377854506	
18A	2	b	245.974104	250.59024	248.611896	4.616135999999983	-0.1123654583603173	247.952448	2.3080679999999916	-0.48826535178994823	
18A	2	b	252.568584	263.119752	259.163064	10.551168000000018	-0.19103578780460673	257.844168	5.275584000000009	-1.6734910923102813	
18A	2	b	263.7792	269.714232	267.735888	5.935031999999978	-0.14600525534408604	266.416992	2.967515999999989	-0.469899553273041	
18A	2	b	271.692576	277.627608	273.67092	5.935032000000035	-0.08863444837792356	274.330368	2.9675160000000176	-0.4705775499752787	
18A	2	b	280.2654	284.881536	280.924848	4.616135999999983	-0.06758069981126535	282.243744	2.3080679999999916	-0.16709755973765983	
18A	2	b	285.540984	287.519328	286.200432	1.9783439999999928	-0.06345007463811436	286.200432	0.9891719999999964	-0.10156932428540566	
18A	2	b	289.497672	296.7516	294.773256	7.2539279999999735	-0.1159656132174316	292.794912	3.6269639999999868	-0.6047543289706889	
18A	2	b	297.411048	302.027184	298.729944	4.616135999999983	-0.1282977140228807	299.389392	2.3080679999999916	-0.5471335364580514	
18A	2	b	302.686632	304.664976	303.34608	1.9783440000000496	-0.030937936098820007	303.34608	0.9891720000000248	-0.045573359490509446	
18A	2	b	306.64332	309.94056	307.302768	3.297239999999988	-0.06789452886406133	307.962216	1.648619999999994	-0.16556381408361998	
18A	2	b	310.600008	313.2378	311.918904	2.6377919999999904	-0.09926789276976367	311.918904	1.3188959999999952	-0.18853212748307824	
18A	2	b	313.897248	317.194488	316.53504	3.297239999999988	-0.0789514023677782	315.216144	1.648619999999994	-0.11868796231143364	
18A	2	b	317.853936	321.151176	318.513384	3.297240000000045	-0.07251867252597943	319.172832	1.6486200000000224	-0.15461972972206262	
18A	2	b	321.810624	333.680688	329.724	11.870063999999957	-0.16089852172357988	327.745656	5.935031999999978	-1.428415894641156	
18A	2	b	334.340136	340.275168	334.999584	5.935032000000035	-0.06189334097443577	336.977928	2.9675160000000176	-0.18140409604248164	
18A	2	b	340.934616	349.50744	347.529096	8.572823999999969	-0.11484143356616716	344.891304	4.286411999999984	-0.6506832867008774	
18A	2	b	358.080264	361.377504	358.080264	3.297239999999988	-0.038463954850213256	359.39916	1.648619999999994	-0.08377608881432286	
18A	2	b	365.99364	368.631432	367.312536	2.6377919999999904	-0.04481713466431225	367.312536	1.3188959999999952	-0.1266597472857971	
18A	2	b	369.29088	377.863704	373.247568	8.572823999999969	-0.17691361321370325	373.247568	4.286411999999984	-0.9090783788612709	
18A	2	b	378.523152	383.798736	380.501496	5.275584000000038	-0.13780820101507496	381.160944	2.637792000000019	-0.5644820775472803	
18A	2	b	384.458184	395.009352	387.095976	10.551167999999961	-0.13544321541900795	389.733768	5.275583999999981	-1.2403850747422902	
18A	2	b	395.6688	406.879416	398.96604	11.210616000000016	-0.16284556327854594	400.944384	5.605308000000008	-1.744947957399468	
18A	2	b	408.85776	416.771136	412.155	7.913376000000028	-0.07003354102216841	412.814448	3.956688000000014	-0.4371510977175139	
18A	2	b	426.003408	434.576232	428.6412	8.572824000000026	-0.07477323380604162	429.960096	4.286412000000013	-0.4955948020815759	
18A	2	b	435.23568	438.53292	436.554576	3.297239999999988	-0.04675751506393011	436.554576	1.648619999999994	-0.12109234985767348	
18A	2	b	443.808504	456.997464	449.084088	13.188959999999952	-0.1099160501041867	450.402984	6.594479999999976	-1.07607302379864	
18A	2	b	460.954152	468.20808	462.932496	7.2539279999999735	-0.11616448533194434	464.251392	3.6269639999999868	-0.7441585774920707	
18A	2	b	468.867528	480.737592	471.50532	11.870064000000013	-0.11450880180367928	474.80256	5.935032000000007	-1.3414741376191464	
18A	2	b	481.39704	484.69428	482.715936	3.297239999999988	-0.10170607982727375	482.715936	1.648619999999994	-0.2963346544129377	
18A	2	b	485.353728	490.629312	487.332072	5.275584000000038	-0.0743768089602157	487.99152	2.637792000000019	-0.29694841450541265	
18A	2	b	491.28876	493.926552	491.948208	2.6377919999999904	-0.07048041601875576	492.607656	1.3188959999999952	-0.16980803938879285	
18A	2	b	494.586	505.137168	500.521032	10.551167999999961	-0.13663964653418637	499.861584	5.275583999999981	-0.7690528970677644	
18A	2	b	505.796616	507.77496	507.115512	1.9783440000000496	-0.044551606394570786	506.456064	0.9891720000000248	-0.038742446448463586	
18A	2	b	508.434408	510.412752	508.434408	1.9783439999999928	-0.028776336580834005	509.093856	0.9891719999999964	-0.02978408538344013	
18A	2	b	511.0722	513.050544	512.391096	1.978343999999936	-0.014657275547275805	511.731648	0.989171999999968	-0.016939279585216793	
18A	2	b	513.709992	516.347784	513.709992	2.6377919999999904	-0.042651270189128176	515.028888	1.3188959999999952	-0.06570222982728624	
18A	2	b	517.007232	520.96392	517.66668	3.9566879999999855	-0.07139295607436136	518.985576	1.9783439999999928	-0.3027209435293905	
18A	2	b	521.623368	524.920608	521.623368	3.297239999999988	-0.06776487485652449	522.942264	1.648619999999994	-0.18756007785479967	
18A	2	b	525.580056	533.493432	528.877296	7.913375999999971	-0.131153027915488	529.536744	3.9566879999999855	-0.9488733669547742	
18A	2	b	534.15288	542.725704	536.790672	8.572823999999969	-0.1519089234400175	538.109568	4.286411999999984	-0.8356327728216133	
18A	2	b	543.385152	549.979632	546.682392	6.59448000000009	-0.10159889653353149	546.682392	3.297240000000045	-0.6230413352733348	
18A	2	b	553.93632	556.574112	555.255216	2.6377919999999904	-0.015198060305392502	555.255216	1.3188959999999952	-0.027889428050107412	
18A	2	b	559.871352	563.168592	562.509144	3.297239999999988	-0.048033240314305115	561.190248	1.648619999999994	-0.13520778459285232	
18A	2	b	563.82804	571.741416	567.784728	7.913375999999971	-0.20428727557538773	567.784728	3.9566879999999855	-1.4960546259013576	
18A	2	b	572.400864	577.676448	575.038656	5.275584000000094	-0.1732047721802763	575.038656	2.637792000000047	-0.7916489248505469	
18A	2	b	579.654792	588.227616	580.973688	8.572823999999969	-0.2387483022918433	583.61148	4.286411999999984	-1.5591034166681959	
18A	2	b	588.887064	593.5032	590.865408	4.616135999999983	-0.16745314921145615	590.865408	2.3080679999999916	-0.6438883796172883	
18A	2	b	594.162648	598.119336	595.481544	3.9566879999999855	-0.08155154929406638	596.140992	1.9783439999999928	-0.24862017817831328	
18A	2	b	598.778784	600.09768	600.09768	1.3188959999999952	-0.08325951731871362	599.438232	0.6594479999999976	-0.017736394471582928	
19A	2	b	0.0	2.637792	0.0	2.637792	-0.04290289893339816	1.318896	1.318896	-0.08336289172328315	
19A	2	b	4.616136	6.59448	5.275584	1.9783439999999999	-0.038340329064279643	5.275584	0.9891719999999999	-0.07001880901335777	
19A	2	b	7.253928	9.232272	7.253928	1.9783439999999999	-0.039009244558344314	7.913376	0.9891719999999999	-0.05010590606849208	
19A	2	b	9.89172	19.78344	17.145648	9.89172	-0.4398947609604593	14.507856	4.94586	-3.685447992909589	
19A	4	a	23.740128	34.950744	28.356264	11.210616000000002	0.23810133193614602	29.015712	5.605308000000001	2.0832066003328764	
19A	2	b	36.929088	43.523568	41.545224	6.594479999999997	-0.07403677792250685	40.226328	3.2972399999999986	-0.3236762782394982	
