										AB_Unfed#4_Retrograde_evts_formatted.txt
ROI	Quadrant	Direction	Start time (s)	End time (s)	Peak time (s)	Duration (s)	Amplitude	Midpoint (s)	Half Duration(s)	AUC
2A	2	b	240.351072	249.329704	242.423064	8.978632000000005	-2.141366869281928	244.495056	4.489316000000002	-11.793427155687521	
2A	2	b	250.020368	263.833648	252.783024	13.813279999999992	-4.7523373551624495	256.927008	6.906639999999996	-40.90681748008045	
2A	2	b	264.524312	277.646928	267.977632	13.122615999999994	-1.9325024854237718	270.740288	6.561307999999997	-19.34734129646384	
2A	2	b	278.337592	285.244232	279.71892	6.9066400000000385	-1.9493582540436059	281.790912	3.4533200000000193	-7.688445215300922	
2A	2	b	285.934896	298.366848	294.222864	12.431952000000024	-1.5216510187973604	292.150872	6.215976000000012	-16.40537035893803	
2A	2	b	299.057512	302.510832	301.820168	3.4533200000000193	-1.1377891566850735	300.43884	1.7266600000000096	-2.3547356142780806	
2A	2	b	303.201496	319.777432	317.014776	16.575935999999956	-2.62099418191098	311.489464	8.287967999999978	-33.72200647886947	
2A	2	b	320.468096	330.137392	323.921416	9.669295999999974	-1.9085959935742558	325.302744	4.834647999999987	-16.361063812250805	
2A	2	b	330.828056	334.97204	333.590712	4.143983999999989	-1.3601014816683161	332.900048	2.0719919999999945	-5.827618512003632	
2A	2	b	335.662704	347.403992	338.42536	11.741287999999997	-2.0649850932207414	341.188016	5.870643999999999	-16.483093759680234	
2A	2	b	348.094656	358.454616	352.23864	10.359960000000001	-2.775316406297481	352.929304	5.1799800000000005	-18.450448238013713	
2A	2	b	359.14528	368.814576	366.05192	9.669295999999974	-3.1724242643843183	363.979928	4.834647999999987	-24.107076202465255	
2A	2	b	369.50524	381.937192	377.793208	12.431951999999967	-3.106367849325075	375.721216	6.2159759999999835	-30.008193534833772	
2A	2	b	382.627856	398.513128	392.297152	15.885271999999986	-2.954843482133935	390.22516	7.942635999999993	-39.58214286812754	
2A	2	b	399.203792	451.003592	403.347776	51.799800000000005	-3.000993139891513	424.75836	25.899900000000002	-112.3871738331032	
2A	2	b	453.075584	459.29156	456.528904	6.215976000000012	-1.5922732540510864	455.83824	3.107988000000006	-6.818603532110684	
2A	2	b	461.363552	478.630152	469.65152	17.266599999999983	-1.794900868250938	469.65152	8.633299999999991	-17.039068988241695	
2A	2	b	479.320816	482.774136	480.702144	3.4533200000000193	-1.455792979164702	480.702144	1.7266600000000096	-4.192937640857213	
2A	2	b	483.4648	513.163352	488.990112	29.698552000000007	-2.683023422109402	497.968744	14.849276000000003	-54.20297529483433	
2A	2	b	513.854016	516.616672	515.235344	2.7626559999999927	-2.0018633357804454	515.235344	1.3813279999999963	-3.9150613534979968	
2A	2	b	517.307336	520.760656	517.307336	3.453320000000076	-1.7831482356449513	518.688664	1.726660000000038	-3.9609437471140776	
2A	2	b	521.45132	529.048624	524.213976	7.597304000000008	-1.7106132607064097	524.90464	3.798652000000004	-9.640508951358802	
2A	2	b	529.739288	562.89116	555.98452	33.151872000000026	-2.4745736514544454	546.315224	16.575936000000013	-59.25094616512219	
2A	2	b	563.581824	582.920416	580.848424	19.338592000000062	-1.8141075655384817	573.25112	9.669296000000031	-33.366501730687034	
2A	2	b	583.61108	587.0644	584.301744	3.4533199999999624	-1.5462292917054423	584.992408	1.7266599999999812	-3.442487155585786	
2A	2	b	587.755064	594.661704	591.899048	6.9066400000000385	-1.8814550564616486	591.208384	3.4533200000000193	-11.071450023235446	
2A	2	b	596.733696	599.496352	598.115024	2.7626559999999927	-1.2529000996689206	598.115024	1.3813279999999963	-2.4629532670237744	
3A	2	b	2.071992	6.215976	4.834648	4.143984000000001	-1.1079420229422858	4.143984	2.0719920000000003	-4.362091586747926	
3A	2	b	10.35996	15.194608	12.431952	4.834648000000001	-1.9575893687506785	12.431952	2.4173240000000007	-5.21638803711628	
3A	2	b	15.885272	20.029256	18.647928	4.143984	-1.7484028284460145	17.957264	2.071992	-5.995599580648138	
3A	2	b	20.71992	32.461208	21.410584	11.741288	-2.5224949477713245	26.245232	5.870644	-18.73744628087615	
3A	2	b	35.914528	48.34648	38.677184	12.431952000000003	-1.7776923716937212	42.130504	6.215976000000001	-16.08622281749596	
3A	2	b	49.037144	51.109136	50.418472	2.0719920000000016	-0.9631042706922877	49.727808	1.0359960000000008	-1.510777621322676	
3A	2	b	51.7998	58.015776	54.562456	6.215976000000005	-1.692364009693101	54.562456	3.1079880000000024	-9.227400599145637	
3A	2	b	58.70644	67.685072	62.850424	8.978632000000005	-1.8264053064554773	62.850424	4.489316000000002	-12.530869082357718	
3A	2	b	68.375736	76.663704	75.97304	8.287967999999992	-1.74060993605206	72.51972	4.143983999999996	-9.22228494526235	
3A	2	b	77.354368	95.311632	84.951672	17.95726400000001	-2.1577993369337634	86.333	8.978632000000005	-35.87013788666401	
3A	2	b	98.074288	108.434248	104.290264	10.359960000000001	-2.4196599896723647	102.908936	5.1799800000000005	-18.537995583544305	
3A	2	b	109.124912	116.722216	111.196904	7.597304000000008	-1.7167201373570578	112.578232	3.798652000000004	-9.241157331352285	
3A	2	b	117.41288	121.556864	119.484872	4.143984000000003	-1.6335522004193024	119.484872	2.0719920000000016	-4.398426090689968	
3A	2	b	122.247528	144.348776	126.391512	22.101247999999984	-2.4614246551016166	133.298152	11.050623999999992	-43.847426786883354	
3A	2	b	147.111432	149.874088	147.802096	2.7626559999999927	-1.1928424591648898	148.49276	1.3813279999999963	-2.996533630834712	
3A	2	b	150.564752	157.471392	151.255416	6.90664000000001	-1.7991348245234775	154.018072	3.453320000000005	-8.753713748957946	
3A	2	b	158.162056	172.666	161.615376	14.50394399999999	-2.6182233761435505	165.068696	7.251971999999995	-23.19356042383944	
3A	2	b	173.356664	176.11932	174.047328	2.7626559999999927	-2.3884167294421808	174.737992	1.3813279999999963	-5.767498200356416	
3A	2	b	176.809984	187.169944	176.809984	10.359960000000001	-2.6414048004288375	181.644632	5.1799800000000005	-23.750339302017757	
3A	2	b	187.860608	190.623264	189.9326	2.7626559999999927	-0.634844545953527	189.241936	1.3813279999999963	-1.2647891032607728	
3A	2	b	192.695256	198.220568	193.38592	5.525311999999985	-1.6857694591687782	195.457912	2.7626559999999927	-5.7953468322966994	
3A	2	b	198.911232	201.673888	199.601896	2.7626559999999927	-1.10466243882626	200.29256	1.3813279999999963	-1.8403406470249344	
3A	2	b	202.364552	211.343184	205.817872	8.978632000000005	-5.012161787521819	206.508536	4.489316000000002	-32.72480104128449	
3A	2	b	212.033848	214.10584	213.415176	2.0719919999999945	-0.9744718847614955	212.724512	1.0359959999999973	-1.2376253767205387	
3A	2	b	214.796504	238.969744	226.537792	24.173239999999993	-3.82035057054987	226.537792	12.086619999999996	-62.5392858554354	
3A	2	b	239.660408	244.495056	241.7324	4.834648000000016	-1.7733900962013038	241.7324	2.417324000000008	-6.472694437413589	
3A	2	b	245.18572	256.236344	250.020368	11.05062399999997	-2.450854411801206	250.711032	5.525311999999985	-24.763058642538695	
3A	2	b	258.308336	262.45232	261.761656	4.143983999999989	-1.7323902816442	260.380328	2.0719919999999945	-3.7705477762931743	
3A	2	b	263.142984	278.337592	269.35896	15.19460799999996	-2.4355825125307753	270.740288	7.59730399999998	-25.454307181569817	
3A	2	b	279.028256	282.481576	281.100248	3.4533200000000193	-1.2721504182319414	280.409584	1.7266600000000096	-3.1953467182145445	
3A	2	b	286.62556	294.222864	292.841536	7.597304000000008	-1.740879458366937	290.07888	3.798652000000004	-11.544689151017424	
3A	2	b	294.913528	298.366848	296.294856	3.4533200000000193	-1.5862239769579567	296.294856	1.7266600000000096	-4.424826462221802	
3A	2	b	302.510832	308.726808	308.036144	6.215976000000012	-1.4167621908464696	305.273488	3.107988000000006	-5.011740420294551	
3A	2	b	312.180128	314.25212	312.870792	2.071991999999966	-0.6990736928494385	312.870792	1.035995999999983	-1.1323216726651335	
3A	2	b	314.942784	317.70544	315.633448	2.7626559999999927	-1.064097823574457	316.324112	1.3813279999999963	-1.2537199816018472	
3A	2	b	322.540088	328.0654	326.684072	5.525311999999985	-1.5563041001505695	325.302744	2.7626559999999927	-6.584812797258483	
3A	2	b	330.137392	332.900048	332.209384	2.7626560000000495	-1.3265040572666713	331.51872	1.3813280000000248	-2.6398375293235024	
3A	2	b	334.97204	342.569344	337.044032	7.597304000000008	-2.025678117738156	338.42536	3.798652000000004	-11.73612893955318	
3A	2	b	346.713328	370.195904	355.001296	23.482575999999995	-2.4614591837618	358.454616	11.741287999999997	-39.498234122340534	
3A	2	b	379.8652	384.699848	382.627856	4.834647999999959	-1.0351057566359003	381.937192	2.4173239999999794	-3.5027487594983846	
3A	2	b	388.153168	396.441136	393.67848	8.287967999999978	-2.0826192134137465	392.297152	4.143983999999989	-11.595967492026638	
3A	2	b	397.1318	422.686368	408.873088	25.554568000000017	-2.316507744023543	409.563752	12.777284000000009	-36.573028679114074	
3A	2	b	423.377032	459.29156	430.974336	35.91452800000002	-2.290657088224645	441.334296	17.95726400000001	-63.52919573172713	
3A	2	b	464.126208	473.795504	464.126208	9.669295999999974	-1.464573082919145	468.960856	4.834647999999987	-10.963352716224355	
3A	2	b	474.486168	481.392808	477.939488	6.906639999999982	-1.8678994549286116	477.939488	3.453319999999991	-9.916025318717978	
3A	2	b	482.083472	495.206088	486.227456	13.12261600000005	-2.4931273798902716	488.299448	6.561308000000025	-26.836289289809795	
3A	2	b	497.968744	516.616672	498.659408	18.64792799999998	-2.148661290416989	506.947376	9.32396399999999	-33.67750879143279	
3A	2	b	517.307336	528.35796	517.307336	11.050624000000084	-1.907842954961236	522.832648	5.525312000000042	-16.047294054282904	
3A	2	b	529.048624	545.62456	531.120616	16.575935999999956	-1.9040222901039243	537.336592	8.287967999999978	-23.64245723061078	
3A	2	b	546.315224	554.603192	553.912528	8.287968000000092	-1.7947191377243357	550.459208	4.143984000000046	-10.686091744794211	
3A	2	b	555.293856	560.128504	555.293856	4.834648000000016	-1.3835278983726305	557.365848	2.417324000000008	-5.363822011747455	
3A	2	b	560.819168	562.89116	562.200496	2.071992000000023	-1.3286820782834	561.509832	1.0359960000000115	-2.1592776490009147	
3A	2	b	563.581824	582.229752	564.272488	18.64792799999998	-2.098989067005064	572.560456	9.32396399999999	-29.28711176714844	
3A	2	b	582.920416	596.733696	589.136392	13.813279999999963	-2.500665924600572	589.827056	6.906639999999982	-14.678921396635758	
