ROI ID,Total Intensity,Time,Frame Id
1A,626989,0,t001_0_1
2A,566688,0,t001_0_1
3A,606337,0,t001_0_1
4A,572718,0,t001_0_1
5A,580704,0,t001_0_1
6A,847265,0,t001_0_1
7A,790715,0,t001_0_1
8A,999717,0,t001_0_1
9A,974743,0,t001_0_1
10A,1097295,0,t001_0_1
11A,1137502,0,t001_0_1
12A,1359301,0,t001_0_1
13A,1173624,0,t001_0_1
14A,1229314,0,t001_0_1
15A,1161121,0,t001_0_1
16A,902535,0,t001_0_1
17A,640327,0,t001_0_1
18A,737021,0,t001_0_1
19A,609722,0,t001_0_1
20A,262127,0,t001_0_1
1A,627173,0.592548,t002_0_1
2A,569087,0.592548,t002_0_1
3A,604852,0.592548,t002_0_1
4A,567448,0.592548,t002_0_1
5A,580135,0.592548,t002_0_1
6A,835506,0.592548,t002_0_1
7A,779214,0.592548,t002_0_1
8A,997941,0.592548,t002_0_1
9A,970798,0.592548,t002_0_1
10A,1106405,0.592548,t002_0_1
11A,1142624,0.592548,t002_0_1
12A,1367229,0.592548,t002_0_1
13A,1183016,0.592548,t002_0_1
14A,1221123,0.592548,t002_0_1
15A,1170169,0.592548,t002_0_1
16A,912359,0.592548,t002_0_1
17A,640649,0.592548,t002_0_1
18A,719733,0.592548,t002_0_1
19A,605781,0.592548,t002_0_1
20A,262268,0.592548,t002_0_1
1A,629618,1.185096,t003_0_1
2A,569047,1.185096,t003_0_1
3A,601977,1.185096,t003_0_1
4A,571260,1.185096,t003_0_1
5A,572703,1.185096,t003_0_1
6A,837848,1.185096,t003_0_1
7A,778985,1.185096,t003_0_1
8A,993370,1.185096,t003_0_1
9A,969463,1.185096,t003_0_1
10A,1092874,1.185096,t003_0_1
11A,1134651,1.185096,t003_0_1
12A,1353968,1.185096,t003_0_1
13A,1174390,1.185096,t003_0_1
14A,1220778,1.185096,t003_0_1
15A,1157071,1.185096,t003_0_1
16A,902609,1.185096,t003_0_1
17A,643065,1.185096,t003_0_1
