ROI ID,Total Intensity,Time,Frame Id
2A,1302867,6.518028,t012_0_1
3A,1100925,6.518028,t012_0_1
4A,1148625,6.518028,t012_0_1
5A,970673,6.518028,t012_0_1
6A,1048298,6.518028,t012_0_1
7A,769079,6.518028,t012_0_1
8A,562517,6.518028,t012_0_1
9A,988335,6.518028,t012_0_1
10A,938636,6.518028,t012_0_1
11A,854373,6.518028,t012_0_1
12A,893521,6.518028,t012_0_1
13A,991813,6.518028,t012_0_1
14A,1029219,6.518028,t012_0_1
15A,980802,6.518028,t012_0_1
16A,774388,6.518028,t012_0_1
17A,790369,6.518028,t012_0_1
18A,570678,6.518028,t012_0_1
19A,716521,6.518028,t012_0_1
20A,260954,6.518028,t012_0_1
1A,1130594,7.110576,t013_0_1
2A,1289423,7.110576,t013_0_1
3A,1108218,7.110576,t013_0_1
4A,1171648,7.110576,t013_0_1
5A,968506,7.110576,t013_0_1
6A,1066721,7.110576,t013_0_1
7A,812936,7.110576,t013_0_1
8A,556452,7.110576,t013_0_1
9A,980747,7.110576,t013_0_1
10A,932249,7.110576,t013_0_1
11A,852078,7.110576,t013_0_1
12A,897910,7.110576,t013_0_1
13A,988231,7.110576,t013_0_1
14A,1030491,7.110576,t013_0_1
15A,977734,7.110576,t013_0_1
16A,779548,7.110576,t013_0_1
17A,778961,7.110576,t013_0_1
18A,562840,7.110576,t013_0_1
19A,712446,7.110576,t013_0_1
20A,260728,7.110576,t013_0_1
1A,1139346,7.703124,t014_0_1
2A,1281558,7.703124,t014_0_1
3A,1115603,7.703124,t014_0_1
4A,1190463,7.703124,t014_0_1
5A,960035,7.703124,t014_0_1
6A,1001303,7.703124,t014_0_1
7A,836689,7.703124,t014_0_1
8A,556364,7.703124,t014_0_1
9A,981555,7.703124,t014_0_1
10A,936399,7.703124,t014_0_1
11A,850734,7.703124,t014_0_1
12A,888082,7.703124,t014_0_1
13A,1006639,7.703124,t014_0_1
14A,1025541,7.703124,t014_0_1
