ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
11A,200131.000000,119.552569,406.000000,26.000000,380.000000,63.294036,189.882107,2987026.000000,1784.364397,1861.000000,1693.000000,168.000000,18.821010,56.463030,2.909280,t009_0_1
1A,3434409.000000,2051.618280,4095.000000,32.000000,4063.000000,1625.354607,4876.063821,1870257.000000,1117.238351,1657.000000,254.000000,1403.000000,340.984429,1022.953288,3.272940,t010_0_1
2A,3655855.000000,2183.903823,4095.000000,55.000000,4040.000000,1686.873767,5060.621301,1975370.000000,1180.029869,1685.000000,245.000000,1440.000000,346.835876,1040.507627,3.272940,t010_0_1
3A,3794512.000000,2266.733572,4095.000000,34.000000,4061.000000,1593.948659,4781.845976,1830905.000000,1093.730585,1635.000000,289.000000,1346.000000,300.681005,902.043014,3.272940,t010_0_1
4A,3497344.000000,2089.213859,4095.000000,33.000000,4062.000000,1680.127646,5040.382939,2103860.000000,1256.786141,1764.000000,268.000000,1496.000000,320.754315,962.262945,3.272940,t010_0_1
5A,1560740.000000,932.341697,4095.000000,28.000000,4067.000000,828.755165,2486.265495,2285509.000000,1365.298088,1813.000000,278.000000,1535.000000,311.499938,934.499815,3.272940,t010_0_1
6A,1010021.000000,603.357826,2834.000000,31.000000,2803.000000,466.552759,1399.658278,2226475.000000,1330.032855,1828.000000,420.000000,1408.000000,312.938664,938.815993,3.272940,t010_0_1
7A,727237.000000,434.430705,1941.000000,32.000000,1909.000000,287.250309,861.750926,2479456.000000,1481.156511,1846.000000,426.000000,1420.000000,252.746960,758.240879,3.272940,t010_0_1
8A,902833.000000,539.326762,2691.000000,32.000000,2659.000000,301.534816,904.604447,2579689.000000,1541.032855,1841.000000,988.000000,853.000000,140.345825,421.037474,3.272940,t010_0_1
9A,2261876.000000,1351.180406,3410.000000,66.000000,3344.000000,717.985446,2153.956339,2711041.000000,1619.498805,1906.000000,999.000000,907.000000,137.553319,412.659956,3.272940,t010_0_1
10A,1936366.000000,1156.729988,2702.000000,117.000000,2585.000000,504.597734,1513.793203,2765627.000000,1652.106930,1973.000000,1302.000000,671.000000,121.726665,365.179996,3.272940,t010_0_1
11A,203470.000000,121.547192,455.000000,27.000000,428.000000,66.750766,200.252297,2969371.000000,1773.817802,1843.000000,1685.000000,158.000000,18.935491,56.806473,3.272940,t010_0_1
1A,3489528.000000,2084.544803,4095.000000,53.000000,4042.000000,1617.965891,4853.897674,1955209.000000,1167.986260,1670.000000,246.000000,1424.000000,363.731317,1091.193952,3.636600,t011_0_1
2A,3666001.000000,2189.964755,4095.000000,57.000000,4038.000000,1696.993458,5090.980375,1914746.000000,1143.814815,1680.000000,244.000000,1436.000000,359.159836,1077.479508,3.636600,t011_0_1
3A,3826006.000000,2285.547192,4095.000000,84.000000,4011.000000,1604.386058,4813.158174,1850597.000000,1105.494026,1605.000000,289.000000,1316.000000,309.697187,929.091562,3.636600,t011_0_1
4A,3507683.000000,2095.390084,4095.000000,30.000000,4065.000000,1686.289457,5058.868371,2091824.000000,1249.596177,1758.000000,256.000000,1502.000000,333.811167,1001.433502,3.636600,t011_0_1
5A,1644819.000000,982.568100,4095.000000,47.000000,4048.000000,855.019567,2565.058702,2325905.000000,1389.429510,1780.000000,276.000000,1504.000000,298.568977,895.706930,3.636600,t011_0_1
6A,834155.000000,498.300478,2739.000000,30.000000,2709.000000,344.637345,1033.912035,2239887.000000,1338.044803,1844.000000,403.000000,1441.000000,311.042105,933.126314,3.636600,t011_0_1
7A,638603.000000,381.483274,1349.000000,28.000000,1321.000000,230.325236,690.975709,2518723.000000,1504.613501,1854.000000,428.000000,1426.000000,255.591633,766.774900,3.636600,t011_0_1
8A,802740.000000,479.534050,1468.000000,32.000000,1436.000000,232.339474,697.018422,2552622.000000,1524.863799,1861.000000,928.000000,933.000000,140.906769,422.720306,3.636600,t011_0_1
9A,2246127.000000,1341.772401,3142.000000,150.000000,2992.000000,711.032342,2133.097027,2702556.000000,1614.430108,1910.000000,975.000000,935.000000,154.326185,462.978554,3.636600,t011_0_1
10A,2044033.000000,1221.047192,2722.000000,104.000000,2618.000000,496.200776,1488.602327,2782990.000000,1662.479092,1972.000000,1306.000000,666.000000,115.919945,347.759834,3.636600,t011_0_1
11A,203789.000000,121.737754,402.000000,28.000000,374.000000,63.570420,190.711259,2976469.000000,1778.057945,1846.000000,1687.000000,159.000000,18.853922,56.561765,3.636600,t011_0_1
1A,3521932.000000,2103.902031,4095.000000,33.000000,4062.000000,1630.555240,4891.665721,1931066.000000,1153.563919,1689.000000,239.000000,1450.000000,358.169123,1074.507368,4.000260,t012_0_1
2A,3704208.000000,2212.788530,4095.000000,68.000000,4027.000000,1688.495935,5065.487806,1966054.000000,1174.464755,1690.000000,241.000000,1449.000000,344.733653,1034.200960,4.000260,t012_0_1
3A,3768364.000000,2251.113501,4095.000000,33.000000,4062.000000,1611.308296,4833.924889,1801566.000000,1076.204301,1619.000000,291.000000,1328.000000,307.035255,921.105764,4.000260,t012_0_1
4A,3505015.000000,2093.796296,4095.000000,29.000000,4066.000000,1687.818037,5063.454111,2094663.000000,1251.292115,1763.000000,259.000000,1504.000000,333.353851,1000.061552,4.000260,t012_0_1
5A,1799881.000000,1075.197730,4095.000000,32.000000,4063.000000,975.533177,2926.599531,2249773.000000,1343.950418,1773.000000,277.000000,1496.000000,310.041215,930.123644,4.000260,t012_0_1
6A,768315.000000,458.969534,2212.000000,30.000000,2182.000000,300.720566,902.161697,2339691.000000,1397.664875,1863.000000,369.000000,1494.000000,319.479429,958.438288,4.000260,t012_0_1
7A,626941.000000,374.516726,1369.000000,27.000000,1342.000000,229.099922,687.299766,2490258.000000,1487.609319,1859.000000,452.000000,1407.000000,255.824129,767.472386,4.000260,t012_0_1
8A,770275.000000,460.140382,1272.000000,29.000000,1243.000000,229.261919,687.785757,2604272.000000,1555.718041,1874.000000,1065.000000,809.000000,129.364837,388.094510,4.000260,t012_0_1
9A,2168924.000000,1295.653524,4095.000000,172.000000,3923.000000,677.974153,2033.922458,2685306.000000,1604.125448,1918.000000,788.000000,1130.000000,169.884552,509.653655,4.000260,t012_0_1
10A,2071408.000000,1237.400239,2731.000000,162.000000,2569.000000,489.942434,1469.827303,2790499.000000,1666.964755,2005.000000,1367.000000,638.000000,111.781963,335.345889,4.000260,t012_0_1
11A,205371.000000,122.682796,435.000000,27.000000,408.000000,66.614848,199.844544,2979342.000000,1779.774194,1858.000000,1689.000000,169.000000,18.709159,56.127478,4.000260,t012_0_1
1A,3534366.000000,2111.329749,4095.000000,28.000000,4067.000000,1643.076869,4929.230606,1915350.000000,1144.175627,1649.000000,251.000000,1398.000000,341.875235,1025.625706,4.363920,t013_0_1
2A,3694448.000000,2206.958184,4095.000000,43.000000,4052.000000,1694.962166,5084.886497,1975963.000000,1180.384110,1711.000000,240.000000,1471.000000,346.956374,1040.869121,4.363920,t013_0_1
3A,3698158.000000,2209.174432,4095.000000,40.000000,4055.000000,1584.153797,4752.461390,1774584.000000,1060.086022,1605.000000,286.000000,1319.000000,309.651355,928.954064,4.363920,t013_0_1
4A,3508150.000000,2095.669056,4095.000000,35.000000,4060.000000,1677.260841,5031.782523,2074085.000000,1238.999403,1748.000000,257.000000,1491.000000,334.446760,1003.340279,4.363920,t013_0_1
5A,1937190.000000,1157.222222,4095.000000,34.000000,4061.000000,1066.128332,3198.384995,2250118.000000,1344.156511,1783.000000,269.000000,1514.000000,310.453916,931.361747,4.363920,t013_0_1
