ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
1A,1691795.000000,1010.630227,4095.000000,25.000000,4070.000000,1010.748552,3032.245655,2247540.000000,1342.616487,1888.000000,482.000000,1406.000000,418.369063,1255.107188,0.000000,t001_0_1
2A,1402438.000000,837.776583,3310.000000,26.000000,3284.000000,874.134294,2622.402882,2395310.000000,1430.890084,2331.000000,482.000000,1849.000000,432.472286,1297.416858,0.000000,t001_0_1
3A,1362263.000000,813.777180,3221.000000,25.000000,3196.000000,786.812922,2360.438767,2733661.000000,1633.011350,2371.000000,705.000000,1666.000000,375.905536,1127.716607,0.000000,t001_0_1
4A,924262.000000,552.127838,2237.000000,26.000000,2211.000000,487.655049,1462.965148,2966804.000000,1772.284349,2382.000000,540.000000,1842.000000,469.113775,1407.341325,0.000000,t001_0_1
5A,1209735.000000,722.661290,4095.000000,26.000000,4069.000000,783.633236,2350.899708,2836421.000000,1694.397252,2381.000000,208.000000,2173.000000,605.447330,1816.341989,0.000000,t001_0_1
6A,1410436.000000,842.554361,4095.000000,27.000000,4068.000000,906.879702,2720.639105,2850505.000000,1702.810633,2379.000000,201.000000,2178.000000,691.025868,2073.077603,0.000000,t001_0_1
7A,1107280.000000,661.457587,3630.000000,25.000000,3605.000000,677.154399,2031.463196,2975401.000000,1777.419952,2386.000000,253.000000,2133.000000,637.785112,1913.355337,0.000000,t001_0_1
8A,836753.000000,499.852449,4095.000000,26.000000,4069.000000,653.504993,1960.514979,2981403.000000,1781.005376,2392.000000,215.000000,2177.000000,737.106336,2211.319009,0.000000,t001_0_1
9A,935263.000000,558.699522,4095.000000,25.000000,4070.000000,775.728469,2327.185408,2825700.000000,1687.992832,2388.000000,207.000000,2181.000000,812.052624,2436.157873,0.000000,t001_0_1
10A,1108248.000000,662.035842,4095.000000,27.000000,4068.000000,723.187514,2169.562542,3029175.000000,1809.543011,2398.000000,217.000000,2181.000000,656.440391,1969.321172,0.000000,t001_0_1
11A,1617766.000000,966.407407,4095.000000,25.000000,4070.000000,1036.253824,3108.761473,3036077.000000,1813.666069,2407.000000,221.000000,2186.000000,646.407144,1939.221433,0.000000,t001_0_1
12A,1231319.000000,735.554958,4095.000000,27.000000,4068.000000,836.608722,2509.826166,3066807.000000,1832.023297,2427.000000,207.000000,2220.000000,677.632801,2032.898402,0.000000,t001_0_1
13A,1509398.000000,901.671446,4095.000000,28.000000,4067.000000,1024.370693,3073.112078,3123819.000000,1866.080645,2436.000000,215.000000,2221.000000,719.598890,2158.796671,0.000000,t001_0_1
14A,1168794.000000,698.204301,4095.000000,27.000000,4068.000000,886.844934,2660.534802,3068649.000000,1833.123656,2443.000000,236.000000,2207.000000,710.750167,2132.250501,0.000000,t001_0_1
15A,781400.000000,466.786141,4095.000000,30.000000,4065.000000,551.761223,1655.283670,3031643.000000,1811.017324,2452.000000,227.000000,2225.000000,748.350988,2245.052964,0.000000,t001_0_1
16A,752167.000000,449.323178,4095.000000,30.000000,4065.000000,584.592569,1753.777708,3182937.000000,1901.396057,2455.000000,230.000000,2225.000000,706.022147,2118.066442,0.000000,t001_0_1
17A,642044.000000,383.538829,4095.000000,28.000000,4067.000000,512.289147,1536.867440,3373411.000000,2015.179809,2464.000000,312.000000,2152.000000,573.167940,1719.503821,0.000000,t001_0_1
