ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
1A,5133859.000000,3066.821386,4095.000000,238.000000,3857.000000,1216.679227,3650.037680,2498288.000000,1492.406213,1802.000000,615.000000,1187.000000,241.059454,723.178363,0.000000,t001_0_1
2A,4477501.000000,2674.731780,4095.000000,257.000000,3838.000000,1301.323098,3903.969293,2307526.000000,1378.450418,1814.000000,464.000000,1350.000000,352.803923,1058.411770,0.000000,t001_0_1
3A,4550877.000000,2718.564516,4095.000000,106.000000,3989.000000,1438.345326,4315.035978,2443347.000000,1459.586022,1803.000000,545.000000,1258.000000,273.944097,821.832290,0.000000,t001_0_1
4A,5283839.000000,3156.415173,4095.000000,128.000000,3967.000000,1389.525518,4168.576555,2861466.000000,1709.358423,1952.000000,421.000000,1531.000000,198.238191,594.714574,0.000000,t001_0_1
5A,4570905.000000,2730.528674,4095.000000,31.000000,4064.000000,1521.214744,4563.644232,3005990.000000,1795.692951,2318.000000,476.000000,1842.000000,343.984829,1031.954488,0.000000,t001_0_1
6A,2577071.000000,1539.468937,4095.000000,47.000000,4048.000000,1279.999751,3839.999252,2958778.000000,1767.489845,2371.000000,376.000000,1995.000000,441.754929,1325.264787,0.000000,t001_0_1
7A,1977953.000000,1181.572879,4095.000000,30.000000,4065.000000,1095.870681,3287.612043,2798109.000000,1671.510753,2369.000000,226.000000,2143.000000,637.889422,1913.668265,0.000000,t001_0_1
8A,2088808.000000,1247.794504,4095.000000,34.000000,4061.000000,1171.339567,3514.018702,2648736.000000,1582.279570,2393.000000,247.000000,2146.000000,664.547142,1993.641426,0.000000,t001_0_1
9A,1787544.000000,1067.827957,4095.000000,30.000000,4065.000000,966.949409,2900.848226,2725114.000000,1627.905615,2397.000000,228.000000,2169.000000,658.152570,1974.457711,0.000000,t001_0_1
10A,1639972.000000,979.672640,4095.000000,64.000000,4031.000000,1033.414887,3100.244661,2874835.000000,1717.344683,2415.000000,222.000000,2193.000000,735.856928,2207.570783,0.000000,t001_0_1
11A,1665937.000000,995.183393,4095.000000,32.000000,4063.000000,967.834144,2903.502433,2958801.000000,1767.503584,2412.000000,241.000000,2171.000000,651.279906,1953.839719,0.000000,t001_0_1
12A,3433867.000000,2051.294504,4095.000000,49.000000,4046.000000,1589.126968,4767.380904,2734570.000000,1633.554361,2425.000000,227.000000,2198.000000,667.668068,2003.004205,0.000000,t001_0_1
13A,2987644.000000,1784.733572,4095.000000,28.000000,4067.000000,1595.296800,4785.890399,2893432.000000,1728.454002,2438.000000,225.000000,2213.000000,666.742474,2000.227421,0.000000,t001_0_1
14A,3440689.000000,2055.369773,4095.000000,41.000000,4054.000000,1622.084790,4866.254370,2778281.000000,1659.666069,2460.000000,220.000000,2240.000000,743.876077,2231.628231,0.000000,t001_0_1
15A,3287038.000000,1963.583035,4095.000000,30.000000,4065.000000,1691.673955,5075.021866,2926053.000000,1747.940860,2465.000000,224.000000,2241.000000,693.703092,2081.109277,0.000000,t001_0_1
16A,2791603.000000,1667.624253,4095.000000,28.000000,4067.000000,1675.798188,5027.394564,3108954.000000,1857.200717,2479.000000,224.000000,2255.000000,716.878734,2150.636201,0.000000,t001_0_1
17A,3057749.000000,1826.612306,4095.000000,30.000000,4065.000000,1685.291875,5055.875624,3048313.000000,1820.975508,2486.000000,228.000000,2258.000000,779.142727,2337.428182,0.000000,t001_0_1
18A,2632174.000000,1572.385902,4095.000000,28.000000,4067.000000,1568.365408,4705.096223,3218761.000000,1922.796296,2487.000000,234.000000,2253.000000,660.182517,1980.547550,0.000000,t001_0_1
19A,1546663.000000,923.932497,3452.000000,30.000000,3422.000000,634.006188,1902.018565,3556559.000000,2124.587216,2479.000000,345.000000,2134.000000,376.251196,1128.753589,0.000000,t001_0_1
20A,62948.000000,37.603345,176.000000,25.000000,151.000000,18.081169,54.243508,4008902.000000,2394.804062,2423.000000,2364.000000,59.000000,9.529547,28.588641,0.000000,t001_0_1
1A,5109332.000000,3052.169654,4095.000000,348.000000,3747.000000,1219.928361,3659.785084,2462369.000000,1470.949223,1784.000000,607.000000,1177.000000,239.469995,718.409985,0.697268,t002_0_1
2A,4507040.000000,2692.377539,4095.000000,169.000000,3926.000000,1329.723322,3989.169966,2306967.000000,1378.116487,1801.000000,466.000000,1335.000000,351.183863,1053.551588,0.697268,t002_0_1
3A,4623938.000000,2762.209080,4095.000000,114.000000,3981.000000,1446.686053,4340.058160,2452892.000000,1465.287933,1796.000000,544.000000,1252.000000,262.117771,786.353313,0.697268,t002_0_1
4A,5254859.000000,3139.103345,4095.000000,80.000000,4015.000000,1403.845219,4211.535657,2854276.000000,1705.063321,1966.000000,441.000000,1525.000000,197.057068,591.171205,0.697268,t002_0_1
5A,4388619.000000,2621.636201,4095.000000,34.000000,4061.000000,1499.658745,4498.976236,2977252.000000,1778.525687,2299.000000,413.000000,1886.000000,359.343011,1078.029034,0.697268,t002_0_1
6A,2522530.000000,1506.887694,4095.000000,35.000000,4060.000000,1245.534210,3736.602631,2950480.000000,1762.532855,2364.000000,379.000000,1985.000000,442.628364,1327.885093,0.697268,t002_0_1
7A,2124482.000000,1269.105137,4095.000000,32.000000,4063.000000,1194.890413,3584.671240,2847123.000000,1700.790323,2377.000000,224.000000,2153.000000,628.693560,1886.080680,0.697268,t002_0_1
8A,2107564.000000,1258.998805,4095.000000,40.000000,4055.000000,1178.641167,3535.923502,2653107.000000,1584.890681,2388.000000,245.000000,2143.000000,665.310390,1995.931169,0.697268,t002_0_1
9A,1769496.000000,1057.046595,4095.000000,29.000000,4066.000000,966.532240,2899.596719,2723930.000000,1627.198327,2390.000000,232.000000,2158.000000,656.971359,1970.914078,0.697268,t002_0_1
10A,1629824.000000,973.610514,4095.000000,53.000000,4042.000000,1025.107404,3075.322212,2857486.000000,1706.980884,2409.000000,219.000000,2190.000000,734.422744,2203.268231,0.697268,t002_0_1
11A,1695884.000000,1013.072879,4095.000000,27.000000,4068.000000,973.404225,2920.212674,2946680.000000,1760.262843,2412.000000,237.000000,2175.000000,647.355627,1942.066880,0.697268,t002_0_1
12A,3423631.000000,2045.179809,4095.000000,49.000000,4046.000000,1590.716432,4772.149296,2726574.000000,1628.777778,2416.000000,226.000000,2190.000000,665.360900,1996.082700,0.697268,t002_0_1
13A,2970360.000000,1774.408602,4095.000000,27.000000,4068.000000,1596.209163,4788.627490,2877343.000000,1718.842891,2435.000000,222.000000,2213.000000,667.067817,2001.203452,0.697268,t002_0_1
14A,3404499.000000,2033.750896,4095.000000,34.000000,4061.000000,1621.982157,4865.946472,2770706.000000,1655.140980,2455.000000,221.000000,2234.000000,741.330547,2223.991641,0.697268,t002_0_1
15A,3242954.000000,1937.248507,4095.000000,29.000000,4066.000000,1685.718965,5057.156895,2920211.000000,1744.451016,2460.000000,222.000000,2238.000000,697.833725,2093.501176,0.697268,t002_0_1
16A,2905497.000000,1735.661290,4095.000000,29.000000,4066.000000,1703.749011,5111.247033,3108986.000000,1857.219833,2481.000000,218.000000,2263.000000,713.528445,2140.585335,0.697268,t002_0_1
17A,2967829.000000,1772.896655,4095.000000,31.000000,4064.000000,1652.862322,4958.586967,3032682.000000,1811.637993,2488.000000,226.000000,2262.000000,783.786046,2351.358137,0.697268,t002_0_1
18A,2613395.000000,1561.167861,4095.000000,28.000000,4067.000000,1573.899401,4721.698202,3204087.000000,1914.030466,2487.000000,236.000000,2251.000000,657.537122,1972.611365,0.697268,t002_0_1
19A,1566637.000000,935.864397,3142.000000,30.000000,3112.000000,644.639100,1933.917299,3533670.000000,2110.913978,2474.000000,346.000000,2128.000000,389.473981,1168.421943,0.697268,t002_0_1
20A,60291.000000,36.016129,155.000000,26.000000,129.000000,14.757833,44.273500,3976701.000000,2375.568100,2409.000000,2332.000000,77.000000,11.196857,33.590572,0.697268,t002_0_1
1A,5103792.000000,3048.860215,4095.000000,296.000000,3799.000000,1214.227260,3642.681779,2484936.000000,1484.430108,1787.000000,615.000000,1172.000000,237.254543,711.763629,1.394536,t003_0_1
2A,4548991.000000,2717.437873,4095.000000,175.000000,3920.000000,1346.557206,4039.671618,2290125.000000,1368.055556,1791.000000,453.000000,1338.000000,345.503694,1036.511083,1.394536,t003_0_1
3A,4704945.000000,2810.600358,4095.000000,69.000000,4026.000000,1451.799296,4355.397887,2444319.000000,1460.166667,1795.000000,537.000000,1258.000000,263.049251,789.147752,1.394536,t003_0_1
4A,5256142.000000,3139.869773,4095.000000,85.000000,4010.000000,1393.464807,4180.394420,2838703.000000,1695.760454,1927.000000,420.000000,1507.000000,204.371419,613.114256,1.394536,t003_0_1
5A,4128147.000000,2466.037634,4095.000000,31.000000,4064.000000,1459.308915,4377.926744,2978235.000000,1779.112903,2319.000000,431.000000,1888.000000,342.988838,1028.966513,1.394536,t003_0_1
6A,2493386.000000,1489.477897,4095.000000,30.000000,4065.000000,1213.555745,3640.667236,2913097.000000,1740.201314,2367.000000,377.000000,1990.000000,434.601151,1303.803454,1.394536,t003_0_1
7A,2254625.000000,1346.848865,4095.000000,30.000000,4065.000000,1257.233775,3771.701324,2814070.000000,1681.045400,2366.000000,226.000000,2140.000000,624.918229,1874.754686,1.394536,t003_0_1
8A,2091724.000000,1249.536440,4095.000000,31.000000,4064.000000,1173.066900,3519.200699,2619694.000000,1564.930705,2396.000000,245.000000,2151.000000,656.009615,1968.028846,1.394536,t003_0_1
9A,1755108.000000,1048.451613,4095.000000,30.000000,4065.000000,955.741006,2867.223017,2670680.000000,1595.388292,2388.000000,232.000000,2156.000000,653.477311,1960.431933,1.394536,t003_0_1
10A,1611244.000000,962.511350,4095.000000,57.000000,4038.000000,1017.890271,3053.670814,2849856.000000,1702.422939,2405.000000,222.000000,2183.000000,730.265479,2190.796436,1.394536,t003_0_1
11A,1726248.000000,1031.211470,4095.000000,32.000000,4063.000000,1004.821226,3014.463679,2926742.000000,1748.352449,2408.000000,238.000000,2170.000000,646.632803,1939.898409,1.394536,t003_0_1
12A,3430196.000000,2049.101553,4095.000000,37.000000,4058.000000,1598.591672,4795.775017,2719989.000000,1624.844086,2416.000000,226.000000,2190.000000,662.546641,1987.639923,1.394536,t003_0_1
13A,2967306.000000,1772.584229,4095.000000,29.000000,4066.000000,1593.109211,4779.327633,2866549.000000,1712.394863,2435.000000,223.000000,2212.000000,664.712038,1994.136113,1.394536,t003_0_1
14A,3395754.000000,2028.526882,4095.000000,32.000000,4063.000000,1627.152780,4881.458340,2759609.000000,1648.511947,2459.000000,220.000000,2239.000000,738.570245,2215.710734,1.394536,t003_0_1
15A,3157380.000000,1886.129032,4095.000000,30.000000,4065.000000,1661.933556,4985.800669,2899195.000000,1731.896655,2453.000000,225.000000,2228.000000,694.767030,2084.301091,1.394536,t003_0_1
16A,2988055.000000,1784.979092,4095.000000,29.000000,4066.000000,1721.587797,5164.763390,3090956.000000,1846.449223,2484.000000,221.000000,2263.000000,704.351692,2113.055076,1.394536,t003_0_1
17A,2909509.000000,1738.057945,4095.000000,29.000000,4066.000000,1638.864601,4916.593802,3013428.000000,1800.136201,2474.000000,226.000000,2248.000000,782.321664,2346.964992,1.394536,t003_0_1
18A,2639494.000000,1576.758662,4095.000000,28.000000,4067.000000,1588.410535,4765.231604,3185490.000000,1902.921147,2475.000000,237.000000,2238.000000,654.804095,1964.412284,1.394536,t003_0_1
19A,1560698.000000,932.316607,3691.000000,29.000000,3662.000000,633.849573,1901.548718,3526985.000000,2106.920550,2468.000000,341.000000,2127.000000,378.403136,1135.209408,1.394536,t003_0_1
20A,60594.000000,36.197133,172.000000,25.000000,147.000000,15.274450,45.823349,3983582.000000,2379.678614,2420.000000,2336.000000,84.000000,11.677391,35.032174,1.394536,t003_0_1
1A,5088250.000000,3039.575866,4095.000000,234.000000,3861.000000,1227.809811,3683.429434,2483579.000000,1483.619474,1786.000000,618.000000,1168.000000,237.450316,712.350949,2.091804,t004_0_1
2A,4638757.000000,2771.061529,4095.000000,226.000000,3869.000000,1355.061530,4065.184589,2312012.000000,1381.130227,1798.000000,465.000000,1333.000000,354.095659,1062.286977,2.091804,t004_0_1
3A,4793935.000000,2863.760454,4095.000000,73.000000,4022.000000,1448.264025,4344.792075,2457873.000000,1468.263441,1783.000000,532.000000,1251.000000,257.082209,771.246627,2.091804,t004_0_1
4A,5260873.000000,3142.695938,4095.000000,46.000000,4049.000000,1393.589562,4180.768686,2833760.000000,1692.807646,1919.000000,427.000000,1492.000000,202.100875,606.302624,2.091804,t004_0_1
5A,3834700.000000,2290.740741,4095.000000,36.000000,4059.000000,1430.462629,4291.387887,2930615.000000,1750.666069,2309.000000,422.000000,1887.000000,369.022852,1107.068556,2.091804,t004_0_1
