ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
1A,4479454.000000,2675.898447,4095.000000,28.000000,4067.000000,1527.574148,4582.722443,2173703.000000,1298.508363,2354.000000,222.000000,2132.000000,609.442734,1828.328202,0.000000,t001_0_1
2A,4064605.000000,2428.079450,4095.000000,28.000000,4067.000000,1596.609233,4789.827700,2386786.000000,1425.798088,2390.000000,247.000000,2143.000000,560.942651,1682.827954,0.000000,t001_0_1
3A,4455284.000000,2661.459976,4095.000000,32.000000,4063.000000,1622.347190,4867.041569,2483371.000000,1483.495221,2378.000000,300.000000,2078.000000,535.001817,1605.005451,0.000000,t001_0_1
4A,4356510.000000,2602.455197,4095.000000,34.000000,4061.000000,1665.701178,4997.103535,2952903.000000,1763.980287,2386.000000,284.000000,2102.000000,461.065421,1383.196264,0.000000,t001_0_1
5A,2072078.000000,1237.800478,4095.000000,73.000000,4022.000000,1069.507582,3208.522746,3108088.000000,1856.683393,2376.000000,273.000000,2103.000000,418.388364,1255.165093,0.000000,t001_0_1
6A,2201552.000000,1315.144564,4095.000000,64.000000,4031.000000,1139.707583,3419.122749,2884850.000000,1723.327360,2383.000000,219.000000,2164.000000,630.720086,1892.160259,0.000000,t001_0_1
7A,1931774.000000,1153.986858,4095.000000,35.000000,4060.000000,1109.138614,3327.415841,2988734.000000,1785.384707,2395.000000,237.000000,2158.000000,568.439754,1705.319262,0.000000,t001_0_1
8A,2433836.000000,1453.904421,4095.000000,30.000000,4065.000000,1363.863490,4091.590471,2872616.000000,1716.019116,2402.000000,215.000000,2187.000000,638.112382,1914.337145,0.000000,t001_0_1
9A,1660658.000000,992.029869,4095.000000,29.000000,4066.000000,989.678800,2969.036400,2982272.000000,1781.524492,2399.000000,216.000000,2183.000000,680.435436,2041.306307,0.000000,t001_0_1
10A,2381274.000000,1422.505376,4095.000000,36.000000,4059.000000,1192.609155,3577.827466,2953795.000000,1764.513142,2408.000000,224.000000,2184.000000,657.060207,1971.180622,0.000000,t001_0_1
11A,2529499.000000,1511.050777,4095.000000,30.000000,4065.000000,1341.127349,4023.382046,3075362.000000,1837.133811,2437.000000,231.000000,2206.000000,630.250737,1890.752211,0.000000,t001_0_1
12A,2528094.000000,1510.211470,4095.000000,32.000000,4063.000000,1335.179039,4005.537116,3118384.000000,1862.833931,2441.000000,223.000000,2218.000000,648.808093,1946.424279,0.000000,t001_0_1
13A,1924533.000000,1149.661290,4095.000000,37.000000,4058.000000,1121.100131,3363.300393,3269588.000000,1953.158901,2446.000000,257.000000,2189.000000,550.731080,1652.193240,0.000000,t001_0_1
14A,1826206.000000,1090.923536,4095.000000,32.000000,4063.000000,1133.774951,3401.324853,3305764.000000,1974.769415,2467.000000,263.000000,2204.000000,589.868441,1769.605322,0.000000,t001_0_1
15A,1871132.000000,1117.761051,4095.000000,35.000000,4060.000000,1098.302721,3294.908164,3295892.000000,1968.872162,2468.000000,250.000000,2218.000000,634.682497,1904.047492,0.000000,t001_0_1
16A,1096791.000000,655.191756,3391.000000,55.000000,3336.000000,575.711875,1727.135626,3552906.000000,2122.405018,2478.000000,306.000000,2172.000000,520.285667,1560.857001,0.000000,t001_0_1
17A,985079.000000,588.458184,2775.000000,30.000000,2745.000000,459.064882,1377.194647,3629175.000000,2167.965950,2468.000000,318.000000,2150.000000,452.057972,1356.173917,0.000000,t001_0_1
18A,962490.000000,574.964158,2435.000000,30.000000,2405.000000,437.715798,1313.147393,3797651.000000,2268.608722,2469.000000,586.000000,1883.000000,217.638555,652.915664,0.000000,t001_0_1
19A,1406254.000000,840.056153,3222.000000,29.000000,3193.000000,578.391462,1735.174387,3642819.000000,2176.116487,2440.000000,1808.000000,632.000000,133.258739,399.776216,0.000000,t001_0_1
20A,61526.000000,36.753883,238.000000,25.000000,213.000000,15.768005,47.304016,3997405.000000,2387.936081,2417.000000,2349.000000,68.000000,10.485985,31.457956,0.000000,t001_0_1
1A,4498776.000000,2687.440860,4095.000000,27.000000,4068.000000,1529.604283,4588.812848,2184260.000000,1304.814815,2366.000000,219.000000,2147.000000,611.496773,1834.490320,0.697268,t002_0_1
2A,4071570.000000,2432.240143,4095.000000,28.000000,4067.000000,1591.539723,4774.619168,2401761.000000,1434.743728,2400.000000,245.000000,2155.000000,558.353655,1675.060964,0.697268,t002_0_1
3A,4441206.000000,2653.050179,4095.000000,30.000000,4065.000000,1628.300124,4884.900372,2486689.000000,1485.477300,2383.000000,295.000000,2088.000000,533.331053,1599.993158,0.697268,t002_0_1
4A,4362219.000000,2605.865591,4095.000000,33.000000,4062.000000,1664.183136,4992.549408,2967503.000000,1772.701912,2382.000000,289.000000,2093.000000,455.357995,1366.073984,0.697268,t002_0_1
5A,2203617.000000,1316.378136,4095.000000,71.000000,4024.000000,1114.130151,3342.390454,3059159.000000,1827.454600,2375.000000,264.000000,2111.000000,423.542762,1270.628286,0.697268,t002_0_1
6A,2228642.000000,1331.327360,4095.000000,46.000000,4049.000000,1146.926798,3440.780393,2870877.000000,1714.980287,2389.000000,222.000000,2167.000000,623.003411,1869.010233,0.697268,t002_0_1
7A,1942791.000000,1160.568100,4095.000000,31.000000,4064.000000,1119.862425,3359.587274,3000260.000000,1792.270012,2406.000000,236.000000,2170.000000,570.428324,1711.284973,0.697268,t002_0_1
8A,2436183.000000,1455.306452,4095.000000,30.000000,4065.000000,1372.120259,4116.360776,2871560.000000,1715.388292,2401.000000,213.000000,2188.000000,634.351731,1903.055194,0.697268,t002_0_1
9A,1637281.000000,978.065114,4095.000000,30.000000,4065.000000,988.023231,2964.069692,2996895.000000,1790.259857,2408.000000,215.000000,2193.000000,680.243954,2040.731863,0.697268,t002_0_1
10A,2373200.000000,1417.682198,4095.000000,34.000000,4061.000000,1181.011430,3543.034289,2986315.000000,1783.939665,2414.000000,224.000000,2190.000000,660.862649,1982.587948,0.697268,t002_0_1
11A,2508574.000000,1498.550777,4095.000000,32.000000,4063.000000,1339.349838,4018.049514,3072000.000000,1835.125448,2427.000000,240.000000,2187.000000,629.745664,1889.236993,0.697268,t002_0_1
12A,2535755.000000,1514.787933,4095.000000,34.000000,4061.000000,1348.214193,4044.642580,3097747.000000,1850.505974,2446.000000,226.000000,2220.000000,651.838358,1955.515075,0.697268,t002_0_1
13A,1938287.000000,1157.877539,4095.000000,49.000000,4046.000000,1124.819115,3374.457344,3267411.000000,1951.858423,2445.000000,256.000000,2189.000000,549.446777,1648.340331,0.697268,t002_0_1
14A,1799795.000000,1075.146356,4095.000000,31.000000,4064.000000,1124.353440,3373.060321,3316989.000000,1981.474910,2459.000000,260.000000,2199.000000,589.707352,1769.122055,0.697268,t002_0_1
15A,1870601.000000,1117.443847,4095.000000,31.000000,4064.000000,1095.214078,3285.642234,3290486.000000,1965.642772,2477.000000,255.000000,2222.000000,640.298694,1920.896081,0.697268,t002_0_1
16A,1098157.000000,656.007766,3083.000000,31.000000,3052.000000,588.319800,1764.959400,3557317.000000,2125.040024,2482.000000,305.000000,2177.000000,518.978723,1556.936170,0.697268,t002_0_1
17A,1023262.000000,611.267622,2713.000000,32.000000,2681.000000,483.591960,1450.775881,3629522.000000,2168.173238,2474.000000,327.000000,2147.000000,453.597413,1360.792238,0.697268,t002_0_1
18A,948892.000000,566.841099,2618.000000,31.000000,2587.000000,425.462291,1276.386873,3800736.000000,2270.451613,2466.000000,602.000000,1864.000000,216.937667,650.813001,0.697268,t002_0_1
19A,1411169.000000,842.992234,3202.000000,30.000000,3172.000000,588.300384,1764.901153,3644305.000000,2177.004182,2446.000000,1646.000000,800.000000,137.172334,411.517001,0.697268,t002_0_1
20A,61412.000000,36.685783,179.000000,25.000000,154.000000,16.573156,49.719467,4015199.000000,2398.565711,2427.000000,2355.000000,72.000000,11.706519,35.119556,0.697268,t002_0_1
1A,4527119.000000,2704.372162,4095.000000,28.000000,4067.000000,1516.956671,4550.870013,2184100.000000,1304.719235,2366.000000,220.000000,2146.000000,615.628948,1846.886843,1.394536,t003_0_1
2A,4059824.000000,2425.223417,4095.000000,30.000000,4065.000000,1599.376908,4798.130725,2404126.000000,1436.156511,2406.000000,243.000000,2163.000000,561.711705,1685.135116,1.394536,t003_0_1
3A,4422064.000000,2641.615293,4095.000000,31.000000,4064.000000,1633.871730,4901.615190,2489198.000000,1486.976105,2384.000000,303.000000,2081.000000,532.771538,1598.314615,1.394536,t003_0_1
4A,4373198.000000,2612.424134,4095.000000,38.000000,4057.000000,1670.948675,5012.846025,2982634.000000,1781.740741,2390.000000,286.000000,2104.000000,454.087043,1362.261129,1.394536,t003_0_1
5A,2344382.000000,1400.467145,4095.000000,70.000000,4025.000000,1173.906449,3521.719346,3043465.000000,1818.079450,2382.000000,267.000000,2115.000000,436.576011,1309.728032,1.394536,t003_0_1
6A,2244295.000000,1340.678017,4095.000000,39.000000,4056.000000,1152.553205,3457.659614,2883019.000000,1722.233572,2393.000000,223.000000,2170.000000,627.518316,1882.554947,1.394536,t003_0_1
7A,1962183.000000,1172.152330,4095.000000,31.000000,4064.000000,1122.240982,3366.722947,2985626.000000,1783.528076,2399.000000,236.000000,2163.000000,574.726482,1724.179445,1.394536,t003_0_1
8A,2449704.000000,1463.383513,4095.000000,27.000000,4068.000000,1378.036885,4134.110656,2882601.000000,1721.983871,2401.000000,211.000000,2190.000000,637.875250,1913.625749,1.394536,t003_0_1
9A,1655775.000000,989.112903,4095.000000,29.000000,4066.000000,996.332782,2988.998347,3003757.000000,1794.359020,2404.000000,218.000000,2186.000000,681.397783,2044.193349,1.394536,t003_0_1
10A,2345027.000000,1400.852449,4095.000000,37.000000,4058.000000,1173.027188,3519.081563,2981101.000000,1780.824970,2415.000000,222.000000,2193.000000,660.813033,1982.439100,1.394536,t003_0_1
11A,2483771.000000,1483.734170,4095.000000,31.000000,4064.000000,1312.906146,3938.718437,3078059.000000,1838.744922,2424.000000,238.000000,2186.000000,628.306276,1884.918828,1.394536,t003_0_1
12A,2533578.000000,1513.487455,4095.000000,33.000000,4062.000000,1346.895939,4040.687816,3086479.000000,1843.774791,2445.000000,223.000000,2222.000000,649.899653,1949.698960,1.394536,t003_0_1
13A,1946863.000000,1163.000597,4095.000000,33.000000,4062.000000,1120.951731,3362.855193,3262066.000000,1948.665472,2455.000000,251.000000,2204.000000,552.077676,1656.233028,1.394536,t003_0_1
14A,1764929.000000,1054.318399,4095.000000,33.000000,4062.000000,1096.797268,3290.391804,3310648.000000,1977.686977,2469.000000,261.000000,2208.000000,588.901435,1766.704304,1.394536,t003_0_1
15A,1874232.000000,1119.612903,4095.000000,44.000000,4051.000000,1101.864724,3305.594171,3290527.000000,1965.667264,2469.000000,248.000000,2221.000000,644.819828,1934.459483,1.394536,t003_0_1
16A,1112848.000000,664.783751,3248.000000,30.000000,3218.000000,599.959391,1799.878173,3550107.000000,2120.732975,2477.000000,293.000000,2184.000000,525.622614,1576.867842,1.394536,t003_0_1
17A,1019529.000000,609.037634,2753.000000,43.000000,2710.000000,483.276339,1449.829016,3620551.000000,2162.814217,2483.000000,317.000000,2166.000000,460.309085,1380.927254,1.394536,t003_0_1
18A,960774.000000,573.939068,2955.000000,29.000000,2926.000000,436.148212,1308.444636,3799317.000000,2269.603943,2476.000000,606.000000,1870.000000,222.384120,667.152360,1.394536,t003_0_1
19A,1365230.000000,815.549582,3433.000000,31.000000,3402.000000,575.293268,1725.879804,3650918.000000,2180.954600,2447.000000,1554.000000,893.000000,138.581430,415.744290,1.394536,t003_0_1
20A,59914.000000,35.790920,161.000000,25.000000,136.000000,14.234821,42.704462,4019124.000000,2400.910394,2429.000000,2361.000000,68.000000,10.630555,31.891665,1.394536,t003_0_1
1A,4489340.000000,2681.804062,4095.000000,28.000000,4067.000000,1526.336004,4579.008011,2174808.000000,1299.168459,2358.000000,224.000000,2134.000000,611.279599,1833.838797,2.091804,t004_0_1
2A,4050708.000000,2419.777778,4095.000000,30.000000,4065.000000,1594.348179,4783.044538,2383605.000000,1423.897849,2391.000000,248.000000,2143.000000,561.228619,1683.685856,2.091804,t004_0_1
3A,4406588.000000,2632.370370,4095.000000,31.000000,4064.000000,1630.226232,4890.678696,2463659.000000,1471.719833,2379.000000,291.000000,2088.000000,535.756396,1607.269189,2.091804,t004_0_1
4A,4380824.000000,2616.979689,4095.000000,36.000000,4059.000000,1676.192193,5028.576578,2948153.000000,1761.142772,2376.000000,284.000000,2092.000000,462.619477,1387.858432,2.091804,t004_0_1
5A,2423383.000000,1447.660096,4095.000000,74.000000,4021.000000,1225.151346,3675.454039,3056905.000000,1826.108124,2363.000000,262.000000,2101.000000,432.111228,1296.333683,2.091804,t004_0_1
6A,2246242.000000,1341.841099,4095.000000,31.000000,4064.000000,1141.434182,3424.302547,2917736.000000,1742.972521,2372.000000,223.000000,2149.000000,629.260777,1887.782332,2.091804,t004_0_1
7A,1935939.000000,1156.474910,4095.000000,31.000000,4064.000000,1111.253510,3333.760531,2986277.000000,1783.916965,2394.000000,246.000000,2148.000000,566.354736,1699.064207,2.091804,t004_0_1
8A,2429414.000000,1451.262843,4095.000000,29.000000,4066.000000,1372.999461,4118.998382,2882920.000000,1722.174432,2386.000000,219.000000,2167.000000,632.934446,1898.803337,2.091804,t004_0_1
9A,1651742.000000,986.703704,4095.000000,30.000000,4065.000000,994.104424,2982.313273,2998690.000000,1791.332139,2393.000000,214.000000,2179.000000,677.064778,2031.194335,2.091804,t004_0_1
10A,2337998.000000,1396.653524,4095.000000,37.000000,4058.000000,1173.039182,3519.117545,2978108.000000,1779.037037,2406.000000,225.000000,2181.000000,656.256791,1968.770373,2.091804,t004_0_1
11A,2459006.000000,1468.940263,4095.000000,31.000000,4064.000000,1305.940444,3917.821332,3076260.000000,1837.670251,2416.000000,241.000000,2175.000000,623.200839,1869.602517,2.091804,t004_0_1
12A,2533749.000000,1513.589606,4095.000000,33.000000,4062.000000,1353.663894,4060.991683,3082908.000000,1841.641577,2423.000000,225.000000,2198.000000,644.537756,1933.613269,2.091804,t004_0_1
13A,1941999.000000,1160.094982,4095.000000,38.000000,4057.000000,1126.785683,3380.357048,3246515.000000,1939.375747,2443.000000,259.000000,2184.000000,545.342658,1636.027974,2.091804,t004_0_1
14A,1749425.000000,1045.056750,4095.000000,32.000000,4063.000000,1104.515983,3313.547949,3299413.000000,1970.975508,2453.000000,257.000000,2196.000000,586.726795,1760.180385,2.091804,t004_0_1
15A,1893793.000000,1131.298088,4095.000000,58.000000,4037.000000,1108.286254,3324.858762,3275857.000000,1956.903823,2453.000000,247.000000,2206.000000,642.219932,1926.659795,2.091804,t004_0_1
16A,1120838.000000,669.556750,3474.000000,34.000000,3440.000000,614.453573,1843.360718,3533637.000000,2110.894265,2460.000000,314.000000,2146.000000,530.749847,1592.249542,2.091804,t004_0_1
17A,1027595.000000,613.856033,2671.000000,33.000000,2638.000000,491.564581,1474.693743,3613457.000000,2158.576464,2469.000000,315.000000,2154.000000,457.173019,1371.519056,2.091804,t004_0_1
18A,959595.000000,573.234767,2530.000000,35.000000,2495.000000,456.501782,1369.505347,3798328.000000,2269.013142,2463.000000,592.000000,1871.000000,216.919188,650.757564,2.091804,t004_0_1
19A,1329041.000000,793.931302,3173.000000,31.000000,3142.000000,557.025589,1671.076768,3650587.000000,2180.756870,2430.000000,1788.000000,642.000000,129.591362,388.774087,2.091804,t004_0_1
20A,61759.000000,36.893070,170.000000,24.000000,146.000000,15.577146,46.731437,3999456.000000,2389.161290,2421.000000,2346.000000,75.000000,11.906557,35.719671,2.091804,t004_0_1
1A,4503001.000000,2689.964755,4095.000000,27.000000,4068.000000,1529.261895,4587.785686,2186516.000000,1306.162485,2362.000000,221.000000,2141.000000,612.736771,1838.210312,2.789072,t005_0_1
2A,4054112.000000,2421.811231,4095.000000,30.000000,4065.000000,1597.528840,4792.586521,2395682.000000,1431.112306,2408.000000,244.000000,2164.000000,557.652749,1672.958247,2.789072,t005_0_1
3A,4425010.000000,2643.375149,4095.000000,31.000000,4064.000000,1630.216075,4890.648226,2489750.000000,1487.305854,2391.000000,299.000000,2092.000000,534.300904,1602.902712,2.789072,t005_0_1
4A,4401092.000000,2629.087216,4095.000000,34.000000,4061.000000,1673.060213,5019.180640,2957794.000000,1766.902031,2383.000000,286.000000,2097.000000,456.563699,1369.691096,2.789072,t005_0_1
5A,2456133.000000,1467.224014,4095.000000,32.000000,4063.000000,1254.964115,3764.892345,3080048.000000,1839.933094,2387.000000,262.000000,2125.000000,431.128499,1293.385498,2.789072,t005_0_1
6A,2233593.000000,1334.284946,4095.000000,46.000000,4049.000000,1142.061104,3426.183313,2913316.000000,1740.332139,2394.000000,223.000000,2171.000000,628.843386,1886.530159,2.789072,t005_0_1
7A,1894630.000000,1131.798088,4095.000000,27.000000,4068.000000,1096.447588,3289.342764,2987041.000000,1784.373357,2410.000000,248.000000,2162.000000,577.270307,1731.810920,2.789072,t005_0_1
8A,2472605.000000,1477.063919,4095.000000,30.000000,4065.000000,1384.379329,4153.137988,2908395.000000,1737.392473,2408.000000,209.000000,2199.000000,639.670921,1919.012763,2.789072,t005_0_1
9A,1661513.000000,992.540621,4095.000000,28.000000,4067.000000,996.753137,2990.259412,3007346.000000,1796.502987,2414.000000,215.000000,2199.000000,682.977438,2048.932314,2.789072,t005_0_1
10A,2303097.000000,1375.804659,4095.000000,33.000000,4062.000000,1159.918250,3479.754749,2966129.000000,1771.881123,2425.000000,223.000000,2202.000000,659.747132,1979.241396,2.789072,t005_0_1
11A,2449692.000000,1463.376344,4095.000000,32.000000,4063.000000,1305.226744,3915.680231,3075265.000000,1837.075866,2430.000000,242.000000,2188.000000,628.296987,1884.890960,2.789072,t005_0_1
12A,2531760.000000,1512.401434,4095.000000,31.000000,4064.000000,1344.781279,4034.343836,3091327.000000,1846.670848,2452.000000,222.000000,2230.000000,650.943193,1952.829579,2.789072,t005_0_1
13A,1939319.000000,1158.494026,4095.000000,32.000000,4063.000000,1127.268664,3381.805992,3246583.000000,1939.416368,2459.000000,255.000000,2204.000000,549.250229,1647.750687,2.789072,t005_0_1
14A,1754793.000000,1048.263441,4095.000000,31.000000,4064.000000,1096.415694,3289.247083,3304498.000000,1974.013142,2471.000000,258.000000,2213.000000,591.068570,1773.205711,2.789072,t005_0_1
15A,1882411.000000,1124.498805,4095.000000,39.000000,4056.000000,1112.499871,3337.499613,3288787.000000,1964.627838,2483.000000,248.000000,2235.000000,642.420828,1927.262484,2.789072,t005_0_1
16A,1161001.000000,693.548984,3350.000000,46.000000,3304.000000,639.909559,1919.728678,3519311.000000,2102.336320,2483.000000,314.000000,2169.000000,545.371355,1636.114065,2.789072,t005_0_1
17A,1062045.000000,634.435484,3187.000000,49.000000,3138.000000,508.623815,1525.871444,3600259.000000,2150.692354,2492.000000,343.000000,2149.000000,475.231809,1425.695428,2.789072,t005_0_1
18A,906057.000000,541.252688,2331.000000,32.000000,2299.000000,411.595352,1234.786055,3818568.000000,2281.103943,2481.000000,669.000000,1812.000000,213.196515,639.589544,2.789072,t005_0_1
19A,1342335.000000,801.872760,3195.000000,30.000000,3165.000000,562.014517,1686.043552,3659983.000000,2186.369773,2466.000000,1735.000000,731.000000,134.334174,403.002522,2.789072,t005_0_1
20A,61854.000000,36.949821,174.000000,25.000000,149.000000,16.390322,49.170965,4010721.000000,2395.890681,2424.000000,2357.000000,67.000000,9.473190,28.419571,2.789072,t005_0_1
1A,4489577.000000,2681.945639,4095.000000,28.000000,4067.000000,1524.700371,4574.101114,2174279.000000,1298.852449,2362.000000,216.000000,2146.000000,612.666506,1837.999518,3.486340,t006_0_1
