ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
8A,1980134.000000,1182.875747,4095.000000,27.000000,4068.000000,1458.773878,4376.321634,2446688.000000,1461.581840,2005.000000,840.000000,1165.000000,296.707994,890.123983,0.938752,t003_0_1
9A,1996801.000000,1192.832139,4095.000000,27.000000,4068.000000,1546.411594,4639.234783,2831700.000000,1691.577061,2155.000000,1228.000000,927.000000,146.400509,439.201527,0.938752,t003_0_1
10A,871632.000000,520.688172,4095.000000,26.000000,4069.000000,813.196458,2439.589373,3028033.000000,1808.860812,2054.000000,1532.000000,522.000000,75.951380,227.854139,0.938752,t003_0_1
11A,89139.000000,53.249104,401.000000,26.000000,375.000000,37.149598,111.448795,3190151.000000,1905.705496,2001.000000,1759.000000,242.000000,29.370108,88.110323,0.938752,t003_0_1
1A,376512.000000,224.917563,1731.000000,26.000000,1705.000000,260.789978,782.369934,1957282.000000,1169.224612,1771.000000,275.000000,1496.000000,417.967492,1253.902475,1.408128,t004_0_1
2A,403623.000000,241.112903,2096.000000,25.000000,2071.000000,279.131945,837.395834,1823777.000000,1089.472521,1765.000000,289.000000,1476.000000,437.781838,1313.345513,1.408128,t004_0_1
3A,445250.000000,265.979689,2980.000000,25.000000,2955.000000,345.308932,1035.926797,1972113.000000,1178.084229,1809.000000,338.000000,1471.000000,442.631130,1327.893390,1.408128,t004_0_1
4A,783559.000000,468.075866,4095.000000,26.000000,4069.000000,727.420084,2182.260251,2066039.000000,1234.192951,1866.000000,454.000000,1412.000000,384.478625,1153.435874,1.408128,t004_0_1
5A,1012951.000000,605.108124,4089.000000,26.000000,4063.000000,899.976509,2699.929527,1923990.000000,1149.336918,1836.000000,322.000000,1514.000000,383.377892,1150.133676,1.408128,t004_0_1
6A,868979.000000,519.103345,4095.000000,26.000000,4069.000000,775.561006,2326.683018,2310155.000000,1380.020908,1982.000000,571.000000,1411.000000,357.184331,1071.552994,1.408128,t004_0_1
7A,1315143.000000,785.629032,4095.000000,27.000000,4068.000000,1140.166824,3420.500472,2190680.000000,1308.649940,1915.000000,449.000000,1466.000000,437.812133,1313.436400,1.408128,t004_0_1
8A,1979042.000000,1182.223417,4095.000000,26.000000,4069.000000,1457.845678,4373.537034,2443315.000000,1459.566906,2010.000000,842.000000,1168.000000,286.242940,858.728821,1.408128,t004_0_1
9A,1976869.000000,1180.925329,4095.000000,27.000000,4068.000000,1537.030580,4611.091740,2849767.000000,1702.369773,2146.000000,1203.000000,943.000000,132.428124,397.284371,1.408128,t004_0_1
10A,878195.000000,524.608722,4095.000000,26.000000,4069.000000,824.720424,2474.161273,3024599.000000,1806.809438,2037.000000,1525.000000,512.000000,75.199060,225.597179,1.408128,t004_0_1
11A,90750.000000,54.211470,274.000000,25.000000,249.000000,37.534764,112.604292,3182962.000000,1901.410992,1989.000000,1762.000000,227.000000,28.698441,86.095322,1.408128,t004_0_1
1A,366887.000000,219.167861,1711.000000,25.000000,1686.000000,257.664135,772.992404,1907085.000000,1139.238351,1768.000000,251.000000,1517.000000,414.696551,1244.089653,1.877504,t005_0_1
2A,399884.000000,238.879331,2012.000000,26.000000,1986.000000,275.877355,827.632066,1788961.000000,1068.674432,1742.000000,282.000000,1460.000000,428.581464,1285.744392,1.877504,t005_0_1
3A,454127.000000,271.282557,2863.000000,27.000000,2836.000000,364.586300,1093.758901,1951873.000000,1165.993429,1797.000000,340.000000,1457.000000,434.107967,1302.323901,1.877504,t005_0_1
4A,774712.000000,462.790920,4052.000000,26.000000,4026.000000,707.778219,2123.334658,2063349.000000,1232.586022,1860.000000,456.000000,1404.000000,372.315317,1116.945952,1.877504,t005_0_1
5A,970097.000000,579.508363,4092.000000,26.000000,4066.000000,858.006967,2574.020900,2015234.000000,1203.843489,1848.000000,298.000000,1550.000000,426.608161,1279.824482,1.877504,t005_0_1
6A,844548.000000,504.508961,3944.000000,25.000000,3919.000000,755.704971,2267.114914,2245378.000000,1341.324970,1920.000000,571.000000,1349.000000,339.068720,1017.206160,1.877504,t005_0_1
7A,1309154.000000,782.051374,4095.000000,26.000000,4069.000000,1132.825136,3398.475407,2146422.000000,1282.211470,1885.000000,433.000000,1452.000000,423.632272,1270.896816,1.877504,t005_0_1
8A,1984321.000000,1185.376941,4095.000000,26.000000,4069.000000,1456.728991,4370.186974,2445817.000000,1461.061529,2003.000000,779.000000,1224.000000,293.799002,881.397005,1.877504,t005_0_1
9A,1948534.000000,1163.998805,4095.000000,27.000000,4068.000000,1510.519364,4531.558092,2806356.000000,1676.437276,2157.000000,1113.000000,1044.000000,159.812715,479.438145,1.877504,t005_0_1
10A,891388.000000,532.489845,4095.000000,28.000000,4067.000000,851.397218,2554.191653,3011014.000000,1798.694146,2029.000000,1511.000000,518.000000,75.101275,225.303826,1.877504,t005_0_1
11A,90690.000000,54.175627,314.000000,25.000000,289.000000,37.720680,113.162039,3178919.000000,1898.995818,1993.000000,1748.000000,245.000000,29.169928,87.509784,1.877504,t005_0_1
1A,382239.000000,228.338710,1931.000000,22.000000,1909.000000,263.868200,791.604601,1888044.000000,1127.863799,1762.000000,262.000000,1500.000000,419.812943,1259.438830,2.346880,t006_0_1
2A,391704.000000,233.992832,1851.000000,27.000000,1824.000000,264.246728,792.740184,1764621.000000,1054.134409,1729.000000,271.000000,1458.000000,431.686161,1295.058484,2.346880,t006_0_1
3A,450925.000000,269.369773,2846.000000,26.000000,2820.000000,360.473032,1081.419095,1912755.000000,1142.625448,1898.000000,329.000000,1569.000000,436.764204,1310.292613,2.346880,t006_0_1
4A,743553.000000,444.177419,3870.000000,25.000000,3845.000000,689.946738,2069.840213,2014510.000000,1203.410992,1858.000000,441.000000,1417.000000,381.706020,1145.118060,2.346880,t006_0_1
5A,978804.000000,584.709677,4095.000000,26.000000,4069.000000,862.580402,2587.741207,2036762.000000,1216.703704,1841.000000,306.000000,1535.000000,422.371885,1267.115654,2.346880,t006_0_1
6A,844942.000000,504.744325,4095.000000,27.000000,4068.000000,758.546351,2275.639053,2255939.000000,1347.633811,1981.000000,553.000000,1428.000000,346.763082,1040.289245,2.346880,t006_0_1
7A,1299718.000000,776.414576,4095.000000,27.000000,4068.000000,1132.719146,3398.157439,2134462.000000,1275.066906,1891.000000,447.000000,1444.000000,432.280753,1296.842258,2.346880,t006_0_1
8A,1976106.000000,1180.469534,4095.000000,29.000000,4066.000000,1465.231842,4395.695527,2342891.000000,1399.576464,1878.000000,854.000000,1024.000000,239.544895,718.634685,2.346880,t006_0_1
9A,2007000.000000,1198.924731,4095.000000,28.000000,4067.000000,1553.402491,4660.207474,2849674.000000,1702.314217,2151.000000,1087.000000,1064.000000,136.812028,410.436083,2.346880,t006_0_1
10A,927113.000000,553.830944,4095.000000,27.000000,4068.000000,868.339995,2605.019985,3009588.000000,1797.842294,2019.000000,1541.000000,478.000000,76.133224,228.399673,2.346880,t006_0_1
11A,89427.000000,53.421147,262.000000,25.000000,237.000000,35.747756,107.243269,3181192.000000,1900.353644,1987.000000,1764.000000,223.000000,28.530776,85.592327,2.346880,t006_0_1
1A,371459.000000,221.899044,1733.000000,26.000000,1707.000000,257.804173,773.412519,1911535.000000,1141.896655,1772.000000,271.000000,1501.000000,413.254083,1239.762250,2.816256,t007_0_1
2A,396277.000000,236.724612,2084.000000,26.000000,2058.000000,277.061941,831.185822,1719162.000000,1026.978495,1720.000000,279.000000,1441.000000,415.420952,1246.262855,2.816256,t007_0_1
3A,451311.000000,269.600358,2904.000000,26.000000,2878.000000,357.826797,1073.480390,1903402.000000,1137.038232,1877.000000,336.000000,1541.000000,431.356137,1294.068411,2.816256,t007_0_1
4A,758154.000000,452.899642,4095.000000,24.000000,4071.000000,702.509368,2107.528103,2036492.000000,1216.542413,1862.000000,455.000000,1407.000000,378.886061,1136.658183,2.816256,t007_0_1
5A,990020.000000,591.409797,4095.000000,26.000000,4069.000000,864.908957,2594.726872,1957020.000000,1169.068100,1831.000000,320.000000,1511.000000,390.066243,1170.198729,2.816256,t007_0_1
6A,837422.000000,500.252091,3955.000000,27.000000,3928.000000,746.442185,2239.326554,2208421.000000,1319.247909,1946.000000,587.000000,1359.000000,331.742845,995.228536,2.816256,t007_0_1
7A,1297635.000000,775.170251,4095.000000,27.000000,4068.000000,1129.335381,3388.006142,2129029.000000,1271.821386,1880.000000,437.000000,1443.000000,421.227822,1263.683466,2.816256,t007_0_1
8A,1960251.000000,1170.998208,4095.000000,27.000000,4068.000000,1444.563622,4333.690865,2385506.000000,1425.033453,1833.000000,867.000000,966.000000,246.119698,738.359094,2.816256,t007_0_1
9A,2015198.000000,1203.821983,4095.000000,27.000000,4068.000000,1547.190742,4641.572227,2814307.000000,1681.186977,2143.000000,1110.000000,1033.000000,147.203604,441.610813,2.816256,t007_0_1
10A,922719.000000,551.206093,4095.000000,27.000000,4068.000000,877.639064,2632.917193,2994134.000000,1788.610514,2044.000000,1513.000000,531.000000,77.964770,233.894311,2.816256,t007_0_1
11A,88969.000000,53.147551,284.000000,24.000000,260.000000,35.977928,107.933785,3181491.000000,1900.532258,1991.000000,1759.000000,232.000000,28.884919,86.654758,2.816256,t007_0_1
1A,375390.000000,224.247312,1995.000000,24.000000,1971.000000,262.463549,787.390646,1927483.000000,1151.423536,1777.000000,276.000000,1501.000000,428.634347,1285.903040,3.285632,t008_0_1
2A,391147.000000,233.660096,1948.000000,26.000000,1922.000000,281.347088,844.041263,1792842.000000,1070.992832,1771.000000,281.000000,1490.000000,443.560588,1330.681764,3.285632,t008_0_1
3A,456065.000000,272.440263,3047.000000,27.000000,3020.000000,363.852650,1091.557949,1911505.000000,1141.878734,1891.000000,334.000000,1557.000000,437.857601,1313.572802,3.285632,t008_0_1
4A,773304.000000,461.949821,4095.000000,25.000000,4070.000000,698.423851,2095.271553,2032895.000000,1214.393668,1829.000000,448.000000,1381.000000,358.577664,1075.732992,3.285632,t008_0_1
5A,997564.000000,595.916368,4008.000000,27.000000,3981.000000,874.256951,2622.770853,1955503.000000,1168.161888,1769.000000,328.000000,1441.000000,383.249322,1149.747965,3.285632,t008_0_1
6A,847983.000000,506.560932,4095.000000,26.000000,4069.000000,757.921338,2273.764015,2208767.000000,1319.454600,1974.000000,559.000000,1415.000000,334.315949,1002.947846,3.285632,t008_0_1
7A,1299586.000000,776.335723,4095.000000,25.000000,4070.000000,1134.102443,3402.307330,2141759.000000,1279.425926,1878.000000,445.000000,1433.000000,429.298949,1287.896846,3.285632,t008_0_1
8A,1970789.000000,1177.293309,4095.000000,27.000000,4068.000000,1447.132040,4341.396120,2441647.000000,1458.570490,2022.000000,796.000000,1226.000000,291.641664,874.924993,3.285632,t008_0_1
9A,1973201.000000,1178.734170,4095.000000,29.000000,4066.000000,1529.382811,4588.148432,2787845.000000,1665.379331,2141.000000,1086.000000,1055.000000,167.524385,502.573154,3.285632,t008_0_1
10A,928040.000000,554.384707,4095.000000,27.000000,4068.000000,880.730799,2642.192398,2998487.000000,1791.210872,2028.000000,1461.000000,567.000000,77.429540,232.288620,3.285632,t008_0_1
11A,89459.000000,53.440263,256.000000,25.000000,231.000000,37.407173,112.221520,3179713.000000,1899.470131,1981.000000,1765.000000,216.000000,28.741141,86.223422,3.285632,t008_0_1
1A,375202.000000,224.135006,1832.000000,26.000000,1806.000000,262.969268,788.907805,1924696.000000,1149.758662,1761.000000,263.000000,1498.000000,429.727483,1289.182450,3.755008,t009_0_1
2A,398370.000000,237.974910,1999.000000,25.000000,1974.000000,274.145148,822.435444,1760569.000000,1051.713859,1752.000000,282.000000,1470.000000,437.001966,1311.005897,3.755008,t009_0_1
3A,445754.000000,266.280765,3076.000000,26.000000,3050.000000,354.683216,1064.049649,1989569.000000,1188.511947,1893.000000,338.000000,1555.000000,433.501641,1300.504923,3.755008,t009_0_1
4A,755379.000000,451.241935,4095.000000,24.000000,4071.000000,695.316550,2085.949650,2021360.000000,1207.502987,1824.000000,431.000000,1393.000000,368.137988,1104.413965,3.755008,t009_0_1
5A,962077.000000,574.717443,3792.000000,27.000000,3765.000000,839.137296,2517.411889,1943258.000000,1160.847073,1784.000000,324.000000,1460.000000,401.269998,1203.809993,3.755008,t009_0_1
6A,847011.000000,505.980287,3588.000000,26.000000,3562.000000,755.081811,2265.245433,2236399.000000,1335.961171,1976.000000,546.000000,1430.000000,348.395863,1045.187590,3.755008,t009_0_1
7A,1298038.000000,775.410992,4095.000000,25.000000,4070.000000,1122.917652,3368.752955,2174801.000000,1299.164277,1902.000000,438.000000,1464.000000,429.445340,1288.336019,3.755008,t009_0_1
8A,1952754.000000,1166.519713,4095.000000,27.000000,4068.000000,1436.233006,4308.699019,2383393.000000,1423.771207,1964.000000,841.000000,1123.000000,277.845800,833.537401,3.755008,t009_0_1
9A,2000457.000000,1195.016129,4095.000000,28.000000,4067.000000,1533.694842,4601.084527,2811631.000000,1679.588411,2141.000000,1097.000000,1044.000000,154.486786,463.460357,3.755008,t009_0_1
10A,948728.000000,566.743130,4095.000000,28.000000,4067.000000,899.845201,2699.535603,2989574.000000,1785.886499,2014.000000,1527.000000,487.000000,77.993989,233.981968,3.755008,t009_0_1
11A,88476.000000,52.853047,305.000000,25.000000,280.000000,37.627806,112.883417,3171438.000000,1894.526882,1983.000000,1760.000000,223.000000,28.567170,85.701510,3.755008,t009_0_1
1A,371515.000000,221.932497,1982.000000,26.000000,1956.000000,263.248851,789.746554,1873915.000000,1119.423536,1762.000000,271.000000,1491.000000,422.615358,1267.846075,4.224384,t010_0_1
2A,397852.000000,237.665472,1910.000000,26.000000,1884.000000,279.626860,838.880580,1787911.000000,1068.047192,1721.000000,289.000000,1432.000000,416.136468,1248.409404,4.224384,t010_0_1
3A,450041.000000,268.841697,3161.000000,26.000000,3135.000000,358.030809,1074.092428,1958261.000000,1169.809438,1803.000000,337.000000,1466.000000,428.695301,1286.085902,4.224384,t010_0_1
4A,774777.000000,462.829749,4095.000000,25.000000,4070.000000,703.280398,2109.841194,2051233.000000,1225.348268,1809.000000,459.000000,1350.000000,355.744614,1067.233843,4.224384,t010_0_1
5A,959973.000000,573.460573,4095.000000,25.000000,4070.000000,852.389594,2557.168783,1993919.000000,1191.110514,1831.000000,297.000000,1534.000000,418.978219,1256.934658,4.224384,t010_0_1
6A,856600.000000,511.708483,4095.000000,25.000000,4070.000000,765.452383,2296.357148,2248412.000000,1343.137395,1986.000000,549.000000,1437.000000,350.223605,1050.670816,4.224384,t010_0_1
7A,1302463.000000,778.054361,4095.000000,26.000000,4069.000000,1139.669387,3419.008161,2173026.000000,1298.103943,1920.000000,427.000000,1493.000000,440.855859,1322.567578,4.224384,t010_0_1
8A,1967231.000000,1175.167861,4095.000000,27.000000,4068.000000,1441.770657,4325.311972,2379725.000000,1421.580048,1907.000000,799.000000,1108.000000,276.019544,828.058631,4.224384,t010_0_1
9A,2038894.000000,1217.977300,4095.000000,25.000000,4070.000000,1557.701271,4673.103814,2847150.000000,1700.806452,2135.000000,1128.000000,1007.000000,135.318782,405.956347,4.224384,t010_0_1
10A,969943.000000,579.416368,4095.000000,26.000000,4069.000000,907.595440,2722.786319,2998871.000000,1791.440263,2027.000000,1532.000000,495.000000,76.285301,228.855903,4.224384,t010_0_1
11A,89119.000000,53.237157,237.000000,25.000000,212.000000,35.743568,107.230704,3175779.000000,1897.120072,1978.000000,1760.000000,218.000000,28.731909,86.195728,4.224384,t010_0_1
1A,372599.000000,222.580048,1784.000000,26.000000,1758.000000,260.618559,781.855677,1859818.000000,1111.002389,1760.000000,268.000000,1492.000000,413.301012,1239.903036,4.693760,t011_0_1
2A,395688.000000,236.372760,2171.000000,27.000000,2144.000000,283.228323,849.684968,1715554.000000,1024.823178,1734.000000,271.000000,1463.000000,422.129779,1266.389338,4.693760,t011_0_1
3A,448017.000000,267.632616,3554.000000,24.000000,3530.000000,357.509029,1072.527086,1905031.000000,1138.011350,1796.000000,328.000000,1468.000000,424.637656,1273.912969,4.693760,t011_0_1
4A,769246.000000,459.525687,4095.000000,26.000000,4069.000000,705.596126,2116.788379,1999610.000000,1194.510155,1809.000000,452.000000,1357.000000,350.266477,1050.799430,4.693760,t011_0_1
5A,996156.000000,595.075269,4070.000000,26.000000,4044.000000,880.550488,2641.651465,1971918.000000,1177.967742,1834.000000,327.000000,1507.000000,391.398234,1174.194701,4.693760,t011_0_1
6A,858365.000000,512.762843,3885.000000,24.000000,3861.000000,770.173942,2310.521827,2223219.000000,1328.087814,1846.000000,544.000000,1302.000000,331.374659,994.123978,4.693760,t011_0_1
7A,1312247.000000,783.899044,4095.000000,27.000000,4068.000000,1138.574117,3415.722351,2202805.000000,1315.893070,1910.000000,451.000000,1459.000000,444.850014,1334.550043,4.693760,t011_0_1
8A,1993056.000000,1190.594982,4095.000000,26.000000,4069.000000,1458.613530,4375.840590,2364712.000000,1412.611708,1846.000000,869.000000,977.000000,247.101416,741.304247,4.693760,t011_0_1
9A,1991960.000000,1189.940263,4095.000000,28.000000,4067.000000,1527.723055,4583.169165,2813471.000000,1680.687575,2140.000000,1203.000000,937.000000,145.369479,436.108436,4.693760,t011_0_1
10A,909256.000000,543.163680,4095.000000,25.000000,4070.000000,858.773844,2576.321533,2997754.000000,1790.772999,2043.000000,1489.000000,554.000000,74.252820,222.758461,4.693760,t011_0_1
11A,89214.000000,53.293907,320.000000,25.000000,295.000000,36.921381,110.764144,3171381.000000,1894.492832,1978.000000,1751.000000,227.000000,28.884833,86.654499,4.693760,t011_0_1
1A,366396.000000,218.874552,1749.000000,27.000000,1722.000000,254.219627,762.658881,1877463.000000,1121.543011,1753.000000,272.000000,1481.000000,411.887890,1235.663670,5.163136,t012_0_1
2A,391096.000000,233.629630,2065.000000,26.000000,2039.000000,277.229507,831.688522,1739533.000000,1039.147551,1744.000000,281.000000,1463.000000,423.970553,1271.911660,5.163136,t012_0_1
3A,444058.000000,265.267622,3283.000000,27.000000,3256.000000,349.495533,1048.486600,1858420.000000,1110.167264,1793.000000,334.000000,1459.000000,432.775389,1298.326166,5.163136,t012_0_1
4A,744692.000000,444.857826,4095.000000,26.000000,4069.000000,691.095203,2073.285609,1987414.000000,1187.224612,1842.000000,433.000000,1409.000000,380.246480,1140.739440,5.163136,t012_0_1
5A,964032.000000,575.885305,4095.000000,27.000000,4068.000000,849.335870,2548.007611,1917002.000000,1145.162485,1794.000000,299.000000,1495.000000,383.185670,1149.557011,5.163136,t012_0_1
6A,861333.000000,514.535842,3863.000000,27.000000,3836.000000,764.464609,2293.393828,2187543.000000,1306.775986,1957.000000,558.000000,1399.000000,329.018038,987.054113,5.163136,t012_0_1
7A,1357001.000000,810.633811,4095.000000,27.000000,4068.000000,1162.595819,3487.787457,2175407.000000,1299.526284,1896.000000,461.000000,1435.000000,425.403409,1276.210228,5.163136,t012_0_1
8A,1977280.000000,1181.170848,4095.000000,27.000000,4068.000000,1449.596299,4348.788898,2353448.000000,1405.882915,1832.000000,890.000000,942.000000,261.262875,783.788624,5.163136,t012_0_1
9A,1984238.000000,1185.327360,4095.000000,28.000000,4067.000000,1514.338371,4543.015113,2841911.000000,1697.676822,2146.000000,1185.000000,961.000000,133.752978,401.258934,5.163136,t012_0_1
10A,801316.000000,478.683393,4095.000000,27.000000,4068.000000,730.592161,2191.776483,3019170.000000,1803.566308,2007.000000,1498.000000,509.000000,73.269527,219.808582,5.163136,t012_0_1
11A,90133.000000,53.842891,366.000000,25.000000,341.000000,38.519756,115.559268,3170555.000000,1893.999403,1978.000000,1759.000000,219.000000,28.408828,85.226485,5.163136,t012_0_1
1A,373101.000000,222.879928,1685.000000,26.000000,1659.000000,253.835219,761.505656,1897723.000000,1133.645759,1758.000000,269.000000,1489.000000,414.547774,1243.643323,5.632512,t013_0_1
2A,393096.000000,234.824373,1971.000000,25.000000,1946.000000,287.971524,863.914573,1761915.000000,1052.517921,1725.000000,280.000000,1445.000000,418.840684,1256.522052,5.632512,t013_0_1
3A,445210.000000,265.955795,2835.000000,27.000000,2808.000000,351.174096,1053.522287,1885941.000000,1126.607527,1794.000000,335.000000,1459.000000,424.957297,1274.871891,5.632512,t013_0_1
4A,746430.000000,445.896057,4087.000000,26.000000,4061.000000,682.422644,2047.267933,1983622.000000,1184.959379,1803.000000,397.000000,1406.000000,360.023560,1080.070680,5.632512,t013_0_1
5A,940705.000000,561.950418,3959.000000,25.000000,3934.000000,831.002052,2493.006156,1904761.000000,1137.850060,1751.000000,293.000000,1458.000000,381.410748,1144.232243,5.632512,t013_0_1
6A,865344.000000,516.931900,3468.000000,25.000000,3443.000000,767.235655,2301.706966,2156460.000000,1288.207885,1827.000000,560.000000,1267.000000,318.970839,956.912518,5.632512,t013_0_1
7A,1360265.000000,812.583632,4095.000000,26.000000,4069.000000,1166.655427,3499.966280,2115043.000000,1263.466547,1870.000000,455.000000,1415.000000,408.210924,1224.632771,5.632512,t013_0_1
8A,1971831.000000,1177.915771,4095.000000,28.000000,4067.000000,1446.516496,4339.549489,2331559.000000,1392.807049,1809.000000,866.000000,943.000000,264.177783,792.533350,5.632512,t013_0_1
9A,2000345.000000,1194.949223,4095.000000,27.000000,4068.000000,1525.343859,4576.031576,2827052.000000,1688.800478,2159.000000,1118.000000,1041.000000,141.892894,425.678682,5.632512,t013_0_1
10A,713665.000000,426.323178,4095.000000,28.000000,4067.000000,603.891025,1811.673076,3024527.000000,1806.766428,2018.000000,1507.000000,511.000000,73.031530,219.094589,5.632512,t013_0_1
11A,88548.000000,52.896057,366.000000,25.000000,341.000000,36.772801,110.318403,3173973.000000,1896.041219,1980.000000,1764.000000,216.000000,28.479699,85.439098,5.632512,t013_0_1
1A,381312.000000,227.784946,1988.000000,26.000000,1962.000000,264.954373,794.863120,1857017.000000,1109.329152,1739.000000,276.000000,1463.000000,395.980073,1187.940220,6.101888,t014_0_1
