ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
2A,3512224.000000,2098.102748,4095.000000,32.000000,4063.000000,1582.679248,4748.037743,2702873.000000,1614.619474,1900.000000,619.000000,1281.000000,304.744561,914.233684,0.697268,t002_0_1
3A,1950549.000000,1165.202509,3811.000000,29.000000,3782.000000,861.987837,2585.963511,2830760.000000,1691.015532,1987.000000,687.000000,1300.000000,320.504959,961.514877,0.697268,t002_0_1
4A,1651236.000000,986.401434,3151.000000,30.000000,3121.000000,672.201295,2016.603885,3028100.000000,1808.900836,2041.000000,812.000000,1229.000000,243.867242,731.601725,0.697268,t002_0_1
5A,1111750.000000,664.127838,2428.000000,27.000000,2401.000000,475.173821,1425.521464,2843208.000000,1698.451613,2103.000000,528.000000,1575.000000,359.270230,1077.810691,0.697268,t002_0_1
6A,838694.000000,501.011947,4095.000000,32.000000,4063.000000,455.354106,1366.062318,2593009.000000,1548.989845,2188.000000,204.000000,1984.000000,555.066477,1665.199431,0.697268,t002_0_1
7A,1218056.000000,727.632019,4095.000000,46.000000,4049.000000,704.887600,2114.662800,2517833.000000,1504.081840,2286.000000,211.000000,2075.000000,587.495785,1762.487355,0.697268,t002_0_1
8A,1576128.000000,941.534050,4095.000000,27.000000,4068.000000,977.914066,2933.742198,2464617.000000,1472.292115,2378.000000,198.000000,2180.000000,704.291578,2112.874735,0.697268,t002_0_1
9A,1902597.000000,1136.557348,4095.000000,42.000000,4053.000000,1173.535583,3520.606748,2558457.000000,1528.349462,2397.000000,214.000000,2183.000000,687.798433,2063.395300,0.697268,t002_0_1
10A,2136408.000000,1276.229391,4095.000000,28.000000,4067.000000,1177.515338,3532.546014,2419737.000000,1445.482079,2419.000000,206.000000,2213.000000,733.431020,2200.293060,0.697268,t002_0_1
11A,3302615.000000,1972.888292,4095.000000,66.000000,4029.000000,1595.968315,4787.904944,2642104.000000,1578.317802,2426.000000,230.000000,2196.000000,709.542576,2128.627728,0.697268,t002_0_1
12A,2843364.000000,1698.544803,4095.000000,29.000000,4066.000000,1596.667729,4790.003188,2724030.000000,1627.258065,2447.000000,224.000000,2223.000000,721.031817,2163.095450,0.697268,t002_0_1
13A,3170886.000000,1894.197133,4095.000000,36.000000,4059.000000,1570.610563,4711.831689,2519901.000000,1505.317204,2476.000000,220.000000,2256.000000,768.691249,2306.073746,0.697268,t002_0_1
14A,2799105.000000,1672.105735,4095.000000,28.000000,4067.000000,1611.095897,4833.287690,2658942.000000,1588.376344,2492.000000,212.000000,2280.000000,778.712457,2336.137370,0.697268,t002_0_1
15A,1753882.000000,1047.719235,4095.000000,30.000000,4065.000000,1042.325662,3126.976987,2999284.000000,1791.686977,2500.000000,252.000000,2248.000000,736.932906,2210.798717,0.697268,t002_0_1
16A,1231804.000000,735.844683,4095.000000,30.000000,4065.000000,648.802314,1946.406943,3174369.000000,1896.277778,2517.000000,237.000000,2280.000000,695.984909,2087.954728,0.697268,t002_0_1
17A,1422891.000000,849.994624,4095.000000,29.000000,4066.000000,692.440592,2077.321775,2948439.000000,1761.313620,2522.000000,250.000000,2272.000000,787.874432,2363.623297,0.697268,t002_0_1
18A,1066611.000000,637.163082,2778.000000,27.000000,2751.000000,510.860819,1532.582458,3406508.000000,2034.951016,2520.000000,278.000000,2242.000000,580.516043,1741.548128,0.697268,t002_0_1
19A,1131641.000000,676.010155,2964.000000,27.000000,2937.000000,468.614068,1405.842205,3422787.000000,2044.675627,2498.000000,257.000000,2241.000000,551.926015,1655.778044,0.697268,t002_0_1
20A,61387.000000,36.670848,205.000000,25.000000,180.000000,16.245643,48.736930,3994562.000000,2386.237754,2425.000000,2353.000000,72.000000,12.271651,36.814952,0.697268,t002_0_1
1A,3650307.000000,2180.589606,4095.000000,34.000000,4061.000000,1503.087050,4509.261151,2462138.000000,1470.811231,1785.000000,652.000000,1133.000000,226.654393,679.963180,1.394536,t003_0_1
2A,3514311.000000,2099.349462,4095.000000,39.000000,4056.000000,1576.059215,4728.177645,2709619.000000,1618.649343,1902.000000,591.000000,1311.000000,309.365214,928.095643,1.394536,t003_0_1
3A,1951182.000000,1165.580645,3446.000000,29.000000,3417.000000,863.720583,2591.161748,2826989.000000,1688.762843,1990.000000,675.000000,1315.000000,332.821048,998.463144,1.394536,t003_0_1
4A,1703104.000000,1017.385902,3482.000000,31.000000,3451.000000,697.312790,2091.938370,3025035.000000,1807.069892,2052.000000,812.000000,1240.000000,251.207793,753.623379,1.394536,t003_0_1
5A,1111617.000000,664.048387,2186.000000,30.000000,2156.000000,477.666825,1433.000475,2832582.000000,1692.103943,2117.000000,524.000000,1593.000000,379.483536,1138.450607,1.394536,t003_0_1
6A,834443.000000,498.472521,4095.000000,29.000000,4066.000000,462.614942,1387.844827,2522588.000000,1506.922342,2197.000000,203.000000,1994.000000,538.882481,1616.647443,1.394536,t003_0_1
7A,1202333.000000,718.239546,4095.000000,48.000000,4047.000000,706.300274,2118.900822,2506647.000000,1497.399642,2271.000000,207.000000,2064.000000,590.808488,1772.425465,1.394536,t003_0_1
8A,1567530.000000,936.397849,4095.000000,28.000000,4067.000000,969.335547,2908.006642,2437716.000000,1456.222222,2383.000000,200.000000,2183.000000,695.712524,2087.137572,1.394536,t003_0_1
9A,1868693.000000,1116.304062,4095.000000,34.000000,4061.000000,1170.030597,3510.091790,2536612.000000,1515.299881,2413.000000,214.000000,2199.000000,683.147235,2049.441704,1.394536,t003_0_1
10A,2130022.000000,1272.414576,4095.000000,29.000000,4066.000000,1171.277884,3513.833652,2455595.000000,1466.902628,2425.000000,203.000000,2222.000000,742.519266,2227.557799,1.394536,t003_0_1
11A,3298698.000000,1970.548387,4095.000000,56.000000,4039.000000,1593.394095,4780.182285,2650089.000000,1583.087814,2427.000000,232.000000,2195.000000,712.023455,2136.070365,1.394536,t003_0_1
12A,2826744.000000,1688.616487,4095.000000,28.000000,4067.000000,1593.225062,4779.675186,2693091.000000,1608.775986,2449.000000,227.000000,2222.000000,717.446097,2152.338292,1.394536,t003_0_1
13A,3164777.000000,1890.547790,4095.000000,30.000000,4065.000000,1565.896244,4697.688731,2510222.000000,1499.535245,2468.000000,220.000000,2248.000000,772.871262,2318.613787,1.394536,t003_0_1
14A,2787356.000000,1665.087216,4095.000000,25.000000,4070.000000,1611.111772,4833.335315,2634001.000000,1573.477300,2497.000000,215.000000,2282.000000,775.933863,2327.801588,1.394536,t003_0_1
15A,1766719.000000,1055.387694,4095.000000,35.000000,4060.000000,1039.198813,3117.596439,3028035.000000,1808.862007,2506.000000,253.000000,2253.000000,732.854659,2198.563976,1.394536,t003_0_1
16A,1235513.000000,738.060335,4095.000000,31.000000,4064.000000,654.969113,1964.907340,3173340.000000,1895.663082,2521.000000,239.000000,2282.000000,700.631220,2101.893660,1.394536,t003_0_1
17A,1394103.000000,832.797491,4095.000000,31.000000,4064.000000,683.530078,2050.590233,2920234.000000,1744.464755,2520.000000,248.000000,2272.000000,787.505710,2362.517131,1.394536,t003_0_1
18A,1011225.000000,604.077061,2753.000000,30.000000,2723.000000,485.002481,1455.007444,3413762.000000,2039.284349,2523.000000,278.000000,2245.000000,584.366395,1753.099186,1.394536,t003_0_1
19A,1139966.000000,680.983274,2554.000000,27.000000,2527.000000,472.145733,1416.437200,3411315.000000,2037.822581,2501.000000,247.000000,2254.000000,561.335210,1684.005629,1.394536,t003_0_1
20A,62108.000000,37.101553,208.000000,25.000000,183.000000,17.539863,52.619589,3989822.000000,2383.406213,2422.000000,2349.000000,73.000000,12.502085,37.506256,1.394536,t003_0_1
1A,3700211.000000,2210.400836,4095.000000,32.000000,4063.000000,1507.239435,4521.718305,2470873.000000,1476.029271,1791.000000,652.000000,1139.000000,222.108374,666.325123,2.091804,t004_0_1
2A,3601558.000000,2151.468339,4095.000000,33.000000,4062.000000,1572.727451,4718.182354,2702174.000000,1614.201912,1896.000000,603.000000,1293.000000,306.523088,919.569265,2.091804,t004_0_1
3A,1746636.000000,1043.390681,3209.000000,30.000000,3179.000000,779.532083,2338.596248,2831491.000000,1691.452210,1983.000000,686.000000,1297.000000,320.400092,961.200276,2.091804,t004_0_1
4A,1590168.000000,949.921147,3062.000000,27.000000,3035.000000,654.114674,1962.344022,3036269.000000,1813.780765,2050.000000,824.000000,1226.000000,245.863813,737.591440,2.091804,t004_0_1
5A,1159863.000000,692.869176,2302.000000,27.000000,2275.000000,495.561950,1486.685851,2830690.000000,1690.973716,2102.000000,523.000000,1579.000000,359.127095,1077.381286,2.091804,t004_0_1
6A,853238.000000,509.700119,4095.000000,29.000000,4066.000000,472.309731,1416.929194,2564521.000000,1531.971924,2176.000000,201.000000,1975.000000,550.530935,1651.592805,2.091804,t004_0_1
7A,1227070.000000,733.016726,4095.000000,83.000000,4012.000000,704.275475,2112.826425,2508777.000000,1498.672043,2276.000000,207.000000,2069.000000,586.347299,1759.041896,2.091804,t004_0_1
8A,1579088.000000,943.302270,4095.000000,30.000000,4065.000000,964.451141,2893.353424,2437071.000000,1455.836918,2381.000000,195.000000,2186.000000,697.133260,2091.399779,2.091804,t004_0_1
9A,1882529.000000,1124.569295,4095.000000,28.000000,4067.000000,1165.925073,3497.775218,2550228.000000,1523.433692,2409.000000,215.000000,2194.000000,685.561931,2056.685792,2.091804,t004_0_1
10A,2128369.000000,1271.427121,4095.000000,31.000000,4064.000000,1170.799910,3512.399731,2444742.000000,1460.419355,2420.000000,204.000000,2216.000000,738.889605,2216.668814,2.091804,t004_0_1
11A,3302235.000000,1972.661290,4095.000000,100.000000,3995.000000,1580.102422,4740.307266,2672471.000000,1596.458184,2433.000000,229.000000,2204.000000,713.894088,2141.682265,2.091804,t004_0_1
12A,2829978.000000,1690.548387,4095.000000,28.000000,4067.000000,1587.208567,4761.625702,2679758.000000,1600.811231,2451.000000,216.000000,2235.000000,716.205627,2148.616882,2.091804,t004_0_1
13A,3176953.000000,1897.821386,4095.000000,31.000000,4064.000000,1568.903086,4706.709258,2548676.000000,1522.506571,2462.000000,217.000000,2245.000000,774.234020,2322.702061,2.091804,t004_0_1
14A,2823197.000000,1686.497611,4095.000000,26.000000,4069.000000,1625.057100,4875.171301,2634316.000000,1573.665472,2484.000000,215.000000,2269.000000,779.942477,2339.827432,2.091804,t004_0_1
15A,1777328.000000,1061.725209,4095.000000,49.000000,4046.000000,1052.520111,3157.560333,3025919.000000,1807.597969,2498.000000,253.000000,2245.000000,733.939563,2201.818689,2.091804,t004_0_1
16A,1221907.000000,729.932497,4095.000000,29.000000,4066.000000,638.197354,1914.592061,3184353.000000,1902.241935,2512.000000,244.000000,2268.000000,690.910000,2072.729999,2.091804,t004_0_1
17A,1393775.000000,832.601553,4095.000000,28.000000,4067.000000,669.615071,2008.845214,2909012.000000,1737.761051,2513.000000,247.000000,2266.000000,789.916417,2369.749252,2.091804,t004_0_1
18A,987924.000000,590.157706,2994.000000,28.000000,2966.000000,480.972772,1442.918317,3418573.000000,2042.158303,2519.000000,278.000000,2241.000000,577.782946,1733.348839,2.091804,t004_0_1
19A,1151556.000000,687.906810,2908.000000,28.000000,2880.000000,470.980942,1412.942825,3426955.000000,2047.165472,2489.000000,255.000000,2234.000000,549.242860,1647.728579,2.091804,t004_0_1
20A,61007.000000,36.443847,163.000000,25.000000,138.000000,16.258795,48.776384,3991299.000000,2384.288530,2419.000000,2345.000000,74.000000,11.619712,34.859136,2.091804,t004_0_1
1A,3764894.000000,2249.040621,4095.000000,58.000000,4037.000000,1508.102861,4524.308582,2453344.000000,1465.557945,1770.000000,639.000000,1131.000000,228.670148,686.010443,2.789072,t005_0_1
2A,3681287.000000,2199.096177,4095.000000,60.000000,4035.000000,1584.887791,4754.663372,2701587.000000,1613.851254,1900.000000,580.000000,1320.000000,313.421049,940.263147,2.789072,t005_0_1
3A,1228649.000000,733.959976,2829.000000,29.000000,2800.000000,579.730877,1739.192632,2824216.000000,1687.106332,2003.000000,660.000000,1343.000000,324.486875,973.460624,2.789072,t005_0_1
4A,1262185.000000,753.993429,2388.000000,28.000000,2360.000000,568.524523,1705.573569,3055983.000000,1825.557348,2103.000000,843.000000,1260.000000,234.856293,704.568880,2.789072,t005_0_1
5A,1286416.000000,768.468339,2561.000000,29.000000,2532.000000,538.943405,1616.830214,2846411.000000,1700.364994,2100.000000,527.000000,1573.000000,347.296682,1041.890047,2.789072,t005_0_1
6A,900867.000000,538.152330,4095.000000,32.000000,4063.000000,479.801810,1439.405429,2549856.000000,1523.211470,2184.000000,202.000000,1982.000000,542.657642,1627.972925,2.789072,t005_0_1
7A,1242685.000000,742.344683,4095.000000,43.000000,4052.000000,701.995902,2105.987705,2513646.000000,1501.580645,2282.000000,205.000000,2077.000000,579.884190,1739.652569,2.789072,t005_0_1
8A,1588701.000000,949.044803,4095.000000,29.000000,4066.000000,964.514199,2893.542597,2440569.000000,1457.926523,2374.000000,197.000000,2177.000000,699.074341,2097.223023,2.789072,t005_0_1
9A,1895026.000000,1132.034648,4095.000000,59.000000,4036.000000,1172.971868,3518.915605,2550212.000000,1523.424134,2402.000000,211.000000,2191.000000,687.913495,2063.740485,2.789072,t005_0_1
10A,2104154.000000,1256.961768,4095.000000,30.000000,4065.000000,1148.345284,3445.035853,2443745.000000,1459.823775,2414.000000,206.000000,2208.000000,738.353479,2215.060436,2.789072,t005_0_1
11A,3242258.000000,1936.832736,4095.000000,72.000000,4023.000000,1571.922756,4715.768267,2667270.000000,1593.351254,2427.000000,232.000000,2195.000000,713.011509,2139.034527,2.789072,t005_0_1
12A,2838908.000000,1695.882915,4095.000000,28.000000,4067.000000,1597.846204,4793.538612,2684582.000000,1603.692951,2445.000000,221.000000,2224.000000,718.148664,2154.445993,2.789072,t005_0_1
13A,3151403.000000,1882.558542,4095.000000,35.000000,4060.000000,1561.220368,4683.661105,2539993.000000,1517.319594,2459.000000,220.000000,2239.000000,773.571476,2320.714429,2.789072,t005_0_1
14A,2828346.000000,1689.573477,4095.000000,29.000000,4066.000000,1627.204732,4881.614196,2658101.000000,1587.873955,2489.000000,216.000000,2273.000000,780.439420,2341.318260,2.789072,t005_0_1
15A,1752285.000000,1046.765233,4095.000000,29.000000,4066.000000,1051.538042,3154.614126,3013588.000000,1800.231780,2503.000000,251.000000,2252.000000,733.085224,2199.255671,2.789072,t005_0_1
16A,1246067.000000,744.364994,4086.000000,30.000000,4056.000000,648.096443,1944.289330,3199018.000000,1911.002389,2513.000000,244.000000,2269.000000,690.349901,2071.049703,2.789072,t005_0_1
17A,1398785.000000,835.594385,4095.000000,29.000000,4066.000000,674.010196,2022.030587,2919594.000000,1744.082437,2519.000000,252.000000,2267.000000,783.792912,2351.378736,2.789072,t005_0_1
18A,1004809.000000,600.244325,2749.000000,28.000000,2721.000000,476.213194,1428.639583,3412709.000000,2038.655317,2514.000000,286.000000,2228.000000,575.001924,1725.005772,2.789072,t005_0_1
19A,1160811.000000,693.435484,3236.000000,27.000000,3209.000000,486.562527,1459.687582,3437895.000000,2053.700717,2494.000000,254.000000,2240.000000,542.344515,1627.033545,2.789072,t005_0_1
20A,62973.000000,37.618280,195.000000,25.000000,170.000000,17.500761,52.502283,3985757.000000,2380.977897,2424.000000,2342.000000,82.000000,12.778187,38.334562,2.789072,t005_0_1
1A,3830119.000000,2288.004182,4095.000000,47.000000,4048.000000,1512.362120,4537.086360,2453264.000000,1465.510155,1770.000000,654.000000,1116.000000,222.620303,667.860910,3.486340,t006_0_1
2A,3708806.000000,2215.535245,4095.000000,30.000000,4065.000000,1582.466468,4747.399405,2673722.000000,1597.205496,1876.000000,584.000000,1292.000000,303.080445,909.241334,3.486340,t006_0_1
3A,790083.000000,471.973118,2297.000000,29.000000,2268.000000,371.549928,1114.649783,2845198.000000,1699.640382,1983.000000,700.000000,1283.000000,324.691464,974.074392,3.486340,t006_0_1
4A,888404.000000,530.707288,2228.000000,26.000000,2202.000000,443.321136,1329.963409,3102723.000000,1853.478495,2091.000000,860.000000,1231.000000,229.358825,688.076475,3.486340,t006_0_1
5A,1422090.000000,849.516129,2795.000000,32.000000,2763.000000,599.203425,1797.610275,2819592.000000,1684.344086,2052.000000,509.000000,1543.000000,331.843273,995.529820,3.486340,t006_0_1
6A,934788.000000,558.415771,4095.000000,28.000000,4067.000000,472.677440,1418.032320,2533402.000000,1513.382318,2182.000000,199.000000,1983.000000,542.476778,1627.430334,3.486340,t006_0_1
7A,1258812.000000,751.978495,4095.000000,58.000000,4037.000000,697.919740,2093.759220,2479216.000000,1481.013142,2286.000000,213.000000,2073.000000,558.282159,1674.846476,3.486340,t006_0_1
8A,1594930.000000,952.765830,4095.000000,27.000000,4068.000000,964.758208,2894.274623,2446914.000000,1461.716846,2365.000000,197.000000,2168.000000,696.031711,2088.095134,3.486340,t006_0_1
9A,1888779.000000,1128.302867,4095.000000,42.000000,4053.000000,1166.513040,3499.539120,2552939.000000,1525.053166,2393.000000,213.000000,2180.000000,683.130650,2049.391951,3.486340,t006_0_1
10A,2056618.000000,1228.565114,4095.000000,29.000000,4066.000000,1133.409088,3400.227264,2433342.000000,1453.609319,2408.000000,208.000000,2200.000000,735.825364,2207.476093,3.486340,t006_0_1
11A,3243134.000000,1937.356033,4095.000000,68.000000,4027.000000,1575.730076,4727.190229,2663591.000000,1591.153524,2412.000000,229.000000,2183.000000,710.034023,2130.102069,3.486340,t006_0_1
12A,2842314.000000,1697.917563,4095.000000,29.000000,4066.000000,1591.647302,4774.941906,2676404.000000,1598.807646,2433.000000,221.000000,2212.000000,712.062200,2136.186601,3.486340,t006_0_1
13A,3150078.000000,1881.767025,4095.000000,33.000000,4062.000000,1560.503153,4681.509460,2533935.000000,1513.700717,2460.000000,223.000000,2237.000000,765.876412,2297.629235,3.486340,t006_0_1
14A,2771993.000000,1655.909797,4095.000000,30.000000,4065.000000,1616.608524,4849.825571,2653338.000000,1585.028674,2481.000000,215.000000,2266.000000,777.058384,2331.175153,3.486340,t006_0_1
15A,1749004.000000,1044.805257,4095.000000,49.000000,4046.000000,1045.742400,3137.227201,2989050.000000,1785.573477,2497.000000,250.000000,2247.000000,735.530200,2206.590599,3.486340,t006_0_1
16A,1228230.000000,733.709677,4095.000000,28.000000,4067.000000,656.796622,1970.389865,3183100.000000,1901.493429,2504.000000,238.000000,2266.000000,690.127922,2070.383766,3.486340,t006_0_1
17A,1414137.000000,844.765233,4095.000000,30.000000,4065.000000,670.103713,2010.311139,2942636.000000,1757.847073,2525.000000,252.000000,2273.000000,782.945715,2348.837144,3.486340,t006_0_1
18A,1050657.000000,627.632616,2951.000000,28.000000,2923.000000,490.007073,1470.021218,3401046.000000,2031.688172,2505.000000,283.000000,2222.000000,570.237181,1710.711544,3.486340,t006_0_1
19A,1138568.000000,680.148148,2492.000000,29.000000,2463.000000,480.960381,1442.881144,3416364.000000,2040.838710,2478.000000,254.000000,2224.000000,544.208238,1632.624713,3.486340,t006_0_1
20A,61203.000000,36.560932,202.000000,25.000000,177.000000,16.142516,48.427547,3964441.000000,2368.244325,2410.000000,2336.000000,74.000000,12.253716,36.761149,3.486340,t006_0_1
1A,3898005.000000,2328.557348,4095.000000,58.000000,4037.000000,1517.906880,4553.720641,2464812.000000,1472.408602,1768.000000,681.000000,1087.000000,222.295151,666.885453,4.183608,t007_0_1
2A,3474556.000000,2075.600956,4095.000000,34.000000,4061.000000,1536.050891,4608.152672,2662956.000000,1590.774194,1913.000000,620.000000,1293.000000,298.382548,895.147644,4.183608,t007_0_1
3A,605325.000000,361.603943,1473.000000,28.000000,1445.000000,269.122070,807.366209,2931500.000000,1751.194743,2046.000000,730.000000,1316.000000,329.870566,989.611699,4.183608,t007_0_1
4A,677675.000000,404.823775,1988.000000,27.000000,1961.000000,344.222084,1032.666251,3153656.000000,1883.904421,2118.000000,851.000000,1267.000000,238.650896,715.952688,4.183608,t007_0_1
5A,1509674.000000,901.836320,3098.000000,29.000000,3069.000000,628.337068,1885.011205,2786109.000000,1664.342294,2069.000000,500.000000,1569.000000,342.956531,1028.869593,4.183608,t007_0_1
6A,987620.000000,589.976105,4095.000000,30.000000,4065.000000,500.513584,1501.540752,2486604.000000,1485.426523,2206.000000,200.000000,2006.000000,536.023151,1608.069452,4.183608,t007_0_1
7A,1298949.000000,775.955197,4095.000000,79.000000,4016.000000,715.206737,2145.620210,2497986.000000,1492.225806,2282.000000,210.000000,2072.000000,566.311418,1698.934253,4.183608,t007_0_1
8A,1622820.000000,969.426523,4095.000000,28.000000,4067.000000,972.441513,2917.324540,2427615.000000,1450.188172,2379.000000,196.000000,2183.000000,698.806397,2096.419192,4.183608,t007_0_1
9A,1900950.000000,1135.573477,4095.000000,80.000000,4015.000000,1162.342853,3487.028560,2556247.000000,1527.029271,2392.000000,212.000000,2180.000000,682.376803,2047.130409,4.183608,t007_0_1
10A,2050961.000000,1225.185783,4095.000000,29.000000,4066.000000,1127.508159,3382.524478,2431348.000000,1452.418160,2419.000000,201.000000,2218.000000,734.614821,2203.844463,4.183608,t007_0_1
11A,3242695.000000,1937.093787,4095.000000,32.000000,4063.000000,1567.918688,4703.756063,2682442.000000,1602.414576,2418.000000,230.000000,2188.000000,715.021077,2145.063232,4.183608,t007_0_1
12A,2845583.000000,1699.870370,4095.000000,28.000000,4067.000000,1604.886053,4814.658160,2688829.000000,1606.229988,2434.000000,226.000000,2208.000000,714.341924,2143.025773,4.183608,t007_0_1
13A,3140790.000000,1876.218638,4095.000000,34.000000,4061.000000,1559.325763,4677.977289,2531508.000000,1512.250896,2461.000000,220.000000,2241.000000,770.557893,2311.673679,4.183608,t007_0_1
14A,2769283.000000,1654.290920,4095.000000,29.000000,4066.000000,1609.049855,4827.149564,2635901.000000,1574.612306,2477.000000,216.000000,2261.000000,776.856303,2330.568909,4.183608,t007_0_1
15A,1734167.000000,1035.942055,4095.000000,37.000000,4058.000000,1034.824701,3104.474103,3007752.000000,1796.745520,2499.000000,251.000000,2248.000000,734.897700,2204.693100,4.183608,t007_0_1
16A,1229939.000000,734.730585,4095.000000,29.000000,4066.000000,642.846224,1928.538671,3202182.000000,1912.892473,2511.000000,243.000000,2268.000000,685.658408,2056.975223,4.183608,t007_0_1
17A,1387856.000000,829.065711,4095.000000,31.000000,4064.000000,666.777047,2000.331140,2952892.000000,1763.973716,2515.000000,251.000000,2264.000000,779.348202,2338.044607,4.183608,t007_0_1
18A,1039874.000000,621.191159,3000.000000,27.000000,2973.000000,484.243643,1452.730930,3389436.000000,2024.752688,2504.000000,286.000000,2218.000000,568.642900,1705.928700,4.183608,t007_0_1
19A,1128152.000000,673.925926,2519.000000,27.000000,2492.000000,482.899221,1448.697663,3425906.000000,2046.538829,2487.000000,251.000000,2236.000000,548.386037,1645.158112,4.183608,t007_0_1
20A,61004.000000,36.442055,143.000000,24.000000,119.000000,14.962655,44.887966,3981922.000000,2378.686977,2414.000000,2346.000000,68.000000,11.820996,35.462988,4.183608,t007_0_1
1A,3951314.000000,2360.402628,4095.000000,49.000000,4046.000000,1509.982593,4529.947780,2462240.000000,1470.872162,1788.000000,680.000000,1108.000000,227.321212,681.963636,4.880876,t008_0_1
2A,2889756.000000,1726.258065,4095.000000,44.000000,4051.000000,1405.745519,4217.236557,2664188.000000,1591.510155,1969.000000,628.000000,1341.000000,298.209426,894.628277,4.880876,t008_0_1
