ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
18A,574863.000000,343.406810,1349.000000,27.000000,1322.000000,298.644584,895.933753,3631411.000000,2169.301673,2517.000000,343.000000,2174.000000,492.292659,1476.877978,2.789072,t005_0_1
19A,510883.000000,305.186977,1902.000000,27.000000,1875.000000,250.084615,750.253844,3849853.000000,2299.792712,2525.000000,1260.000000,1265.000000,164.063351,492.190054,2.789072,t005_0_1
20A,60507.000000,36.145161,214.000000,25.000000,189.000000,16.152605,48.457815,4074434.000000,2433.951016,2472.000000,2398.000000,74.000000,10.602235,31.806706,2.789072,t005_0_1
1A,2060472.000000,1230.867384,4052.000000,34.000000,4018.000000,872.536481,2617.609443,2724150.000000,1627.329749,1918.000000,881.000000,1037.000000,223.968153,671.904459,3.486340,t006_0_1
2A,1632440.000000,975.173238,3852.000000,28.000000,3824.000000,749.100764,2247.302292,2652352.000000,1584.439665,2274.000000,586.000000,1688.000000,393.323337,1179.970011,3.486340,t006_0_1
3A,1793325.000000,1071.281362,3872.000000,27.000000,3845.000000,937.013752,2811.041257,2905968.000000,1735.942652,2346.000000,990.000000,1356.000000,285.288653,855.865959,3.486340,t006_0_1
4A,1722829.000000,1029.169056,3123.000000,25.000000,3098.000000,817.863097,2453.589292,2964616.000000,1770.977300,2408.000000,1054.000000,1354.000000,239.581142,718.743427,3.486340,t006_0_1
5A,2436017.000000,1455.207288,4095.000000,25.000000,4070.000000,1164.838630,3494.515889,2954910.000000,1765.179211,2425.000000,796.000000,1629.000000,331.148554,993.445661,3.486340,t006_0_1
6A,2360759.000000,1410.250299,4095.000000,28.000000,4067.000000,1166.829794,3500.489382,2409167.000000,1439.167861,2407.000000,305.000000,2102.000000,609.323333,1827.970000,3.486340,t006_0_1
7A,2208504.000000,1319.297491,4095.000000,32.000000,4063.000000,1233.823516,3701.470548,2983362.000000,1782.175627,2427.000000,218.000000,2209.000000,596.498780,1789.496340,3.486340,t006_0_1
8A,1775807.000000,1060.816607,4095.000000,30.000000,4065.000000,982.312834,2946.938503,2863969.000000,1710.853644,2433.000000,214.000000,2219.000000,735.113868,2205.341603,3.486340,t006_0_1
9A,1742970.000000,1041.200717,4095.000000,29.000000,4066.000000,991.990098,2975.970293,3002991.000000,1793.901434,2432.000000,231.000000,2201.000000,627.820949,1883.462847,3.486340,t006_0_1
10A,2047644.000000,1223.204301,4095.000000,58.000000,4037.000000,1066.051387,3198.154162,2933084.000000,1752.140980,2444.000000,220.000000,2224.000000,690.743379,2072.230138,3.486340,t006_0_1
11A,2585997.000000,1544.801075,4095.000000,25.000000,4070.000000,1451.569577,4354.708731,2843115.000000,1698.396057,2457.000000,231.000000,2226.000000,663.759214,1991.277642,3.486340,t006_0_1
12A,2911310.000000,1739.133811,4095.000000,29.000000,4066.000000,1530.531331,4591.593993,2742676.000000,1638.396655,2463.000000,221.000000,2242.000000,725.718026,2177.154077,3.486340,t006_0_1
13A,2705198.000000,1616.008363,4095.000000,32.000000,4063.000000,1450.837049,4352.511146,2725962.000000,1628.412186,2469.000000,234.000000,2235.000000,745.006425,2235.019275,3.486340,t006_0_1
14A,1850515.000000,1105.445042,4095.000000,30.000000,4065.000000,1155.141725,3465.425175,2903282.000000,1734.338112,2480.000000,241.000000,2239.000000,727.034867,2181.104602,3.486340,t006_0_1
15A,1298136.000000,775.469534,4092.000000,28.000000,4064.000000,751.504717,2254.514151,3129146.000000,1869.262843,2493.000000,291.000000,2202.000000,619.316794,1857.950383,3.486340,t006_0_1
16A,688722.000000,411.422939,1887.000000,28.000000,1859.000000,321.081255,963.243765,3234636.000000,1932.279570,2513.000000,297.000000,2216.000000,631.039080,1893.117241,3.486340,t006_0_1
17A,572242.000000,341.841099,1438.000000,27.000000,1411.000000,282.346294,847.038883,3379691.000000,2018.931302,2516.000000,288.000000,2228.000000,593.513180,1780.539539,3.486340,t006_0_1
18A,558520.000000,333.643967,1349.000000,27.000000,1322.000000,286.413112,859.239335,3630374.000000,2168.682198,2513.000000,341.000000,2172.000000,490.441412,1471.324235,3.486340,t006_0_1
19A,494689.000000,295.513142,1349.000000,25.000000,1324.000000,238.560631,715.681892,3845400.000000,2297.132616,2524.000000,1297.000000,1227.000000,162.551388,487.654164,3.486340,t006_0_1
20A,61008.000000,36.444444,156.000000,24.000000,132.000000,16.181899,48.545696,4082481.000000,2438.758065,2474.000000,2405.000000,69.000000,10.347516,31.042549,3.486340,t006_0_1
1A,2062135.000000,1231.860812,4095.000000,30.000000,4065.000000,893.029522,2679.088567,2718145.000000,1623.742533,1933.000000,903.000000,1030.000000,225.951354,677.854062,4.183608,t007_0_1
2A,1667537.000000,996.139188,3977.000000,30.000000,3947.000000,756.365638,2269.096913,2651796.000000,1584.107527,2274.000000,587.000000,1687.000000,393.316829,1179.950488,4.183608,t007_0_1
3A,1810004.000000,1081.244922,4095.000000,26.000000,4069.000000,945.511730,2836.535189,2890345.000000,1726.609916,2352.000000,986.000000,1366.000000,290.350069,871.050207,4.183608,t007_0_1
4A,1749255.000000,1044.955197,3041.000000,28.000000,3013.000000,822.895132,2468.685395,2958097.000000,1767.083035,2398.000000,1047.000000,1351.000000,241.721869,725.165608,4.183608,t007_0_1
5A,2463353.000000,1471.537037,4095.000000,27.000000,4068.000000,1171.820753,3515.462259,2939421.000000,1755.926523,2416.000000,804.000000,1612.000000,333.248918,999.746753,4.183608,t007_0_1
