ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,658336.000000,1981859.000000,0.000000,t001_0_1
2A,613191.000000,2221881.000000,0.000000,t001_0_1
3A,936105.000000,2278497.000000,0.000000,t001_0_1
4A,1363053.000000,2535442.000000,0.000000,t001_0_1
5A,1370238.000000,2619885.000000,0.000000,t001_0_1
6A,1371678.000000,2540740.000000,0.000000,t001_0_1
7A,1158682.000000,2504268.000000,0.000000,t001_0_1
8A,1421778.000000,2688024.000000,0.000000,t001_0_1
9A,1234341.000000,2600910.000000,0.000000,t001_0_1
10A,991897.000000,2492180.000000,0.000000,t001_0_1
11A,1131630.000000,2974649.000000,0.000000,t001_0_1
12A,783209.000000,2637844.000000,0.000000,t001_0_1
13A,1010026.000000,3094797.000000,0.000000,t001_0_1
14A,690758.000000,3102785.000000,0.000000,t001_0_1
15A,684525.000000,2995970.000000,0.000000,t001_0_1
16A,406078.000000,3245960.000000,0.000000,t001_0_1
17A,351219.000000,3362039.000000,0.000000,t001_0_1
18A,345499.000000,3567936.000000,0.000000,t001_0_1
19A,468669.000000,3651136.000000,0.000000,t001_0_1
20A,55635.000000,3891152.000000,0.000000,t001_0_1
1A,606904.000000,1992288.000000,0.691880,t002_0_1
2A,653029.000000,2225299.000000,0.691880,t002_0_1
3A,1008005.000000,2298477.000000,0.691880,t002_0_1
4A,1400206.000000,2539100.000000,0.691880,t002_0_1
5A,1348001.000000,2606158.000000,0.691880,t002_0_1
6A,1042080.000000,2552938.000000,0.691880,t002_0_1
7A,1168945.000000,2491013.000000,0.691880,t002_0_1
8A,1429503.000000,2692285.000000,0.691880,t002_0_1
9A,1247429.000000,2570974.000000,0.691880,t002_0_1
10A,1006098.000000,2483679.000000,0.691880,t002_0_1
11A,1128504.000000,2981901.000000,0.691880,t002_0_1
12A,791905.000000,2631545.000000,0.691880,t002_0_1
13A,1025697.000000,3109987.000000,0.691880,t002_0_1
14A,705171.000000,3106442.000000,0.691880,t002_0_1
15A,684078.000000,3005465.000000,0.691880,t002_0_1
16A,408454.000000,3251185.000000,0.691880,t002_0_1
17A,358971.000000,3340314.000000,0.691880,t002_0_1
18A,339895.000000,3565982.000000,0.691880,t002_0_1
19A,466595.000000,3659685.000000,0.691880,t002_0_1
20A,55541.000000,3897458.000000,0.691880,t002_0_1
1A,589599.000000,1994146.000000,1.383760,t003_0_1
2A,694546.000000,2224220.000000,1.383760,t003_0_1
3A,1055451.000000,2296541.000000,1.383760,t003_0_1
4A,1446470.000000,2543904.000000,1.383760,t003_0_1
5A,1295875.000000,2596949.000000,1.383760,t003_0_1
6A,621969.000000,2576307.000000,1.383760,t003_0_1
7A,1194528.000000,2497498.000000,1.383760,t003_0_1
8A,1449785.000000,2668332.000000,1.383760,t003_0_1
9A,1285011.000000,2603316.000000,1.383760,t003_0_1
10A,1039702.000000,2490104.000000,1.383760,t003_0_1
11A,1115531.000000,2979226.000000,1.383760,t003_0_1
12A,786690.000000,2641838.000000,1.383760,t003_0_1
13A,1010961.000000,3097643.000000,1.383760,t003_0_1
14A,697860.000000,3096018.000000,1.383760,t003_0_1
15A,694257.000000,3006621.000000,1.383760,t003_0_1
16A,414599.000000,3232693.000000,1.383760,t003_0_1
17A,354131.000000,3369777.000000,1.383760,t003_0_1
18A,339723.000000,3572286.000000,1.383760,t003_0_1
19A,461175.000000,3651958.000000,1.383760,t003_0_1
20A,55091.000000,3896497.000000,1.383760,t003_0_1
1A,600640.000000,1999787.000000,2.075640,t004_0_1
2A,726579.000000,2225564.000000,2.075640,t004_0_1
3A,1087789.000000,2283130.000000,2.075640,t004_0_1
4A,1429308.000000,2541380.000000,2.075640,t004_0_1
5A,1187468.000000,2597777.000000,2.075640,t004_0_1
6A,430764.000000,2615525.000000,2.075640,t004_0_1
7A,1201036.000000,2510738.000000,2.075640,t004_0_1
8A,1463026.000000,2677997.000000,2.075640,t004_0_1
9A,1292681.000000,2584315.000000,2.075640,t004_0_1
10A,1088943.000000,2493930.000000,2.075640,t004_0_1
11A,1146417.000000,2969313.000000,2.075640,t004_0_1
12A,797258.000000,2629434.000000,2.075640,t004_0_1
13A,1001796.000000,3102274.000000,2.075640,t004_0_1
14A,691098.000000,3103536.000000,2.075640,t004_0_1
15A,697327.000000,2999349.000000,2.075640,t004_0_1
16A,398571.000000,3242824.000000,2.075640,t004_0_1
17A,354362.000000,3340427.000000,2.075640,t004_0_1
18A,337482.000000,3551366.000000,2.075640,t004_0_1
19A,453517.000000,3651417.000000,2.075640,t004_0_1
20A,55357.000000,3897936.000000,2.075640,t004_0_1
1A,649859.000000,1971732.000000,2.767520,t005_0_1
2A,735313.000000,2215976.000000,2.767520,t005_0_1
3A,1083594.000000,2278420.000000,2.767520,t005_0_1
4A,1431780.000000,2542860.000000,2.767520,t005_0_1
5A,1146864.000000,2612621.000000,2.767520,t005_0_1
6A,372917.000000,2618012.000000,2.767520,t005_0_1
7A,1182365.000000,2487730.000000,2.767520,t005_0_1
8A,1457685.000000,2677707.000000,2.767520,t005_0_1
9A,1294244.000000,2573182.000000,2.767520,t005_0_1
10A,1119357.000000,2484110.000000,2.767520,t005_0_1
11A,1133724.000000,2961902.000000,2.767520,t005_0_1
12A,782094.000000,2623560.000000,2.767520,t005_0_1
13A,1005262.000000,3094300.000000,2.767520,t005_0_1
14A,700612.000000,3089044.000000,2.767520,t005_0_1
15A,683632.000000,2983395.000000,2.767520,t005_0_1
16A,401214.000000,3232312.000000,2.767520,t005_0_1
17A,346356.000000,3317638.000000,2.767520,t005_0_1
18A,329453.000000,3553752.000000,2.767520,t005_0_1
19A,452749.000000,3642317.000000,2.767520,t005_0_1
20A,55762.000000,3888704.000000,2.767520,t005_0_1
