ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,918831.000000,2101032.000000,0.000000,t001_0_1
2A,756817.000000,2199587.000000,0.000000,t001_0_1
3A,1028501.000000,2274678.000000,0.000000,t001_0_1
4A,1094807.000000,2256568.000000,0.000000,t001_0_1
5A,1581203.000000,2330785.000000,0.000000,t001_0_1
6A,1524515.000000,2318600.000000,0.000000,t001_0_1
7A,1892427.000000,2442542.000000,0.000000,t001_0_1
8A,1484501.000000,2708908.000000,0.000000,t001_0_1
9A,1259974.000000,2765229.000000,0.000000,t001_0_1
10A,1066010.000000,2848948.000000,0.000000,t001_0_1
11A,124706.000000,3248611.000000,0.000000,t001_0_1
1A,919397.000000,2054689.000000,0.536832,t002_0_1
2A,757055.000000,2233409.000000,0.536832,t002_0_1
3A,1012823.000000,2248557.000000,0.536832,t002_0_1
4A,1051823.000000,2218521.000000,0.536832,t002_0_1
5A,1535635.000000,2267988.000000,0.536832,t002_0_1
6A,1537269.000000,2416022.000000,0.536832,t002_0_1
7A,1938788.000000,2430598.000000,0.536832,t002_0_1
8A,1507821.000000,2718393.000000,0.536832,t002_0_1
9A,1285555.000000,2756130.000000,0.536832,t002_0_1
10A,1060842.000000,2837953.000000,0.536832,t002_0_1
11A,122951.000000,3243985.000000,0.536832,t002_0_1
1A,913528.000000,2069639.000000,1.073664,t003_0_1
2A,756012.000000,2167336.000000,1.073664,t003_0_1
3A,997854.000000,2277496.000000,1.073664,t003_0_1
4A,1018370.000000,2262459.000000,1.073664,t003_0_1
5A,1510747.000000,2289229.000000,1.073664,t003_0_1
6A,1523291.000000,2412574.000000,1.073664,t003_0_1
7A,1904599.000000,2402562.000000,1.073664,t003_0_1
8A,1481096.000000,2716335.000000,1.073664,t003_0_1
9A,1285915.000000,2755150.000000,1.073664,t003_0_1
10A,1068461.000000,2836506.000000,1.073664,t003_0_1
11A,123892.000000,3248715.000000,1.073664,t003_0_1
1A,936111.000000,2150739.000000,1.610496,t004_0_1
2A,767716.000000,2183017.000000,1.610496,t004_0_1
3A,1025276.000000,2235022.000000,1.610496,t004_0_1
4A,1021054.000000,2259974.000000,1.610496,t004_0_1
5A,1531227.000000,2292029.000000,1.610496,t004_0_1
6A,1426758.000000,2392707.000000,1.610496,t004_0_1
7A,1940078.000000,2438924.000000,1.610496,t004_0_1
8A,1501850.000000,2725664.000000,1.610496,t004_0_1
9A,1339107.000000,2766314.000000,1.610496,t004_0_1
10A,1101238.000000,2845638.000000,1.610496,t004_0_1
11A,124510.000000,3253048.000000,1.610496,t004_0_1
1A,944615.000000,2038535.000000,2.147328,t005_0_1
2A,773362.000000,2192708.000000,2.147328,t005_0_1
3A,1025393.000000,2286120.000000,2.147328,t005_0_1
4A,1029141.000000,2248496.000000,2.147328,t005_0_1
5A,1445269.000000,2305955.000000,2.147328,t005_0_1
6A,1218769.000000,2397244.000000,2.147328,t005_0_1
7A,2046479.000000,2401181.000000,2.147328,t005_0_1
8A,1594134.000000,2704751.000000,2.147328,t005_0_1
9A,1374730.000000,2759329.000000,2.147328,t005_0_1
10A,1120382.000000,2839539.000000,2.147328,t005_0_1
11A,125465.000000,3245083.000000,2.147328,t005_0_1
1A,947874.000000,2088418.000000,2.684160,t006_0_1
2A,774700.000000,2175115.000000,2.684160,t006_0_1
3A,1027012.000000,2243209.000000,2.684160,t006_0_1
4A,1061859.000000,2245490.000000,2.684160,t006_0_1
5A,1334851.000000,2272643.000000,2.684160,t006_0_1
6A,1007039.000000,2378878.000000,2.684160,t006_0_1
7A,2126825.000000,2439231.000000,2.684160,t006_0_1
8A,1662789.000000,2716093.000000,2.684160,t006_0_1
9A,1435455.000000,2762598.000000,2.684160,t006_0_1
10A,1138342.000000,2844750.000000,2.684160,t006_0_1
11A,121680.000000,3257154.000000,2.684160,t006_0_1
1A,966965.000000,2141577.000000,3.220992,t007_0_1
2A,781653.000000,2165885.000000,3.220992,t007_0_1
3A,1036960.000000,2288910.000000,3.220992,t007_0_1
4A,1053726.000000,2273880.000000,3.220992,t007_0_1
5A,1320841.000000,2294845.000000,3.220992,t007_0_1
6A,840942.000000,2378267.000000,3.220992,t007_0_1
7A,2192722.000000,2421182.000000,3.220992,t007_0_1
8A,1711828.000000,2730448.000000,3.220992,t007_0_1
9A,1529541.000000,2773584.000000,3.220992,t007_0_1
10A,1162649.000000,2852524.000000,3.220992,t007_0_1
11A,122464.000000,3262405.000000,3.220992,t007_0_1
1A,993240.000000,2102601.000000,3.757824,t008_0_1
2A,769438.000000,2115583.000000,3.757824,t008_0_1
3A,1056008.000000,2278347.000000,3.757824,t008_0_1
4A,1003557.000000,2272116.000000,3.757824,t008_0_1
5A,1392448.000000,2268179.000000,3.757824,t008_0_1
6A,754458.000000,2474891.000000,3.757824,t008_0_1
7A,2163933.000000,2461184.000000,3.757824,t008_0_1
8A,1710730.000000,2732583.000000,3.757824,t008_0_1
9A,1632967.000000,2772234.000000,3.757824,t008_0_1
10A,1230790.000000,2851546.000000,3.757824,t008_0_1
11A,122063.000000,3262621.000000,3.757824,t008_0_1
1A,1025079.000000,2114213.000000,4.294656,t009_0_1
2A,774682.000000,2159792.000000,4.294656,t009_0_1
3A,1062301.000000,2287110.000000,4.294656,t009_0_1
4A,934531.000000,2239541.000000,4.294656,t009_0_1
5A,1454542.000000,2271929.000000,4.294656,t009_0_1
6A,704310.000000,2434984.000000,4.294656,t009_0_1
7A,1975983.000000,2472302.000000,4.294656,t009_0_1
8A,1655873.000000,2717707.000000,4.294656,t009_0_1
9A,1825430.000000,2772956.000000,4.294656,t009_0_1
10A,1379748.000000,2852300.000000,4.294656,t009_0_1
11A,124489.000000,3256229.000000,4.294656,t009_0_1
1A,1034678.000000,2045164.000000,4.831488,t010_0_1
2A,750650.000000,2185890.000000,4.831488,t010_0_1
3A,1037761.000000,2307490.000000,4.831488,t010_0_1
