ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1218453.000000,1775482.000000,0.000000,t001_0_1
2A,1602400.000000,2037721.000000,0.000000,t001_0_1
3A,3252530.000000,2333920.000000,0.000000,t001_0_1
4A,3040336.000000,2445730.000000,0.000000,t001_0_1
5A,1707940.000000,2487085.000000,0.000000,t001_0_1
6A,1647458.000000,2858488.000000,0.000000,t001_0_1
7A,845733.000000,2759111.000000,0.000000,t001_0_1
8A,987538.000000,2658066.000000,0.000000,t001_0_1
9A,818590.000000,2846525.000000,0.000000,t001_0_1
10A,692569.000000,2785205.000000,0.000000,t001_0_1
11A,915547.000000,3015922.000000,0.000000,t001_0_1
12A,952283.000000,2971093.000000,0.000000,t001_0_1
13A,772432.000000,3243086.000000,0.000000,t001_0_1
14A,643446.000000,3187263.000000,0.000000,t001_0_1
15A,603784.000000,3149011.000000,0.000000,t001_0_1
16A,430672.000000,3269762.000000,0.000000,t001_0_1
17A,458180.000000,3281971.000000,0.000000,t001_0_1
18A,513784.000000,3426993.000000,0.000000,t001_0_1
19A,285867.000000,3503257.000000,0.000000,t001_0_1
20A,58525.000000,3836981.000000,0.000000,t001_0_1
1A,1211795.000000,1786858.000000,0.686352,t002_0_1
2A,1599719.000000,2009033.000000,0.686352,t002_0_1
3A,3259533.000000,2347901.000000,0.686352,t002_0_1
4A,3068855.000000,2440711.000000,0.686352,t002_0_1
5A,1722618.000000,2518071.000000,0.686352,t002_0_1
6A,1663811.000000,2862422.000000,0.686352,t002_0_1
7A,855770.000000,2764083.000000,0.686352,t002_0_1
8A,999126.000000,2694668.000000,0.686352,t002_0_1
9A,812490.000000,2837706.000000,0.686352,t002_0_1
10A,677071.000000,2787915.000000,0.686352,t002_0_1
11A,921202.000000,3023850.000000,0.686352,t002_0_1
12A,963020.000000,2979388.000000,0.686352,t002_0_1
13A,840348.000000,3263622.000000,0.686352,t002_0_1
14A,611618.000000,3211220.000000,0.686352,t002_0_1
15A,560995.000000,3160379.000000,0.686352,t002_0_1
16A,440731.000000,3276204.000000,0.686352,t002_0_1
17A,466560.000000,3274911.000000,0.686352,t002_0_1
18A,512236.000000,3434268.000000,0.686352,t002_0_1
19A,302127.000000,3511923.000000,0.686352,t002_0_1
20A,59480.000000,3831860.000000,0.686352,t002_0_1
1A,1225047.000000,1790075.000000,1.372704,t003_0_1
2A,1597659.000000,2020571.000000,1.372704,t003_0_1
3A,3270379.000000,2317568.000000,1.372704,t003_0_1
4A,3053673.000000,2457415.000000,1.372704,t003_0_1
5A,1746372.000000,2506530.000000,1.372704,t003_0_1
6A,1679403.000000,2879021.000000,1.372704,t003_0_1
7A,855649.000000,2748598.000000,1.372704,t003_0_1
8A,999488.000000,2680998.000000,1.372704,t003_0_1
9A,814637.000000,2856693.000000,1.372704,t003_0_1
10A,698417.000000,2779937.000000,1.372704,t003_0_1
11A,906670.000000,2992519.000000,1.372704,t003_0_1
12A,951098.000000,2999700.000000,1.372704,t003_0_1
13A,869236.000000,3264694.000000,1.372704,t003_0_1
14A,579952.000000,3223296.000000,1.372704,t003_0_1
15A,532565.000000,3158167.000000,1.372704,t003_0_1
16A,445049.000000,3259386.000000,1.372704,t003_0_1
17A,485185.000000,3276358.000000,1.372704,t003_0_1
18A,527157.000000,3438291.000000,1.372704,t003_0_1
19A,314312.000000,3513309.000000,1.372704,t003_0_1
20A,59236.000000,3833143.000000,1.372704,t003_0_1
1A,1210887.000000,1777132.000000,2.059056,t004_0_1
2A,1602502.000000,2027055.000000,2.059056,t004_0_1
3A,3256762.000000,2323886.000000,2.059056,t004_0_1
4A,3066375.000000,2443161.000000,2.059056,t004_0_1
5A,1767507.000000,2492546.000000,2.059056,t004_0_1
6A,1685354.000000,2865960.000000,2.059056,t004_0_1
7A,868821.000000,2742796.000000,2.059056,t004_0_1
8A,990694.000000,2653327.000000,2.059056,t004_0_1
9A,800306.000000,2840618.000000,2.059056,t004_0_1
10A,682828.000000,2782263.000000,2.059056,t004_0_1
11A,922126.000000,3009343.000000,2.059056,t004_0_1
12A,946502.000000,2989737.000000,2.059056,t004_0_1
13A,855977.000000,3252013.000000,2.059056,t004_0_1
14A,556538.000000,3217871.000000,2.059056,t004_0_1
15A,523362.000000,3144824.000000,2.059056,t004_0_1
16A,437702.000000,3255824.000000,2.059056,t004_0_1
17A,483451.000000,3268926.000000,2.059056,t004_0_1
18A,532728.000000,3423546.000000,2.059056,t004_0_1
19A,311681.000000,3510442.000000,2.059056,t004_0_1
20A,58694.000000,3819051.000000,2.059056,t004_0_1
1A,1217189.000000,1768236.000000,2.745408,t005_0_1
2A,1607552.000000,2029537.000000,2.745408,t005_0_1
3A,3255536.000000,2326087.000000,2.745408,t005_0_1
4A,3070586.000000,2423995.000000,2.745408,t005_0_1
5A,1741984.000000,2488626.000000,2.745408,t005_0_1
6A,1699580.000000,2853918.000000,2.745408,t005_0_1
7A,861541.000000,2754670.000000,2.745408,t005_0_1
8A,1006124.000000,2658897.000000,2.745408,t005_0_1
9A,800866.000000,2844975.000000,2.745408,t005_0_1
10A,692027.000000,2778308.000000,2.745408,t005_0_1
11A,920275.000000,3011971.000000,2.745408,t005_0_1
12A,961908.000000,2984282.000000,2.745408,t005_0_1
13A,841021.000000,3245264.000000,2.745408,t005_0_1
14A,554919.000000,3223556.000000,2.745408,t005_0_1
15A,521150.000000,3146727.000000,2.745408,t005_0_1
16A,444370.000000,3258349.000000,2.745408,t005_0_1
17A,475881.000000,3272804.000000,2.745408,t005_0_1
18A,519103.000000,3429469.000000,2.745408,t005_0_1
19A,319704.000000,3515300.000000,2.745408,t005_0_1
20A,58477.000000,3818238.000000,2.745408,t005_0_1
1A,1215651.000000,1770212.000000,3.431760,t006_0_1
2A,1595237.000000,2034848.000000,3.431760,t006_0_1
3A,3274645.000000,2317643.000000,3.431760,t006_0_1
4A,3065971.000000,2445236.000000,3.431760,t006_0_1
5A,1728648.000000,2506331.000000,3.431760,t006_0_1
6A,1693863.000000,2861219.000000,3.431760,t006_0_1
7A,864842.000000,2709398.000000,3.431760,t006_0_1
8A,1002153.000000,2661388.000000,3.431760,t006_0_1
9A,804228.000000,2839536.000000,3.431760,t006_0_1
