ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,335933.000000,1880675.000000,0.000000,t001_0_1
2A,563762.000000,1924460.000000,0.000000,t001_0_1
3A,665246.000000,1930227.000000,0.000000,t001_0_1
4A,789073.000000,1890368.000000,0.000000,t001_0_1
5A,895964.000000,1704762.000000,0.000000,t001_0_1
6A,1175046.000000,2003649.000000,0.000000,t001_0_1
7A,1011835.000000,2111583.000000,0.000000,t001_0_1
8A,811871.000000,2443686.000000,0.000000,t001_0_1
9A,585149.000000,2689365.000000,0.000000,t001_0_1
10A,488649.000000,2845616.000000,0.000000,t001_0_1
11A,119696.000000,3132357.000000,0.000000,t001_0_1
1A,331224.000000,1857257.000000,0.641424,t002_0_1
2A,574026.000000,1906572.000000,0.641424,t002_0_1
3A,656955.000000,1891415.000000,0.641424,t002_0_1
4A,787654.000000,1884948.000000,0.641424,t002_0_1
5A,887511.000000,1706602.000000,0.641424,t002_0_1
6A,1158321.000000,1978324.000000,0.641424,t002_0_1
7A,1002341.000000,2089135.000000,0.641424,t002_0_1
8A,828829.000000,2435415.000000,0.641424,t002_0_1
9A,605472.000000,2677866.000000,0.641424,t002_0_1
10A,473139.000000,2836952.000000,0.641424,t002_0_1
11A,119572.000000,3136791.000000,0.641424,t002_0_1
1A,335352.000000,1883624.000000,1.282848,t003_0_1
2A,570928.000000,1917241.000000,1.282848,t003_0_1
3A,652038.000000,1921564.000000,1.282848,t003_0_1
4A,773601.000000,1883596.000000,1.282848,t003_0_1
5A,877380.000000,1696094.000000,1.282848,t003_0_1
6A,1143629.000000,1988473.000000,1.282848,t003_0_1
7A,1020687.000000,2077783.000000,1.282848,t003_0_1
8A,833020.000000,2424679.000000,1.282848,t003_0_1
9A,633241.000000,2673616.000000,1.282848,t003_0_1
10A,503075.000000,2831403.000000,1.282848,t003_0_1
11A,116661.000000,3130173.000000,1.282848,t003_0_1
1A,327396.000000,1884712.000000,1.924272,t004_0_1
2A,583050.000000,1890927.000000,1.924272,t004_0_1
3A,644444.000000,1928896.000000,1.924272,t004_0_1
4A,762634.000000,1888303.000000,1.924272,t004_0_1
5A,868263.000000,1653078.000000,1.924272,t004_0_1
6A,1154177.000000,2000278.000000,1.924272,t004_0_1
7A,999983.000000,2092258.000000,1.924272,t004_0_1
8A,827418.000000,2435390.000000,1.924272,t004_0_1
9A,647260.000000,2670495.000000,1.924272,t004_0_1
10A,508793.000000,2834677.000000,1.924272,t004_0_1
11A,117690.000000,3134898.000000,1.924272,t004_0_1
1A,334612.000000,1886017.000000,2.565696,t005_0_1
2A,589217.000000,1926571.000000,2.565696,t005_0_1
3A,641243.000000,1916152.000000,2.565696,t005_0_1
4A,767372.000000,1902326.000000,2.565696,t005_0_1
5A,872281.000000,1703603.000000,2.565696,t005_0_1
6A,1151434.000000,2012148.000000,2.565696,t005_0_1
7A,999731.000000,2092935.000000,2.565696,t005_0_1
8A,837260.000000,2439080.000000,2.565696,t005_0_1
9A,650688.000000,2665395.000000,2.565696,t005_0_1
10A,450856.000000,2836009.000000,2.565696,t005_0_1
11A,118274.000000,3140870.000000,2.565696,t005_0_1
1A,326987.000000,1859489.000000,3.207120,t006_0_1
2A,581485.000000,1917979.000000,3.207120,t006_0_1
3A,635439.000000,1939451.000000,3.207120,t006_0_1
4A,753010.000000,1900211.000000,3.207120,t006_0_1
5A,862724.000000,1698253.000000,3.207120,t006_0_1
6A,1154444.000000,1998165.000000,3.207120,t006_0_1
7A,1015747.000000,2099648.000000,3.207120,t006_0_1
8A,855034.000000,2461019.000000,3.207120,t006_0_1
9A,659555.000000,2678995.000000,3.207120,t006_0_1
10A,401606.000000,2836679.000000,3.207120,t006_0_1
11A,116873.000000,3132845.000000,3.207120,t006_0_1
1A,323403.000000,1825171.000000,3.848544,t007_0_1
2A,583022.000000,1918063.000000,3.848544,t007_0_1
3A,639589.000000,1894945.000000,3.848544,t007_0_1
4A,759645.000000,1899624.000000,3.848544,t007_0_1
5A,856581.000000,1710187.000000,3.848544,t007_0_1
6A,1144452.000000,1974856.000000,3.848544,t007_0_1
7A,1010640.000000,2090265.000000,3.848544,t007_0_1
8A,846104.000000,2441977.000000,3.848544,t007_0_1
9A,646376.000000,2678111.000000,3.848544,t007_0_1
10A,404992.000000,2833194.000000,3.848544,t007_0_1
11A,117631.000000,3129549.000000,3.848544,t007_0_1
1A,335811.000000,1883519.000000,4.489968,t008_0_1
2A,587353.000000,1930593.000000,4.489968,t008_0_1
3A,632921.000000,1927609.000000,4.489968,t008_0_1
4A,763686.000000,1901474.000000,4.489968,t008_0_1
5A,852856.000000,1666514.000000,4.489968,t008_0_1
6A,1162280.000000,2013179.000000,4.489968,t008_0_1
7A,1017479.000000,2102933.000000,4.489968,t008_0_1
8A,836654.000000,2468050.000000,4.489968,t008_0_1
9A,639699.000000,2686856.000000,4.489968,t008_0_1
10A,408281.000000,2844076.000000,4.489968,t008_0_1
11A,118987.000000,3136740.000000,4.489968,t008_0_1
1A,334291.000000,1875546.000000,5.131392,t009_0_1
2A,591711.000000,1930436.000000,5.131392,t009_0_1
3A,638682.000000,1945357.000000,5.131392,t009_0_1
4A,750819.000000,1907251.000000,5.131392,t009_0_1
5A,855880.000000,1718312.000000,5.131392,t009_0_1
6A,1157791.000000,2005558.000000,5.131392,t009_0_1
7A,1030222.000000,2107031.000000,5.131392,t009_0_1
8A,832775.000000,2467996.000000,5.131392,t009_0_1
9A,599658.000000,2691446.000000,5.131392,t009_0_1
10A,405519.000000,2842895.000000,5.131392,t009_0_1
11A,114825.000000,3128956.000000,5.131392,t009_0_1
1A,331523.000000,1829985.000000,5.772816,t010_0_1
2A,596637.000000,1902861.000000,5.772816,t010_0_1
3A,638976.000000,1937783.000000,5.772816,t010_0_1
4A,757606.000000,1905060.000000,5.772816,t010_0_1
5A,868575.000000,1718213.000000,5.772816,t010_0_1
6A,1161584.000000,2019334.000000,5.772816,t010_0_1
7A,1030518.000000,2113209.000000,5.772816,t010_0_1
8A,832704.000000,2433674.000000,5.772816,t010_0_1
9A,535977.000000,2690355.000000,5.772816,t010_0_1
10A,408864.000000,2837737.000000,5.772816,t010_0_1
