ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,755197.000000,1930756.000000,0.000000,t001_0_1
2A,2334185.000000,2373005.000000,0.000000,t001_0_1
3A,3358404.000000,2556630.000000,0.000000,t001_0_1
4A,3382521.000000,2666406.000000,0.000000,t001_0_1
5A,3120995.000000,2663483.000000,0.000000,t001_0_1
6A,1653438.000000,2526696.000000,0.000000,t001_0_1
7A,605665.000000,2532549.000000,0.000000,t001_0_1
8A,682334.000000,2693571.000000,0.000000,t001_0_1
9A,656461.000000,2446639.000000,0.000000,t001_0_1
10A,535952.000000,2596578.000000,0.000000,t001_0_1
11A,856444.000000,2639848.000000,0.000000,t001_0_1
12A,808980.000000,2753880.000000,0.000000,t001_0_1
13A,782247.000000,2660211.000000,0.000000,t001_0_1
14A,562408.000000,2793327.000000,0.000000,t001_0_1
15A,719453.000000,2733846.000000,0.000000,t001_0_1
16A,635720.000000,2902078.000000,0.000000,t001_0_1
17A,467385.000000,3065022.000000,0.000000,t001_0_1
18A,732731.000000,3147745.000000,0.000000,t001_0_1
19A,394337.000000,3506732.000000,0.000000,t001_0_1
20A,61020.000000,3898684.000000,0.000000,t001_0_1
1A,773295.000000,1938699.000000,0.709504,t002_0_1
2A,2355050.000000,2361454.000000,0.709504,t002_0_1
3A,3360019.000000,2529488.000000,0.709504,t002_0_1
4A,3448003.000000,2658825.000000,0.709504,t002_0_1
5A,3134646.000000,2680074.000000,0.709504,t002_0_1
6A,1582274.000000,2536623.000000,0.709504,t002_0_1
7A,623206.000000,2524912.000000,0.709504,t002_0_1
8A,688632.000000,2665520.000000,0.709504,t002_0_1
9A,642325.000000,2458346.000000,0.709504,t002_0_1
10A,522670.000000,2610932.000000,0.709504,t002_0_1
11A,838519.000000,2642072.000000,0.709504,t002_0_1
12A,827846.000000,2747295.000000,0.709504,t002_0_1
13A,795048.000000,2661498.000000,0.709504,t002_0_1
14A,558226.000000,2768816.000000,0.709504,t002_0_1
15A,721537.000000,2769348.000000,0.709504,t002_0_1
16A,640488.000000,2888811.000000,0.709504,t002_0_1
17A,459523.000000,3065769.000000,0.709504,t002_0_1
18A,728910.000000,3145150.000000,0.709504,t002_0_1
19A,401770.000000,3469552.000000,0.709504,t002_0_1
20A,61291.000000,3887003.000000,0.709504,t002_0_1
1A,799725.000000,1951412.000000,1.419008,t003_0_1
2A,2386297.000000,2368907.000000,1.419008,t003_0_1
3A,3360030.000000,2568384.000000,1.419008,t003_0_1
4A,3514824.000000,2679917.000000,1.419008,t003_0_1
5A,3141950.000000,2676710.000000,1.419008,t003_0_1
6A,1558132.000000,2533836.000000,1.419008,t003_0_1
7A,629800.000000,2523213.000000,1.419008,t003_0_1
8A,709699.000000,2683555.000000,1.419008,t003_0_1
9A,648391.000000,2468354.000000,1.419008,t003_0_1
10A,527435.000000,2608181.000000,1.419008,t003_0_1
11A,796362.000000,2606378.000000,1.419008,t003_0_1
12A,827519.000000,2737241.000000,1.419008,t003_0_1
13A,812620.000000,2650893.000000,1.419008,t003_0_1
14A,563055.000000,2781141.000000,1.419008,t003_0_1
15A,709082.000000,2764434.000000,1.419008,t003_0_1
16A,639960.000000,2873691.000000,1.419008,t003_0_1
17A,435127.000000,3035234.000000,1.419008,t003_0_1
18A,731581.000000,3139644.000000,1.419008,t003_0_1
19A,417316.000000,3487457.000000,1.419008,t003_0_1
20A,61138.000000,3899772.000000,1.419008,t003_0_1
1A,803140.000000,1945709.000000,2.128512,t004_0_1
2A,2371946.000000,2357262.000000,2.128512,t004_0_1
3A,3371564.000000,2568004.000000,2.128512,t004_0_1
4A,3525080.000000,2673100.000000,2.128512,t004_0_1
5A,3140635.000000,2664824.000000,2.128512,t004_0_1
6A,1496480.000000,2529908.000000,2.128512,t004_0_1
7A,649224.000000,2503212.000000,2.128512,t004_0_1
8A,708307.000000,2649734.000000,2.128512,t004_0_1
9A,647963.000000,2480518.000000,2.128512,t004_0_1
10A,515429.000000,2598669.000000,2.128512,t004_0_1
11A,788766.000000,2608356.000000,2.128512,t004_0_1
12A,823271.000000,2712202.000000,2.128512,t004_0_1
13A,808203.000000,2617982.000000,2.128512,t004_0_1
14A,557532.000000,2749711.000000,2.128512,t004_0_1
15A,722520.000000,2717059.000000,2.128512,t004_0_1
16A,631924.000000,2881916.000000,2.128512,t004_0_1
17A,464088.000000,3038339.000000,2.128512,t004_0_1
18A,727342.000000,3123373.000000,2.128512,t004_0_1
19A,407318.000000,3465570.000000,2.128512,t004_0_1
20A,61073.000000,3885403.000000,2.128512,t004_0_1
1A,805576.000000,1955908.000000,2.838016,t005_0_1
2A,2263857.000000,2358254.000000,2.838016,t005_0_1
3A,3395268.000000,2573459.000000,2.838016,t005_0_1
4A,3544641.000000,2678365.000000,2.838016,t005_0_1
5A,3166608.000000,2678292.000000,2.838016,t005_0_1
6A,1415291.000000,2552762.000000,2.838016,t005_0_1
7A,644250.000000,2515856.000000,2.838016,t005_0_1
8A,721736.000000,2689608.000000,2.838016,t005_0_1
9A,632546.000000,2510922.000000,2.838016,t005_0_1
10A,519722.000000,2595891.000000,2.838016,t005_0_1
11A,767037.000000,2618044.000000,2.838016,t005_0_1
12A,801532.000000,2716802.000000,2.838016,t005_0_1
13A,830102.000000,2630587.000000,2.838016,t005_0_1
14A,567838.000000,2729961.000000,2.838016,t005_0_1
15A,711204.000000,2721938.000000,2.838016,t005_0_1
16A,633063.000000,2879526.000000,2.838016,t005_0_1
17A,467838.000000,3042192.000000,2.838016,t005_0_1
18A,725067.000000,3130575.000000,2.838016,t005_0_1
19A,386544.000000,3494716.000000,2.838016,t005_0_1
20A,62564.000000,3892972.000000,2.838016,t005_0_1
1A,789689.000000,1950001.000000,3.547520,t006_0_1
2A,2212097.000000,2354091.000000,3.547520,t006_0_1
3A,3397823.000000,2583107.000000,3.547520,t006_0_1
4A,3550551.000000,2690230.000000,3.547520,t006_0_1
5A,3185908.000000,2699649.000000,3.547520,t006_0_1
6A,1393084.000000,2562008.000000,3.547520,t006_0_1
7A,652410.000000,2516353.000000,3.547520,t006_0_1
8A,730727.000000,2692270.000000,3.547520,t006_0_1
9A,613639.000000,2509581.000000,3.547520,t006_0_1
10A,526236.000000,2590616.000000,3.547520,t006_0_1
11A,728867.000000,2629204.000000,3.547520,t006_0_1
12A,764972.000000,2733932.000000,3.547520,t006_0_1
13A,859139.000000,2665471.000000,3.547520,t006_0_1
14A,573650.000000,2748514.000000,3.547520,t006_0_1
15A,719580.000000,2720484.000000,3.547520,t006_0_1
16A,631459.000000,2882876.000000,3.547520,t006_0_1
17A,470757.000000,3050365.000000,3.547520,t006_0_1
18A,740901.000000,3154080.000000,3.547520,t006_0_1
19A,386287.000000,3482565.000000,3.547520,t006_0_1
20A,60359.000000,3898733.000000,3.547520,t006_0_1
1A,769306.000000,1949542.000000,4.257024,t007_0_1
2A,2198749.000000,2354518.000000,4.257024,t007_0_1
3A,3407705.000000,2579000.000000,4.257024,t007_0_1
4A,3551864.000000,2692271.000000,4.257024,t007_0_1
5A,3169751.000000,2681641.000000,4.257024,t007_0_1
6A,1388521.000000,2559716.000000,4.257024,t007_0_1
7A,654749.000000,2534354.000000,4.257024,t007_0_1
8A,734092.000000,2690584.000000,4.257024,t007_0_1
9A,612769.000000,2522239.000000,4.257024,t007_0_1
10A,534572.000000,2583619.000000,4.257024,t007_0_1
11A,700170.000000,2607220.000000,4.257024,t007_0_1
12A,725468.000000,2735816.000000,4.257024,t007_0_1
13A,886845.000000,2666578.000000,4.257024,t007_0_1
14A,599769.000000,2771249.000000,4.257024,t007_0_1
15A,723410.000000,2765158.000000,4.257024,t007_0_1
16A,631667.000000,2915908.000000,4.257024,t007_0_1
17A,476662.000000,3066447.000000,4.257024,t007_0_1
18A,716793.000000,3140976.000000,4.257024,t007_0_1
19A,389528.000000,3510701.000000,4.257024,t007_0_1
20A,61107.000000,3899612.000000,4.257024,t007_0_1
1A,722851.000000,1938532.000000,4.966528,t008_0_1
2A,2191207.000000,2326601.000000,4.966528,t008_0_1
3A,3406972.000000,2566365.000000,4.966528,t008_0_1
4A,3545994.000000,2669760.000000,4.966528,t008_0_1
5A,3161847.000000,2684363.000000,4.966528,t008_0_1
6A,1428860.000000,2543911.000000,4.966528,t008_0_1
7A,669194.000000,2529008.000000,4.966528,t008_0_1
8A,718270.000000,2681589.000000,4.966528,t008_0_1
9A,598611.000000,2526885.000000,4.966528,t008_0_1
10A,522236.000000,2566201.000000,4.966528,t008_0_1
11A,651244.000000,2613885.000000,4.966528,t008_0_1
12A,679981.000000,2732331.000000,4.966528,t008_0_1
13A,934381.000000,2645430.000000,4.966528,t008_0_1
14A,641063.000000,2787518.000000,4.966528,t008_0_1
15A,727290.000000,2743543.000000,4.966528,t008_0_1
16A,629374.000000,2887632.000000,4.966528,t008_0_1
17A,475786.000000,3042294.000000,4.966528,t008_0_1
18A,720684.000000,3135481.000000,4.966528,t008_0_1
19A,380537.000000,3495683.000000,4.966528,t008_0_1
20A,60665.000000,3892311.000000,4.966528,t008_0_1
1A,660427.000000,1961686.000000,5.676032,t009_0_1
2A,2209187.000000,2352061.000000,5.676032,t009_0_1
3A,3400003.000000,2576500.000000,5.676032,t009_0_1
4A,3556353.000000,2668271.000000,5.676032,t009_0_1
5A,3129528.000000,2684876.000000,5.676032,t009_0_1
6A,1478784.000000,2531842.000000,5.676032,t009_0_1
7A,682218.000000,2508621.000000,5.676032,t009_0_1
8A,711828.000000,2676986.000000,5.676032,t009_0_1
9A,605974.000000,2515546.000000,5.676032,t009_0_1
10A,539037.000000,2567232.000000,5.676032,t009_0_1
11A,633080.000000,2615855.000000,5.676032,t009_0_1
12A,675769.000000,2719387.000000,5.676032,t009_0_1
13A,878035.000000,2612993.000000,5.676032,t009_0_1
14A,698414.000000,2778642.000000,5.676032,t009_0_1
15A,757805.000000,2702638.000000,5.676032,t009_0_1
16A,638705.000000,2897681.000000,5.676032,t009_0_1
17A,476867.000000,3036913.000000,5.676032,t009_0_1
18A,707068.000000,3123798.000000,5.676032,t009_0_1
19A,369479.000000,3479946.000000,5.676032,t009_0_1
20A,61284.000000,3898627.000000,5.676032,t009_0_1
1A,590086.000000,1956612.000000,6.385536,t010_0_1
2A,2218949.000000,2354774.000000,6.385536,t010_0_1
3A,3390834.000000,2569111.000000,6.385536,t010_0_1
4A,3546398.000000,2661576.000000,6.385536,t010_0_1
5A,3088881.000000,2678239.000000,6.385536,t010_0_1
6A,1544795.000000,2521443.000000,6.385536,t010_0_1
7A,697760.000000,2512170.000000,6.385536,t010_0_1
8A,701304.000000,2689521.000000,6.385536,t010_0_1
9A,589886.000000,2503480.000000,6.385536,t010_0_1
10A,588813.000000,2522688.000000,6.385536,t010_0_1
11A,620557.000000,2596618.000000,6.385536,t010_0_1
12A,624585.000000,2724636.000000,6.385536,t010_0_1
13A,824897.000000,2621601.000000,6.385536,t010_0_1
14A,709350.000000,2761139.000000,6.385536,t010_0_1
15A,781808.000000,2700573.000000,6.385536,t010_0_1
16A,654997.000000,2891665.000000,6.385536,t010_0_1
17A,486270.000000,3051606.000000,6.385536,t010_0_1
18A,716480.000000,3131196.000000,6.385536,t010_0_1
19A,378715.000000,3482164.000000,6.385536,t010_0_1
20A,60829.000000,3887925.000000,6.385536,t010_0_1
1A,494959.000000,1946554.000000,7.095040,t011_0_1
2A,2248624.000000,2364478.000000,7.095040,t011_0_1
3A,3377741.000000,2545232.000000,7.095040,t011_0_1
4A,3544707.000000,2647864.000000,7.095040,t011_0_1
5A,3083996.000000,2646634.000000,7.095040,t011_0_1
