ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,3478122.000000,2075052.000000,0.000000,t001_0_1
2A,3749387.000000,2322213.000000,0.000000,t001_0_1
3A,3098769.000000,2531271.000000,0.000000,t001_0_1
4A,2819627.000000,2860026.000000,0.000000,t001_0_1
5A,1203862.000000,2778158.000000,0.000000,t001_0_1
6A,697263.000000,2725225.000000,0.000000,t001_0_1
7A,440045.000000,2683310.000000,0.000000,t001_0_1
8A,905403.000000,2527873.000000,0.000000,t001_0_1
9A,426976.000000,2840951.000000,0.000000,t001_0_1
10A,775356.000000,2920853.000000,0.000000,t001_0_1
11A,1107422.000000,3127345.000000,0.000000,t001_0_1
12A,1367051.000000,3061359.000000,0.000000,t001_0_1
13A,1262344.000000,3310025.000000,0.000000,t001_0_1
14A,1894402.000000,3413238.000000,0.000000,t001_0_1
15A,1231503.000000,3462489.000000,0.000000,t001_0_1
16A,915059.000000,3508640.000000,0.000000,t001_0_1
17A,610811.000000,3624365.000000,0.000000,t001_0_1
18A,494910.000000,3655165.000000,0.000000,t001_0_1
19A,332738.000000,3792951.000000,0.000000,t001_0_1
20A,56534.000000,3983264.000000,0.000000,t001_0_1
1A,3453456.000000,2086801.000000,0.671972,t002_0_1
2A,3769460.000000,2340068.000000,0.671972,t002_0_1
3A,3124364.000000,2538711.000000,0.671972,t002_0_1
4A,2830061.000000,2857555.000000,0.671972,t002_0_1
5A,1220243.000000,2759000.000000,0.671972,t002_0_1
6A,703813.000000,2693929.000000,0.671972,t002_0_1
7A,436345.000000,2683865.000000,0.671972,t002_0_1
8A,914599.000000,2529605.000000,0.671972,t002_0_1
9A,413298.000000,2853916.000000,0.671972,t002_0_1
10A,769715.000000,2930665.000000,0.671972,t002_0_1
11A,1103052.000000,3118389.000000,0.671972,t002_0_1
12A,1374500.000000,3070026.000000,0.671972,t002_0_1
13A,1264795.000000,3302385.000000,0.671972,t002_0_1
14A,1882084.000000,3407361.000000,0.671972,t002_0_1
15A,1247213.000000,3462005.000000,0.671972,t002_0_1
16A,902899.000000,3495512.000000,0.671972,t002_0_1
17A,602179.000000,3609578.000000,0.671972,t002_0_1
18A,491344.000000,3645276.000000,0.671972,t002_0_1
19A,339044.000000,3788755.000000,0.671972,t002_0_1
20A,57181.000000,3990015.000000,0.671972,t002_0_1
1A,3415703.000000,2089493.000000,1.343944,t003_0_1
2A,3797079.000000,2334035.000000,1.343944,t003_0_1
3A,3144458.000000,2540564.000000,1.343944,t003_0_1
4A,2817481.000000,2843571.000000,1.343944,t003_0_1
5A,1224323.000000,2775267.000000,1.343944,t003_0_1
6A,701395.000000,2690917.000000,1.343944,t003_0_1
7A,432445.000000,2676524.000000,1.343944,t003_0_1
8A,905841.000000,2524407.000000,1.343944,t003_0_1
9A,404937.000000,2842299.000000,1.343944,t003_0_1
10A,759226.000000,2909372.000000,1.343944,t003_0_1
11A,1115600.000000,3113641.000000,1.343944,t003_0_1
12A,1372056.000000,3053440.000000,1.343944,t003_0_1
13A,1289255.000000,3302360.000000,1.343944,t003_0_1
14A,1910401.000000,3422918.000000,1.343944,t003_0_1
15A,1272643.000000,3450236.000000,1.343944,t003_0_1
16A,892422.000000,3485680.000000,1.343944,t003_0_1
17A,599298.000000,3630219.000000,1.343944,t003_0_1
18A,482691.000000,3651334.000000,1.343944,t003_0_1
19A,334854.000000,3784765.000000,1.343944,t003_0_1
20A,57296.000000,3992833.000000,1.343944,t003_0_1
1A,3369236.000000,2071802.000000,2.015916,t004_0_1
2A,3793173.000000,2331173.000000,2.015916,t004_0_1
3A,3154357.000000,2546247.000000,2.015916,t004_0_1
4A,2814393.000000,2829329.000000,2.015916,t004_0_1
5A,1249534.000000,2766492.000000,2.015916,t004_0_1
6A,691897.000000,2660921.000000,2.015916,t004_0_1
7A,444002.000000,2664833.000000,2.015916,t004_0_1
8A,905884.000000,2514233.000000,2.015916,t004_0_1
9A,391118.000000,2838054.000000,2.015916,t004_0_1
10A,767462.000000,2922429.000000,2.015916,t004_0_1
11A,1120325.000000,3102393.000000,2.015916,t004_0_1
12A,1360578.000000,3061989.000000,2.015916,t004_0_1
13A,1284324.000000,3286598.000000,2.015916,t004_0_1
14A,1906996.000000,3408100.000000,2.015916,t004_0_1
15A,1276509.000000,3452011.000000,2.015916,t004_0_1
16A,870485.000000,3487246.000000,2.015916,t004_0_1
17A,597969.000000,3621503.000000,2.015916,t004_0_1
18A,472375.000000,3633206.000000,2.015916,t004_0_1
19A,344020.000000,3777891.000000,2.015916,t004_0_1
20A,57659.000000,3986061.000000,2.015916,t004_0_1
1A,3348301.000000,2076883.000000,2.687888,t005_0_1
