ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,561957.000000,1989345.000000,0.000000,t001_0_1
2A,938517.000000,1666861.000000,0.000000,t001_0_1
3A,622244.000000,2078476.000000,0.000000,t001_0_1
4A,607586.000000,1904613.000000,0.000000,t001_0_1
5A,438373.000000,2049843.000000,0.000000,t001_0_1
6A,413514.000000,2184621.000000,0.000000,t001_0_1
7A,363188.000000,2566433.000000,0.000000,t001_0_1
8A,369419.000000,2527663.000000,0.000000,t001_0_1
9A,364820.000000,2641456.000000,0.000000,t001_0_1
10A,274179.000000,2807474.000000,0.000000,t001_0_1
11A,101805.000000,3137673.000000,0.000000,t001_0_1
1A,570547.000000,1988629.000000,0.588980,t002_0_1
2A,913374.000000,1699740.000000,0.588980,t002_0_1
3A,609502.000000,2088454.000000,0.588980,t002_0_1
4A,590614.000000,1890422.000000,0.588980,t002_0_1
5A,441489.000000,2044323.000000,0.588980,t002_0_1
6A,412271.000000,2153831.000000,0.588980,t002_0_1
7A,355318.000000,2521861.000000,0.588980,t002_0_1
8A,360732.000000,2547304.000000,0.588980,t002_0_1
9A,349709.000000,2638534.000000,0.588980,t002_0_1
10A,272327.000000,2799455.000000,0.588980,t002_0_1
11A,100737.000000,3132229.000000,0.588980,t002_0_1
1A,556937.000000,1986518.000000,1.177960,t003_0_1
2A,920242.000000,1694812.000000,1.177960,t003_0_1
3A,606867.000000,2071314.000000,1.177960,t003_0_1
4A,597317.000000,1905404.000000,1.177960,t003_0_1
5A,440674.000000,2058345.000000,1.177960,t003_0_1
6A,402446.000000,2157543.000000,1.177960,t003_0_1
7A,356419.000000,2572548.000000,1.177960,t003_0_1
8A,364118.000000,2569849.000000,1.177960,t003_0_1
9A,356470.000000,2639995.000000,1.177960,t003_0_1
10A,268527.000000,2800809.000000,1.177960,t003_0_1
11A,102311.000000,3143503.000000,1.177960,t003_0_1
1A,557601.000000,1976830.000000,1.766940,t004_0_1
2A,920697.000000,1704746.000000,1.766940,t004_0_1
3A,600410.000000,2035613.000000,1.766940,t004_0_1
4A,594287.000000,1894449.000000,1.766940,t004_0_1
5A,434045.000000,2059925.000000,1.766940,t004_0_1
6A,404401.000000,2182327.000000,1.766940,t004_0_1
7A,364506.000000,2525320.000000,1.766940,t004_0_1
8A,360990.000000,2577121.000000,1.766940,t004_0_1
9A,359020.000000,2649732.000000,1.766940,t004_0_1
10A,277074.000000,2807913.000000,1.766940,t004_0_1
11A,99603.000000,3138266.000000,1.766940,t004_0_1
1A,555929.000000,1962185.000000,2.355920,t005_0_1
2A,929915.000000,1692936.000000,2.355920,t005_0_1
3A,603851.000000,2042734.000000,2.355920,t005_0_1
4A,600200.000000,1910792.000000,2.355920,t005_0_1
5A,438962.000000,2050541.000000,2.355920,t005_0_1
6A,406784.000000,2168128.000000,2.355920,t005_0_1
7A,342933.000000,2537314.000000,2.355920,t005_0_1
8A,359817.000000,2564104.000000,2.355920,t005_0_1
9A,369225.000000,2641524.000000,2.355920,t005_0_1
10A,285968.000000,2803462.000000,2.355920,t005_0_1
11A,102724.000000,3139859.000000,2.355920,t005_0_1
1A,559322.000000,1964983.000000,2.944900,t006_0_1
2A,933168.000000,1692207.000000,2.944900,t006_0_1
3A,604678.000000,2066970.000000,2.944900,t006_0_1
4A,601244.000000,1908891.000000,2.944900,t006_0_1
5A,436479.000000,2040796.000000,2.944900,t006_0_1
6A,407997.000000,2185456.000000,2.944900,t006_0_1
7A,349740.000000,2517960.000000,2.944900,t006_0_1
8A,361795.000000,2574083.000000,2.944900,t006_0_1
9A,375400.000000,2641816.000000,2.944900,t006_0_1
10A,281363.000000,2804062.000000,2.944900,t006_0_1
11A,101172.000000,3142685.000000,2.944900,t006_0_1
1A,560518.000000,1971523.000000,3.533880,t007_0_1
2A,924266.000000,1700775.000000,3.533880,t007_0_1
3A,595575.000000,2056489.000000,3.533880,t007_0_1
4A,597096.000000,1875931.000000,3.533880,t007_0_1
5A,427313.000000,2035687.000000,3.533880,t007_0_1
6A,405041.000000,2200590.000000,3.533880,t007_0_1
7A,352109.000000,2548463.000000,3.533880,t007_0_1
8A,364900.000000,2544690.000000,3.533880,t007_0_1
9A,377830.000000,2635789.000000,3.533880,t007_0_1
10A,281822.000000,2801517.000000,3.533880,t007_0_1
11A,101297.000000,3135413.000000,3.533880,t007_0_1
1A,552904.000000,1977976.000000,4.122860,t008_0_1
2A,935422.000000,1698879.000000,4.122860,t008_0_1
3A,595885.000000,2086837.000000,4.122860,t008_0_1
4A,590033.000000,1877717.000000,4.122860,t008_0_1
5A,436812.000000,2028159.000000,4.122860,t008_0_1
6A,402264.000000,2172413.000000,4.122860,t008_0_1
7A,354082.000000,2545636.000000,4.122860,t008_0_1
8A,361776.000000,2534601.000000,4.122860,t008_0_1
9A,376935.000000,2635007.000000,4.122860,t008_0_1
10A,285634.000000,2799041.000000,4.122860,t008_0_1
11A,100775.000000,3139226.000000,4.122860,t008_0_1
1A,561570.000000,1982672.000000,4.711840,t009_0_1
2A,933050.000000,1683680.000000,4.711840,t009_0_1
3A,601075.000000,2065621.000000,4.711840,t009_0_1
4A,592494.000000,1898741.000000,4.711840,t009_0_1
5A,429237.000000,2038656.000000,4.711840,t009_0_1
6A,408481.000000,2170527.000000,4.711840,t009_0_1
7A,343301.000000,2555588.000000,4.711840,t009_0_1
8A,362137.000000,2484573.000000,4.711840,t009_0_1
9A,372106.000000,2627947.000000,4.711840,t009_0_1
10A,275055.000000,2787362.000000,4.711840,t009_0_1
11A,100900.000000,3130223.000000,4.711840,t009_0_1
1A,564014.000000,1954282.000000,5.300820,t010_0_1
2A,926505.000000,1683422.000000,5.300820,t010_0_1
3A,592415.000000,2084192.000000,5.300820,t010_0_1
4A,589434.000000,1900566.000000,5.300820,t010_0_1
5A,425692.000000,2014010.000000,5.300820,t010_0_1
6A,398817.000000,2133715.000000,5.300820,t010_0_1
7A,359558.000000,2534330.000000,5.300820,t010_0_1
8A,359971.000000,2553599.000000,5.300820,t010_0_1
9A,375564.000000,2624317.000000,5.300820,t010_0_1
10A,271190.000000,2787291.000000,5.300820,t010_0_1
11A,101356.000000,3124076.000000,5.300820,t010_0_1
1A,564433.000000,1976453.000000,5.889800,t011_0_1
2A,921734.000000,1645548.000000,5.889800,t011_0_1
3A,584826.000000,1999772.000000,5.889800,t011_0_1
4A,580650.000000,1883784.000000,5.889800,t011_0_1
5A,428594.000000,2049466.000000,5.889800,t011_0_1
6A,406645.000000,2176858.000000,5.889800,t011_0_1
7A,346221.000000,2519357.000000,5.889800,t011_0_1
8A,359300.000000,2519451.000000,5.889800,t011_0_1
9A,364832.000000,2620291.000000,5.889800,t011_0_1
10A,271013.000000,2785664.000000,5.889800,t011_0_1
11A,100950.000000,3124726.000000,5.889800,t011_0_1
1A,570979.000000,1973036.000000,6.478780,t012_0_1
2A,918014.000000,1658580.000000,6.478780,t012_0_1
3A,586275.000000,2042550.000000,6.478780,t012_0_1
4A,590345.000000,1891768.000000,6.478780,t012_0_1
5A,428977.000000,2008835.000000,6.478780,t012_0_1
6A,400675.000000,2149379.000000,6.478780,t012_0_1
7A,350594.000000,2515037.000000,6.478780,t012_0_1
8A,349692.000000,2514621.000000,6.478780,t012_0_1
9A,363342.000000,2620147.000000,6.478780,t012_0_1
10A,265928.000000,2781292.000000,6.478780,t012_0_1
11A,100884.000000,3123150.000000,6.478780,t012_0_1
1A,558896.000000,1971090.000000,7.067760,t013_0_1
2A,931592.000000,1643904.000000,7.067760,t013_0_1
3A,575154.000000,2035089.000000,7.067760,t013_0_1
4A,588013.000000,1888063.000000,7.067760,t013_0_1
5A,439590.000000,2005450.000000,7.067760,t013_0_1
6A,402369.000000,2160109.000000,7.067760,t013_0_1
7A,352296.000000,2526334.000000,7.067760,t013_0_1
8A,359493.000000,2518679.000000,7.067760,t013_0_1
9A,373138.000000,2627191.000000,7.067760,t013_0_1
10A,273063.000000,2786871.000000,7.067760,t013_0_1
