ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1729272.000000,1969773.000000,0.000000,t001_0_1
2A,1742149.000000,2085894.000000,0.000000,t001_0_1
3A,1582547.000000,2032248.000000,0.000000,t001_0_1
4A,1491787.000000,1954994.000000,0.000000,t001_0_1
5A,1576407.000000,1881503.000000,0.000000,t001_0_1
6A,934138.000000,2194160.000000,0.000000,t001_0_1
7A,1471964.000000,2199831.000000,0.000000,t001_0_1
8A,1432789.000000,2249654.000000,0.000000,t001_0_1
9A,1197497.000000,2777453.000000,0.000000,t001_0_1
10A,510894.000000,2882361.000000,0.000000,t001_0_1
11A,130240.000000,3307824.000000,0.000000,t001_0_1
1A,1693357.000000,1865670.000000,0.536832,t002_0_1
2A,1769456.000000,2059380.000000,0.536832,t002_0_1
3A,1590700.000000,2007634.000000,0.536832,t002_0_1
4A,1482090.000000,1957439.000000,0.536832,t002_0_1
5A,1553098.000000,1939613.000000,0.536832,t002_0_1
6A,935357.000000,2208610.000000,0.536832,t002_0_1
7A,1485766.000000,2193946.000000,0.536832,t002_0_1
8A,1438905.000000,2248487.000000,0.536832,t002_0_1
9A,1121750.000000,2794003.000000,0.536832,t002_0_1
10A,477448.000000,2883924.000000,0.536832,t002_0_1
11A,133522.000000,3316562.000000,0.536832,t002_0_1
1A,1677614.000000,1910554.000000,1.073664,t003_0_1
2A,1771737.000000,2064836.000000,1.073664,t003_0_1
3A,1580998.000000,2011930.000000,1.073664,t003_0_1
4A,1474662.000000,2001182.000000,1.073664,t003_0_1
5A,1543672.000000,1892121.000000,1.073664,t003_0_1
6A,939166.000000,2169369.000000,1.073664,t003_0_1
7A,1494669.000000,2142739.000000,1.073664,t003_0_1
8A,1444370.000000,2247769.000000,1.073664,t003_0_1
9A,1028673.000000,2790473.000000,1.073664,t003_0_1
10A,462508.000000,2888346.000000,1.073664,t003_0_1
11A,130166.000000,3308270.000000,1.073664,t003_0_1
1A,1696602.000000,1940404.000000,1.610496,t004_0_1
2A,1758200.000000,2105074.000000,1.610496,t004_0_1
3A,1551963.000000,2053419.000000,1.610496,t004_0_1
4A,1482549.000000,1978313.000000,1.610496,t004_0_1
5A,1561427.000000,1894804.000000,1.610496,t004_0_1
6A,974728.000000,2172997.000000,1.610496,t004_0_1
7A,1519503.000000,2235013.000000,1.610496,t004_0_1
8A,1429550.000000,2240686.000000,1.610496,t004_0_1
9A,965040.000000,2781598.000000,1.610496,t004_0_1
10A,451912.000000,2894536.000000,1.610496,t004_0_1
11A,130314.000000,3310282.000000,1.610496,t004_0_1
1A,1705413.000000,1909959.000000,2.147328,t005_0_1
2A,1767041.000000,2074818.000000,2.147328,t005_0_1
3A,1558324.000000,2037722.000000,2.147328,t005_0_1
4A,1464596.000000,1973502.000000,2.147328,t005_0_1
5A,1566265.000000,1919225.000000,2.147328,t005_0_1
6A,948396.000000,2242923.000000,2.147328,t005_0_1
7A,1548898.000000,2217930.000000,2.147328,t005_0_1
8A,1496745.000000,2273642.000000,2.147328,t005_0_1
9A,950414.000000,2798956.000000,2.147328,t005_0_1
10A,430902.000000,2900635.000000,2.147328,t005_0_1
11A,128671.000000,3309194.000000,2.147328,t005_0_1
1A,1715384.000000,1891695.000000,2.684160,t006_0_1
2A,1726668.000000,2089041.000000,2.684160,t006_0_1
3A,1544456.000000,2025842.000000,2.684160,t006_0_1
4A,1479538.000000,2009805.000000,2.684160,t006_0_1
5A,1555709.000000,1869471.000000,2.684160,t006_0_1
6A,958050.000000,2170660.000000,2.684160,t006_0_1
7A,1540946.000000,2197109.000000,2.684160,t006_0_1
8A,1524621.000000,2268617.000000,2.684160,t006_0_1
9A,949798.000000,2803334.000000,2.684160,t006_0_1
10A,432445.000000,2893739.000000,2.684160,t006_0_1
11A,134475.000000,3314286.000000,2.684160,t006_0_1
1A,1717121.000000,1824143.000000,3.220992,t007_0_1
2A,1752421.000000,2066027.000000,3.220992,t007_0_1
3A,1545499.000000,2031015.000000,3.220992,t007_0_1
4A,1470482.000000,2012430.000000,3.220992,t007_0_1
5A,1548759.000000,1895552.000000,3.220992,t007_0_1
6A,967650.000000,2179864.000000,3.220992,t007_0_1
7A,1548472.000000,2246731.000000,3.220992,t007_0_1
8A,1455671.000000,2264706.000000,3.220992,t007_0_1
9A,966121.000000,2814450.000000,3.220992,t007_0_1
10A,457329.000000,2895421.000000,3.220992,t007_0_1
11A,130057.000000,3323538.000000,3.220992,t007_0_1
1A,1708089.000000,1902739.000000,3.757824,t008_0_1
2A,1749252.000000,2081158.000000,3.757824,t008_0_1
3A,1576631.000000,2035412.000000,3.757824,t008_0_1
4A,1489551.000000,1975884.000000,3.757824,t008_0_1
5A,1547002.000000,1864393.000000,3.757824,t008_0_1
6A,959272.000000,2201869.000000,3.757824,t008_0_1
7A,1519434.000000,2153835.000000,3.757824,t008_0_1
8A,1479338.000000,2287516.000000,3.757824,t008_0_1
9A,972439.000000,2796984.000000,3.757824,t008_0_1
10A,486799.000000,2891649.000000,3.757824,t008_0_1
11A,132017.000000,3313566.000000,3.757824,t008_0_1
1A,1701665.000000,1992591.000000,4.294656,t009_0_1
2A,1765751.000000,2077130.000000,4.294656,t009_0_1
3A,1573465.000000,2028533.000000,4.294656,t009_0_1
4A,1483342.000000,1963367.000000,4.294656,t009_0_1
5A,1554014.000000,1867108.000000,4.294656,t009_0_1
6A,949975.000000,2198561.000000,4.294656,t009_0_1
7A,1484034.000000,2169471.000000,4.294656,t009_0_1
8A,1404017.000000,2289470.000000,4.294656,t009_0_1
9A,1008930.000000,2797766.000000,4.294656,t009_0_1
10A,501040.000000,2882401.000000,4.294656,t009_0_1
11A,134106.000000,3309146.000000,4.294656,t009_0_1
1A,1711710.000000,1853452.000000,4.831488,t010_0_1
2A,1730199.000000,2055791.000000,4.831488,t010_0_1
3A,1510988.000000,2016839.000000,4.831488,t010_0_1
4A,1468950.000000,1983908.000000,4.831488,t010_0_1
5A,1533767.000000,1909855.000000,4.831488,t010_0_1
6A,962326.000000,2213517.000000,4.831488,t010_0_1
7A,1494619.000000,2141313.000000,4.831488,t010_0_1
8A,1485573.000000,2202214.000000,4.831488,t010_0_1
9A,1079653.000000,2786698.000000,4.831488,t010_0_1
10A,490415.000000,2872509.000000,4.831488,t010_0_1
11A,127504.000000,3307634.000000,4.831488,t010_0_1
1A,1714421.000000,1878382.000000,5.368320,t011_0_1
2A,1763291.000000,2083942.000000,5.368320,t011_0_1
