ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,626525.000000,2003753.000000,0.000000,t001_0_1
2A,462301.000000,2286908.000000,0.000000,t001_0_1
3A,384875.000000,1910141.000000,0.000000,t001_0_1
4A,365671.000000,2149360.000000,0.000000,t001_0_1
5A,475768.000000,2234454.000000,0.000000,t001_0_1
6A,461124.000000,2287888.000000,0.000000,t001_0_1
7A,453331.000000,2268889.000000,0.000000,t001_0_1
8A,496660.000000,2762601.000000,0.000000,t001_0_1
9A,500451.000000,2981849.000000,0.000000,t001_0_1
10A,322131.000000,3038598.000000,0.000000,t001_0_1
11A,63890.000000,3357424.000000,0.000000,t001_0_1
1A,613501.000000,2036185.000000,0.536832,t002_0_1
2A,458937.000000,2334688.000000,0.536832,t002_0_1
3A,387216.000000,1909353.000000,0.536832,t002_0_1
4A,366869.000000,2124631.000000,0.536832,t002_0_1
5A,464907.000000,2188025.000000,0.536832,t002_0_1
6A,439353.000000,2202278.000000,0.536832,t002_0_1
7A,450422.000000,2265825.000000,0.536832,t002_0_1
8A,487588.000000,2749267.000000,0.536832,t002_0_1
9A,499201.000000,2962754.000000,0.536832,t002_0_1
10A,334143.000000,3018927.000000,0.536832,t002_0_1
11A,65319.000000,3349800.000000,0.536832,t002_0_1
1A,616380.000000,2033212.000000,1.073664,t003_0_1
2A,442194.000000,2338509.000000,1.073664,t003_0_1
3A,398467.000000,1911350.000000,1.073664,t003_0_1
4A,372773.000000,2205263.000000,1.073664,t003_0_1
5A,452919.000000,2209589.000000,1.073664,t003_0_1
6A,437762.000000,2174932.000000,1.073664,t003_0_1
7A,447550.000000,2262061.000000,1.073664,t003_0_1
8A,488842.000000,2738379.000000,1.073664,t003_0_1
9A,501788.000000,2966216.000000,1.073664,t003_0_1
10A,344500.000000,3020107.000000,1.073664,t003_0_1
11A,63268.000000,3348713.000000,1.073664,t003_0_1
1A,624619.000000,2018934.000000,1.610496,t004_0_1
2A,429234.000000,2341203.000000,1.610496,t004_0_1
3A,397518.000000,1916466.000000,1.610496,t004_0_1
4A,363820.000000,2191017.000000,1.610496,t004_0_1
5A,457803.000000,2228810.000000,1.610496,t004_0_1
6A,431232.000000,2272918.000000,1.610496,t004_0_1
7A,450657.000000,2197635.000000,1.610496,t004_0_1
8A,489653.000000,2741390.000000,1.610496,t004_0_1
9A,498373.000000,2970819.000000,1.610496,t004_0_1
10A,339067.000000,3019267.000000,1.610496,t004_0_1
