ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,383319.000000,2276820.000000,0.000000,t001_0_1
2A,491210.000000,2266377.000000,0.000000,t001_0_1
3A,417569.000000,2420950.000000,0.000000,t001_0_1
4A,485957.000000,2427528.000000,0.000000,t001_0_1
5A,647408.000000,2343691.000000,0.000000,t001_0_1
6A,638391.000000,2310923.000000,0.000000,t001_0_1
7A,512657.000000,2358931.000000,0.000000,t001_0_1
8A,377859.000000,2496428.000000,0.000000,t001_0_1
9A,364701.000000,2735704.000000,0.000000,t001_0_1
10A,274570.000000,2720272.000000,0.000000,t001_0_1
11A,98725.000000,3091675.000000,0.000000,t001_0_1
1A,375864.000000,2275577.000000,0.536832,t002_0_1
2A,479026.000000,2285849.000000,0.536832,t002_0_1
3A,416223.000000,2390964.000000,0.536832,t002_0_1
4A,482697.000000,2371427.000000,0.536832,t002_0_1
5A,631972.000000,2277333.000000,0.536832,t002_0_1
6A,631746.000000,2392033.000000,0.536832,t002_0_1
7A,514807.000000,2370365.000000,0.536832,t002_0_1
8A,373005.000000,2523242.000000,0.536832,t002_0_1
9A,361463.000000,2723714.000000,0.536832,t002_0_1
10A,267184.000000,2724365.000000,0.536832,t002_0_1
11A,95274.000000,3089828.000000,0.536832,t002_0_1
1A,374027.000000,2284232.000000,1.073664,t003_0_1
2A,469587.000000,2286904.000000,1.073664,t003_0_1
3A,397495.000000,2415691.000000,1.073664,t003_0_1
4A,490894.000000,2369644.000000,1.073664,t003_0_1
5A,626662.000000,2301366.000000,1.073664,t003_0_1
6A,623093.000000,2367606.000000,1.073664,t003_0_1
7A,513920.000000,2342956.000000,1.073664,t003_0_1
8A,369490.000000,2563175.000000,1.073664,t003_0_1
9A,360212.000000,2732799.000000,1.073664,t003_0_1
10A,268513.000000,2730494.000000,1.073664,t003_0_1
11A,96109.000000,3088341.000000,1.073664,t003_0_1
1A,404247.000000,2226694.000000,1.610496,t004_0_1
2A,465530.000000,2275666.000000,1.610496,t004_0_1
3A,400093.000000,2401508.000000,1.610496,t004_0_1
4A,487230.000000,2379692.000000,1.610496,t004_0_1
5A,620473.000000,2314194.000000,1.610496,t004_0_1
6A,617446.000000,2386181.000000,1.610496,t004_0_1
7A,505269.000000,2348775.000000,1.610496,t004_0_1
8A,372895.000000,2518327.000000,1.610496,t004_0_1
9A,355033.000000,2718128.000000,1.610496,t004_0_1
10A,265814.000000,2724238.000000,1.610496,t004_0_1
11A,98703.000000,3084573.000000,1.610496,t004_0_1
1A,425704.000000,2218589.000000,2.147328,t005_0_1
2A,465806.000000,2267994.000000,2.147328,t005_0_1
3A,405747.000000,2343433.000000,2.147328,t005_0_1
4A,476234.000000,2368928.000000,2.147328,t005_0_1
5A,611944.000000,2332538.000000,2.147328,t005_0_1
6A,611214.000000,2377243.000000,2.147328,t005_0_1
7A,503512.000000,2364370.000000,2.147328,t005_0_1
8A,367463.000000,2528258.000000,2.147328,t005_0_1
9A,350939.000000,2724640.000000,2.147328,t005_0_1
10A,264800.000000,2720602.000000,2.147328,t005_0_1
11A,97198.000000,3089352.000000,2.147328,t005_0_1
1A,453009.000000,2192634.000000,2.684160,t006_0_1
2A,485824.000000,2269837.000000,2.684160,t006_0_1
3A,401546.000000,2368066.000000,2.684160,t006_0_1
4A,493468.000000,2326400.000000,2.684160,t006_0_1
5A,602736.000000,2338026.000000,2.684160,t006_0_1
6A,593909.000000,2380186.000000,2.684160,t006_0_1
7A,504951.000000,2349388.000000,2.684160,t006_0_1
8A,355680.000000,2493744.000000,2.684160,t006_0_1
9A,344950.000000,2736208.000000,2.684160,t006_0_1
10A,260246.000000,2705150.000000,2.684160,t006_0_1
11A,97877.000000,3076903.000000,2.684160,t006_0_1
1A,464906.000000,2190318.000000,3.220992,t007_0_1
2A,521983.000000,2276322.000000,3.220992,t007_0_1
3A,413367.000000,2415669.000000,3.220992,t007_0_1
4A,488889.000000,2315839.000000,3.220992,t007_0_1
5A,598749.000000,2347757.000000,3.220992,t007_0_1
6A,606761.000000,2358341.000000,3.220992,t007_0_1
7A,513110.000000,2354640.000000,3.220992,t007_0_1
8A,365187.000000,2541841.000000,3.220992,t007_0_1
9A,335644.000000,2747372.000000,3.220992,t007_0_1
10A,262999.000000,2707349.000000,3.220992,t007_0_1
11A,97266.000000,3087449.000000,3.220992,t007_0_1
1A,451211.000000,2197197.000000,3.757824,t008_0_1
2A,597771.000000,2247905.000000,3.757824,t008_0_1
3A,426667.000000,2412870.000000,3.757824,t008_0_1
4A,494601.000000,2396431.000000,3.757824,t008_0_1
5A,586555.000000,2313442.000000,3.757824,t008_0_1
6A,613075.000000,2360409.000000,3.757824,t008_0_1
7A,508970.000000,2384791.000000,3.757824,t008_0_1
8A,355322.000000,2519844.000000,3.757824,t008_0_1
9A,334261.000000,2745966.000000,3.757824,t008_0_1
10A,264823.000000,2712037.000000,3.757824,t008_0_1
11A,98515.000000,3088001.000000,3.757824,t008_0_1
1A,416645.000000,2202022.000000,4.294656,t009_0_1
2A,646153.000000,2240042.000000,4.294656,t009_0_1
3A,442681.000000,2362867.000000,4.294656,t009_0_1
4A,485157.000000,2359395.000000,4.294656,t009_0_1
5A,600251.000000,2352397.000000,4.294656,t009_0_1
6A,604427.000000,2362172.000000,4.294656,t009_0_1
7A,502447.000000,2375468.000000,4.294656,t009_0_1
8A,362924.000000,2562676.000000,4.294656,t009_0_1
9A,327325.000000,2751377.000000,4.294656,t009_0_1
10A,266132.000000,2717223.000000,4.294656,t009_0_1
11A,96878.000000,3089213.000000,4.294656,t009_0_1
1A,400533.000000,2210188.000000,4.831488,t010_0_1
2A,645830.000000,2242896.000000,4.831488,t010_0_1
3A,514790.000000,2352426.000000,4.831488,t010_0_1
4A,497290.000000,2343305.000000,4.831488,t010_0_1
5A,598281.000000,2342033.000000,4.831488,t010_0_1
6A,591131.000000,2384449.000000,4.831488,t010_0_1
7A,507566.000000,2394838.000000,4.831488,t010_0_1
8A,368586.000000,2543096.000000,4.831488,t010_0_1
9A,330580.000000,2766612.000000,4.831488,t010_0_1
10A,272459.000000,2717445.000000,4.831488,t010_0_1
11A,98347.000000,3083797.000000,4.831488,t010_0_1
1A,393764.000000,2215042.000000,5.368320,t011_0_1
2A,620698.000000,2258291.000000,5.368320,t011_0_1
3A,549092.000000,2349432.000000,5.368320,t011_0_1
4A,521326.000000,2325062.000000,5.368320,t011_0_1
5A,606900.000000,2355359.000000,5.368320,t011_0_1
6A,602809.000000,2360015.000000,5.368320,t011_0_1
7A,508304.000000,2385110.000000,5.368320,t011_0_1
8A,364364.000000,2547922.000000,5.368320,t011_0_1
9A,344873.000000,2774478.000000,5.368320,t011_0_1
10A,268409.000000,2718284.000000,5.368320,t011_0_1
11A,97239.000000,3088470.000000,5.368320,t011_0_1
1A,402070.000000,2211619.000000,5.905152,t012_0_1
2A,586644.000000,2251159.000000,5.905152,t012_0_1
3A,590198.000000,2356020.000000,5.905152,t012_0_1
4A,546958.000000,2308023.000000,5.905152,t012_0_1
5A,620808.000000,2340502.000000,5.905152,t012_0_1
6A,602275.000000,2352428.000000,5.905152,t012_0_1
7A,500378.000000,2392140.000000,5.905152,t012_0_1
8A,369965.000000,2554291.000000,5.905152,t012_0_1
9A,366641.000000,2765316.000000,5.905152,t012_0_1
10A,267282.000000,2711586.000000,5.905152,t012_0_1
11A,96383.000000,3086689.000000,5.905152,t012_0_1
1A,392562.000000,2202894.000000,6.441984,t013_0_1
2A,545188.000000,2241461.000000,6.441984,t013_0_1
3A,556656.000000,2363852.000000,6.441984,t013_0_1
4A,568592.000000,2379944.000000,6.441984,t013_0_1
5A,614341.000000,2331734.000000,6.441984,t013_0_1
6A,601098.000000,2342119.000000,6.441984,t013_0_1
7A,491588.000000,2383800.000000,6.441984,t013_0_1
8A,373569.000000,2591131.000000,6.441984,t013_0_1
9A,389087.000000,2752005.000000,6.441984,t013_0_1
10A,281997.000000,2704545.000000,6.441984,t013_0_1
11A,98074.000000,3077222.000000,6.441984,t013_0_1
1A,391864.000000,2203726.000000,6.978816,t014_0_1
2A,536236.000000,2236227.000000,6.978816,t014_0_1
3A,491749.000000,2387239.000000,6.978816,t014_0_1
4A,576470.000000,2390278.000000,6.978816,t014_0_1
5A,633559.000000,2330724.000000,6.978816,t014_0_1
6A,614106.000000,2355570.000000,6.978816,t014_0_1
7A,494299.000000,2359307.000000,6.978816,t014_0_1
8A,383842.000000,2605588.000000,6.978816,t014_0_1
9A,391578.000000,2760190.000000,6.978816,t014_0_1
10A,292394.000000,2708986.000000,6.978816,t014_0_1
11A,96644.000000,3084104.000000,6.978816,t014_0_1
1A,388690.000000,2200487.000000,7.515648,t015_0_1
2A,526893.000000,2225017.000000,7.515648,t015_0_1
3A,432149.000000,2402904.000000,7.515648,t015_0_1
4A,551535.000000,2385275.000000,7.515648,t015_0_1
5A,611636.000000,2322470.000000,7.515648,t015_0_1
6A,619002.000000,2349508.000000,7.515648,t015_0_1
7A,490333.000000,2382820.000000,7.515648,t015_0_1
8A,377298.000000,2577958.000000,7.515648,t015_0_1
9A,393070.000000,2755423.000000,7.515648,t015_0_1
10A,284340.000000,2707725.000000,7.515648,t015_0_1
11A,98271.000000,3087369.000000,7.515648,t015_0_1
1A,382446.000000,2203172.000000,8.052480,t016_0_1
2A,508615.000000,2226698.000000,8.052480,t016_0_1
3A,417711.000000,2414503.000000,8.052480,t016_0_1
4A,530385.000000,2385853.000000,8.052480,t016_0_1
5A,613373.000000,2313975.000000,8.052480,t016_0_1
6A,642128.000000,2352573.000000,8.052480,t016_0_1
7A,494524.000000,2400349.000000,8.052480,t016_0_1
8A,380866.000000,2555068.000000,8.052480,t016_0_1
9A,393073.000000,2757930.000000,8.052480,t016_0_1
10A,287072.000000,2707647.000000,8.052480,t016_0_1
11A,97344.000000,3089423.000000,8.052480,t016_0_1
1A,372345.000000,2208039.000000,8.589312,t017_0_1
2A,482886.000000,2221854.000000,8.589312,t017_0_1
3A,379222.000000,2423542.000000,8.589312,t017_0_1
4A,516716.000000,2382834.000000,8.589312,t017_0_1
5A,654212.000000,2291621.000000,8.589312,t017_0_1
6A,647262.000000,2352382.000000,8.589312,t017_0_1
7A,505553.000000,2401784.000000,8.589312,t017_0_1
8A,387781.000000,2549612.000000,8.589312,t017_0_1
9A,382116.000000,2757240.000000,8.589312,t017_0_1
10A,280878.000000,2704253.000000,8.589312,t017_0_1
11A,94281.000000,3090803.000000,8.589312,t017_0_1
1A,359144.000000,2217034.000000,9.126144,t018_0_1
2A,433686.000000,2239191.000000,9.126144,t018_0_1
3A,344476.000000,2430407.000000,9.126144,t018_0_1
4A,495387.000000,2376314.000000,9.126144,t018_0_1
5A,715008.000000,2286436.000000,9.126144,t018_0_1
6A,670814.000000,2356614.000000,9.126144,t018_0_1
7A,513533.000000,2403386.000000,9.126144,t018_0_1
8A,388610.000000,2600446.000000,9.126144,t018_0_1
9A,381817.000000,2748215.000000,9.126144,t018_0_1
10A,262459.000000,2709617.000000,9.126144,t018_0_1
11A,95023.000000,3092116.000000,9.126144,t018_0_1
1A,358924.000000,2217694.000000,9.662976,t019_0_1
2A,404926.000000,2254368.000000,9.662976,t019_0_1
3A,322844.000000,2442224.000000,9.662976,t019_0_1
4A,489473.000000,2376776.000000,9.662976,t019_0_1
5A,764657.000000,2289231.000000,9.662976,t019_0_1
6A,678173.000000,2359039.000000,9.662976,t019_0_1
7A,520773.000000,2399748.000000,9.662976,t019_0_1
8A,383556.000000,2601948.000000,9.662976,t019_0_1
9A,367100.000000,2768070.000000,9.662976,t019_0_1
10A,257380.000000,2730580.000000,9.662976,t019_0_1
11A,97241.000000,3091000.000000,9.662976,t019_0_1
1A,356185.000000,2214032.000000,10.199808,t020_0_1
2A,388854.000000,2260986.000000,10.199808,t020_0_1
3A,310963.000000,2437853.000000,10.199808,t020_0_1
4A,482491.000000,2367692.000000,10.199808,t020_0_1
5A,782952.000000,2279134.000000,10.199808,t020_0_1
6A,662441.000000,2356376.000000,10.199808,t020_0_1
7A,517776.000000,2388129.000000,10.199808,t020_0_1
8A,386142.000000,2588359.000000,10.199808,t020_0_1
9A,366496.000000,2756202.000000,10.199808,t020_0_1
10A,258236.000000,2726247.000000,10.199808,t020_0_1
11A,96461.000000,3097061.000000,10.199808,t020_0_1
1A,352996.000000,2208365.000000,10.736640,t021_0_1
2A,375617.000000,2279169.000000,10.736640,t021_0_1
3A,302261.000000,2452307.000000,10.736640,t021_0_1
4A,493102.000000,2374900.000000,10.736640,t021_0_1
5A,803371.000000,2284257.000000,10.736640,t021_0_1
6A,662331.000000,2362491.000000,10.736640,t021_0_1
7A,527531.000000,2388656.000000,10.736640,t021_0_1
8A,390356.000000,2589677.000000,10.736640,t021_0_1
9A,355333.000000,2763790.000000,10.736640,t021_0_1
10A,259522.000000,2727815.000000,10.736640,t021_0_1
11A,97895.000000,3086700.000000,10.736640,t021_0_1
1A,349872.000000,2245888.000000,11.273472,t022_0_1
2A,391109.000000,2303197.000000,11.273472,t022_0_1
3A,306302.000000,2460917.000000,11.273472,t022_0_1
4A,487595.000000,2365338.000000,11.273472,t022_0_1
5A,777827.000000,2296950.000000,11.273472,t022_0_1
6A,666354.000000,2366804.000000,11.273472,t022_0_1
7A,525000.000000,2389563.000000,11.273472,t022_0_1
8A,391390.000000,2590532.000000,11.273472,t022_0_1
9A,361412.000000,2766612.000000,11.273472,t022_0_1
10A,265037.000000,2725579.000000,11.273472,t022_0_1
11A,99823.000000,3100259.000000,11.273472,t022_0_1
1A,345377.000000,2263673.000000,11.810304,t023_0_1
2A,391244.000000,2323618.000000,11.810304,t023_0_1
3A,319972.000000,2475375.000000,11.810304,t023_0_1
4A,503974.000000,2390178.000000,11.810304,t023_0_1
5A,753561.000000,2318780.000000,11.810304,t023_0_1
6A,647438.000000,2355674.000000,11.810304,t023_0_1
7A,532225.000000,2391466.000000,11.810304,t023_0_1
8A,403399.000000,2593430.000000,11.810304,t023_0_1
9A,359974.000000,2774604.000000,11.810304,t023_0_1
10A,274774.000000,2728885.000000,11.810304,t023_0_1
11A,100437.000000,3101867.000000,11.810304,t023_0_1
1A,349484.000000,2230100.000000,12.347136,t024_0_1
2A,410563.000000,2331480.000000,12.347136,t024_0_1
3A,327291.000000,2479875.000000,12.347136,t024_0_1
4A,514727.000000,2406382.000000,12.347136,t024_0_1
5A,742224.000000,2330941.000000,12.347136,t024_0_1
6A,650591.000000,2363166.000000,12.347136,t024_0_1
7A,526496.000000,2390803.000000,12.347136,t024_0_1
8A,401356.000000,2591416.000000,12.347136,t024_0_1
9A,355812.000000,2774256.000000,12.347136,t024_0_1
10A,268917.000000,2723255.000000,12.347136,t024_0_1
11A,95783.000000,3094735.000000,12.347136,t024_0_1
1A,351332.000000,2255028.000000,12.883968,t025_0_1
2A,412560.000000,2309599.000000,12.883968,t025_0_1
3A,329610.000000,2478939.000000,12.883968,t025_0_1
4A,489019.000000,2369582.000000,12.883968,t025_0_1
5A,719224.000000,2329178.000000,12.883968,t025_0_1
6A,638381.000000,2363583.000000,12.883968,t025_0_1
7A,527851.000000,2379169.000000,12.883968,t025_0_1
8A,408700.000000,2584965.000000,12.883968,t025_0_1
9A,368329.000000,2765646.000000,12.883968,t025_0_1
10A,276735.000000,2715262.000000,12.883968,t025_0_1
11A,97407.000000,3092331.000000,12.883968,t025_0_1
1A,354562.000000,2257167.000000,13.420800,t026_0_1
2A,414817.000000,2307116.000000,13.420800,t026_0_1
3A,335846.000000,2434084.000000,13.420800,t026_0_1
4A,490676.000000,2392326.000000,13.420800,t026_0_1
5A,735547.000000,2323591.000000,13.420800,t026_0_1
6A,649434.000000,2345963.000000,13.420800,t026_0_1
7A,528927.000000,2364521.000000,13.420800,t026_0_1
8A,409638.000000,2577688.000000,13.420800,t026_0_1
9A,376184.000000,2754464.000000,13.420800,t026_0_1
10A,274838.000000,2708425.000000,13.420800,t026_0_1
11A,97194.000000,3088819.000000,13.420800,t026_0_1
1A,374208.000000,2266981.000000,13.957632,t027_0_1
2A,411702.000000,2323443.000000,13.957632,t027_0_1
3A,308987.000000,2468207.000000,13.957632,t027_0_1
4A,469769.000000,2372919.000000,13.957632,t027_0_1
5A,736196.000000,2256225.000000,13.957632,t027_0_1
6A,652466.000000,2351350.000000,13.957632,t027_0_1
7A,515306.000000,2375518.000000,13.957632,t027_0_1
8A,400974.000000,2572698.000000,13.957632,t027_0_1
9A,380885.000000,2743868.000000,13.957632,t027_0_1
10A,279922.000000,2702689.000000,13.957632,t027_0_1
11A,99070.000000,3087289.000000,13.957632,t027_0_1
1A,387355.000000,2267299.000000,14.494464,t028_0_1
2A,417397.000000,2325905.000000,14.494464,t028_0_1
3A,272682.000000,2481809.000000,14.494464,t028_0_1
4A,426487.000000,2380089.000000,14.494464,t028_0_1
5A,780410.000000,2296285.000000,14.494464,t028_0_1
6A,652316.000000,2329163.000000,14.494464,t028_0_1
7A,514307.000000,2331351.000000,14.494464,t028_0_1
8A,400138.000000,2548061.000000,14.494464,t028_0_1
9A,387874.000000,2753017.000000,14.494464,t028_0_1
10A,286993.000000,2708630.000000,14.494464,t028_0_1
11A,99794.000000,3093402.000000,14.494464,t028_0_1
1A,388619.000000,2220090.000000,15.031296,t029_0_1
2A,415648.000000,2273723.000000,15.031296,t029_0_1
3A,249155.000000,2441137.000000,15.031296,t029_0_1
4A,376200.000000,2375284.000000,15.031296,t029_0_1
5A,813303.000000,2273107.000000,15.031296,t029_0_1
6A,652719.000000,2335950.000000,15.031296,t029_0_1
7A,509911.000000,2341059.000000,15.031296,t029_0_1
8A,399975.000000,2502909.000000,15.031296,t029_0_1
9A,390847.000000,2718421.000000,15.031296,t029_0_1
10A,271897.000000,2698320.000000,15.031296,t029_0_1
11A,95901.000000,3089232.000000,15.031296,t029_0_1
1A,393676.000000,2252504.000000,15.568128,t030_0_1
2A,429927.000000,2312865.000000,15.568128,t030_0_1
3A,250193.000000,2419352.000000,15.568128,t030_0_1
4A,357762.000000,2388894.000000,15.568128,t030_0_1
5A,825469.000000,2254571.000000,15.568128,t030_0_1
6A,666955.000000,2337307.000000,15.568128,t030_0_1
7A,517867.000000,2368604.000000,15.568128,t030_0_1
