ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,975999.000000,2057094.000000,0.000000,t001_0_1
2A,1079274.000000,2006975.000000,0.000000,t001_0_1
3A,2670348.000000,2309342.000000,0.000000,t001_0_1
4A,2808469.000000,2390977.000000,0.000000,t001_0_1
5A,2591003.000000,2796511.000000,0.000000,t001_0_1
6A,1456609.000000,2887673.000000,0.000000,t001_0_1
7A,557105.000000,2958433.000000,0.000000,t001_0_1
8A,339368.000000,3054528.000000,0.000000,t001_0_1
9A,249541.000000,3075426.000000,0.000000,t001_0_1
10A,595671.000000,2921007.000000,0.000000,t001_0_1
11A,361345.000000,3243228.000000,0.000000,t001_0_1
12A,1294520.000000,3061188.000000,0.000000,t001_0_1
13A,1841263.000000,3340801.000000,0.000000,t001_0_1
14A,2348347.000000,3108228.000000,0.000000,t001_0_1
15A,1622972.000000,3322333.000000,0.000000,t001_0_1
16A,1407875.000000,3242139.000000,0.000000,t001_0_1
17A,687654.000000,3237383.000000,0.000000,t001_0_1
18A,697450.000000,3377665.000000,0.000000,t001_0_1
19A,388320.000000,3761895.000000,0.000000,t001_0_1
20A,55010.000000,3915499.000000,0.000000,t001_0_1
1A,961947.000000,2067080.000000,0.739152,t002_0_1
2A,1112625.000000,2011721.000000,0.739152,t002_0_1
3A,2661234.000000,2322490.000000,0.739152,t002_0_1
4A,2800232.000000,2376290.000000,0.739152,t002_0_1
5A,2592577.000000,2794644.000000,0.739152,t002_0_1
6A,1462985.000000,2873181.000000,0.739152,t002_0_1
7A,564108.000000,2951536.000000,0.739152,t002_0_1
8A,334271.000000,3052661.000000,0.739152,t002_0_1
9A,246207.000000,3063793.000000,0.739152,t002_0_1
10A,598946.000000,2907740.000000,0.739152,t002_0_1
11A,366133.000000,3235155.000000,0.739152,t002_0_1
12A,1312581.000000,3064952.000000,0.739152,t002_0_1
13A,1861437.000000,3333940.000000,0.739152,t002_0_1
14A,2341380.000000,3106681.000000,0.739152,t002_0_1
15A,1610507.000000,3311418.000000,0.739152,t002_0_1
16A,1408926.000000,3225507.000000,0.739152,t002_0_1
17A,676529.000000,3224754.000000,0.739152,t002_0_1
18A,695522.000000,3399016.000000,0.739152,t002_0_1
19A,388090.000000,3751473.000000,0.739152,t002_0_1
20A,55055.000000,3900906.000000,0.739152,t002_0_1
1A,948935.000000,2065935.000000,1.478304,t003_0_1
2A,1156027.000000,2007769.000000,1.478304,t003_0_1
3A,2684217.000000,2340472.000000,1.478304,t003_0_1
4A,2809934.000000,2387854.000000,1.478304,t003_0_1
5A,2601293.000000,2767861.000000,1.478304,t003_0_1
6A,1473956.000000,2889471.000000,1.478304,t003_0_1
7A,582870.000000,2950540.000000,1.478304,t003_0_1
8A,336416.000000,3054173.000000,1.478304,t003_0_1
9A,254723.000000,3066068.000000,1.478304,t003_0_1
10A,602716.000000,2896019.000000,1.478304,t003_0_1
11A,366532.000000,3246443.000000,1.478304,t003_0_1
12A,1304930.000000,3064166.000000,1.478304,t003_0_1
13A,1864606.000000,3336774.000000,1.478304,t003_0_1
14A,2336154.000000,3107588.000000,1.478304,t003_0_1
15A,1632441.000000,3334371.000000,1.478304,t003_0_1
16A,1405492.000000,3239920.000000,1.478304,t003_0_1
17A,676161.000000,3224790.000000,1.478304,t003_0_1
18A,673205.000000,3386376.000000,1.478304,t003_0_1
19A,398369.000000,3755550.000000,1.478304,t003_0_1
20A,54934.000000,3904628.000000,1.478304,t003_0_1
1A,934300.000000,2060107.000000,2.217456,t004_0_1
2A,1202176.000000,2018943.000000,2.217456,t004_0_1
3A,2684102.000000,2330465.000000,2.217456,t004_0_1
4A,2813697.000000,2381655.000000,2.217456,t004_0_1
5A,2611762.000000,2770464.000000,2.217456,t004_0_1
6A,1485347.000000,2881057.000000,2.217456,t004_0_1
7A,579914.000000,2926410.000000,2.217456,t004_0_1
8A,332956.000000,3047276.000000,2.217456,t004_0_1
9A,263505.000000,3065427.000000,2.217456,t004_0_1
10A,595606.000000,2902447.000000,2.217456,t004_0_1
11A,358300.000000,3244182.000000,2.217456,t004_0_1
12A,1314459.000000,3068409.000000,2.217456,t004_0_1
13A,1869238.000000,3331421.000000,2.217456,t004_0_1
14A,2329926.000000,3110612.000000,2.217456,t004_0_1
15A,1617554.000000,3325308.000000,2.217456,t004_0_1
16A,1399640.000000,3234552.000000,2.217456,t004_0_1
17A,695617.000000,3222790.000000,2.217456,t004_0_1
18A,667752.000000,3382869.000000,2.217456,t004_0_1
19A,414937.000000,3753257.000000,2.217456,t004_0_1
20A,55096.000000,3904530.000000,2.217456,t004_0_1
1A,924353.000000,2078451.000000,2.956608,t005_0_1
2A,1230850.000000,2011295.000000,2.956608,t005_0_1
3A,2691022.000000,2338766.000000,2.956608,t005_0_1
4A,2816575.000000,2400115.000000,2.956608,t005_0_1
5A,2654365.000000,2738991.000000,2.956608,t005_0_1
6A,1498061.000000,2889166.000000,2.956608,t005_0_1
7A,583539.000000,2957498.000000,2.956608,t005_0_1
8A,334272.000000,3037511.000000,2.956608,t005_0_1
9A,255626.000000,3060276.000000,2.956608,t005_0_1
10A,584475.000000,2896055.000000,2.956608,t005_0_1
11A,360253.000000,3246682.000000,2.956608,t005_0_1
12A,1298055.000000,3062730.000000,2.956608,t005_0_1
13A,1865038.000000,3327472.000000,2.956608,t005_0_1
14A,2327357.000000,3108740.000000,2.956608,t005_0_1
15A,1616535.000000,3320276.000000,2.956608,t005_0_1
16A,1387465.000000,3238877.000000,2.956608,t005_0_1
17A,683865.000000,3213646.000000,2.956608,t005_0_1
18A,656866.000000,3377997.000000,2.956608,t005_0_1
19A,414468.000000,3751220.000000,2.956608,t005_0_1
20A,54815.000000,3905125.000000,2.956608,t005_0_1
1A,888834.000000,2083577.000000,3.695760,t006_0_1
2A,1259391.000000,1999916.000000,3.695760,t006_0_1
3A,2716715.000000,2305235.000000,3.695760,t006_0_1
4A,2827208.000000,2377132.000000,3.695760,t006_0_1
5A,2653941.000000,2784395.000000,3.695760,t006_0_1
6A,1507286.000000,2873984.000000,3.695760,t006_0_1
7A,586051.000000,2941110.000000,3.695760,t006_0_1
8A,342943.000000,3027986.000000,3.695760,t006_0_1
9A,257151.000000,3064251.000000,3.695760,t006_0_1
10A,590022.000000,2899263.000000,3.695760,t006_0_1
11A,368790.000000,3241073.000000,3.695760,t006_0_1
12A,1298420.000000,3051529.000000,3.695760,t006_0_1
13A,1868307.000000,3330198.000000,3.695760,t006_0_1
14A,2311802.000000,3103311.000000,3.695760,t006_0_1
15A,1615341.000000,3311677.000000,3.695760,t006_0_1
16A,1382316.000000,3229635.000000,3.695760,t006_0_1
17A,671187.000000,3226902.000000,3.695760,t006_0_1
18A,663609.000000,3380310.000000,3.695760,t006_0_1
19A,411281.000000,3745386.000000,3.695760,t006_0_1
20A,55136.000000,3891373.000000,3.695760,t006_0_1
1A,931113.000000,2081922.000000,4.434912,t007_0_1
2A,1277689.000000,2020011.000000,4.434912,t007_0_1
3A,2749235.000000,2337937.000000,4.434912,t007_0_1
4A,2693808.000000,2377004.000000,4.434912,t007_0_1
5A,2694292.000000,2762222.000000,4.434912,t007_0_1
6A,1540763.000000,2897648.000000,4.434912,t007_0_1
7A,592119.000000,2927068.000000,4.434912,t007_0_1
8A,346623.000000,3030324.000000,4.434912,t007_0_1
9A,246848.000000,3056525.000000,4.434912,t007_0_1
10A,577570.000000,2897625.000000,4.434912,t007_0_1
11A,360226.000000,3236925.000000,4.434912,t007_0_1
12A,1289063.000000,3058060.000000,4.434912,t007_0_1
13A,1886825.000000,3322357.000000,4.434912,t007_0_1
14A,2306074.000000,3106262.000000,4.434912,t007_0_1
15A,1618068.000000,3324080.000000,4.434912,t007_0_1
16A,1373583.000000,3231170.000000,4.434912,t007_0_1
17A,668285.000000,3219488.000000,4.434912,t007_0_1
18A,668442.000000,3391183.000000,4.434912,t007_0_1
19A,416690.000000,3741332.000000,4.434912,t007_0_1
20A,55153.000000,3897506.000000,4.434912,t007_0_1
1A,941353.000000,2089371.000000,5.174064,t008_0_1
2A,1328381.000000,2029089.000000,5.174064,t008_0_1
3A,2794699.000000,2363672.000000,5.174064,t008_0_1
