ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1388211.000000,1816347.000000,0.000000,t001_0_1
2A,2080326.000000,2289142.000000,0.000000,t001_0_1
3A,2289613.000000,2461506.000000,0.000000,t001_0_1
4A,3150370.000000,2582140.000000,0.000000,t001_0_1
5A,1723896.000000,2776946.000000,0.000000,t001_0_1
6A,1114653.000000,2834399.000000,0.000000,t001_0_1
7A,807129.000000,2863852.000000,0.000000,t001_0_1
8A,380359.000000,2902919.000000,0.000000,t001_0_1
9A,423673.000000,2777483.000000,0.000000,t001_0_1
10A,435371.000000,2824837.000000,0.000000,t001_0_1
11A,462413.000000,2733838.000000,0.000000,t001_0_1
12A,1578206.000000,3058296.000000,0.000000,t001_0_1
13A,1541350.000000,2892068.000000,0.000000,t001_0_1
14A,1236719.000000,2944270.000000,0.000000,t001_0_1
15A,1213893.000000,2877201.000000,0.000000,t001_0_1
16A,1184437.000000,2831421.000000,0.000000,t001_0_1
17A,633867.000000,3151391.000000,0.000000,t001_0_1
18A,809224.000000,3218740.000000,0.000000,t001_0_1
19A,401956.000000,3515512.000000,0.000000,t001_0_1
20A,54105.000000,3841920.000000,0.000000,t001_0_1
1A,1417285.000000,1806886.000000,0.737748,t002_0_1
2A,2101743.000000,2294568.000000,0.737748,t002_0_1
3A,2281503.000000,2468019.000000,0.737748,t002_0_1
4A,3202124.000000,2593293.000000,0.737748,t002_0_1
5A,1658891.000000,2775003.000000,0.737748,t002_0_1
6A,1011559.000000,2853129.000000,0.737748,t002_0_1
7A,888983.000000,2867089.000000,0.737748,t002_0_1
8A,401359.000000,2901019.000000,0.737748,t002_0_1
9A,419592.000000,2812348.000000,0.737748,t002_0_1
10A,430034.000000,2831188.000000,0.737748,t002_0_1
11A,491198.000000,2737875.000000,0.737748,t002_0_1
12A,1548466.000000,3071311.000000,0.737748,t002_0_1
13A,1555503.000000,2913378.000000,0.737748,t002_0_1
14A,1275486.000000,2942403.000000,0.737748,t002_0_1
15A,1246284.000000,2875876.000000,0.737748,t002_0_1
16A,1173652.000000,2834162.000000,0.737748,t002_0_1
17A,613894.000000,3153925.000000,0.737748,t002_0_1
18A,778218.000000,3221441.000000,0.737748,t002_0_1
19A,428749.000000,3512318.000000,0.737748,t002_0_1
20A,54683.000000,3845293.000000,0.737748,t002_0_1
1A,1425185.000000,1804824.000000,1.475496,t003_0_1
2A,2110494.000000,2269015.000000,1.475496,t003_0_1
3A,2320476.000000,2448670.000000,1.475496,t003_0_1
4A,3224525.000000,2577360.000000,1.475496,t003_0_1
5A,1374571.000000,2756586.000000,1.475496,t003_0_1
6A,992336.000000,2848622.000000,1.475496,t003_0_1
7A,940528.000000,2849550.000000,1.475496,t003_0_1
8A,406877.000000,2898691.000000,1.475496,t003_0_1
9A,423226.000000,2820181.000000,1.475496,t003_0_1
10A,425514.000000,2839813.000000,1.475496,t003_0_1
11A,508352.000000,2725112.000000,1.475496,t003_0_1
12A,1493648.000000,3074002.000000,1.475496,t003_0_1
13A,1626872.000000,2918620.000000,1.475496,t003_0_1
14A,1294109.000000,2947702.000000,1.475496,t003_0_1
15A,1253920.000000,2879667.000000,1.475496,t003_0_1
16A,1167212.000000,2832564.000000,1.475496,t003_0_1
17A,614544.000000,3146829.000000,1.475496,t003_0_1
18A,779794.000000,3216827.000000,1.475496,t003_0_1
19A,433030.000000,3502808.000000,1.475496,t003_0_1
20A,53788.000000,3824853.000000,1.475496,t003_0_1
1A,1468180.000000,1815910.000000,2.213244,t004_0_1
2A,2161703.000000,2273884.000000,2.213244,t004_0_1
