ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,576720.000000,1982230.000000,0.000000,t001_0_1
2A,434952.000000,2568977.000000,0.000000,t001_0_1
3A,1175170.000000,2768467.000000,0.000000,t001_0_1
4A,260707.000000,2764765.000000,0.000000,t001_0_1
5A,196287.000000,2815574.000000,0.000000,t001_0_1
6A,326201.000000,2442033.000000,0.000000,t001_0_1
7A,1213147.000000,2311288.000000,0.000000,t001_0_1
8A,1077176.000000,2481422.000000,0.000000,t001_0_1
9A,736398.000000,2715356.000000,0.000000,t001_0_1
10A,1464335.000000,2738975.000000,0.000000,t001_0_1
11A,1970393.000000,2854658.000000,0.000000,t001_0_1
12A,1884442.000000,2778065.000000,0.000000,t001_0_1
13A,1761446.000000,3169995.000000,0.000000,t001_0_1
14A,1324773.000000,2865933.000000,0.000000,t001_0_1
15A,1190771.000000,2733900.000000,0.000000,t001_0_1
16A,1141603.000000,2799145.000000,0.000000,t001_0_1
17A,1401558.000000,3045494.000000,0.000000,t001_0_1
18A,984705.000000,3289690.000000,0.000000,t001_0_1
19A,239042.000000,3701415.000000,0.000000,t001_0_1
20A,55200.000000,3845718.000000,0.000000,t001_0_1
1A,572908.000000,1982194.000000,0.737748,t002_0_1
2A,383452.000000,2559987.000000,0.737748,t002_0_1
3A,1177153.000000,2758222.000000,0.737748,t002_0_1
4A,268756.000000,2753296.000000,0.737748,t002_0_1
5A,203815.000000,2822863.000000,0.737748,t002_0_1
6A,321888.000000,2428394.000000,0.737748,t002_0_1
7A,1206397.000000,2289069.000000,0.737748,t002_0_1
8A,1005044.000000,2475056.000000,0.737748,t002_0_1
9A,713068.000000,2707390.000000,0.737748,t002_0_1
10A,1400212.000000,2735474.000000,0.737748,t002_0_1
11A,1919247.000000,2847881.000000,0.737748,t002_0_1
12A,1895872.000000,2765840.000000,0.737748,t002_0_1
13A,1834671.000000,3157114.000000,0.737748,t002_0_1
14A,1374929.000000,2849944.000000,0.737748,t002_0_1
15A,1184821.000000,2729037.000000,0.737748,t002_0_1
16A,1121013.000000,2792848.000000,0.737748,t002_0_1
17A,1378939.000000,3037088.000000,0.737748,t002_0_1
18A,1047991.000000,3279946.000000,0.737748,t002_0_1
19A,230299.000000,3693635.000000,0.737748,t002_0_1
20A,54803.000000,3844022.000000,0.737748,t002_0_1
1A,562364.000000,1980640.000000,1.475496,t003_0_1
2A,372366.000000,2562139.000000,1.475496,t003_0_1
3A,1213745.000000,2759117.000000,1.475496,t003_0_1
4A,284590.000000,2751442.000000,1.475496,t003_0_1
5A,199111.000000,2813232.000000,1.475496,t003_0_1
6A,330130.000000,2440484.000000,1.475496,t003_0_1
7A,1171495.000000,2304051.000000,1.475496,t003_0_1
8A,987502.000000,2485508.000000,1.475496,t003_0_1
9A,706534.000000,2714324.000000,1.475496,t003_0_1
