ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Time,Frame Id
5A,3618227.000000,2161.425926,4095.000000,154.000000,644279.000000,384.873955,551.000000,113.000000,0.659448,t002_0_1
6A,2337846.000000,1396.562724,4095.000000,152.000000,654217.000000,390.810633,552.000000,116.000000,0.659448,t002_0_1
7A,1780535.000000,1063.640980,4095.000000,154.000000,704135.000000,420.630227,554.000000,120.000000,0.659448,t002_0_1
8A,1799466.000000,1074.949821,4095.000000,155.000000,718091.000000,428.967145,557.000000,119.000000,0.659448,t002_0_1
9A,1069241.000000,638.734170,2980.000000,153.000000,724760.000000,432.951016,556.000000,120.000000,0.659448,t002_0_1
10A,996354.000000,595.193548,2138.000000,153.000000,729649.000000,435.871565,553.000000,118.000000,0.659448,t002_0_1
11A,1067012.000000,637.402628,2367.000000,152.000000,680179.000000,406.319594,555.000000,118.000000,0.659448,t002_0_1
12A,1205032.000000,719.851852,2607.000000,151.000000,690754.000000,412.636798,554.000000,118.000000,0.659448,t002_0_1
13A,1036718.000000,619.305854,3659.000000,152.000000,656753.000000,392.325568,555.000000,112.000000,0.659448,t002_0_1
14A,996101.000000,595.042413,2704.000000,152.000000,699401.000000,417.802270,557.000000,119.000000,0.659448,t002_0_1
15A,858069.000000,512.586022,2902.000000,152.000000,713771.000000,426.386499,557.000000,122.000000,0.659448,t002_0_1
16A,728489.000000,435.178614,3650.000000,151.000000,747165.000000,446.335125,559.000000,121.000000,0.659448,t002_0_1
17A,645098.000000,385.363202,1864.000000,149.000000,745507.000000,445.344683,560.000000,120.000000,0.659448,t002_0_1
18A,675111.000000,403.292115,2475.000000,152.000000,782728.000000,467.579450,559.000000,184.000000,0.659448,t002_0_1
19A,720103.000000,430.169056,4095.000000,151.000000,767682.000000,458.591398,557.000000,144.000000,0.659448,t002_0_1
20A,261074.000000,155.958184,278.000000,148.000000,908341.000000,542.617085,556.000000,526.000000,0.659448,t002_0_1
1A,3017087.000000,1802.321983,4095.000000,149.000000,645220.000000,385.436081,534.000000,239.000000,1.318896,t003_0_1
2A,3543590.000000,2116.839904,4095.000000,151.000000,695676.000000,415.577061,544.000000,150.000000,1.318896,t003_0_1
3A,4627216.000000,2764.167264,4095.000000,151.000000,692492.000000,413.675030,545.000000,143.000000,1.318896,t003_0_1
4A,4124887.000000,2464.090203,4095.000000,150.000000,650557.000000,388.624253,550.000000,129.000000,1.318896,t003_0_1
5A,3609336.000000,2156.114695,4095.000000,157.000000,645420.000000,385.555556,552.000000,118.000000,1.318896,t003_0_1
6A,2325513.000000,1389.195341,4095.000000,153.000000,655010.000000,391.284349,553.000000,117.000000,1.318896,t003_0_1
7A,1790286.000000,1069.465950,4095.000000,153.000000,704406.000000,420.792115,556.000000,125.000000,1.318896,t003_0_1
8A,1810199.000000,1081.361410,4095.000000,153.000000,719859.000000,430.023297,554.000000,123.000000,1.318896,t003_0_1
9A,1071051.000000,639.815412,3059.000000,154.000000,726739.000000,434.133214,555.000000,120.000000,1.318896,t003_0_1
10A,996681.000000,595.388889,2076.000000,152.000000,730792.000000,436.554361,555.000000,117.000000,1.318896,t003_0_1
11A,1056771.000000,631.284946,2504.000000,155.000000,683321.000000,408.196535,555.000000,122.000000,1.318896,t003_0_1
12A,1239706.000000,740.565114,2907.000000,151.000000,690758.000000,412.639188,556.000000,117.000000,1.318896,t003_0_1
13A,1069486.000000,638.880526,4088.000000,151.000000,655868.000000,391.796894,558.000000,114.000000,1.318896,t003_0_1
14A,999365.000000,596.992234,2972.000000,151.000000,701035.000000,418.778375,556.000000,117.000000,1.318896,t003_0_1
15A,855029.000000,510.770012,2539.000000,151.000000,715692.000000,427.534050,560.000000,126.000000,1.318896,t003_0_1
16A,725238.000000,433.236559,2938.000000,151.000000,747794.000000,446.710872,555.000000,122.000000,1.318896,t003_0_1
17A,631303.000000,377.122461,1991.000000,151.000000,746603.000000,445.999403,558.000000,122.000000,1.318896,t003_0_1
18A,674368.000000,402.848268,2084.000000,152.000000,784068.000000,468.379928,559.000000,191.000000,1.318896,t003_0_1
19A,717689.000000,428.727001,3926.000000,150.000000,768592.000000,459.135006,563.000000,144.000000,1.318896,t003_0_1
20A,261606.000000,156.275986,248.000000,148.000000,909023.000000,543.024492,559.000000,529.000000,1.318896,t003_0_1
1A,2961444.000000,1769.082437,4095.000000,148.000000,642403.000000,383.753286,531.000000,240.000000,1.978344,t004_0_1
2A,3477571.000000,2077.402031,4095.000000,149.000000,695387.000000,415.404421,540.000000,156.000000,1.978344,t004_0_1
3A,4620111.000000,2759.922939,4095.000000,149.000000,693423.000000,414.231183,545.000000,140.000000,1.978344,t004_0_1
4A,4133119.000000,2469.007766,4095.000000,151.000000,650742.000000,388.734767,554.000000,130.000000,1.978344,t004_0_1
5A,3572787.000000,2134.281362,4095.000000,154.000000,645341.000000,385.508363,551.000000,116.000000,1.978344,t004_0_1
6A,2318437.000000,1384.968339,4095.000000,152.000000,655099.000000,391.337515,552.000000,117.000000,1.978344,t004_0_1
7A,1803837.000000,1077.560932,4095.000000,152.000000,702632.000000,419.732378,556.000000,124.000000,1.978344,t004_0_1
8A,1811284.000000,1082.009558,4095.000000,153.000000,719457.000000,429.783154,557.000000,121.000000,1.978344,t004_0_1
9A,1061489.000000,634.103345,3319.000000,152.000000,726121.000000,433.764038,556.000000,120.000000,1.978344,t004_0_1
10A,1002924.000000,599.118280,2021.000000,154.000000,730104.000000,436.143369,558.000000,117.000000,1.978344,t004_0_1
11A,1053133.000000,629.111708,2941.000000,154.000000,685123.000000,409.272999,556.000000,117.000000,1.978344,t004_0_1
12A,1233264.000000,736.716846,2819.000000,154.000000,690283.000000,412.355436,555.000000,116.000000,1.978344,t004_0_1
13A,1103416.000000,659.149343,3550.000000,152.000000,654762.000000,391.136201,556.000000,114.000000,1.978344,t004_0_1
14A,990404.000000,591.639188,3024.000000,151.000000,700631.000000,418.537037,556.000000,117.000000,1.978344,t004_0_1
15A,869145.000000,519.202509,2760.000000,150.000000,715630.000000,427.497013,561.000000,124.000000,1.978344,t004_0_1
16A,727759.000000,434.742533,3556.000000,151.000000,747195.000000,446.353047,557.000000,120.000000,1.978344,t004_0_1
17A,636971.000000,380.508363,1796.000000,153.000000,745186.000000,445.152927,560.000000,123.000000,1.978344,t004_0_1
18A,668216.000000,399.173238,2130.000000,150.000000,783035.000000,467.762843,558.000000,186.000000,1.978344,t004_0_1
19A,712781.000000,425.795102,3669.000000,149.000000,767381.000000,458.411589,555.000000,149.000000,1.978344,t004_0_1
20A,261033.000000,155.933692,233.000000,149.000000,908163.000000,542.510753,557.000000,527.000000,1.978344,t004_0_1
1A,2858907.000000,1707.829749,4095.000000,149.000000,641302.000000,383.095579,534.000000,239.000000,2.637792,t005_0_1
2A,3433196.000000,2050.893668,4095.000000,150.000000,693169.000000,414.079450,546.000000,157.000000,2.637792,t005_0_1
3A,4581146.000000,2736.646356,4095.000000,151.000000,690169.000000,412.287336,543.000000,138.000000,2.637792,t005_0_1
4A,4110161.000000,2455.293309,4095.000000,150.000000,649301.000000,387.873955,552.000000,124.000000,2.637792,t005_0_1
5A,3577608.000000,2137.161290,4095.000000,155.000000,643188.000000,384.222222,547.000000,118.000000,2.637792,t005_0_1
6A,2326647.000000,1389.872760,4095.000000,154.000000,653931.000000,390.639785,551.000000,118.000000,2.637792,t005_0_1
7A,1797276.000000,1073.641577,4095.000000,153.000000,700934.000000,418.718041,553.000000,121.000000,2.637792,t005_0_1
8A,1814182.000000,1083.740741,4095.000000,154.000000,715991.000000,427.712664,553.000000,124.000000,2.637792,t005_0_1
9A,1060656.000000,633.605735,3012.000000,153.000000,722805.000000,431.783154,553.000000,120.000000,2.637792,t005_0_1
10A,1002211.000000,598.692354,2559.000000,152.000000,728163.000000,434.983871,560.000000,117.000000,2.637792,t005_0_1
11A,1049265.000000,626.801075,2484.000000,150.000000,684878.000000,409.126643,557.000000,120.000000,2.637792,t005_0_1
12A,1242099.000000,741.994624,2700.000000,152.000000,688537.000000,411.312425,559.000000,118.000000,2.637792,t005_0_1
13A,1109878.000000,663.009558,3584.000000,153.000000,653320.000000,390.274791,557.000000,113.000000,2.637792,t005_0_1
14A,994636.000000,594.167264,2783.000000,151.000000,698411.000000,417.210872,556.000000,116.000000,2.637792,t005_0_1
15A,846317.000000,505.565711,2620.000000,152.000000,714475.000000,426.807049,559.000000,125.000000,2.637792,t005_0_1
16A,721428.000000,430.960573,3764.000000,151.000000,747023.000000,446.250299,563.000000,121.000000,2.637792,t005_0_1
17A,639446.000000,381.986858,1560.000000,151.000000,745100.000000,445.101553,559.000000,126.000000,2.637792,t005_0_1
18A,667823.000000,398.938471,2305.000000,151.000000,783257.000000,467.895460,559.000000,195.000000,2.637792,t005_0_1
19A,709414.000000,423.783751,3229.000000,150.000000,767475.000000,458.467742,555.000000,149.000000,2.637792,t005_0_1
20A,261034.000000,155.934289,237.000000,148.000000,906238.000000,541.360812,559.000000,527.000000,2.637792,t005_0_1
1A,2822224.000000,1685.916368,4095.000000,152.000000,641551.000000,383.244325,535.000000,238.000000,3.297240,t006_0_1
2A,3449805.000000,2060.815412,4095.000000,150.000000,693227.000000,414.114098,543.000000,156.000000,3.297240,t006_0_1
3A,4583022.000000,2737.767025,4095.000000,151.000000,692773.000000,413.842891,543.000000,143.000000,3.297240,t006_0_1
4A,4092505.000000,2444.746117,4095.000000,152.000000,649693.000000,388.108124,547.000000,128.000000,3.297240,t006_0_1
5A,3550785.000000,2121.137993,4095.000000,152.000000,644482.000000,384.995221,552.000000,115.000000,3.297240,t006_0_1
6A,2355551.000000,1407.139188,4095.000000,153.000000,656300.000000,392.054958,552.000000,117.000000,3.297240,t006_0_1
7A,1810500.000000,1081.541219,4095.000000,153.000000,701539.000000,419.079450,554.000000,124.000000,3.297240,t006_0_1
8A,1836957.000000,1097.345878,4095.000000,154.000000,718539.000000,429.234767,555.000000,119.000000,3.297240,t006_0_1
9A,1056724.000000,631.256870,3304.000000,152.000000,724585.000000,432.846476,556.000000,120.000000,3.297240,t006_0_1
10A,998018.000000,596.187575,2336.000000,152.000000,729328.000000,435.679809,557.000000,118.000000,3.297240,t006_0_1
11A,1070973.000000,639.768817,2504.000000,152.000000,687590.000000,410.746714,555.000000,119.000000,3.297240,t006_0_1
12A,1264323.000000,755.270609,2857.000000,150.000000,690444.000000,412.451613,557.000000,120.000000,3.297240,t006_0_1
13A,1139496.000000,680.702509,3693.000000,150.000000,655248.000000,391.426523,557.000000,115.000000,3.297240,t006_0_1
14A,993370.000000,593.410992,2825.000000,151.000000,698807.000000,417.447431,559.000000,116.000000,3.297240,t006_0_1
15A,860999.000000,514.336320,2580.000000,152.000000,714741.000000,426.965950,558.000000,120.000000,3.297240,t006_0_1
16A,729932.000000,436.040621,2854.000000,151.000000,748001.000000,446.834528,558.000000,123.000000,3.297240,t006_0_1
17A,642762.000000,383.967742,2043.000000,150.000000,746357.000000,445.852449,560.000000,123.000000,3.297240,t006_0_1
18A,673736.000000,402.470729,2157.000000,152.000000,784878.000000,468.863799,561.000000,192.000000,3.297240,t006_0_1
19A,720528.000000,430.422939,3805.000000,150.000000,768909.000000,459.324373,557.000000,146.000000,3.297240,t006_0_1
20A,261044.000000,155.940263,227.000000,147.000000,909644.000000,543.395460,557.000000,531.000000,3.297240,t006_0_1
1A,2774182.000000,1657.217443,4095.000000,150.000000,641248.000000,383.063321,529.000000,244.000000,3.956688,t007_0_1
2A,3499582.000000,2090.550777,4095.000000,151.000000,692777.000000,413.845281,538.000000,155.000000,3.956688,t007_0_1
3A,4568049.000000,2728.822581,4095.000000,152.000000,692550.000000,413.709677,543.000000,143.000000,3.956688,t007_0_1
4A,4093492.000000,2445.335723,4095.000000,151.000000,650937.000000,388.851254,549.000000,129.000000,3.956688,t007_0_1
5A,3530899.000000,2109.258662,4095.000000,153.000000,643084.000000,384.160096,548.000000,114.000000,3.956688,t007_0_1
6A,2344413.000000,1400.485663,4095.000000,152.000000,653970.000000,390.663082,549.000000,118.000000,3.956688,t007_0_1
7A,1809737.000000,1081.085424,4095.000000,153.000000,698961.000000,417.539427,552.000000,120.000000,3.956688,t007_0_1
8A,1808229.000000,1080.184588,4095.000000,152.000000,715808.000000,427.603345,553.000000,121.000000,3.956688,t007_0_1
9A,1051702.000000,628.256870,3049.000000,152.000000,723023.000000,431.913381,555.000000,122.000000,3.956688,t007_0_1
10A,1003321.000000,599.355436,2335.000000,152.000000,728036.000000,434.908005,556.000000,113.000000,3.956688,t007_0_1
11A,1062950.000000,634.976105,2523.000000,153.000000,687516.000000,410.702509,557.000000,115.000000,3.956688,t007_0_1
12A,1236768.000000,738.810036,2627.000000,151.000000,689427.000000,411.844086,555.000000,116.000000,3.956688,t007_0_1
13A,1137323.000000,679.404421,3192.000000,152.000000,653619.000000,390.453405,556.000000,116.000000,3.956688,t007_0_1
14A,1010518.000000,603.654719,2932.000000,152.000000,696249.000000,415.919355,556.000000,120.000000,3.956688,t007_0_1
15A,851041.000000,508.387694,2728.000000,150.000000,713519.000000,426.235962,557.000000,124.000000,3.956688,t007_0_1
16A,724212.000000,432.623656,3207.000000,152.000000,747338.000000,446.438471,559.000000,119.000000,3.956688,t007_0_1
17A,636044.000000,379.954600,1925.000000,151.000000,746186.000000,445.750299,564.000000,125.000000,3.956688,t007_0_1
18A,669958.000000,400.213859,2586.000000,152.000000,785629.000000,469.312425,560.000000,190.000000,3.956688,t007_0_1
19A,727720.000000,434.719235,3794.000000,150.000000,767217.000000,458.313620,554.000000,141.000000,3.956688,t007_0_1
20A,261098.000000,155.972521,235.000000,148.000000,908307.000000,542.596774,558.000000,527.000000,3.956688,t007_0_1
1A,2739832.000000,1636.697730,4095.000000,150.000000,639670.000000,382.120669,528.000000,231.000000,4.616136,t008_0_1
2A,3557901.000000,2125.388889,4095.000000,150.000000,690165.000000,412.284946,534.000000,160.000000,4.616136,t008_0_1
3A,4567108.000000,2728.260454,4095.000000,151.000000,690354.000000,412.397849,545.000000,144.000000,4.616136,t008_0_1
4A,4072480.000000,2432.783751,4095.000000,152.000000,648372.000000,387.318996,552.000000,130.000000,4.616136,t008_0_1
5A,3455651.000000,2064.307646,4095.000000,153.000000,642077.000000,383.558542,550.000000,117.000000,4.616136,t008_0_1
6A,2332453.000000,1393.341099,4095.000000,156.000000,652718.000000,389.915173,553.000000,116.000000,4.616136,t008_0_1
7A,1806064.000000,1078.891278,4095.000000,153.000000,698671.000000,417.366189,555.000000,122.000000,4.616136,t008_0_1
8A,1802985.000000,1077.051971,4095.000000,152.000000,715005.000000,427.123656,552.000000,119.000000,4.616136,t008_0_1
9A,1069096.000000,638.647551,3215.000000,151.000000,723026.000000,431.915173,554.000000,118.000000,4.616136,t008_0_1
10A,1012930.000000,605.095579,2455.000000,154.000000,727126.000000,434.364397,553.000000,116.000000,4.616136,t008_0_1
11A,1065958.000000,636.772999,2338.000000,150.000000,686771.000000,410.257467,552.000000,117.000000,4.616136,t008_0_1
12A,1202093.000000,718.096177,2491.000000,151.000000,690426.000000,412.440860,554.000000,117.000000,4.616136,t008_0_1
13A,1149184.000000,686.489845,3549.000000,151.000000,651715.000000,389.316010,555.000000,115.000000,4.616136,t008_0_1
14A,1012195.000000,604.656511,2843.000000,151.000000,695245.000000,415.319594,556.000000,119.000000,4.616136,t008_0_1
15A,856586.000000,511.700119,2934.000000,151.000000,713234.000000,426.065711,562.000000,121.000000,4.616136,t008_0_1
16A,708156.000000,423.032258,3188.000000,151.000000,746055.000000,445.672043,560.000000,120.000000,4.616136,t008_0_1
17A,637005.000000,380.528674,1617.000000,149.000000,744981.000000,445.030466,560.000000,121.000000,4.616136,t008_0_1
18A,668835.000000,399.543011,2962.000000,151.000000,784262.000000,468.495818,560.000000,182.000000,4.616136,t008_0_1
19A,731777.000000,437.142772,4095.000000,151.000000,765403.000000,457.229988,558.000000,150.000000,4.616136,t008_0_1
20A,260488.000000,155.608124,236.000000,147.000000,906092.000000,541.273596,558.000000,527.000000,4.616136,t008_0_1
1A,2747428.000000,1641.235364,4095.000000,148.000000,640187.000000,382.429510,527.000000,240.000000,5.275584,t009_0_1
2A,3654085.000000,2182.846476,4095.000000,150.000000,689408.000000,411.832736,535.000000,156.000000,5.275584,t009_0_1
3A,4568549.000000,2729.121266,4095.000000,152.000000,691376.000000,413.008363,545.000000,136.000000,5.275584,t009_0_1
4A,4076075.000000,2434.931302,4095.000000,151.000000,649969.000000,388.272999,546.000000,129.000000,5.275584,t009_0_1
5A,3394282.000000,2027.647551,4095.000000,158.000000,644894.000000,385.241338,552.000000,116.000000,5.275584,t009_0_1
6A,2331677.000000,1392.877539,4095.000000,153.000000,654129.000000,390.758065,549.000000,115.000000,5.275584,t009_0_1
7A,1822347.000000,1088.618280,4095.000000,152.000000,699235.000000,417.703106,551.000000,123.000000,5.275584,t009_0_1
8A,1815080.000000,1084.277180,4095.000000,152.000000,716965.000000,428.294504,553.000000,118.000000,5.275584,t009_0_1
9A,1063232.000000,635.144564,3268.000000,152.000000,724778.000000,432.961768,554.000000,120.000000,5.275584,t009_0_1
10A,1011051.000000,603.973118,2295.000000,153.000000,727156.000000,434.382318,555.000000,116.000000,5.275584,t009_0_1
11A,1078699.000000,644.384110,2528.000000,154.000000,688335.000000,411.191756,555.000000,120.000000,5.275584,t009_0_1
12A,1168974.000000,698.311828,2507.000000,152.000000,693553.000000,414.308841,556.000000,117.000000,5.275584,t009_0_1
13A,1162921.000000,694.695938,3898.000000,152.000000,651110.000000,388.954600,555.000000,114.000000,5.275584,t009_0_1
14A,1022289.000000,610.686380,2642.000000,152.000000,693562.000000,414.314217,556.000000,120.000000,5.275584,t009_0_1
15A,862920.000000,515.483871,2534.000000,151.000000,712440.000000,425.591398,558.000000,124.000000,5.275584,t009_0_1
16A,721368.000000,430.924731,2945.000000,152.000000,744719.000000,444.873955,556.000000,122.000000,5.275584,t009_0_1
17A,636142.000000,380.013142,1664.000000,152.000000,743231.000000,443.985066,559.000000,125.000000,5.275584,t009_0_1
18A,669963.000000,400.216846,3163.000000,153.000000,783770.000000,468.201912,561.000000,186.000000,5.275584,t009_0_1
19A,730467.000000,436.360215,3656.000000,150.000000,764297.000000,456.569295,554.000000,146.000000,5.275584,t009_0_1
20A,261600.000000,156.272401,316.000000,148.000000,905751.000000,541.069892,557.000000,527.000000,5.275584,t009_0_1
1A,2794787.000000,1669.526284,4095.000000,149.000000,639894.000000,382.254480,529.000000,238.000000,5.935032,t010_0_1
2A,3746478.000000,2238.039427,4095.000000,150.000000,687225.000000,410.528674,533.000000,158.000000,5.935032,t010_0_1
3A,4569479.000000,2729.676822,4095.000000,151.000000,689786.000000,412.058542,538.000000,148.000000,5.935032,t010_0_1
4A,4024690.000000,2404.235364,4095.000000,151.000000,648130.000000,387.174432,546.000000,130.000000,5.935032,t010_0_1
5A,3351515.000000,2002.099761,4095.000000,155.000000,644914.000000,385.253286,551.000000,114.000000,5.935032,t010_0_1
6A,2342390.000000,1399.277180,4095.000000,153.000000,653504.000000,390.384707,550.000000,115.000000,5.935032,t010_0_1
7A,1822389.000000,1088.643369,4095.000000,151.000000,697953.000000,416.937276,551.000000,122.000000,5.935032,t010_0_1
8A,1812867.000000,1082.955197,4095.000000,151.000000,715892.000000,427.653524,554.000000,121.000000,5.935032,t010_0_1
9A,1064568.000000,635.942652,3293.000000,151.000000,722631.000000,431.679211,550.000000,118.000000,5.935032,t010_0_1
10A,1030082.000000,615.341697,2505.000000,152.000000,724150.000000,432.586619,554.000000,115.000000,5.935032,t010_0_1
11A,1087252.000000,649.493429,2500.000000,152.000000,687189.000000,410.507168,555.000000,119.000000,5.935032,t010_0_1
12A,1126157.000000,672.734170,2736.000000,151.000000,694740.000000,415.017921,553.000000,117.000000,5.935032,t010_0_1
13A,1169071.000000,698.369773,3292.000000,150.000000,648742.000000,387.540024,552.000000,115.000000,5.935032,t010_0_1
14A,1044090.000000,623.709677,2938.000000,152.000000,691286.000000,412.954600,555.000000,119.000000,5.935032,t010_0_1
15A,851397.000000,508.600358,2968.000000,150.000000,710665.000000,424.531063,554.000000,121.000000,5.935032,t010_0_1
16A,723621.000000,432.270609,3340.000000,152.000000,744756.000000,444.896057,557.000000,121.000000,5.935032,t010_0_1
17A,638837.000000,381.623059,1943.000000,153.000000,742784.000000,443.718041,558.000000,123.000000,5.935032,t010_0_1
18A,678696.000000,405.433692,3578.000000,151.000000,782563.000000,467.480884,555.000000,190.000000,5.935032,t010_0_1
19A,725140.000000,433.178017,3912.000000,149.000000,762973.000000,455.778375,554.000000,150.000000,5.935032,t010_0_1
20A,260896.000000,155.851852,235.000000,148.000000,904487.000000,540.314815,558.000000,526.000000,5.935032,t010_0_1
1A,2826402.000000,1688.412186,4095.000000,151.000000,640554.000000,382.648746,526.000000,236.000000,6.594480,t011_0_1
2A,3838067.000000,2292.752091,4095.000000,150.000000,688250.000000,411.140980,536.000000,156.000000,6.594480,t011_0_1
3A,4592443.000000,2743.394863,4095.000000,152.000000,689815.000000,412.075866,543.000000,143.000000,6.594480,t011_0_1
4A,4016941.000000,2399.606332,4095.000000,151.000000,649992.000000,388.286738,549.000000,129.000000,6.594480,t011_0_1
5A,3380286.000000,2019.286738,4095.000000,158.000000,647734.000000,386.937873,550.000000,116.000000,6.594480,t011_0_1
6A,2369688.000000,1415.584229,4095.000000,153.000000,653855.000000,390.594385,552.000000,118.000000,6.594480,t011_0_1
7A,1848173.000000,1104.045998,4095.000000,152.000000,699074.000000,417.606930,552.000000,124.000000,6.594480,t011_0_1
8A,1800407.000000,1075.511947,4095.000000,152.000000,716444.000000,427.983274,556.000000,121.000000,6.594480,t011_0_1
9A,1057098.000000,631.480287,2934.000000,153.000000,722057.000000,431.336320,553.000000,118.000000,6.594480,t011_0_1
10A,1068822.000000,638.483871,2716.000000,152.000000,723070.000000,431.941458,555.000000,119.000000,6.594480,t011_0_1
11A,1101723.000000,658.137993,2728.000000,153.000000,690823.000000,412.678017,552.000000,119.000000,6.594480,t011_0_1
12A,1097741.000000,655.759259,2758.000000,154.000000,697028.000000,416.384707,554.000000,115.000000,6.594480,t011_0_1
13A,1184199.000000,707.406810,2859.000000,151.000000,646627.000000,386.276583,550.000000,115.000000,6.594480,t011_0_1
14A,1064248.000000,635.751493,2341.000000,152.000000,690399.000000,412.424731,553.000000,119.000000,6.594480,t011_0_1
15A,873344.000000,521.710872,2658.000000,150.000000,710118.000000,424.204301,552.000000,125.000000,6.594480,t011_0_1
16A,719474.000000,429.793309,2711.000000,153.000000,742807.000000,443.731780,549.000000,120.000000,6.594480,t011_0_1
17A,645898.000000,385.841099,1971.000000,153.000000,740732.000000,442.492234,553.000000,123.000000,6.594480,t011_0_1
18A,664943.000000,397.218041,3508.000000,151.000000,779125.000000,465.427121,558.000000,192.000000,6.594480,t011_0_1
19A,721328.000000,430.900836,3497.000000,151.000000,761882.000000,455.126643,552.000000,151.000000,6.594480,t011_0_1
20A,261198.000000,156.032258,234.000000,147.000000,904337.000000,540.225209,558.000000,523.000000,6.594480,t011_0_1
1A,2861399.000000,1709.318399,4095.000000,150.000000,644059.000000,384.742533,529.000000,239.000000,7.253928,t012_0_1
2A,3903544.000000,2331.866189,4095.000000,151.000000,687889.000000,410.925329,536.000000,155.000000,7.253928,t012_0_1
3A,4584775.000000,2738.814217,4095.000000,152.000000,690314.000000,412.373955,548.000000,143.000000,7.253928,t012_0_1
4A,3992678.000000,2385.112306,4095.000000,152.000000,652490.000000,389.778973,547.000000,131.000000,7.253928,t012_0_1
5A,3404511.000000,2033.758065,4095.000000,154.000000,647363.000000,386.716249,551.000000,115.000000,7.253928,t012_0_1
6A,2401985.000000,1434.877539,4095.000000,154.000000,654051.000000,390.711470,553.000000,115.000000,7.253928,t012_0_1
7A,1855153.000000,1108.215651,4095.000000,152.000000,698023.000000,416.979092,552.000000,124.000000,7.253928,t012_0_1
8A,1768887.000000,1056.682796,4095.000000,153.000000,715238.000000,427.262843,555.000000,121.000000,7.253928,t012_0_1
9A,1070539.000000,639.509558,3059.000000,150.000000,723249.000000,432.048387,552.000000,119.000000,7.253928,t012_0_1
10A,1111767.000000,664.137993,3024.000000,152.000000,722578.000000,431.647551,554.000000,116.000000,7.253928,t012_0_1
11A,1118320.000000,668.052569,2708.000000,151.000000,694029.000000,414.593190,553.000000,118.000000,7.253928,t012_0_1
12A,1049256.000000,626.795699,2340.000000,152.000000,699365.000000,417.780765,555.000000,113.000000,7.253928,t012_0_1
13A,1196369.000000,714.676822,3063.000000,152.000000,647609.000000,386.863202,553.000000,114.000000,7.253928,t012_0_1
