ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Time,Frame Id
1A,3931277.000000,2348.433094,4095.000000,150.000000,590625.000000,352.822581,533.000000,149.000000,0.000000,t001_0_1
2A,3520211.000000,2102.873955,4095.000000,152.000000,642549.000000,383.840502,541.000000,162.000000,0.000000,t001_0_1
3A,4047969.000000,2418.141577,4095.000000,151.000000,687722.000000,410.825568,536.000000,144.000000,0.000000,t001_0_1
4A,3779412.000000,2257.713262,4095.000000,152.000000,684782.000000,409.069295,542.000000,117.000000,0.000000,t001_0_1
5A,3340982.000000,1995.807646,4095.000000,256.000000,561334.000000,335.324970,495.000000,115.000000,0.000000,t001_0_1
6A,2415499.000000,1442.950418,4095.000000,170.000000,564821.000000,337.408005,545.000000,115.000000,0.000000,t001_0_1
7A,1392568.000000,831.880526,4095.000000,152.000000,734478.000000,438.756272,551.000000,115.000000,0.000000,t001_0_1
8A,1086098.000000,648.804062,4095.000000,152.000000,758999.000000,453.404421,553.000000,115.000000,0.000000,t001_0_1
9A,842471.000000,503.268220,2892.000000,152.000000,753406.000000,450.063321,551.000000,125.000000,0.000000,t001_0_1
10A,925969.000000,553.147551,2203.000000,152.000000,741223.000000,442.785544,552.000000,121.000000,0.000000,t001_0_1
11A,1015991.000000,606.924134,3332.000000,151.000000,739054.000000,441.489845,555.000000,112.000000,0.000000,t001_0_1
12A,943098.000000,563.379928,3017.000000,151.000000,729944.000000,436.047790,553.000000,120.000000,0.000000,t001_0_1
13A,739624.000000,441.830346,2046.000000,150.000000,743179.000000,443.954002,553.000000,126.000000,0.000000,t001_0_1
14A,525091.000000,313.674432,935.000000,151.000000,734495.000000,438.766428,555.000000,156.000000,0.000000,t001_0_1
15A,462154.000000,276.077658,669.000000,151.000000,703534.000000,420.271207,555.000000,133.000000,0.000000,t001_0_1
16A,463076.000000,276.628435,907.000000,149.000000,747964.000000,446.812425,562.000000,143.000000,0.000000,t001_0_1
17A,376726.000000,225.045400,894.000000,150.000000,732137.000000,437.357826,556.000000,180.000000,0.000000,t001_0_1
18A,336724.000000,201.149343,664.000000,149.000000,757614.000000,452.577061,559.000000,180.000000,0.000000,t001_0_1
19A,347496.000000,207.584229,965.000000,149.000000,793585.000000,474.065114,555.000000,218.000000,0.000000,t001_0_1
20A,261835.000000,156.412784,244.000000,148.000000,902217.000000,538.958781,554.000000,524.000000,0.000000,t001_0_1
1A,3378481.000000,2018.208483,4095.000000,151.000000,593280.000000,354.408602,529.000000,143.000000,0.659448,t002_0_1
2A,3498972.000000,2090.186380,4095.000000,150.000000,641975.000000,383.497611,538.000000,154.000000,0.659448,t002_0_1
3A,4040775.000000,2413.844086,4095.000000,152.000000,686717.000000,410.225209,537.000000,150.000000,0.659448,t002_0_1
4A,3773421.000000,2254.134409,4095.000000,152.000000,683615.000000,408.372162,536.000000,120.000000,0.659448,t002_0_1
5A,3361507.000000,2008.068698,4095.000000,220.000000,561127.000000,335.201314,497.000000,115.000000,0.659448,t002_0_1
6A,2487197.000000,1485.780765,4095.000000,156.000000,566851.000000,338.620669,544.000000,116.000000,0.659448,t002_0_1
7A,1466011.000000,875.753286,4095.000000,154.000000,735462.000000,439.344086,547.000000,117.000000,0.659448,t002_0_1
8A,1093992.000000,653.519713,4095.000000,152.000000,757268.000000,452.370370,548.000000,119.000000,0.659448,t002_0_1
9A,842641.000000,503.369773,2247.000000,153.000000,752883.000000,449.750896,551.000000,126.000000,0.659448,t002_0_1
10A,933227.000000,557.483274,2525.000000,152.000000,740165.000000,442.153524,550.000000,123.000000,0.659448,t002_0_1
11A,1027194.000000,613.616487,2972.000000,154.000000,737676.000000,440.666667,548.000000,112.000000,0.659448,t002_0_1
12A,978785.000000,584.698327,3515.000000,151.000000,729470.000000,435.764636,551.000000,120.000000,0.659448,t002_0_1
13A,752483.000000,449.511947,2511.000000,152.000000,740930.000000,442.610514,551.000000,128.000000,0.659448,t002_0_1
14A,522729.000000,312.263441,1049.000000,150.000000,734928.000000,439.025090,552.000000,152.000000,0.659448,t002_0_1
15A,468255.000000,279.722222,835.000000,151.000000,698408.000000,417.209080,556.000000,127.000000,0.659448,t002_0_1
16A,469150.000000,280.256870,931.000000,151.000000,745937.000000,445.601553,556.000000,146.000000,0.659448,t002_0_1
17A,373800.000000,223.297491,835.000000,148.000000,730616.000000,436.449223,554.000000,177.000000,0.659448,t002_0_1
18A,330587.000000,197.483274,513.000000,150.000000,758922.000000,453.358423,554.000000,183.000000,0.659448,t002_0_1
19A,349163.000000,208.580048,883.000000,150.000000,789187.000000,471.437873,553.000000,215.000000,0.659448,t002_0_1
20A,262983.000000,157.098566,266.000000,148.000000,899622.000000,537.408602,553.000000,523.000000,0.659448,t002_0_1
1A,2762958.000000,1650.512545,4095.000000,150.000000,595589.000000,355.787933,534.000000,145.000000,1.318896,t003_0_1
2A,3478164.000000,2077.756272,4095.000000,150.000000,643357.000000,384.323178,547.000000,152.000000,1.318896,t003_0_1
3A,4024435.000000,2404.083035,4095.000000,151.000000,687042.000000,410.419355,535.000000,146.000000,1.318896,t003_0_1
4A,3794823.000000,2266.919355,4095.000000,151.000000,683880.000000,408.530466,540.000000,119.000000,1.318896,t003_0_1
5A,3394789.000000,2027.950418,4095.000000,282.000000,560760.000000,334.982079,491.000000,116.000000,1.318896,t003_0_1
6A,2540061.000000,1517.360215,4095.000000,157.000000,570267.000000,340.661290,545.000000,116.000000,1.318896,t003_0_1
7A,1515909.000000,905.560932,4095.000000,153.000000,736257.000000,439.818996,552.000000,117.000000,1.318896,t003_0_1
8A,1117268.000000,667.424134,4095.000000,152.000000,758273.000000,452.970729,550.000000,120.000000,1.318896,t003_0_1
9A,851396.000000,508.599761,2159.000000,153.000000,753850.000000,450.328554,554.000000,124.000000,1.318896,t003_0_1
10A,947331.000000,565.908602,2369.000000,152.000000,740509.000000,442.359020,554.000000,121.000000,1.318896,t003_0_1
11A,1046691.000000,625.263441,3128.000000,152.000000,737774.000000,440.725209,555.000000,114.000000,1.318896,t003_0_1
12A,992522.000000,592.904421,3190.000000,152.000000,730044.000000,436.107527,554.000000,117.000000,1.318896,t003_0_1
13A,768484.000000,459.070490,2139.000000,152.000000,741900.000000,443.189964,554.000000,128.000000,1.318896,t003_0_1
14A,532433.000000,318.060335,971.000000,151.000000,740990.000000,442.646356,552.000000,154.000000,1.318896,t003_0_1
15A,475500.000000,284.050179,927.000000,152.000000,697275.000000,416.532258,556.000000,130.000000,1.318896,t003_0_1
16A,463466.000000,276.861410,978.000000,149.000000,745018.000000,445.052569,555.000000,148.000000,1.318896,t003_0_1
17A,376541.000000,224.934886,809.000000,149.000000,733523.000000,438.185783,558.000000,188.000000,1.318896,t003_0_1
18A,327118.000000,195.410992,554.000000,148.000000,762930.000000,455.752688,556.000000,191.000000,1.318896,t003_0_1
19A,349763.000000,208.938471,674.000000,150.000000,790962.000000,472.498208,553.000000,210.000000,1.318896,t003_0_1
20A,262562.000000,156.847073,235.000000,149.000000,902198.000000,538.947431,551.000000,525.000000,1.318896,t003_0_1
1A,2297211.000000,1372.288530,4095.000000,149.000000,596965.000000,356.609916,528.000000,145.000000,1.978344,t004_0_1
2A,3436474.000000,2052.851852,4095.000000,149.000000,644062.000000,384.744325,542.000000,157.000000,1.978344,t004_0_1
3A,4018359.000000,2400.453405,4095.000000,151.000000,687264.000000,410.551971,534.000000,147.000000,1.978344,t004_0_1
4A,3774311.000000,2254.666069,4095.000000,150.000000,681764.000000,407.266428,542.000000,117.000000,1.978344,t004_0_1
5A,3428460.000000,2048.064516,4095.000000,261.000000,559274.000000,334.094385,494.000000,114.000000,1.978344,t004_0_1
6A,2569406.000000,1534.890084,4095.000000,157.000000,574477.000000,343.176225,543.000000,117.000000,1.978344,t004_0_1
7A,1558068.000000,930.745520,4095.000000,152.000000,736473.000000,439.948029,553.000000,115.000000,1.978344,t004_0_1
8A,1107490.000000,661.583035,4095.000000,150.000000,755566.000000,451.353644,548.000000,116.000000,1.978344,t004_0_1
9A,850164.000000,507.863799,2438.000000,151.000000,751654.000000,449.016726,551.000000,125.000000,1.978344,t004_0_1
10A,947960.000000,566.284349,2041.000000,152.000000,739131.000000,441.535842,552.000000,122.000000,1.978344,t004_0_1
11A,1044999.000000,624.252688,3397.000000,149.000000,735652.000000,439.457587,553.000000,113.000000,1.978344,t004_0_1
12A,1006435.000000,601.215651,2769.000000,151.000000,729400.000000,435.722820,551.000000,119.000000,1.978344,t004_0_1
13A,772435.000000,461.430705,2406.000000,150.000000,740745.000000,442.500000,554.000000,126.000000,1.978344,t004_0_1
14A,534438.000000,319.258065,1090.000000,152.000000,744642.000000,444.827957,551.000000,163.000000,1.978344,t004_0_1
15A,470231.000000,280.902628,769.000000,151.000000,695175.000000,415.277778,553.000000,124.000000,1.978344,t004_0_1
16A,462350.000000,276.194743,981.000000,150.000000,742231.000000,443.387694,556.000000,143.000000,1.978344,t004_0_1
17A,378320.000000,225.997611,974.000000,151.000000,732885.000000,437.804659,557.000000,179.000000,1.978344,t004_0_1
18A,325282.000000,194.314217,551.000000,149.000000,763034.000000,455.814815,555.000000,189.000000,1.978344,t004_0_1
19A,352798.000000,210.751493,792.000000,149.000000,791133.000000,472.600358,551.000000,213.000000,1.978344,t004_0_1
20A,262004.000000,156.513740,239.000000,148.000000,901208.000000,538.356033,553.000000,522.000000,1.978344,t004_0_1
1A,1889343.000000,1128.639785,4095.000000,150.000000,600035.000000,358.443847,534.000000,145.000000,2.637792,t005_0_1
2A,3227381.000000,1927.945639,4095.000000,149.000000,646177.000000,386.007766,541.000000,166.000000,2.637792,t005_0_1
3A,4034804.000000,2410.277180,4095.000000,151.000000,687928.000000,410.948626,537.000000,155.000000,2.637792,t005_0_1
4A,3808362.000000,2275.007168,4095.000000,152.000000,679136.000000,405.696535,537.000000,120.000000,2.637792,t005_0_1
5A,3430658.000000,2049.377539,4095.000000,247.000000,559712.000000,334.356033,495.000000,112.000000,2.637792,t005_0_1
6A,2615233.000000,1562.265830,4095.000000,162.000000,577548.000000,345.010753,545.000000,118.000000,2.637792,t005_0_1
7A,1578070.000000,942.694146,4095.000000,151.000000,736282.000000,439.833931,548.000000,115.000000,2.637792,t005_0_1
8A,1109067.000000,662.525090,4095.000000,154.000000,756758.000000,452.065711,551.000000,118.000000,2.637792,t005_0_1
9A,852920.000000,509.510155,2450.000000,153.000000,752089.000000,449.276583,552.000000,120.000000,2.637792,t005_0_1
10A,959092.000000,572.934289,2620.000000,152.000000,739656.000000,441.849462,551.000000,120.000000,2.637792,t005_0_1
11A,1067384.000000,637.624851,2750.000000,152.000000,736823.000000,440.157109,553.000000,112.000000,2.637792,t005_0_1
12A,1002455.000000,598.838112,2964.000000,152.000000,729614.000000,435.850657,551.000000,120.000000,2.637792,t005_0_1
13A,772139.000000,461.253883,2187.000000,151.000000,740628.000000,442.430108,554.000000,126.000000,2.637792,t005_0_1
14A,528231.000000,315.550179,1069.000000,153.000000,748041.000000,446.858423,555.000000,176.000000,2.637792,t005_0_1
15A,476622.000000,284.720430,809.000000,152.000000,695954.000000,415.743130,556.000000,126.000000,2.637792,t005_0_1
16A,463625.000000,276.956392,994.000000,150.000000,741457.000000,442.925329,557.000000,139.000000,2.637792,t005_0_1
17A,378637.000000,226.186977,823.000000,150.000000,732948.000000,437.842294,556.000000,182.000000,2.637792,t005_0_1
18A,333315.000000,199.112903,531.000000,150.000000,763084.000000,455.844683,554.000000,184.000000,2.637792,t005_0_1
19A,352751.000000,210.723417,823.000000,149.000000,792622.000000,473.489845,553.000000,216.000000,2.637792,t005_0_1
20A,263055.000000,157.141577,247.000000,148.000000,901364.000000,538.449223,552.000000,525.000000,2.637792,t005_0_1
1A,1547756.000000,924.585424,4095.000000,151.000000,604909.000000,361.355436,528.000000,146.000000,3.297240,t006_0_1
2A,2901083.000000,1733.024492,4095.000000,151.000000,650535.000000,388.611111,539.000000,160.000000,3.297240,t006_0_1
3A,4067654.000000,2429.900836,4095.000000,150.000000,686893.000000,410.330346,533.000000,157.000000,3.297240,t006_0_1
4A,3809935.000000,2275.946834,4095.000000,151.000000,680535.000000,406.532258,540.000000,121.000000,3.297240,t006_0_1
5A,3475186.000000,2075.977300,4095.000000,297.000000,560376.000000,334.752688,492.000000,117.000000,3.297240,t006_0_1
6A,2648500.000000,1582.138590,4095.000000,151.000000,580912.000000,347.020311,547.000000,117.000000,3.297240,t006_0_1
7A,1600381.000000,956.022103,4095.000000,152.000000,737510.000000,440.567503,551.000000,116.000000,3.297240,t006_0_1
8A,1095578.000000,654.467145,4086.000000,151.000000,758298.000000,452.985663,553.000000,116.000000,3.297240,t006_0_1
9A,847821.000000,506.464158,2626.000000,153.000000,752728.000000,449.658303,551.000000,122.000000,3.297240,t006_0_1
10A,959965.000000,573.455795,2571.000000,151.000000,740229.000000,442.191756,551.000000,121.000000,3.297240,t006_0_1
11A,1067813.000000,637.881123,2701.000000,153.000000,735785.000000,439.537037,552.000000,109.000000,3.297240,t006_0_1
12A,986219.000000,589.139188,3011.000000,150.000000,729781.000000,435.950418,551.000000,121.000000,3.297240,t006_0_1
13A,768225.000000,458.915771,2083.000000,151.000000,740935.000000,442.613501,553.000000,127.000000,3.297240,t006_0_1
14A,518963.000000,310.013740,963.000000,151.000000,749623.000000,447.803465,557.000000,178.000000,3.297240,t006_0_1
15A,473248.000000,282.704898,725.000000,150.000000,696098.000000,415.829152,555.000000,125.000000,3.297240,t006_0_1
16A,467896.000000,279.507766,1185.000000,151.000000,741557.000000,442.985066,554.000000,143.000000,3.297240,t006_0_1
17A,378002.000000,225.807646,785.000000,150.000000,732925.000000,437.828554,560.000000,186.000000,3.297240,t006_0_1
18A,335297.000000,200.296894,684.000000,149.000000,761223.000000,454.732975,556.000000,180.000000,3.297240,t006_0_1
19A,351552.000000,210.007168,861.000000,150.000000,794079.000000,474.360215,555.000000,211.000000,3.297240,t006_0_1
20A,262076.000000,156.556750,238.000000,149.000000,901306.000000,538.414576,553.000000,525.000000,3.297240,t006_0_1
1A,1337078.000000,798.732378,4095.000000,150.000000,610026.000000,364.412186,534.000000,144.000000,3.956688,t007_0_1
2A,2657401.000000,1587.455795,4095.000000,150.000000,652837.000000,389.986260,543.000000,166.000000,3.956688,t007_0_1
3A,4084608.000000,2440.028674,4095.000000,151.000000,686098.000000,409.855436,534.000000,155.000000,3.956688,t007_0_1
4A,3825039.000000,2284.969534,4095.000000,150.000000,680483.000000,406.501195,541.000000,117.000000,3.956688,t007_0_1
5A,3492791.000000,2086.494026,4095.000000,269.000000,562575.000000,336.066308,497.000000,115.000000,3.956688,t007_0_1
6A,2697995.000000,1611.705496,4095.000000,153.000000,582339.000000,347.872760,544.000000,113.000000,3.956688,t007_0_1
7A,1594103.000000,952.271804,4095.000000,152.000000,737137.000000,440.344683,552.000000,118.000000,3.956688,t007_0_1
8A,1092678.000000,652.734767,4095.000000,151.000000,757597.000000,452.566906,552.000000,122.000000,3.956688,t007_0_1
9A,854110.000000,510.221027,2586.000000,154.000000,753456.000000,450.093190,553.000000,125.000000,3.956688,t007_0_1
10A,965759.000000,576.916965,2374.000000,150.000000,740332.000000,442.253286,552.000000,122.000000,3.956688,t007_0_1
11A,1048739.000000,626.486858,3082.000000,151.000000,737289.000000,440.435484,551.000000,113.000000,3.956688,t007_0_1
12A,969961.000000,579.427121,3109.000000,152.000000,731015.000000,436.687575,557.000000,124.000000,3.956688,t007_0_1
13A,741383.000000,442.881123,2066.000000,151.000000,742397.000000,443.486858,558.000000,127.000000,3.956688,t007_0_1
14A,516416.000000,308.492234,1121.000000,151.000000,751701.000000,449.044803,556.000000,180.000000,3.956688,t007_0_1
15A,476117.000000,284.418757,789.000000,151.000000,697134.000000,416.448029,554.000000,130.000000,3.956688,t007_0_1
16A,470653.000000,281.154719,1049.000000,150.000000,743712.000000,444.272401,558.000000,144.000000,3.956688,t007_0_1
17A,379604.000000,226.764636,763.000000,150.000000,734216.000000,438.599761,554.000000,188.000000,3.956688,t007_0_1
18A,342270.000000,204.462366,538.000000,149.000000,760672.000000,454.403823,556.000000,171.000000,3.956688,t007_0_1
19A,345296.000000,206.270012,887.000000,149.000000,795857.000000,475.422342,556.000000,213.000000,3.956688,t007_0_1
20A,262508.000000,156.814815,257.000000,148.000000,902721.000000,539.259857,555.000000,526.000000,3.956688,t007_0_1
1A,1223314.000000,730.772999,4095.000000,149.000000,612506.000000,365.893668,533.000000,147.000000,4.616136,t008_0_1
2A,2461221.000000,1470.263441,4095.000000,150.000000,654892.000000,391.213859,542.000000,166.000000,4.616136,t008_0_1
3A,4103494.000000,2451.310633,4095.000000,151.000000,686034.000000,409.817204,539.000000,158.000000,4.616136,t008_0_1
4A,3848966.000000,2299.262843,4095.000000,151.000000,679708.000000,406.038232,544.000000,115.000000,4.616136,t008_0_1
5A,3491209.000000,2085.548984,4095.000000,311.000000,561221.000000,335.257467,488.000000,116.000000,4.616136,t008_0_1
6A,2697032.000000,1611.130227,4095.000000,159.000000,581958.000000,347.645161,548.000000,115.000000,4.616136,t008_0_1
7A,1585330.000000,947.031063,4095.000000,152.000000,734729.000000,438.906213,549.000000,117.000000,4.616136,t008_0_1
8A,1078473.000000,644.249104,4095.000000,150.000000,756932.000000,452.169654,553.000000,114.000000,4.616136,t008_0_1
9A,855237.000000,510.894265,2599.000000,152.000000,752075.000000,449.268220,551.000000,121.000000,4.616136,t008_0_1
10A,953890.000000,569.826762,2233.000000,150.000000,739115.000000,441.526284,555.000000,121.000000,4.616136,t008_0_1
11A,1039432.000000,620.927121,3109.000000,152.000000,735769.000000,439.527479,550.000000,112.000000,4.616136,t008_0_1
12A,948570.000000,566.648746,3136.000000,150.000000,730378.000000,436.307049,554.000000,122.000000,4.616136,t008_0_1
13A,727134.000000,434.369176,2181.000000,150.000000,742539.000000,443.571685,554.000000,126.000000,4.616136,t008_0_1
14A,517193.000000,308.956392,966.000000,151.000000,752770.000000,449.683393,554.000000,178.000000,4.616136,t008_0_1
15A,481600.000000,287.694146,837.000000,150.000000,698003.000000,416.967145,555.000000,129.000000,4.616136,t008_0_1
16A,470647.000000,281.151135,917.000000,150.000000,744017.000000,444.454600,557.000000,139.000000,4.616136,t008_0_1
17A,376462.000000,224.887694,732.000000,148.000000,733829.000000,438.368578,559.000000,185.000000,4.616136,t008_0_1
18A,343022.000000,204.911589,617.000000,149.000000,760120.000000,454.074074,554.000000,168.000000,4.616136,t008_0_1
19A,346351.000000,206.900239,786.000000,149.000000,796136.000000,475.589008,557.000000,213.000000,4.616136,t008_0_1
20A,262117.000000,156.581243,259.000000,145.000000,903231.000000,539.564516,559.000000,524.000000,4.616136,t008_0_1
1A,1167521.000000,697.443847,4089.000000,150.000000,612217.000000,365.721027,531.000000,142.000000,5.275584,t009_0_1
2A,2198287.000000,1313.194146,4095.000000,151.000000,655508.000000,391.581840,542.000000,170.000000,5.275584,t009_0_1
3A,4115051.000000,2458.214456,4095.000000,150.000000,685434.000000,409.458781,536.000000,170.000000,5.275584,t009_0_1
4A,3848035.000000,2298.706691,4095.000000,151.000000,679022.000000,405.628435,538.000000,116.000000,5.275584,t009_0_1
5A,3510679.000000,2097.179809,4095.000000,247.000000,561884.000000,335.653524,489.000000,116.000000,5.275584,t009_0_1
6A,2738121.000000,1635.675627,4095.000000,155.000000,583532.000000,348.585424,543.000000,115.000000,5.275584,t009_0_1
7A,1590268.000000,949.980884,4095.000000,152.000000,734678.000000,438.875747,553.000000,117.000000,5.275584,t009_0_1
8A,1090734.000000,651.573477,4080.000000,151.000000,755115.000000,451.084229,550.000000,116.000000,5.275584,t009_0_1
9A,854814.000000,510.641577,2537.000000,151.000000,750646.000000,448.414576,551.000000,122.000000,5.275584,t009_0_1
10A,955514.000000,570.796894,2308.000000,152.000000,737892.000000,440.795699,550.000000,121.000000,5.275584,t009_0_1
11A,1006395.000000,601.191756,3042.000000,151.000000,734981.000000,439.056750,553.000000,112.000000,5.275584,t009_0_1
12A,929906.000000,555.499403,2635.000000,151.000000,729693.000000,435.897849,553.000000,123.000000,5.275584,t009_0_1
13A,710182.000000,424.242533,1796.000000,152.000000,743113.000000,443.914576,552.000000,124.000000,5.275584,t009_0_1
14A,518952.000000,310.007168,947.000000,152.000000,750820.000000,448.518519,556.000000,176.000000,5.275584,t009_0_1
15A,484007.000000,289.132019,819.000000,151.000000,697925.000000,416.920550,556.000000,130.000000,5.275584,t009_0_1
16A,466128.000000,278.451613,893.000000,151.000000,744926.000000,444.997611,560.000000,140.000000,5.275584,t009_0_1
17A,376813.000000,225.097372,799.000000,150.000000,734326.000000,438.665472,557.000000,189.000000,5.275584,t009_0_1
18A,347021.000000,207.300478,678.000000,150.000000,759286.000000,453.575866,560.000000,172.000000,5.275584,t009_0_1
19A,346832.000000,207.187575,876.000000,150.000000,794695.000000,474.728196,556.000000,213.000000,5.275584,t009_0_1
20A,262975.000000,157.093787,284.000000,148.000000,900877.000000,538.158303,553.000000,525.000000,5.275584,t009_0_1
1A,1149256.000000,686.532855,4095.000000,151.000000,609664.000000,364.195938,532.000000,148.000000,5.935032,t010_0_1
2A,1837630.000000,1097.747909,4095.000000,151.000000,656616.000000,392.243728,539.000000,169.000000,5.935032,t010_0_1
3A,4076869.000000,2435.405615,4095.000000,150.000000,684992.000000,409.194743,538.000000,159.000000,5.935032,t010_0_1
4A,3858404.000000,2304.900836,4095.000000,152.000000,679871.000000,406.135603,541.000000,119.000000,5.935032,t010_0_1
5A,3543566.000000,2116.825568,4095.000000,273.000000,564206.000000,337.040621,491.000000,116.000000,5.935032,t010_0_1
6A,2741638.000000,1637.776583,4095.000000,152.000000,586644.000000,350.444444,542.000000,115.000000,5.935032,t010_0_1
7A,1584867.000000,946.754480,4095.000000,152.000000,738235.000000,441.000597,550.000000,117.000000,5.935032,t010_0_1
8A,1111241.000000,663.823775,4095.000000,152.000000,757235.000000,452.350657,548.000000,121.000000,5.935032,t010_0_1
9A,862562.000000,515.270012,2638.000000,152.000000,751192.000000,448.740741,551.000000,123.000000,5.935032,t010_0_1
10A,954227.000000,570.028076,2393.000000,152.000000,740761.000000,442.509558,554.000000,120.000000,5.935032,t010_0_1
11A,1002504.000000,598.867384,2785.000000,152.000000,736194.000000,439.781362,551.000000,113.000000,5.935032,t010_0_1
12A,917947.000000,548.355436,2970.000000,151.000000,730426.000000,436.335723,553.000000,124.000000,5.935032,t010_0_1
13A,709891.000000,424.068698,1923.000000,151.000000,744049.000000,444.473716,554.000000,129.000000,5.935032,t010_0_1
14A,516597.000000,308.600358,974.000000,150.000000,749787.000000,447.901434,552.000000,178.000000,5.935032,t010_0_1
15A,483322.000000,288.722820,882.000000,151.000000,698249.000000,417.114098,553.000000,131.000000,5.935032,t010_0_1
16A,469204.000000,280.289128,1101.000000,151.000000,746949.000000,446.206093,556.000000,135.000000,5.935032,t010_0_1
17A,375526.000000,224.328554,795.000000,150.000000,735152.000000,439.158901,555.000000,187.000000,5.935032,t010_0_1
18A,345284.000000,206.262843,574.000000,149.000000,758162.000000,452.904421,555.000000,170.000000,5.935032,t010_0_1
19A,344908.000000,206.038232,709.000000,149.000000,794064.000000,474.351254,554.000000,212.000000,5.935032,t010_0_1
20A,262692.000000,156.924731,249.000000,149.000000,901585.000000,538.581243,552.000000,523.000000,5.935032,t010_0_1
1A,1192765.000000,712.523895,4095.000000,151.000000,605983.000000,361.997013,528.000000,145.000000,6.594480,t011_0_1
2A,1546544.000000,923.861410,4095.000000,151.000000,655679.000000,391.683990,542.000000,171.000000,6.594480,t011_0_1
3A,3921533.000000,2342.612306,4095.000000,152.000000,685118.000000,409.270012,532.000000,167.000000,6.594480,t011_0_1
4A,3871111.000000,2312.491637,4095.000000,150.000000,678223.000000,405.151135,539.000000,117.000000,6.594480,t011_0_1
5A,3557124.000000,2124.924731,4095.000000,299.000000,564722.000000,337.348865,491.000000,114.000000,6.594480,t011_0_1
6A,2752295.000000,1644.142772,4095.000000,154.000000,586205.000000,350.182198,548.000000,115.000000,6.594480,t011_0_1
7A,1607652.000000,960.365591,4095.000000,150.000000,735386.000000,439.298686,548.000000,115.000000,6.594480,t011_0_1
8A,1119205.000000,668.581243,4095.000000,152.000000,754302.000000,450.598566,549.000000,115.000000,6.594480,t011_0_1
9A,871287.000000,520.482079,2928.000000,151.000000,748796.000000,447.309438,548.000000,125.000000,6.594480,t011_0_1
10A,951648.000000,568.487455,2154.000000,152.000000,738799.000000,441.337515,549.000000,118.000000,6.594480,t011_0_1
11A,995102.000000,594.445639,2945.000000,152.000000,735114.000000,439.136201,549.000000,116.000000,6.594480,t011_0_1
12A,893699.000000,533.870370,3209.000000,152.000000,727925.000000,434.841697,556.000000,124.000000,6.594480,t011_0_1
13A,699525.000000,417.876344,1853.000000,151.000000,741661.000000,443.047192,553.000000,129.000000,6.594480,t011_0_1
14A,521194.000000,311.346476,986.000000,151.000000,746955.000000,446.209677,550.000000,170.000000,6.594480,t011_0_1
15A,485512.000000,290.031063,948.000000,152.000000,697102.000000,416.428913,552.000000,131.000000,6.594480,t011_0_1
16A,466099.000000,278.434289,943.000000,152.000000,745519.000000,445.351852,553.000000,139.000000,6.594480,t011_0_1
17A,373982.000000,223.406213,723.000000,149.000000,733685.000000,438.282557,553.000000,185.000000,6.594480,t011_0_1
18A,340547.000000,203.433094,634.000000,148.000000,755681.000000,451.422342,553.000000,172.000000,6.594480,t011_0_1
19A,341695.000000,204.118877,756.000000,148.000000,790329.000000,472.120072,551.000000,213.000000,6.594480,t011_0_1
20A,262217.000000,156.640980,253.000000,149.000000,897317.000000,536.031661,552.000000,523.000000,6.594480,t011_0_1
1A,1227574.000000,733.317802,4095.000000,150.000000,604731.000000,361.249104,525.000000,146.000000,7.253928,t012_0_1
2A,1400473.000000,836.602748,4095.000000,150.000000,656931.000000,392.431900,536.000000,169.000000,7.253928,t012_0_1
3A,3279792.000000,1959.254480,4095.000000,150.000000,688372.000000,411.213859,539.000000,156.000000,7.253928,t012_0_1
4A,3914510.000000,2338.416965,4095.000000,150.000000,678931.000000,405.574074,539.000000,117.000000,7.253928,t012_0_1
5A,3581862.000000,2139.702509,4095.000000,313.000000,565373.000000,337.737754,492.000000,115.000000,7.253928,t012_0_1
6A,2767288.000000,1653.099164,4095.000000,154.000000,587811.000000,351.141577,545.000000,114.000000,7.253928,t012_0_1
7A,1619531.000000,967.461768,4095.000000,153.000000,736868.000000,440.183990,549.000000,116.000000,7.253928,t012_0_1
8A,1139010.000000,680.412186,4095.000000,150.000000,755635.000000,451.394863,550.000000,115.000000,7.253928,t012_0_1
9A,875676.000000,523.103943,3370.000000,151.000000,748968.000000,447.412186,551.000000,122.000000,7.253928,t012_0_1
10A,959504.000000,573.180406,2523.000000,152.000000,740148.000000,442.143369,550.000000,120.000000,7.253928,t012_0_1
11A,986572.000000,589.350060,2766.000000,150.000000,735348.000000,439.275986,549.000000,113.000000,7.253928,t012_0_1
12A,883688.000000,527.890084,2824.000000,151.000000,728235.000000,435.026882,552.000000,122.000000,7.253928,t012_0_1
13A,699678.000000,417.967742,2159.000000,152.000000,742063.000000,443.287336,552.000000,127.000000,7.253928,t012_0_1
14A,516220.000000,308.375149,936.000000,152.000000,745795.000000,445.516726,553.000000,171.000000,7.253928,t012_0_1
15A,484563.000000,289.464158,1046.000000,151.000000,699451.000000,417.832139,554.000000,132.000000,7.253928,t012_0_1
16A,467014.000000,278.980884,831.000000,150.000000,746704.000000,446.059737,555.000000,144.000000,7.253928,t012_0_1
17A,373363.000000,223.036440,908.000000,149.000000,736415.000000,439.913381,556.000000,183.000000,7.253928,t012_0_1
18A,330377.000000,197.357826,593.000000,149.000000,757885.000000,452.738949,551.000000,173.000000,7.253928,t012_0_1
