ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Time,Frame Id
16A,1929866.000000,876.813267,2405.000000,81.000000,2560395.000000,1163.287142,1764.000000,340.000000,138.832200,t222_0_1
17A,1791074.000000,813.754657,2334.000000,57.000000,2683477.000000,1219.208087,1812.000000,326.000000,138.832200,t222_0_1
18A,1750798.000000,795.455702,2237.000000,57.000000,3000531.000000,1363.258065,1813.000000,362.000000,138.832200,t222_0_1
19A,981578.000000,445.969105,2059.000000,46.000000,3225088.000000,1465.283053,1915.000000,374.000000,138.832200,t222_0_1
20A,136743.000000,62.127669,169.000000,26.000000,4282101.000000,1945.525216,2027.000000,1862.000000,138.832200,t222_0_1
1A,303327.000000,137.813267,552.000000,24.000000,2833499.000000,1287.368923,2099.000000,832.000000,139.460400,t223_0_1
2A,443135.000000,201.333485,894.000000,25.000000,3163135.000000,1437.135393,2115.000000,933.000000,139.460400,t223_0_1
3A,814101.000000,369.877783,1298.000000,25.000000,3109982.000000,1412.985915,2092.000000,898.000000,139.460400,t223_0_1
4A,1566807.000000,711.861427,2568.000000,26.000000,3080862.000000,1399.755566,2059.000000,928.000000,139.460400,t223_0_1
5A,2103616.000000,955.754657,3687.000000,28.000000,2911932.000000,1323.004089,2010.000000,646.000000,139.460400,t223_0_1
6A,2506484.000000,1138.793276,4095.000000,33.000000,2739256.000000,1244.550659,1978.000000,439.000000,139.460400,t223_0_1
7A,1132859.000000,514.701954,3521.000000,46.000000,2720570.000000,1236.060881,1952.000000,360.000000,139.460400,t223_0_1
8A,1465925.000000,666.026806,3527.000000,54.000000,2873318.000000,1305.460245,1921.000000,274.000000,139.460400,t223_0_1
9A,1721310.000000,782.058155,3762.000000,50.000000,2553506.000000,1160.157201,1865.000000,281.000000,139.460400,t223_0_1
10A,1515163.000000,688.397547,2890.000000,65.000000,2284106.000000,1037.758292,1818.000000,254.000000,139.460400,t223_0_1
11A,1833398.000000,832.984098,2767.000000,81.000000,2425778.000000,1102.125398,1737.000000,258.000000,139.460400,t223_0_1
12A,2141568.000000,972.997728,2894.000000,62.000000,2304172.000000,1046.875057,1608.000000,254.000000,139.460400,t223_0_1
13A,2097507.000000,952.979100,2620.000000,61.000000,2349165.000000,1067.317129,1594.000000,254.000000,139.460400,t223_0_1
14A,1967150.000000,893.752840,2563.000000,76.000000,2561457.000000,1163.769650,1614.000000,253.000000,139.460400,t223_0_1
15A,1732085.000000,786.953657,2424.000000,80.000000,2530829.000000,1149.854157,1718.000000,276.000000,139.460400,t223_0_1
16A,1922490.000000,873.462063,2324.000000,82.000000,2559605.000000,1162.928214,1783.000000,341.000000,139.460400,t223_0_1
17A,1780387.000000,808.899137,2328.000000,72.000000,2681801.000000,1218.446615,1821.000000,328.000000,139.460400,t223_0_1
18A,1745721.000000,793.149023,2236.000000,51.000000,2997914.000000,1362.069060,1824.000000,367.000000,139.460400,t223_0_1
19A,990384.000000,449.970014,2027.000000,46.000000,3224096.000000,1464.832349,1910.000000,371.000000,139.460400,t223_0_1
20A,135271.000000,61.458882,170.000000,26.000000,4280010.000000,1944.575193,2036.000000,1865.000000,139.460400,t223_0_1
1A,304409.000000,138.304861,610.000000,24.000000,2840763.000000,1290.669241,2099.000000,835.000000,140.088600,t224_0_1
2A,443767.000000,201.620627,904.000000,23.000000,3172873.000000,1441.559746,2107.000000,933.000000,140.088600,t224_0_1
3A,811063.000000,368.497501,1414.000000,24.000000,3120668.000000,1417.840981,2111.000000,894.000000,140.088600,t224_0_1
4A,1576589.000000,716.305770,2580.000000,25.000000,3091853.000000,1404.749205,2059.000000,923.000000,140.088600,t224_0_1
5A,2119327.000000,962.892776,3808.000000,26.000000,2922065.000000,1327.607905,2026.000000,648.000000,140.088600,t224_0_1
6A,2508810.000000,1139.850068,4095.000000,32.000000,2749521.000000,1249.214448,1990.000000,443.000000,140.088600,t224_0_1
7A,1152215.000000,523.496138,3567.000000,49.000000,2730164.000000,1240.419809,1957.000000,357.000000,140.088600,t224_0_1
8A,1443420.000000,655.801908,3465.000000,48.000000,2886873.000000,1311.618810,1929.000000,273.000000,140.088600,t224_0_1
9A,1721778.000000,782.270786,3668.000000,54.000000,2560163.000000,1163.181736,1874.000000,283.000000,140.088600,t224_0_1
10A,1518105.000000,689.734212,2896.000000,69.000000,2292454.000000,1041.551113,1823.000000,252.000000,140.088600,t224_0_1
11A,1845554.000000,838.507042,2814.000000,80.000000,2432299.000000,1105.088142,1740.000000,256.000000,140.088600,t224_0_1
12A,2161635.000000,982.114948,2918.000000,84.000000,2308782.000000,1048.969559,1618.000000,251.000000,140.088600,t224_0_1
13A,2103056.000000,955.500227,2788.000000,60.000000,2357744.000000,1071.214902,1600.000000,255.000000,140.088600,t224_0_1
14A,1983400.000000,901.135847,2470.000000,75.000000,2571510.000000,1168.337119,1619.000000,251.000000,140.088600,t224_0_1
15A,1734643.000000,788.115856,2443.000000,88.000000,2540387.000000,1154.196729,1718.000000,278.000000,140.088600,t224_0_1
16A,1927959.000000,875.946842,2330.000000,83.000000,2568425.000000,1166.935484,1780.000000,338.000000,140.088600,t224_0_1
17A,1792650.000000,814.470695,2393.000000,50.000000,2690688.000000,1222.484325,1825.000000,329.000000,140.088600,t224_0_1
18A,1757929.000000,798.695593,2235.000000,56.000000,3007293.000000,1366.330304,1826.000000,365.000000,140.088600,t224_0_1
19A,1019836.000000,463.351204,2065.000000,38.000000,3232705.000000,1468.743753,1910.000000,379.000000,140.088600,t224_0_1
20A,138041.000000,62.717401,143.000000,26.000000,4289716.000000,1948.985007,2033.000000,1875.000000,140.088600,t224_0_1
1A,304861.000000,138.510223,515.000000,24.000000,2851593.000000,1295.589732,2116.000000,840.000000,140.716800,t225_0_1
2A,442925.000000,201.238074,826.000000,25.000000,3184610.000000,1446.892322,2117.000000,934.000000,140.716800,t225_0_1
3A,816378.000000,370.912313,1336.000000,25.000000,3127964.000000,1421.155838,2104.000000,898.000000,140.716800,t225_0_1
4A,1566964.000000,711.932758,2698.000000,27.000000,3094399.000000,1405.905952,2064.000000,933.000000,140.716800,t225_0_1
5A,2097215.000000,952.846433,3738.000000,27.000000,2925614.000000,1329.220354,2027.000000,640.000000,140.716800,t225_0_1
6A,2500140.000000,1135.910950,4095.000000,30.000000,2750523.000000,1249.669696,1991.000000,440.000000,140.716800,t225_0_1
7A,1161941.000000,527.915039,3726.000000,39.000000,2728439.000000,1239.636075,1961.000000,356.000000,140.716800,t225_0_1
8A,1423882.000000,646.925034,3704.000000,58.000000,2886521.000000,1311.458882,1928.000000,274.000000,140.716800,t225_0_1
9A,1710281.000000,777.047251,3701.000000,37.000000,2559388.000000,1162.829623,1867.000000,282.000000,140.716800,t225_0_1
10A,1508083.000000,685.180827,2809.000000,73.000000,2290171.000000,1040.513857,1820.000000,251.000000,140.716800,t225_0_1
11A,1839451.000000,835.734212,2953.000000,80.000000,2433338.000000,1105.560200,1743.000000,256.000000,140.716800,t225_0_1
12A,2148029.000000,975.933212,2895.000000,70.000000,2308730.000000,1048.945934,1617.000000,251.000000,140.716800,t225_0_1
13A,2102897.000000,955.427987,2631.000000,73.000000,2355255.000000,1070.084053,1598.000000,258.000000,140.716800,t225_0_1
14A,1968292.000000,894.271695,2476.000000,58.000000,2569193.000000,1167.284416,1610.000000,250.000000,140.716800,t225_0_1
15A,1733836.000000,787.749205,2438.000000,90.000000,2539575.000000,1153.827806,1723.000000,275.000000,140.716800,t225_0_1
16A,1934636.000000,878.980463,2415.000000,83.000000,2566545.000000,1166.081327,1773.000000,349.000000,140.716800,t225_0_1
17A,1782407.000000,809.816901,2332.000000,69.000000,2689097.000000,1221.761472,1813.000000,331.000000,140.716800,t225_0_1
18A,1748306.000000,794.323489,2195.000000,53.000000,3007706.000000,1366.517946,1827.000000,364.000000,140.716800,t225_0_1
19A,1024590.000000,465.511131,2014.000000,44.000000,3230065.000000,1467.544298,1904.000000,375.000000,140.716800,t225_0_1
20A,137361.000000,62.408451,184.000000,26.000000,4306483.000000,1956.602908,2037.000000,1886.000000,140.716800,t225_0_1
1A,304465.000000,138.330304,519.000000,25.000000,2844347.000000,1292.297592,2101.000000,835.000000,141.345000,t226_0_1
2A,443223.000000,201.373467,843.000000,25.000000,3176571.000000,1443.239891,2113.000000,937.000000,141.345000,t226_0_1
3A,814795.000000,370.193094,1203.000000,25.000000,3123416.000000,1419.089505,2103.000000,901.000000,141.345000,t226_0_1
4A,1572708.000000,714.542481,2611.000000,27.000000,3094168.000000,1405.801000,2066.000000,931.000000,141.345000,t226_0_1
5A,1972556.000000,896.208996,3717.000000,28.000000,2936043.000000,1333.958655,2018.000000,645.000000,141.345000,t226_0_1
6A,2406953.000000,1093.572467,4095.000000,28.000000,2756027.000000,1252.170377,2001.000000,438.000000,141.345000,t226_0_1
7A,1120083.000000,508.897319,3496.000000,39.000000,2732249.000000,1241.367106,1964.000000,356.000000,141.345000,t226_0_1
8A,1407812.000000,639.623807,3540.000000,40.000000,2888647.000000,1312.424807,1930.000000,273.000000,141.345000,t226_0_1
9A,1709092.000000,776.507042,3767.000000,44.000000,2556921.000000,1161.708769,1876.000000,284.000000,141.345000,t226_0_1
10A,1493334.000000,678.479782,2820.000000,76.000000,2290313.000000,1040.578373,1828.000000,255.000000,141.345000,t226_0_1
11A,1842579.000000,837.155384,3081.000000,76.000000,2431413.000000,1104.685597,1741.000000,255.000000,141.345000,t226_0_1
12A,2140091.000000,972.326670,2973.000000,82.000000,2306614.000000,1047.984552,1623.000000,252.000000,141.345000,t226_0_1
13A,2094570.000000,951.644707,2753.000000,60.000000,2354290.000000,1069.645616,1614.000000,246.000000,141.345000,t226_0_1
14A,1960652.000000,890.800545,2502.000000,67.000000,2566535.000000,1166.076783,1618.000000,243.000000,141.345000,t226_0_1
15A,1722167.000000,782.447524,2470.000000,78.000000,2535667.000000,1152.052249,1714.000000,279.000000,141.345000,t226_0_1
16A,1913742.000000,869.487506,2225.000000,77.000000,2563108.000000,1164.519764,1801.000000,346.000000,141.345000,t226_0_1
17A,1781079.000000,809.213539,2277.000000,55.000000,2686541.000000,1220.600182,1823.000000,330.000000,141.345000,t226_0_1
18A,1733597.000000,787.640618,2210.000000,44.000000,3005369.000000,1365.456156,1828.000000,359.000000,141.345000,t226_0_1
19A,1023253.000000,464.903680,2023.000000,37.000000,3227224.000000,1466.253521,1914.000000,377.000000,141.345000,t226_0_1
20A,136474.000000,62.005452,166.000000,24.000000,4296210.000000,1951.935484,2036.000000,1877.000000,141.345000,t226_0_1
1A,302638.000000,137.500227,543.000000,25.000000,2840978.000000,1290.766924,2106.000000,839.000000,141.973200,t227_0_1
2A,442075.000000,200.851886,843.000000,25.000000,3174501.000000,1442.299409,2113.000000,938.000000,141.973200,t227_0_1
3A,812011.000000,368.928214,1312.000000,24.000000,3115503.000000,1415.494321,2102.000000,892.000000,141.973200,t227_0_1
4A,1558904.000000,708.270786,2464.000000,25.000000,3083154.000000,1400.796910,2057.000000,922.000000,141.973200,t227_0_1
5A,1854933.000000,842.768287,3541.000000,28.000000,2939061.000000,1335.329850,2024.000000,641.000000,141.973200,t227_0_1
6A,2208646.000000,1003.473876,3992.000000,34.000000,2765323.000000,1256.393912,1982.000000,431.000000,141.973200,t227_0_1
7A,918408.000000,417.268514,3222.000000,39.000000,2747089.000000,1248.109496,1945.000000,362.000000,141.973200,t227_0_1
8A,1400521.000000,636.311222,3458.000000,58.000000,2886587.000000,1311.488869,1916.000000,270.000000,141.973200,t227_0_1
9A,1693445.000000,769.398001,3754.000000,46.000000,2551801.000000,1159.382553,1865.000000,280.000000,141.973200,t227_0_1
10A,1493629.000000,678.613812,2909.000000,72.000000,2285693.000000,1038.479328,1814.000000,253.000000,141.973200,t227_0_1
11A,1839585.000000,835.795093,2919.000000,86.000000,2426495.000000,1102.451159,1734.000000,261.000000,141.973200,t227_0_1
12A,2150319.000000,976.973648,2860.000000,82.000000,2304179.000000,1046.878237,1603.000000,249.000000,141.973200,t227_0_1
13A,2101136.000000,954.627896,2682.000000,49.000000,2353360.000000,1069.223080,1607.000000,254.000000,141.973200,t227_0_1
14A,1957207.000000,889.235348,2493.000000,72.000000,2565377.000000,1165.550659,1619.000000,256.000000,141.973200,t227_0_1
15A,1725536.000000,783.978192,2395.000000,86.000000,2533889.000000,1151.244434,1716.000000,278.000000,141.973200,t227_0_1
16A,1932290.000000,877.914584,2312.000000,89.000000,2560149.000000,1163.175375,1773.000000,335.000000,141.973200,t227_0_1
17A,1783308.000000,810.226261,2360.000000,60.000000,2685183.000000,1219.983189,1814.000000,328.000000,141.973200,t227_0_1
18A,1739491.000000,790.318492,2272.000000,57.000000,3004214.000000,1364.931395,1817.000000,366.000000,141.973200,t227_0_1
19A,1030601.000000,468.242163,2106.000000,50.000000,3222245.000000,1463.991368,1895.000000,372.000000,141.973200,t227_0_1
20A,137106.000000,62.292594,162.000000,26.000000,4294470.000000,1951.144934,2032.000000,1870.000000,141.973200,t227_0_1
1A,309990.000000,140.840527,542.000000,23.000000,2840987.000000,1290.771013,2096.000000,839.000000,142.601400,t228_0_1
2A,449473.000000,204.213085,830.000000,24.000000,3177339.000000,1443.588823,2106.000000,935.000000,142.601400,t228_0_1
3A,822586.000000,373.732849,1421.000000,24.000000,3125972.000000,1420.250795,2095.000000,891.000000,142.601400,t228_0_1
4A,1538913.000000,699.188096,2360.000000,26.000000,3102804.000000,1409.724671,2072.000000,923.000000,142.601400,t228_0_1
5A,1787637.000000,812.193094,3660.000000,28.000000,2954367.000000,1342.283962,2026.000000,642.000000,142.601400,t228_0_1
6A,2051056.000000,931.874602,3994.000000,29.000000,2780930.000000,1263.484780,1992.000000,444.000000,142.601400,t228_0_1
7A,797740.000000,362.444343,2455.000000,35.000000,2767731.000000,1257.487960,1965.000000,362.000000,142.601400,t228_0_1
8A,1405253.000000,638.461154,3444.000000,63.000000,2891842.000000,1313.876420,1931.000000,270.000000,142.601400,t228_0_1
9A,1684090.000000,765.147660,3985.000000,50.000000,2551457.000000,1159.226261,1882.000000,274.000000,142.601400,t228_0_1
10A,1489756.000000,676.854157,2911.000000,69.000000,2286433.000000,1038.815538,1826.000000,253.000000,142.601400,t228_0_1
11A,1845530.000000,838.496138,2785.000000,81.000000,2428260.000000,1103.253067,1729.000000,260.000000,142.601400,t228_0_1
12A,2159392.000000,981.095866,2870.000000,70.000000,2304731.000000,1047.129032,1619.000000,252.000000,142.601400,t228_0_1
13A,2098443.000000,953.404362,2828.000000,63.000000,2353821.000000,1069.432531,1602.000000,251.000000,142.601400,t228_0_1
14A,1959906.000000,890.461608,2441.000000,69.000000,2566702.000000,1166.152658,1621.000000,247.000000,142.601400,t228_0_1
15A,1721993.000000,782.368469,2350.000000,70.000000,2535659.000000,1152.048614,1719.000000,281.000000,142.601400,t228_0_1
16A,1925434.000000,874.799637,2349.000000,62.000000,2562323.000000,1164.163108,1781.000000,339.000000,142.601400,t228_0_1
17A,1789505.000000,813.041799,2271.000000,63.000000,2686573.000000,1220.614721,1832.000000,333.000000,142.601400,t228_0_1
18A,1741580.000000,791.267606,2240.000000,54.000000,3002910.000000,1364.338937,1828.000000,365.000000,142.601400,t228_0_1
19A,1024950.000000,465.674693,1997.000000,45.000000,3223885.000000,1464.736483,1901.000000,369.000000,142.601400,t228_0_1
20A,136739.000000,62.125852,161.000000,26.000000,4297823.000000,1952.668333,2037.000000,1883.000000,142.601400,t228_0_1
1A,309259.000000,140.508405,515.000000,24.000000,2842644.000000,1291.523853,2108.000000,838.000000,143.229600,t229_0_1
2A,452500.000000,205.588369,862.000000,24.000000,3179743.000000,1444.681054,2110.000000,934.000000,143.229600,t229_0_1
3A,816952.000000,371.173103,1260.000000,26.000000,3131035.000000,1422.551113,2110.000000,899.000000,143.229600,t229_0_1
4A,1494281.000000,678.910041,2285.000000,23.000000,3133416.000000,1423.632894,2071.000000,914.000000,143.229600,t229_0_1
5A,1756761.000000,798.164925,3643.000000,28.000000,2969108.000000,1348.981372,2034.000000,643.000000,143.229600,t229_0_1
6A,1988303.000000,903.363471,3962.000000,29.000000,2797272.000000,1270.909587,1991.000000,437.000000,143.229600,t229_0_1
7A,755494.000000,343.250341,2259.000000,45.000000,2782207.000000,1264.064970,1968.000000,370.000000,143.229600,t229_0_1
8A,1437845.000000,653.268969,3508.000000,54.000000,2901499.000000,1318.263971,1934.000000,276.000000,143.229600,t229_0_1
9A,1677131.000000,761.985915,3734.000000,56.000000,2562440.000000,1164.216265,1879.000000,276.000000,143.229600,t229_0_1
10A,1497145.000000,680.211268,2850.000000,67.000000,2295105.000000,1042.755566,1826.000000,253.000000,143.229600,t229_0_1
11A,1856902.000000,843.662881,2926.000000,80.000000,2436063.000000,1106.798274,1742.000000,263.000000,143.229600,t229_0_1
12A,2175811.000000,988.555657,2927.000000,72.000000,2311961.000000,1050.413903,1614.000000,249.000000,143.229600,t229_0_1
13A,2114961.000000,960.909132,2766.000000,71.000000,2359657.000000,1072.084053,1615.000000,261.000000,143.229600,t229_0_1
14A,1979379.000000,899.308950,2496.000000,76.000000,2574688.000000,1169.781009,1615.000000,252.000000,143.229600,t229_0_1
15A,1738224.000000,789.742844,2365.000000,89.000000,2543343.000000,1155.539755,1721.000000,281.000000,143.229600,t229_0_1
16A,1936266.000000,879.721036,2339.000000,72.000000,2571071.000000,1168.137665,1784.000000,340.000000,143.229600,t229_0_1
17A,1786865.000000,811.842344,2381.000000,72.000000,2697102.000000,1225.398455,1828.000000,328.000000,143.229600,t229_0_1
18A,1750077.000000,795.128124,2315.000000,61.000000,3015275.000000,1369.956838,1849.000000,365.000000,143.229600,t229_0_1
19A,1009941.000000,458.855520,2004.000000,38.000000,3236642.000000,1470.532485,1913.000000,372.000000,143.229600,t229_0_1
20A,136398.000000,61.970922,160.000000,26.000000,4305006.000000,1955.931849,2031.000000,1876.000000,143.229600,t229_0_1
1A,310437.000000,141.043617,544.000000,24.000000,2832752.000000,1287.029532,2102.000000,838.000000,143.857800,t230_0_1
2A,455145.000000,206.790095,816.000000,25.000000,3168903.000000,1439.756020,2113.000000,928.000000,143.857800,t230_0_1
3A,792952.000000,360.268969,1285.000000,25.000000,3124391.000000,1419.532485,2106.000000,899.000000,143.857800,t230_0_1
4A,1424026.000000,646.990459,2266.000000,25.000000,3149953.000000,1431.146297,2063.000000,909.000000,143.857800,t230_0_1
5A,1739674.000000,790.401636,3637.000000,27.000000,2964119.000000,1346.714675,2026.000000,641.000000,143.857800,t230_0_1
6A,1948202.000000,885.144025,3895.000000,31.000000,2790222.000000,1267.706497,1993.000000,435.000000,143.857800,t230_0_1
7A,752014.000000,341.669241,2424.000000,37.000000,2776996.000000,1261.697410,1962.000000,370.000000,143.857800,t230_0_1
8A,1466833.000000,666.439346,3485.000000,52.000000,2890298.000000,1313.174920,1927.000000,274.000000,143.857800,t230_0_1
9A,1661892.000000,755.062244,3724.000000,47.000000,2554894.000000,1160.787824,1872.000000,275.000000,143.857800,t230_0_1
10A,1492119.000000,677.927760,2889.000000,64.000000,2289480.000000,1040.199909,1816.000000,254.000000,143.857800,t230_0_1
11A,1845865.000000,838.648342,2921.000000,87.000000,2430405.000000,1104.227624,1740.000000,257.000000,143.857800,t230_0_1
12A,2162790.000000,982.639709,2993.000000,71.000000,2303289.000000,1046.473876,1612.000000,254.000000,143.857800,t230_0_1
13A,2114118.000000,960.526124,2860.000000,74.000000,2354365.000000,1069.679691,1620.000000,248.000000,143.857800,t230_0_1
14A,1974426.000000,897.058610,2545.000000,67.000000,2566635.000000,1166.122217,1616.000000,253.000000,143.857800,t230_0_1
15A,1732751.000000,787.256247,2366.000000,75.000000,2534586.000000,1151.561109,1726.000000,277.000000,143.857800,t230_0_1
16A,1929655.000000,876.717401,2366.000000,65.000000,2563092.000000,1164.512494,1779.000000,335.000000,143.857800,t230_0_1
17A,1783261.000000,810.204907,2258.000000,79.000000,2688337.000000,1221.416174,1820.000000,328.000000,143.857800,t230_0_1
18A,1746085.000000,793.314403,2189.000000,47.000000,3005828.000000,1365.664698,1822.000000,370.000000,143.857800,t230_0_1
19A,979401.000000,444.980009,2096.000000,37.000000,3229277.000000,1467.186279,1892.000000,361.000000,143.857800,t230_0_1
20A,137480.000000,62.462517,167.000000,25.000000,4296559.000000,1952.094048,2031.000000,1874.000000,143.857800,t230_0_1
1A,310159.000000,140.917310,527.000000,25.000000,2836184.000000,1288.588823,2103.000000,835.000000,144.486000,t231_0_1
2A,454806.000000,206.636075,842.000000,24.000000,3174967.000000,1442.511131,2109.000000,928.000000,144.486000,t231_0_1
3A,774842.000000,352.040891,1148.000000,26.000000,3136506.000000,1425.036801,2106.000000,905.000000,144.486000,t231_0_1
4A,1391197.000000,632.074966,2362.000000,25.000000,3169919.000000,1440.217628,2073.000000,903.000000,144.486000,t231_0_1
5A,1792228.000000,814.278964,3632.000000,28.000000,2964935.000000,1347.085416,2028.000000,639.000000,144.486000,t231_0_1
6A,1955195.000000,888.321218,3778.000000,29.000000,2793312.000000,1269.110404,1998.000000,441.000000,144.486000,t231_0_1
7A,759875.000000,345.240800,2419.000000,42.000000,2779323.000000,1262.754657,1964.000000,367.000000,144.486000,t231_0_1
8A,1516797.000000,689.139936,3561.000000,63.000000,2888895.000000,1312.537483,1932.000000,270.000000,144.486000,t231_0_1
9A,1655484.000000,752.150841,3584.000000,51.000000,2561852.000000,1163.949114,1876.000000,277.000000,144.486000,t231_0_1
10A,1478826.000000,671.888233,2809.000000,76.000000,2294587.000000,1042.520218,1835.000000,255.000000,144.486000,t231_0_1
11A,1850532.000000,840.768741,2906.000000,82.000000,2433071.000000,1105.438891,1744.000000,257.000000,144.486000,t231_0_1
12A,2172766.000000,987.172194,2923.000000,87.000000,2307848.000000,1048.545207,1611.000000,252.000000,144.486000,t231_0_1
13A,2113094.000000,960.060881,2657.000000,58.000000,2357402.000000,1071.059518,1597.000000,254.000000,144.486000,t231_0_1
14A,1965464.000000,892.986824,2603.000000,77.000000,2570357.000000,1167.813267,1614.000000,257.000000,144.486000,t231_0_1
15A,1730040.000000,786.024534,2478.000000,97.000000,2540442.000000,1154.221717,1712.000000,278.000000,144.486000,t231_0_1
16A,1930539.000000,877.119037,2265.000000,79.000000,2567120.000000,1166.342572,1785.000000,347.000000,144.486000,t231_0_1
17A,1783254.000000,810.201726,2445.000000,53.000000,2693172.000000,1223.612903,1822.000000,330.000000,144.486000,t231_0_1
18A,1748613.000000,794.462971,2188.000000,56.000000,3011172.000000,1368.092685,1832.000000,367.000000,144.486000,t231_0_1
19A,945086.000000,429.389368,2010.000000,38.000000,3238480.000000,1471.367560,1902.000000,362.000000,144.486000,t231_0_1
20A,136419.000000,61.980463,154.000000,25.000000,4304751.000000,1955.815993,2032.000000,1879.000000,144.486000,t231_0_1
1A,308597.000000,140.207633,518.000000,24.000000,2832894.000000,1287.094048,2105.000000,836.000000,145.114200,t232_0_1
2A,451662.000000,205.207633,852.000000,24.000000,3171670.000000,1441.013176,2118.000000,936.000000,145.114200,t232_0_1
3A,754449.000000,342.775557,1146.000000,26.000000,3137357.000000,1425.423444,2095.000000,905.000000,145.114200,t232_0_1
4A,1395893.000000,634.208542,2471.000000,27.000000,3173707.000000,1441.938664,2064.000000,902.000000,145.114200,t232_0_1
5A,1870427.000000,849.807815,3697.000000,28.000000,2958688.000000,1344.247160,2026.000000,641.000000,145.114200,t232_0_1
6A,1978348.000000,898.840527,4043.000000,33.000000,2792261.000000,1268.632894,1994.000000,436.000000,145.114200,t232_0_1
7A,783297.000000,355.882326,2669.000000,48.000000,2780908.000000,1263.474784,1966.000000,368.000000,145.114200,t232_0_1
8A,1574422.000000,715.321218,3557.000000,54.000000,2885666.000000,1311.070423,1924.000000,273.000000,145.114200,t232_0_1
9A,1646709.000000,748.164016,3719.000000,53.000000,2564560.000000,1165.179464,1881.000000,278.000000,145.114200,t232_0_1
10A,1476511.000000,670.836438,2775.000000,62.000000,2295420.000000,1042.898682,1831.000000,254.000000,145.114200,t232_0_1
11A,1850034.000000,840.542481,2995.000000,93.000000,2435653.000000,1106.611995,1740.000000,257.000000,145.114200,t232_0_1
12A,2169141.000000,985.525216,2976.000000,84.000000,2308402.000000,1048.796910,1621.000000,253.000000,145.114200,t232_0_1
13A,2102772.000000,955.371195,2811.000000,52.000000,2360693.000000,1072.554748,1607.000000,255.000000,145.114200,t232_0_1
14A,1964595.000000,892.592004,2499.000000,74.000000,2572323.000000,1168.706497,1616.000000,250.000000,145.114200,t232_0_1
15A,1729206.000000,785.645616,2427.000000,87.000000,2542568.000000,1155.187642,1720.000000,277.000000,145.114200,t232_0_1
16A,1927491.000000,875.734212,2413.000000,61.000000,2570290.000000,1167.782826,1781.000000,349.000000,145.114200,t232_0_1
17A,1775417.000000,806.641072,2335.000000,82.000000,2698153.000000,1225.875965,1827.000000,330.000000,145.114200,t232_0_1
18A,1746044.000000,793.295775,2213.000000,50.000000,3013536.000000,1369.166742,1836.000000,368.000000,145.114200,t232_0_1
19A,937641.000000,426.006815,2125.000000,43.000000,3245248.000000,1474.442526,1903.000000,363.000000,145.114200,t232_0_1
20A,137158.000000,62.316220,177.000000,26.000000,4300696.000000,1953.973648,2031.000000,1880.000000,145.114200,t232_0_1
1A,309539.000000,140.635620,514.000000,24.000000,2833207.000000,1287.236256,2096.000000,844.000000,145.742400,t233_0_1
2A,443416.000000,201.461154,809.000000,25.000000,3180757.000000,1445.141754,2112.000000,946.000000,145.742400,t233_0_1
3A,752914.000000,342.078146,1222.000000,25.000000,3144667.000000,1428.744662,2108.000000,915.000000,145.742400,t233_0_1
4A,1404423.000000,638.084053,2530.000000,25.000000,3170389.000000,1440.431168,2066.000000,903.000000,145.742400,t233_0_1
5A,1935353.000000,879.306224,3740.000000,29.000000,2951755.000000,1341.097229,2023.000000,637.000000,145.742400,t233_0_1
6A,2061465.000000,936.603816,3988.000000,31.000000,2786770.000000,1266.138119,1999.000000,440.000000,145.742400,t233_0_1
7A,829232.000000,376.752385,2729.000000,44.000000,2775064.000000,1260.819627,1964.000000,372.000000,145.742400,t233_0_1
8A,1615842.000000,734.139936,3584.000000,65.000000,2880781.000000,1308.850977,1933.000000,273.000000,145.742400,t233_0_1
9A,1645398.000000,747.568378,3709.000000,56.000000,2568988.000000,1167.191277,1883.000000,281.000000,145.742400,t233_0_1
10A,1461325.000000,663.936847,2822.000000,69.000000,2296001.000000,1043.162653,1826.000000,253.000000,145.742400,t233_0_1
11A,1829017.000000,830.993639,2899.000000,77.000000,2437295.000000,1107.358019,1743.000000,264.000000,145.742400,t233_0_1
12A,2162822.000000,982.654248,2918.000000,79.000000,2307469.000000,1048.373012,1626.000000,254.000000,145.742400,t233_0_1
13A,2103100.000000,955.520218,2653.000000,68.000000,2356901.000000,1070.831895,1606.000000,257.000000,145.742400,t233_0_1
14A,1965585.000000,893.041799,2448.000000,76.000000,2570495.000000,1167.875965,1616.000000,254.000000,145.742400,t233_0_1
15A,1724514.000000,783.513857,2397.000000,90.000000,2540606.000000,1154.296229,1730.000000,276.000000,145.742400,t233_0_1
16A,1926230.000000,875.161290,2349.000000,85.000000,2569523.000000,1167.434348,1778.000000,343.000000,145.742400,t233_0_1
17A,1773731.000000,805.875057,2329.000000,60.000000,2699492.000000,1226.484325,1823.000000,329.000000,145.742400,t233_0_1
18A,1738066.000000,789.671059,2247.000000,45.000000,3011268.000000,1368.136302,1825.000000,371.000000,145.742400,t233_0_1
19A,968145.000000,439.865970,2132.000000,43.000000,3243058.000000,1473.447524,1914.000000,371.000000,145.742400,t233_0_1
20A,136149.000000,61.857792,161.000000,26.000000,4298928.000000,1953.170377,2022.000000,1881.000000,145.742400,t233_0_1
