ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Time,Frame Id
18A,95602.000000,43.435711,96.000000,25.000000,1788235.000000,812.464789,1031.000000,525.000000,1.365024,t003_0_1
19A,95847.000000,43.547024,181.000000,27.000000,1691723.000000,768.615629,1030.000000,518.000000,1.365024,t003_0_1
20A,86548.000000,39.322126,78.000000,26.000000,2268487.000000,1030.661972,1055.000000,1007.000000,1.365024,t003_0_1
1A,611714.000000,277.925488,650.000000,37.000000,762122.000000,346.261699,462.000000,207.000000,2.047536,t004_0_1
2A,878676.000000,399.216720,795.000000,39.000000,940241.000000,427.188096,815.000000,244.000000,2.047536,t004_0_1
3A,1473122.000000,669.296683,1415.000000,31.000000,1012885.000000,460.193094,945.000000,182.000000,2.047536,t004_0_1
4A,2053648.000000,933.052249,1692.000000,39.000000,1107948.000000,503.383916,863.000000,155.000000,2.047536,t004_0_1
5A,2137138.000000,970.985007,1903.000000,34.000000,1181567.000000,536.831895,952.000000,160.000000,2.047536,t004_0_1
6A,1863553.000000,846.684689,1996.000000,34.000000,1145257.000000,520.334848,971.000000,170.000000,2.047536,t004_0_1
7A,1601123.000000,727.452522,1972.000000,30.000000,1297257.000000,589.394366,1023.000000,196.000000,2.047536,t004_0_1
8A,998072.000000,453.462971,1913.000000,30.000000,1334652.000000,606.384371,1029.000000,216.000000,2.047536,t004_0_1
9A,416013.000000,189.010904,1341.000000,27.000000,1420472.000000,645.375738,1037.000000,221.000000,2.047536,t004_0_1
10A,338621.000000,153.848705,2396.000000,29.000000,1307056.000000,593.846433,1032.000000,155.000000,2.047536,t004_0_1
11A,156140.000000,70.940482,245.000000,30.000000,1499167.000000,681.129941,1033.000000,331.000000,2.047536,t004_0_1
12A,209509.000000,95.188096,1037.000000,27.000000,1374952.000000,624.694230,1024.000000,179.000000,2.047536,t004_0_1
13A,182964.000000,83.127669,1288.000000,28.000000,1475776.000000,670.502499,1035.000000,168.000000,2.047536,t004_0_1
14A,193314.000000,87.830077,1210.000000,28.000000,1335857.000000,606.931849,1022.000000,191.000000,2.047536,t004_0_1
15A,152777.000000,69.412540,1234.000000,28.000000,1400782.000000,636.429805,1031.000000,208.000000,2.047536,t004_0_1
16A,116777.000000,53.056338,118.000000,28.000000,1544294.000000,701.632894,1033.000000,465.000000,2.047536,t004_0_1
17A,106757.000000,48.503862,119.000000,27.000000,1641046.000000,745.591095,1029.000000,523.000000,2.047536,t004_0_1
18A,95594.000000,43.432076,96.000000,28.000000,1791524.000000,813.959109,1033.000000,524.000000,2.047536,t004_0_1
19A,97615.000000,44.350295,141.000000,27.000000,1689097.000000,767.422535,1027.000000,510.000000,2.047536,t004_0_1
20A,85830.000000,38.995911,89.000000,27.000000,2278998.000000,1035.437528,1058.000000,1012.000000,2.047536,t004_0_1
1A,617279.000000,280.453885,575.000000,34.000000,763428.000000,346.855066,460.000000,211.000000,2.730048,t005_0_1
2A,878063.000000,398.938210,798.000000,27.000000,940929.000000,427.500682,819.000000,241.000000,2.730048,t005_0_1
3A,1478550.000000,671.762835,1335.000000,32.000000,1012110.000000,459.840981,944.000000,183.000000,2.730048,t005_0_1
4A,2062513.000000,937.079964,1711.000000,45.000000,1111136.000000,504.832349,861.000000,154.000000,2.730048,t005_0_1
5A,2120896.000000,963.605634,1905.000000,39.000000,1190099.000000,540.708314,956.000000,161.000000,2.730048,t005_0_1
6A,1862229.000000,846.083144,2062.000000,30.000000,1140948.000000,518.377101,979.000000,175.000000,2.730048,t005_0_1
7A,1604290.000000,728.891413,1947.000000,32.000000,1297010.000000,589.282144,1018.000000,198.000000,2.730048,t005_0_1
8A,993694.000000,451.473876,1815.000000,28.000000,1329531.000000,604.057701,1033.000000,212.000000,2.730048,t005_0_1
9A,412386.000000,187.363017,1295.000000,29.000000,1420237.000000,645.268969,1036.000000,230.000000,2.730048,t005_0_1
10A,331331.000000,150.536574,2679.000000,29.000000,1298778.000000,590.085416,1030.000000,152.000000,2.730048,t005_0_1
11A,155371.000000,70.591095,302.000000,30.000000,1497828.000000,680.521581,1032.000000,292.000000,2.730048,t005_0_1
12A,206652.000000,93.890050,1404.000000,27.000000,1367783.000000,621.437074,1025.000000,176.000000,2.730048,t005_0_1
13A,179010.000000,81.331213,1004.000000,29.000000,1477668.000000,671.362108,1037.000000,163.000000,2.730048,t005_0_1
14A,190142.000000,86.388914,837.000000,28.000000,1344185.000000,610.715584,1028.000000,188.000000,2.730048,t005_0_1
15A,150104.000000,68.198092,1259.000000,28.000000,1401814.000000,636.898682,1025.000000,206.000000,2.730048,t005_0_1
16A,116435.000000,52.900954,124.000000,29.000000,1548067.000000,703.347115,1030.000000,458.000000,2.730048,t005_0_1
17A,107280.000000,48.741481,113.000000,27.000000,1640750.000000,745.456611,1028.000000,530.000000,2.730048,t005_0_1
18A,94654.000000,43.004998,90.000000,27.000000,1786467.000000,811.661517,1038.000000,531.000000,2.730048,t005_0_1
19A,98122.000000,44.580645,122.000000,27.000000,1686735.000000,766.349387,1028.000000,513.000000,2.730048,t005_0_1
20A,85906.000000,39.030441,75.000000,26.000000,2281103.000000,1036.393912,1055.000000,1018.000000,2.730048,t005_0_1
1A,626023.000000,284.426624,577.000000,35.000000,761415.000000,345.940482,464.000000,209.000000,3.412560,t006_0_1
2A,882317.000000,400.870968,790.000000,31.000000,939755.000000,426.967288,814.000000,242.000000,3.412560,t006_0_1
3A,1485720.000000,675.020445,1381.000000,32.000000,1011246.000000,459.448433,938.000000,182.000000,3.412560,t006_0_1
4A,2057023.000000,934.585643,1678.000000,34.000000,1107986.000000,503.401181,852.000000,155.000000,3.412560,t006_0_1
5A,2059810.000000,935.851886,1811.000000,31.000000,1190673.000000,540.969105,954.000000,161.000000,3.412560,t006_0_1
6A,1880246.000000,854.268969,1982.000000,31.000000,1137043.000000,516.602908,968.000000,170.000000,3.412560,t006_0_1
7A,1595829.000000,725.047251,1961.000000,30.000000,1289214.000000,585.740118,1015.000000,192.000000,3.412560,t006_0_1
8A,996421.000000,452.712858,1885.000000,30.000000,1327646.000000,603.201272,1029.000000,217.000000,3.412560,t006_0_1
9A,418605.000000,190.188551,1356.000000,28.000000,1409246.000000,640.275329,1033.000000,225.000000,3.412560,t006_0_1
10A,330351.000000,150.091322,2444.000000,28.000000,1292515.000000,587.239891,1028.000000,154.000000,3.412560,t006_0_1
11A,156102.000000,70.923217,218.000000,27.000000,1483520.000000,674.020900,1028.000000,310.000000,3.412560,t006_0_1
12A,205093.000000,93.181736,871.000000,28.000000,1363280.000000,619.391186,1021.000000,173.000000,3.412560,t006_0_1
13A,175341.000000,79.664244,852.000000,28.000000,1473419.000000,669.431622,1028.000000,162.000000,3.412560,t006_0_1
14A,188413.000000,85.603362,923.000000,29.000000,1346055.000000,611.565198,1019.000000,185.000000,3.412560,t006_0_1
15A,151480.000000,68.823262,1634.000000,27.000000,1389633.000000,631.364380,1027.000000,206.000000,3.412560,t006_0_1
16A,118359.000000,53.775102,122.000000,26.000000,1533220.000000,696.601545,1029.000000,448.000000,3.412560,t006_0_1
17A,107670.000000,48.918673,107.000000,28.000000,1634310.000000,742.530668,1029.000000,529.000000,3.412560,t006_0_1
18A,95547.000000,43.410722,91.000000,28.000000,1773661.000000,805.843253,1034.000000,523.000000,3.412560,t006_0_1
19A,97660.000000,44.370741,134.000000,28.000000,1675955.000000,761.451613,1025.000000,504.000000,3.412560,t006_0_1
20A,86483.000000,39.292594,76.000000,28.000000,2276733.000000,1034.408451,1053.000000,1013.000000,3.412560,t006_0_1
1A,621929.000000,282.566561,550.000000,31.000000,759187.000000,344.928214,460.000000,213.000000,4.095072,t007_0_1
2A,879481.000000,399.582463,797.000000,33.000000,937853.000000,426.103135,812.000000,241.000000,4.095072,t007_0_1
3A,1477646.000000,671.352113,1321.000000,27.000000,1004713.000000,456.480236,947.000000,177.000000,4.095072,t007_0_1
4A,2031067.000000,922.792821,1675.000000,36.000000,1111288.000000,504.901408,866.000000,153.000000,4.095072,t007_0_1
5A,2056175.000000,934.200363,2049.000000,33.000000,1196416.000000,543.578373,955.000000,155.000000,4.095072,t007_0_1
6A,1872872.000000,850.918673,1982.000000,36.000000,1130405.000000,513.587006,980.000000,172.000000,4.095072,t007_0_1
7A,1603794.000000,728.666061,1985.000000,31.000000,1284577.000000,583.633348,1017.000000,193.000000,4.095072,t007_0_1
8A,999899.000000,454.293049,1903.000000,30.000000,1316353.000000,598.070423,1026.000000,211.000000,4.095072,t007_0_1
9A,417178.000000,189.540209,1303.000000,29.000000,1404609.000000,638.168560,1030.000000,218.000000,4.095072,t007_0_1
10A,336635.000000,152.946388,2549.000000,28.000000,1291219.000000,586.651068,1029.000000,152.000000,4.095072,t007_0_1
11A,155453.000000,70.628351,323.000000,30.000000,1484313.000000,674.381190,1029.000000,317.000000,4.095072,t007_0_1
12A,205052.000000,93.163108,873.000000,29.000000,1370064.000000,622.473421,1027.000000,178.000000,4.095072,t007_0_1
13A,175147.000000,79.576102,938.000000,27.000000,1477842.000000,671.441163,1027.000000,165.000000,4.095072,t007_0_1
14A,185371.000000,84.221263,1176.000000,27.000000,1339638.000000,608.649705,1024.000000,188.000000,4.095072,t007_0_1
15A,152057.000000,69.085416,1912.000000,29.000000,1386940.000000,630.140845,1022.000000,203.000000,4.095072,t007_0_1
16A,116444.000000,52.905043,130.000000,28.000000,1533137.000000,696.563835,1026.000000,440.000000,4.095072,t007_0_1
17A,105858.000000,48.095411,112.000000,27.000000,1622782.000000,737.293049,1027.000000,530.000000,4.095072,t007_0_1
18A,96241.000000,43.726034,93.000000,28.000000,1772262.000000,805.207633,1027.000000,514.000000,4.095072,t007_0_1
19A,99850.000000,45.365743,164.000000,28.000000,1659086.000000,753.787369,1025.000000,497.000000,4.095072,t007_0_1
20A,86021.000000,39.082690,73.000000,25.000000,2268756.000000,1030.784189,1048.000000,1008.000000,4.095072,t007_0_1
1A,621723.000000,282.472967,594.000000,36.000000,757234.000000,344.040891,455.000000,209.000000,4.777584,t008_0_1
2A,876883.000000,398.402090,785.000000,34.000000,933948.000000,424.328941,809.000000,236.000000,4.777584,t008_0_1
3A,1478782.000000,671.868242,1395.000000,32.000000,1004414.000000,456.344389,937.000000,182.000000,4.777584,t008_0_1
4A,1998064.000000,907.798274,1735.000000,37.000000,1118611.000000,508.228532,873.000000,156.000000,4.777584,t008_0_1
5A,2052677.000000,932.611086,1929.000000,33.000000,1187378.000000,539.472058,947.000000,159.000000,4.777584,t008_0_1
6A,1882796.000000,855.427533,1987.000000,37.000000,1127904.000000,512.450704,966.000000,171.000000,4.777584,t008_0_1
7A,1601757.000000,727.740572,1938.000000,31.000000,1283682.000000,583.226715,1014.000000,199.000000,4.777584,t008_0_1
8A,1000602.000000,454.612449,1868.000000,30.000000,1315789.000000,597.814175,1024.000000,212.000000,4.777584,t008_0_1
9A,420774.000000,191.174012,1306.000000,29.000000,1405281.000000,638.473876,1032.000000,220.000000,4.777584,t008_0_1
10A,339446.000000,154.223535,2430.000000,29.000000,1291226.000000,586.654248,1021.000000,154.000000,4.777584,t008_0_1
11A,155213.000000,70.519309,315.000000,29.000000,1488090.000000,676.097229,1022.000000,313.000000,4.777584,t008_0_1
12A,205593.000000,93.408905,959.000000,29.000000,1362936.000000,619.234893,1014.000000,175.000000,4.777584,t008_0_1
13A,174860.000000,79.445706,1058.000000,30.000000,1478871.000000,671.908678,1021.000000,167.000000,4.777584,t008_0_1
14A,183777.000000,83.497047,1064.000000,27.000000,1347967.000000,612.433894,1014.000000,192.000000,4.777584,t008_0_1
15A,153663.000000,69.815084,1610.000000,28.000000,1381877.000000,627.840527,1014.000000,209.000000,4.777584,t008_0_1
16A,116723.000000,53.031804,120.000000,29.000000,1529768.000000,695.033167,1019.000000,435.000000,4.777584,t008_0_1
17A,105111.000000,47.756020,97.000000,27.000000,1629442.000000,740.318946,1015.000000,529.000000,4.777584,t008_0_1
18A,95860.000000,43.552930,105.000000,26.000000,1762367.000000,800.711949,1021.000000,514.000000,4.777584,t008_0_1
19A,99561.000000,45.234439,152.000000,28.000000,1655764.000000,752.278055,1017.000000,509.000000,4.777584,t008_0_1
20A,86781.000000,39.427987,68.000000,27.000000,2266339.000000,1029.686052,1050.000000,1012.000000,4.777584,t008_0_1
1A,626118.000000,284.469786,579.000000,35.000000,754427.000000,342.765561,455.000000,207.000000,5.460096,t009_0_1
2A,879284.000000,399.492958,793.000000,35.000000,934748.000000,424.692413,817.000000,238.000000,5.460096,t009_0_1
3A,1478274.000000,671.637438,1420.000000,31.000000,1003671.000000,456.006815,934.000000,179.000000,5.460096,t009_0_1
4A,1958866.000000,889.989096,1628.000000,32.000000,1140032.000000,517.960927,888.000000,154.000000,5.460096,t009_0_1
5A,2088056.000000,948.685143,1980.000000,31.000000,1188450.000000,539.959109,950.000000,157.000000,5.460096,t009_0_1
6A,1895086.000000,861.011358,1977.000000,36.000000,1129960.000000,513.384825,965.000000,171.000000,5.460096,t009_0_1
7A,1601234.000000,727.502953,1903.000000,33.000000,1278140.000000,580.708769,1009.000000,195.000000,5.460096,t009_0_1
8A,1001501.000000,455.020900,1975.000000,29.000000,1322691.000000,600.950023,1026.000000,210.000000,5.460096,t009_0_1
9A,398043.000000,180.846433,1367.000000,28.000000,1420021.000000,645.170831,1032.000000,234.000000,5.460096,t009_0_1
10A,339067.000000,154.051340,2843.000000,28.000000,1291875.000000,586.949114,1022.000000,154.000000,5.460096,t009_0_1
11A,155220.000000,70.522490,245.000000,31.000000,1483183.000000,673.867787,1024.000000,325.000000,5.460096,t009_0_1
12A,204040.000000,92.703317,767.000000,30.000000,1373417.000000,623.996820,1023.000000,172.000000,5.460096,t009_0_1
13A,172807.000000,78.512949,1018.000000,29.000000,1484539.000000,674.483871,1033.000000,157.000000,5.460096,t009_0_1
14A,183289.000000,83.275329,1092.000000,28.000000,1356554.000000,616.335302,1018.000000,192.000000,5.460096,t009_0_1
15A,154733.000000,70.301227,2141.000000,28.000000,1380216.000000,627.085870,1022.000000,215.000000,5.460096,t009_0_1
16A,115505.000000,52.478419,115.000000,26.000000,1535569.000000,697.668787,1026.000000,441.000000,5.460096,t009_0_1
17A,105506.000000,47.935484,102.000000,28.000000,1635096.000000,742.887778,1024.000000,532.000000,5.460096,t009_0_1
18A,96599.000000,43.888687,109.000000,27.000000,1769497.000000,803.951386,1024.000000,526.000000,5.460096,t009_0_1
19A,99208.000000,45.074057,119.000000,27.000000,1658183.000000,753.377101,1022.000000,503.000000,5.460096,t009_0_1
20A,85879.000000,39.018174,71.000000,26.000000,2263858.000000,1028.558837,1049.000000,1007.000000,5.460096,t009_0_1
1A,633801.000000,287.960473,616.000000,42.000000,754093.000000,342.613812,457.000000,207.000000,6.142608,t010_0_1
2A,877546.000000,398.703317,769.000000,35.000000,934860.000000,424.743299,811.000000,239.000000,6.142608,t010_0_1
3A,1468576.000000,667.231259,1345.000000,33.000000,1006946.000000,457.494775,934.000000,180.000000,6.142608,t010_0_1
4A,1918533.000000,871.664244,1633.000000,33.000000,1162208.000000,528.036347,898.000000,151.000000,6.142608,t010_0_1
5A,2122435.000000,964.304861,1930.000000,32.000000,1181097.000000,536.618355,951.000000,159.000000,6.142608,t010_0_1
6A,1900033.000000,863.258973,2010.000000,33.000000,1129694.000000,513.263971,964.000000,170.000000,6.142608,t010_0_1
7A,1602341.000000,728.005906,1972.000000,31.000000,1285249.000000,583.938664,1018.000000,194.000000,6.142608,t010_0_1
8A,1000864.000000,454.731486,1877.000000,28.000000,1314551.000000,597.251704,1024.000000,213.000000,6.142608,t010_0_1
9A,365168.000000,165.910041,1254.000000,29.000000,1425629.000000,647.718764,1029.000000,221.000000,6.142608,t010_0_1
10A,341014.000000,154.935938,2496.000000,29.000000,1292301.000000,587.142662,1024.000000,153.000000,6.142608,t010_0_1
11A,156537.000000,71.120854,240.000000,30.000000,1487422.000000,675.793730,1026.000000,332.000000,6.142608,t010_0_1
12A,204450.000000,92.889596,846.000000,30.000000,1374136.000000,624.323489,1019.000000,172.000000,6.142608,t010_0_1
13A,173884.000000,79.002272,1141.000000,27.000000,1486919.000000,675.565198,1027.000000,164.000000,6.142608,t010_0_1
14A,183623.000000,83.427079,961.000000,28.000000,1345999.000000,611.539755,1019.000000,193.000000,6.142608,t010_0_1
15A,154022.000000,69.978192,1722.000000,28.000000,1383397.000000,628.531122,1021.000000,206.000000,6.142608,t010_0_1
16A,116277.000000,52.829169,112.000000,28.000000,1534643.000000,697.248069,1023.000000,436.000000,6.142608,t010_0_1
17A,104780.000000,47.605634,101.000000,28.000000,1628942.000000,740.091776,1023.000000,529.000000,6.142608,t010_0_1
18A,95564.000000,43.418446,102.000000,27.000000,1768641.000000,803.562472,1025.000000,523.000000,6.142608,t010_0_1
19A,99422.000000,45.171286,166.000000,26.000000,1659433.000000,753.945025,1021.000000,510.000000,6.142608,t010_0_1
20A,86155.000000,39.143571,72.000000,26.000000,2264169.000000,1028.700136,1048.000000,1009.000000,6.142608,t010_0_1
1A,635125.000000,288.562017,639.000000,38.000000,754285.000000,342.701045,456.000000,205.000000,6.825120,t011_0_1
2A,884483.000000,401.855066,781.000000,35.000000,937291.000000,425.847796,814.000000,246.000000,6.825120,t011_0_1
3A,1470145.000000,667.944116,1291.000000,30.000000,1013844.000000,460.628805,939.000000,180.000000,6.825120,t011_0_1
4A,1897833.000000,862.259428,1684.000000,32.000000,1174600.000000,533.666515,901.000000,156.000000,6.825120,t011_0_1
5A,2147953.000000,975.898682,1899.000000,37.000000,1175118.000000,533.901863,955.000000,159.000000,6.825120,t011_0_1
6A,1879881.000000,854.103135,2111.000000,36.000000,1127743.000000,512.377556,966.000000,172.000000,6.825120,t011_0_1
7A,1607190.000000,730.208996,1949.000000,31.000000,1281661.000000,582.308496,1020.000000,195.000000,6.825120,t011_0_1
8A,1005451.000000,456.815538,2120.000000,28.000000,1319186.000000,599.357565,1028.000000,211.000000,6.825120,t011_0_1
9A,345267.000000,156.868242,1286.000000,31.000000,1429987.000000,649.698773,1033.000000,217.000000,6.825120,t011_0_1
10A,343628.000000,156.123580,2788.000000,28.000000,1289982.000000,586.089050,1027.000000,151.000000,6.825120,t011_0_1
11A,157462.000000,71.541118,372.000000,28.000000,1488245.000000,676.167651,1026.000000,329.000000,6.825120,t011_0_1
12A,206750.000000,93.934575,833.000000,28.000000,1372955.000000,623.786915,1026.000000,177.000000,6.825120,t011_0_1
13A,174104.000000,79.102226,1496.000000,28.000000,1491270.000000,677.542026,1032.000000,164.000000,6.825120,t011_0_1
14A,185815.000000,84.422990,1078.000000,29.000000,1354540.000000,615.420264,1022.000000,183.000000,6.825120,t011_0_1
15A,154996.000000,70.420718,1529.000000,27.000000,1388870.000000,631.017719,1022.000000,212.000000,6.825120,t011_0_1
16A,115770.000000,52.598819,119.000000,26.000000,1537556.000000,698.571558,1025.000000,434.000000,6.825120,t011_0_1
17A,105188.000000,47.791004,95.000000,28.000000,1632244.000000,741.592004,1026.000000,533.000000,6.825120,t011_0_1
18A,96037.000000,43.633348,96.000000,27.000000,1772688.000000,805.401181,1029.000000,529.000000,6.825120,t011_0_1
19A,100783.000000,45.789641,178.000000,27.000000,1659626.000000,754.032712,1024.000000,500.000000,6.825120,t011_0_1
20A,86190.000000,39.159473,71.000000,26.000000,2268746.000000,1030.779646,1049.000000,1010.000000,6.825120,t011_0_1
1A,639375.000000,290.492958,561.000000,34.000000,751421.000000,341.399818,454.000000,209.000000,7.507632,t012_0_1
2A,890134.000000,404.422535,861.000000,35.000000,933295.000000,424.032258,804.000000,239.000000,7.507632,t012_0_1
3A,1461835.000000,664.168560,1378.000000,31.000000,1014664.000000,461.001363,939.000000,180.000000,7.507632,t012_0_1
4A,1910431.000000,867.983189,1595.000000,33.000000,1174710.000000,533.716493,885.000000,154.000000,7.507632,t012_0_1
5A,2174095.000000,987.776011,1941.000000,34.000000,1171214.000000,532.128124,954.000000,160.000000,7.507632,t012_0_1
6A,1912818.000000,869.067697,2078.000000,37.000000,1126590.000000,511.853703,961.000000,170.000000,7.507632,t012_0_1
7A,1613266.000000,732.969559,2084.000000,30.000000,1282284.000000,582.591549,1014.000000,193.000000,7.507632,t012_0_1
8A,1006158.000000,457.136756,2065.000000,29.000000,1319669.000000,599.577010,1026.000000,210.000000,7.507632,t012_0_1
9A,337466.000000,153.323944,1387.000000,30.000000,1430645.000000,649.997728,1033.000000,216.000000,7.507632,t012_0_1
10A,339091.000000,154.062244,2110.000000,27.000000,1287851.000000,585.120854,1022.000000,151.000000,7.507632,t012_0_1
11A,157290.000000,71.462971,282.000000,28.000000,1481855.000000,673.264425,1024.000000,319.000000,7.507632,t012_0_1
12A,207726.000000,94.378010,891.000000,29.000000,1366851.000000,621.013630,1021.000000,177.000000,7.507632,t012_0_1
