ROI ID,Total Intensity,Time,Frame Id
1A,1226929,0,t001_0_1
2A,1071701,0,t001_0_1
3A,1227301,0,t001_0_1
4A,886878,0,t001_0_1
5A,663161,0,t001_0_1
6A,688115,0,t001_0_1
7A,1385159,0,t001_0_1
8A,1514542,0,t001_0_1
9A,900106,0,t001_0_1
10A,787604,0,t001_0_1
11A,906996,0,t001_0_1
12A,870874,0,t001_0_1
13A,560569,0,t001_0_1
14A,448778,0,t001_0_1
15A,405414,0,t001_0_1
16A,354234,0,t001_0_1
17A,329243,0,t001_0_1
18A,284527,0,t001_0_1
19A,282669,0,t001_0_1
20A,338699,0,t001_0_1
1A,1261129,0.592548,t002_0_1
2A,1082457,0.592548,t002_0_1
3A,1251126,0.592548,t002_0_1
4A,941249,0.592548,t002_0_1
5A,689485,0.592548,t002_0_1
6A,689844,0.592548,t002_0_1
7A,1264049,0.592548,t002_0_1
8A,1630724,0.592548,t002_0_1
9A,927979,0.592548,t002_0_1
10A,781596,0.592548,t002_0_1
11A,894988,0.592548,t002_0_1
12A,867736,0.592548,t002_0_1
13A,555456,0.592548,t002_0_1
14A,452068,0.592548,t002_0_1
15A,405225,0.592548,t002_0_1
16A,351356,0.592548,t002_0_1
17A,330860,0.592548,t002_0_1
18A,285071,0.592548,t002_0_1
19A,284189,0.592548,t002_0_1
20A,342549,0.592548,t002_0_1
1A,1282965,1.185096,t003_0_1
2A,1090093,1.185096,t003_0_1
3A,1277727,1.185096,t003_0_1
4A,968605,1.185096,t003_0_1
5A,706313,1.185096,t003_0_1
6A,697698,1.185096,t003_0_1
7A,1091763,1.185096,t003_0_1
8A,1693484,1.185096,t003_0_1
9A,986817,1.185096,t003_0_1
10A,774292,1.185096,t003_0_1
11A,889568,1.185096,t003_0_1
12A,855356,1.185096,t003_0_1
13A,555405,1.185096,t003_0_1
14A,451314,1.185096,t003_0_1
15A,409186,1.185096,t003_0_1
16A,350938,1.185096,t003_0_1
17A,332657,1.185096,t003_0_1
18A,284090,1.185096,t003_0_1
19A,282506,1.185096,t003_0_1
20A,342267,1.185096,t003_0_1
1A,1292201,1.777644,t004_0_1
2A,1085893,1.777644,t004_0_1
3A,1270116,1.777644,t004_0_1
4A,973745,1.777644,t004_0_1
5A,729550,1.777644,t004_0_1
6A,705516,1.777644,t004_0_1
7A,918323,1.777644,t004_0_1
8A,1680679,1.777644,t004_0_1
9A,1033607,1.777644,t004_0_1
10A,764806,1.777644,t004_0_1
11A,874130,1.777644,t004_0_1
12A,840510,1.777644,t004_0_1
13A,558880,1.777644,t004_0_1
14A,447258,1.777644,t004_0_1
15A,410135,1.777644,t004_0_1
16A,352445,1.777644,t004_0_1
17A,330324,1.777644,t004_0_1
18A,283902,1.777644,t004_0_1
19A,283439,1.777644,t004_0_1
20A,342677,1.777644,t004_0_1
1A,1307048,2.370192,t005_0_1
2A,1094570,2.370192,t005_0_1
3A,1268544,2.370192,t005_0_1
4A,973140,2.370192,t005_0_1
5A,757153,2.370192,t005_0_1
6A,726630,2.370192,t005_0_1
7A,814214,2.370192,t005_0_1
8A,1596652,2.370192,t005_0_1
9A,1137600,2.370192,t005_0_1
10A,761732,2.370192,t005_0_1
11A,883112,2.370192,t005_0_1
12A,829750,2.370192,t005_0_1
13A,557348,2.370192,t005_0_1
14A,449576,2.370192,t005_0_1
15A,406578,2.370192,t005_0_1
16A,351023,2.370192,t005_0_1
17A,331446,2.370192,t005_0_1
18A,286076,2.370192,t005_0_1
19A,283869,2.370192,t005_0_1
20A,341012,2.370192,t005_0_1
1A,1300007,2.96274,t006_0_1
2A,1094422,2.96274,t006_0_1
3A,1281497,2.96274,t006_0_1
4A,964850,2.96274,t006_0_1
5A,773370,2.96274,t006_0_1
6A,728050,2.96274,t006_0_1
7A,749021,2.96274,t006_0_1
8A,1445580,2.96274,t006_0_1
9A,1235373,2.96274,t006_0_1
10A,748711,2.96274,t006_0_1
11A,883743,2.96274,t006_0_1
12A,831271,2.96274,t006_0_1
13A,561107,2.96274,t006_0_1
14A,450802,2.96274,t006_0_1
15A,405276,2.96274,t006_0_1
16A,352434,2.96274,t006_0_1
17A,330912,2.96274,t006_0_1
18A,284492,2.96274,t006_0_1
19A,280574,2.96274,t006_0_1
20A,339959,2.96274,t006_0_1
1A,1331362,3.555288,t007_0_1
2A,1104934,3.555288,t007_0_1
3A,1271188,3.555288,t007_0_1
4A,975576,3.555288,t007_0_1
5A,761936,3.555288,t007_0_1
6A,724812,3.555288,t007_0_1
7A,721833,3.555288,t007_0_1
8A,1318655,3.555288,t007_0_1
9A,1293660,3.555288,t007_0_1
10A,752192,3.555288,t007_0_1
11A,890826,3.555288,t007_0_1
12A,826627,3.555288,t007_0_1
13A,560704,3.555288,t007_0_1
14A,453061,3.555288,t007_0_1
15A,406271,3.555288,t007_0_1
16A,348409,3.555288,t007_0_1
17A,330112,3.555288,t007_0_1
18A,284495,3.555288,t007_0_1
19A,282568,3.555288,t007_0_1
20A,342548,3.555288,t007_0_1
1A,1344135,4.147836,t008_0_1
2A,1107303,4.147836,t008_0_1
3A,1284851,4.147836,t008_0_1
4A,961480,4.147836,t008_0_1
5A,717687,4.147836,t008_0_1
6A,722617,4.147836,t008_0_1
7A,714195,4.147836,t008_0_1
8A,1262884,4.147836,t008_0_1
9A,1317416,4.147836,t008_0_1
10A,770728,4.147836,t008_0_1
11A,874942,4.147836,t008_0_1
12A,826851,4.147836,t008_0_1
13A,564575,4.147836,t008_0_1
14A,448506,4.147836,t008_0_1
15A,407959,4.147836,t008_0_1
16A,353870,4.147836,t008_0_1
17A,332540,4.147836,t008_0_1
18A,284594,4.147836,t008_0_1
19A,283937,4.147836,t008_0_1
20A,340399,4.147836,t008_0_1
1A,1350338,4.740384,t009_0_1
2A,1116763,4.740384,t009_0_1
3A,1270235,4.740384,t009_0_1
4A,898209,4.740384,t009_0_1
5A,672274,4.740384,t009_0_1
6A,734949,4.740384,t009_0_1
7A,719400,4.740384,t009_0_1
8A,1244621,4.740384,t009_0_1
9A,1349706,4.740384,t009_0_1
10A,779964,4.740384,t009_0_1
11A,895889,4.740384,t009_0_1
12A,826030,4.740384,t009_0_1
13A,566560,4.740384,t009_0_1
14A,450119,4.740384,t009_0_1
15A,407844,4.740384,t009_0_1
16A,347880,4.740384,t009_0_1
17A,333540,4.740384,t009_0_1
18A,284886,4.740384,t009_0_1
19A,282811,4.740384,t009_0_1
20A,340924,4.740384,t009_0_1
1A,1373106,5.332932,t010_0_1
2A,1124977,5.332932,t010_0_1
3A,1281605,5.332932,t010_0_1
4A,775468,5.332932,t010_0_1
5A,661726,5.332932,t010_0_1
6A,738945,5.332932,t010_0_1
7A,727320,5.332932,t010_0_1
8A,1229813,5.332932,t010_0_1
9A,1331041,5.332932,t010_0_1
10A,797918,5.332932,t010_0_1
11A,886967,5.332932,t010_0_1
12A,822001,5.332932,t010_0_1
13A,570756,5.332932,t010_0_1
14A,455199,5.332932,t010_0_1
15A,404485,5.332932,t010_0_1
16A,348985,5.332932,t010_0_1
17A,336521,5.332932,t010_0_1
18A,285148,5.332932,t010_0_1
19A,283772,5.332932,t010_0_1
20A,341387,5.332932,t010_0_1
1A,1369223,5.92548,t011_0_1
2A,1140158,5.92548,t011_0_1
3A,1276314,5.92548,t011_0_1
4A,625986,5.92548,t011_0_1
5A,668353,5.92548,t011_0_1
6A,758870,5.92548,t011_0_1
7A,727438,5.92548,t011_0_1
8A,1217968,5.92548,t011_0_1
9A,1342786,5.92548,t011_0_1
10A,822361,5.92548,t011_0_1
11A,881417,5.92548,t011_0_1
12A,819131,5.92548,t011_0_1
13A,560182,5.92548,t011_0_1
14A,453493,5.92548,t011_0_1
15A,400466,5.92548,t011_0_1
16A,351215,5.92548,t011_0_1
17A,332744,5.92548,t011_0_1
18A,284305,5.92548,t011_0_1
19A,282345,5.92548,t011_0_1
20A,336987,5.92548,t011_0_1
1A,1402074,6.518028,t012_0_1
2A,1161470,6.518028,t012_0_1
3A,1168774,6.518028,t012_0_1
4A,565200,6.518028,t012_0_1
5A,671913,6.518028,t012_0_1
6A,767050,6.518028,t012_0_1
7A,722719,6.518028,t012_0_1
8A,1212262,6.518028,t012_0_1
9A,1315655,6.518028,t012_0_1
10A,865053,6.518028,t012_0_1
11A,888695,6.518028,t012_0_1
12A,806675,6.518028,t012_0_1
13A,560117,6.518028,t012_0_1
14A,447564,6.518028,t012_0_1
15A,403439,6.518028,t012_0_1
16A,351517,6.518028,t012_0_1
17A,332762,6.518028,t012_0_1
18A,285200,6.518028,t012_0_1
19A,283596,6.518028,t012_0_1
20A,341891,6.518028,t012_0_1
1A,1401331,7.110576,t013_0_1
2A,1171564,7.110576,t013_0_1
3A,958226,7.110576,t013_0_1
4A,547197,7.110576,t013_0_1
5A,684993,7.110576,t013_0_1
6A,773145,7.110576,t013_0_1
7A,703940,7.110576,t013_0_1
8A,1204585,7.110576,t013_0_1
9A,1240991,7.110576,t013_0_1
10A,937206,7.110576,t013_0_1
11A,910764,7.110576,t013_0_1
12A,814178,7.110576,t013_0_1
13A,567989,7.110576,t013_0_1
14A,448841,7.110576,t013_0_1
15A,405213,7.110576,t013_0_1
16A,349633,7.110576,t013_0_1
17A,332189,7.110576,t013_0_1
18A,284992,7.110576,t013_0_1
19A,283613,7.110576,t013_0_1
20A,340830,7.110576,t013_0_1
1A,1433851,7.703124,t014_0_1
2A,1188068,7.703124,t014_0_1
3A,841971,7.703124,t014_0_1
4A,540673,7.703124,t014_0_1
5A,692208,7.703124,t014_0_1
6A,772287,7.703124,t014_0_1
7A,699689,7.703124,t014_0_1
8A,1197365,7.703124,t014_0_1
9A,1147491,7.703124,t014_0_1
10A,1054704,7.703124,t014_0_1
11A,914221,7.703124,t014_0_1
12A,812245,7.703124,t014_0_1
13A,567837,7.703124,t014_0_1
14A,442795,7.703124,t014_0_1
15A,399630,7.703124,t014_0_1
16A,350120,7.703124,t014_0_1
17A,332697,7.703124,t014_0_1
18A,283893,7.703124,t014_0_1
19A,281740,7.703124,t014_0_1
20A,344156,7.703124,t014_0_1
1A,1453853,8.295672,t015_0_1
2A,1151092,8.295672,t015_0_1
3A,744630,8.295672,t015_0_1
4A,550673,8.295672,t015_0_1
5A,684519,8.295672,t015_0_1
6A,770860,8.295672,t015_0_1
7A,688024,8.295672,t015_0_1
8A,1185633,8.295672,t015_0_1
9A,1061630,8.295672,t015_0_1
10A,1071792,8.295672,t015_0_1
11A,936990,8.295672,t015_0_1
12A,808360,8.295672,t015_0_1
13A,566410,8.295672,t015_0_1
14A,451037,8.295672,t015_0_1
15A,402081,8.295672,t015_0_1
16A,349345,8.295672,t015_0_1
17A,328988,8.295672,t015_0_1
18A,283843,8.295672,t015_0_1
19A,283184,8.295672,t015_0_1
20A,339896,8.295672,t015_0_1
1A,1488343,8.88822,t016_0_1
2A,1082399,8.88822,t016_0_1
3A,706104,8.88822,t016_0_1
4A,570409,8.88822,t016_0_1
5A,676330,8.88822,t016_0_1
6A,778277,8.88822,t016_0_1
7A,700654,8.88822,t016_0_1
8A,1177698,8.88822,t016_0_1
9A,1045608,8.88822,t016_0_1
10A,1052694,8.88822,t016_0_1
11A,978812,8.88822,t016_0_1
12A,806170,8.88822,t016_0_1
13A,570315,8.88822,t016_0_1
14A,450771,8.88822,t016_0_1
15A,403655,8.88822,t016_0_1
16A,351551,8.88822,t016_0_1
17A,334212,8.88822,t016_0_1
18A,284078,8.88822,t016_0_1
19A,281434,8.88822,t016_0_1
20A,338881,8.88822,t016_0_1
1A,1525626,9.480768,t017_0_1
2A,970327,9.480768,t017_0_1
3A,704915,9.480768,t017_0_1
4A,582194,9.480768,t017_0_1
