ROI ID,Total Intensity,Time,Frame Id
1A,4405748,0,t001_0_1
2A,4053427,0,t001_0_1
3A,4318863,0,t001_0_1
4A,2641897,0,t001_0_1
5A,2102489,0,t001_0_1
6A,1654378,0,t001_0_1
7A,958217,0,t001_0_1
8A,1072491,0,t001_0_1
9A,1056051,0,t001_0_1
10A,1384649,0,t001_0_1
11A,1260147,0,t001_0_1
12A,1633136,0,t001_0_1
13A,1945269,0,t001_0_1
14A,1806903,0,t001_0_1
15A,1705852,0,t001_0_1
16A,1645657,0,t001_0_1
17A,1594234,0,t001_0_1
18A,1854828,0,t001_0_1
19A,808921,0,t001_0_1
20A,386339,0,t001_0_1
1A,4405649,0.592548,t002_0_1
2A,4036672,0.592548,t002_0_1
3A,4321294,0.592548,t002_0_1
4A,2632524,0.592548,t002_0_1
5A,2100539,0.592548,t002_0_1
6A,1643827,0.592548,t002_0_1
7A,966289,0.592548,t002_0_1
8A,1068765,0.592548,t002_0_1
9A,1058575,0.592548,t002_0_1
10A,1377219,0.592548,t002_0_1
11A,1263947,0.592548,t002_0_1
12A,1649755,0.592548,t002_0_1
13A,1964387,0.592548,t002_0_1
14A,1793220,0.592548,t002_0_1
15A,1707901,0.592548,t002_0_1
16A,1655372,0.592548,t002_0_1
17A,1596228,0.592548,t002_0_1
18A,1852082,0.592548,t002_0_1
19A,825167,0.592548,t002_0_1
20A,388596,0.592548,t002_0_1
1A,4401299,1.185096,t003_0_1
2A,4040537,1.185096,t003_0_1
3A,4325791,1.185096,t003_0_1
4A,2625749,1.185096,t003_0_1
5A,2070499,1.185096,t003_0_1
6A,1648841,1.185096,t003_0_1
7A,955827,1.185096,t003_0_1
8A,1061809,1.185096,t003_0_1
9A,1056123,1.185096,t003_0_1
10A,1381664,1.185096,t003_0_1
11A,1249539,1.185096,t003_0_1
12A,1665457,1.185096,t003_0_1
13A,1943681,1.185096,t003_0_1
14A,1801241,1.185096,t003_0_1
15A,1714201,1.185096,t003_0_1
16A,1664697,1.185096,t003_0_1
17A,1588390,1.185096,t003_0_1
18A,1851524,1.185096,t003_0_1
19A,806617,1.185096,t003_0_1
20A,385905,1.185096,t003_0_1
1A,4422927,1.777644,t004_0_1
2A,4052013,1.777644,t004_0_1
3A,4330519,1.777644,t004_0_1
4A,2631112,1.777644,t004_0_1
5A,2074525,1.777644,t004_0_1
6A,1665259,1.777644,t004_0_1
7A,974941,1.777644,t004_0_1
8A,1067963,1.777644,t004_0_1
9A,1043072,1.777644,t004_0_1
10A,1386450,1.777644,t004_0_1
11A,1260496,1.777644,t004_0_1
12A,1680068,1.777644,t004_0_1
13A,1971379,1.777644,t004_0_1
14A,1823084,1.777644,t004_0_1
15A,1716135,1.777644,t004_0_1
16A,1666559,1.777644,t004_0_1
17A,1603373,1.777644,t004_0_1
18A,1843561,1.777644,t004_0_1
19A,809322,1.777644,t004_0_1
20A,383611,1.777644,t004_0_1
1A,4419905,2.370192,t005_0_1
2A,4048134,2.370192,t005_0_1
3A,4323193,2.370192,t005_0_1
4A,2606597,2.370192,t005_0_1
5A,2056404,2.370192,t005_0_1
6A,1666185,2.370192,t005_0_1
7A,983474,2.370192,t005_0_1
8A,1068547,2.370192,t005_0_1
9A,1041302,2.370192,t005_0_1
10A,1373116,2.370192,t005_0_1
11A,1243606,2.370192,t005_0_1
12A,1701464,2.370192,t005_0_1
13A,1966845,2.370192,t005_0_1
14A,1819008,2.370192,t005_0_1
15A,1710155,2.370192,t005_0_1
16A,1660068,2.370192,t005_0_1
17A,1591958,2.370192,t005_0_1
18A,1852941,2.370192,t005_0_1
19A,811167,2.370192,t005_0_1
20A,390243,2.370192,t005_0_1
1A,4315300,2.96274,t006_0_1
2A,4050320,2.96274,t006_0_1
3A,4315744,2.96274,t006_0_1
4A,2617295,2.96274,t006_0_1
5A,2067596,2.96274,t006_0_1
6A,1663829,2.96274,t006_0_1
7A,979412,2.96274,t006_0_1
8A,1069735,2.96274,t006_0_1
9A,1034848,2.96274,t006_0_1
10A,1376955,2.96274,t006_0_1
11A,1243556,2.96274,t006_0_1
12A,1732537,2.96274,t006_0_1
13A,1954186,2.96274,t006_0_1
14A,1829315,2.96274,t006_0_1
15A,1715804,2.96274,t006_0_1
16A,1661019,2.96274,t006_0_1
17A,1593343,2.96274,t006_0_1
18A,1828480,2.96274,t006_0_1
19A,815630,2.96274,t006_0_1
20A,388650,2.96274,t006_0_1
1A,4318764,3.555288,t007_0_1
2A,4053434,3.555288,t007_0_1
3A,4320787,3.555288,t007_0_1
4A,2616770,3.555288,t007_0_1
5A,2085498,3.555288,t007_0_1
6A,1658711,3.555288,t007_0_1
7A,977003,3.555288,t007_0_1
8A,1049647,3.555288,t007_0_1
9A,1031692,3.555288,t007_0_1
10A,1374237,3.555288,t007_0_1
11A,1238398,3.555288,t007_0_1
12A,1718238,3.555288,t007_0_1
13A,1968208,3.555288,t007_0_1
14A,1828770,3.555288,t007_0_1
15A,1720867,3.555288,t007_0_1
16A,1648095,3.555288,t007_0_1
17A,1583523,3.555288,t007_0_1
18A,1816138,3.555288,t007_0_1
19A,823867,3.555288,t007_0_1
20A,385719,3.555288,t007_0_1
1A,4423826,4.147836,t008_0_1
2A,4052199,4.147836,t008_0_1
3A,4342851,4.147836,t008_0_1
4A,2609682,4.147836,t008_0_1
5A,2115263,4.147836,t008_0_1
6A,1676010,4.147836,t008_0_1
7A,968813,4.147836,t008_0_1
8A,1066450,4.147836,t008_0_1
9A,1023022,4.147836,t008_0_1
10A,1386354,4.147836,t008_0_1
11A,1242055,4.147836,t008_0_1
12A,1722796,4.147836,t008_0_1
13A,1971443,4.147836,t008_0_1
14A,1857551,4.147836,t008_0_1
15A,1726398,4.147836,t008_0_1
16A,1655811,4.147836,t008_0_1
17A,1586451,4.147836,t008_0_1
18A,1813817,4.147836,t008_0_1
19A,832319,4.147836,t008_0_1
20A,388239,4.147836,t008_0_1
1A,4465835,4.740384,t009_0_1
2A,4067171,4.740384,t009_0_1
3A,4329661,4.740384,t009_0_1
4A,2498943,4.740384,t009_0_1
5A,2126831,4.740384,t009_0_1
6A,1687614,4.740384,t009_0_1
7A,952154,4.740384,t009_0_1
8A,1059890,4.740384,t009_0_1
9A,1020041,4.740384,t009_0_1
10A,1388893,4.740384,t009_0_1
11A,1217402,4.740384,t009_0_1
12A,1716573,4.740384,t009_0_1
13A,1977856,4.740384,t009_0_1
14A,1859128,4.740384,t009_0_1
15A,1725975,4.740384,t009_0_1
16A,1646607,4.740384,t009_0_1
17A,1561785,4.740384,t009_0_1
18A,1819217,4.740384,t009_0_1
19A,839064,4.740384,t009_0_1
20A,385782,4.740384,t009_0_1
1A,4464889,5.332932,t010_0_1
2A,4100976,5.332932,t010_0_1
3A,4265741,5.332932,t010_0_1
4A,2075804,5.332932,t010_0_1
5A,2172547,5.332932,t010_0_1
6A,1710407,5.332932,t010_0_1
7A,925739,5.332932,t010_0_1
8A,1068984,5.332932,t010_0_1
9A,1015339,5.332932,t010_0_1
10A,1392232,5.332932,t010_0_1
11A,1190177,5.332932,t010_0_1
12A,1697148,5.332932,t010_0_1
13A,1948701,5.332932,t010_0_1
14A,1853720,5.332932,t010_0_1
15A,1699241,5.332932,t010_0_1
16A,1653137,5.332932,t010_0_1
17A,1577543,5.332932,t010_0_1
18A,1803601,5.332932,t010_0_1
19A,840047,5.332932,t010_0_1
20A,385730,5.332932,t010_0_1
1A,4480992,5.92548,t011_0_1
2A,4119834,5.92548,t011_0_1
3A,4186268,5.92548,t011_0_1
4A,1704421,5.92548,t011_0_1
5A,2190196,5.92548,t011_0_1
6A,1740113,5.92548,t011_0_1
7A,920130,5.92548,t011_0_1
8A,1071649,5.92548,t011_0_1
9A,1027013,5.92548,t011_0_1
10A,1414563,5.92548,t011_0_1
11A,1147851,5.92548,t011_0_1
12A,1706714,5.92548,t011_0_1
13A,1962586,5.92548,t011_0_1
14A,1850571,5.92548,t011_0_1
15A,1688349,5.92548,t011_0_1
16A,1644428,5.92548,t011_0_1
17A,1572251,5.92548,t011_0_1
18A,1814405,5.92548,t011_0_1
19A,839846,5.92548,t011_0_1
20A,384897,5.92548,t011_0_1
1A,4512409,6.518028,t012_0_1
2A,4124892,6.518028,t012_0_1
3A,4159197,6.518028,t012_0_1
4A,1575380,6.518028,t012_0_1
5A,2229719,6.518028,t012_0_1
6A,1775716,6.518028,t012_0_1
7A,924596,6.518028,t012_0_1
8A,1078502,6.518028,t012_0_1
9A,1046719,6.518028,t012_0_1
10A,1423743,6.518028,t012_0_1
11A,1119889,6.518028,t012_0_1
12A,1706139,6.518028,t012_0_1
13A,1957139,6.518028,t012_0_1
14A,1830787,6.518028,t012_0_1
15A,1688003,6.518028,t012_0_1
16A,1657686,6.518028,t012_0_1
17A,1586152,6.518028,t012_0_1
18A,1795852,6.518028,t012_0_1
19A,859257,6.518028,t012_0_1
20A,388937,6.518028,t012_0_1
1A,4512713,7.110576,t013_0_1
2A,4141011,7.110576,t013_0_1
3A,4063022,7.110576,t013_0_1
4A,1561400,7.110576,t013_0_1
5A,2271046,7.110576,t013_0_1
6A,1784143,7.110576,t013_0_1
7A,937162,7.110576,t013_0_1
8A,1084653,7.110576,t013_0_1
9A,1068402,7.110576,t013_0_1
10A,1446877,7.110576,t013_0_1
11A,1101918,7.110576,t013_0_1
12A,1699622,7.110576,t013_0_1
13A,1993081,7.110576,t013_0_1
14A,1870021,7.110576,t013_0_1
15A,1671843,7.110576,t013_0_1
16A,1656813,7.110576,t013_0_1
17A,1582906,7.110576,t013_0_1
18A,1806173,7.110576,t013_0_1
19A,872889,7.110576,t013_0_1
20A,390600,7.110576,t013_0_1
1A,4497098,7.703124,t014_0_1
2A,4129458,7.703124,t014_0_1
3A,3912820,7.703124,t014_0_1
4A,1630690,7.703124,t014_0_1
5A,2234204,7.703124,t014_0_1
6A,1759103,7.703124,t014_0_1
7A,931734,7.703124,t014_0_1
8A,1083381,7.703124,t014_0_1
9A,1056860,7.703124,t014_0_1
10A,1432144,7.703124,t014_0_1
11A,1088832,7.703124,t014_0_1
12A,1701575,7.703124,t014_0_1
13A,1941686,7.703124,t014_0_1
14A,1847360,7.703124,t014_0_1
15A,1661709,7.703124,t014_0_1
16A,1647483,7.703124,t014_0_1
17A,1571537,7.703124,t014_0_1
18A,1790510,7.703124,t014_0_1
19A,853706,7.703124,t014_0_1
20A,389864,7.703124,t014_0_1
1A,4484509,8.295672,t015_0_1
2A,4101102,8.295672,t015_0_1
3A,3753022,8.295672,t015_0_1
4A,1811583,8.295672,t015_0_1
5A,2190869,8.295672,t015_0_1
6A,1718092,8.295672,t015_0_1
7A,943400,8.295672,t015_0_1
8A,1086239,8.295672,t015_0_1
9A,1054266,8.295672,t015_0_1
10A,1421236,8.295672,t015_0_1
11A,1095069,8.295672,t015_0_1
12A,1694458,8.295672,t015_0_1
13A,1954924,8.295672,t015_0_1
14A,1836512,8.295672,t015_0_1
15A,1665408,8.295672,t015_0_1
16A,1645494,8.295672,t015_0_1
17A,1567954,8.295672,t015_0_1
18A,1805009,8.295672,t015_0_1
19A,867395,8.295672,t015_0_1
20A,386413,8.295672,t015_0_1
1A,4461056,8.88822,t016_0_1
2A,4087819,8.88822,t016_0_1
3A,3647582,8.88822,t016_0_1
4A,2000274,8.88822,t016_0_1
5A,2166547,8.88822,t016_0_1
6A,1722450,8.88822,t016_0_1
7A,926156,8.88822,t016_0_1
8A,1088804,8.88822,t016_0_1
9A,1052176,8.88822,t016_0_1
10A,1420468,8.88822,t016_0_1
11A,1096108,8.88822,t016_0_1
12A,1681101,8.88822,t016_0_1
13A,1942512,8.88822,t016_0_1
14A,1829204,8.88822,t016_0_1
