ROI ID,Total Intensity,Time,Frame Id
1A,672283,0,t001_0_1
2A,931026,0,t001_0_1
3A,1745597,0,t001_0_1
4A,2274358,0,t001_0_1
5A,1918538,0,t001_0_1
6A,972392,0,t001_0_1
7A,1038336,0,t001_0_1
8A,1123236,0,t001_0_1
9A,1013681,0,t001_0_1
10A,806322,0,t001_0_1
11A,1398697,0,t001_0_1
12A,1352524,0,t001_0_1
13A,1083331,0,t001_0_1
14A,997042,0,t001_0_1
15A,651717,0,t001_0_1
16A,611001,0,t001_0_1
17A,483349,0,t001_0_1
18A,551545,0,t001_0_1
19A,559182,0,t001_0_1
20A,262993,0,t001_0_1
1A,677042,0.592548,t002_0_1
2A,990437,0.592548,t002_0_1
3A,1756218,0.592548,t002_0_1
4A,2309067,0.592548,t002_0_1
5A,1920743,0.592548,t002_0_1
6A,974333,0.592548,t002_0_1
7A,1056709,0.592548,t002_0_1
8A,1136944,0.592548,t002_0_1
9A,986497,0.592548,t002_0_1
10A,804398,0.592548,t002_0_1
11A,1493931,0.592548,t002_0_1
12A,1369420,0.592548,t002_0_1
13A,1053306,0.592548,t002_0_1
14A,959782,0.592548,t002_0_1
15A,668030,0.592548,t002_0_1
16A,611148,0.592548,t002_0_1
17A,485838,0.592548,t002_0_1
18A,553367,0.592548,t002_0_1
19A,561877,0.592548,t002_0_1
20A,262414,0.592548,t002_0_1
1A,702860,1.185096,t003_0_1
2A,1049890,1.185096,t003_0_1
3A,1730087,1.185096,t003_0_1
4A,2351235,1.185096,t003_0_1
5A,1925702,1.185096,t003_0_1
6A,1000823,1.185096,t003_0_1
7A,1059752,1.185096,t003_0_1
8A,1136565,1.185096,t003_0_1
9A,997094,1.185096,t003_0_1
10A,799095,1.185096,t003_0_1
11A,1584576,1.185096,t003_0_1
12A,1383415,1.185096,t003_0_1
13A,995464,1.185096,t003_0_1
14A,917431,1.185096,t003_0_1
15A,676004,1.185096,t003_0_1
16A,605631,1.185096,t003_0_1
17A,483688,1.185096,t003_0_1
18A,551164,1.185096,t003_0_1
19A,559968,1.185096,t003_0_1
20A,262871,1.185096,t003_0_1
1A,745566,1.777644,t004_0_1
2A,1102175,1.777644,t004_0_1
3A,1721953,1.777644,t004_0_1
4A,2353658,1.777644,t004_0_1
5A,1925501,1.777644,t004_0_1
6A,997026,1.777644,t004_0_1
7A,1077569,1.777644,t004_0_1
8A,1109695,1.777644,t004_0_1
9A,1021083,1.777644,t004_0_1
10A,812600,1.777644,t004_0_1
11A,1636690,1.777644,t004_0_1
12A,1386486,1.777644,t004_0_1
13A,959128,1.777644,t004_0_1
14A,893870,1.777644,t004_0_1
15A,692983,1.777644,t004_0_1
16A,604560,1.777644,t004_0_1
17A,485524,1.777644,t004_0_1
18A,553728,1.777644,t004_0_1
19A,554040,1.777644,t004_0_1
20A,263185,1.777644,t004_0_1
1A,802868,2.370192,t005_0_1
2A,1161100,2.370192,t005_0_1
3A,1682286,2.370192,t005_0_1
4A,2278176,2.370192,t005_0_1
5A,1927051,2.370192,t005_0_1
6A,1008289,2.370192,t005_0_1
7A,1065602,2.370192,t005_0_1
8A,1104760,2.370192,t005_0_1
9A,999503,2.370192,t005_0_1
10A,822680,2.370192,t005_0_1
11A,1662028,2.370192,t005_0_1
12A,1374688,2.370192,t005_0_1
13A,924480,2.370192,t005_0_1
14A,887346,2.370192,t005_0_1
15A,688644,2.370192,t005_0_1
16A,608320,2.370192,t005_0_1
17A,487693,2.370192,t005_0_1
18A,549035,2.370192,t005_0_1
19A,554934,2.370192,t005_0_1
20A,262472,2.370192,t005_0_1
1A,851930,2.96274,t006_0_1
2A,1190940,2.96274,t006_0_1
3A,1664439,2.96274,t006_0_1
4A,2142502,2.96274,t006_0_1
5A,1932618,2.96274,t006_0_1
6A,1026875,2.96274,t006_0_1
7A,1094714,2.96274,t006_0_1
8A,1105123,2.96274,t006_0_1
9A,1002317,2.96274,t006_0_1
10A,861852,2.96274,t006_0_1
11A,1651759,2.96274,t006_0_1
12A,1375968,2.96274,t006_0_1
13A,905360,2.96274,t006_0_1
14A,896964,2.96274,t006_0_1
15A,670667,2.96274,t006_0_1
16A,619027,2.96274,t006_0_1
17A,484402,2.96274,t006_0_1
18A,540956,2.96274,t006_0_1
19A,559060,2.96274,t006_0_1
20A,263219,2.96274,t006_0_1
1A,897153,3.555288,t007_0_1
2A,1223883,3.555288,t007_0_1
3A,1624683,3.555288,t007_0_1
4A,2007836,3.555288,t007_0_1
5A,1905010,3.555288,t007_0_1
6A,1039133,3.555288,t007_0_1
7A,1106012,3.555288,t007_0_1
8A,1093568,3.555288,t007_0_1
9A,995148,3.555288,t007_0_1
10A,876380,3.555288,t007_0_1
11A,1639198,3.555288,t007_0_1
12A,1378622,3.555288,t007_0_1
13A,890254,3.555288,t007_0_1
14A,926638,3.555288,t007_0_1
15A,649791,3.555288,t007_0_1
16A,643350,3.555288,t007_0_1
17A,486072,3.555288,t007_0_1
18A,546682,3.555288,t007_0_1
19A,558109,3.555288,t007_0_1
20A,263038,3.555288,t007_0_1
1A,941745,4.147836,t008_0_1
2A,1226907,4.147836,t008_0_1
3A,1614086,4.147836,t008_0_1
4A,1937320,4.147836,t008_0_1
5A,1819296,4.147836,t008_0_1
6A,1038027,4.147836,t008_0_1
7A,1107593,4.147836,t008_0_1
8A,1084982,4.147836,t008_0_1
9A,966615,4.147836,t008_0_1
10A,886524,4.147836,t008_0_1
11A,1633739,4.147836,t008_0_1
12A,1368782,4.147836,t008_0_1
13A,867969,4.147836,t008_0_1
14A,928686,4.147836,t008_0_1
15A,637709,4.147836,t008_0_1
16A,649783,4.147836,t008_0_1
17A,479741,4.147836,t008_0_1
18A,547263,4.147836,t008_0_1
19A,556733,4.147836,t008_0_1
20A,263160,4.147836,t008_0_1
1A,985037,4.740384,t009_0_1
2A,1234852,4.740384,t009_0_1
3A,1618581,4.740384,t009_0_1
4A,1922603,4.740384,t009_0_1
5A,1696609,4.740384,t009_0_1
6A,1057185,4.740384,t009_0_1
7A,1111936,4.740384,t009_0_1
8A,1075384,4.740384,t009_0_1
9A,993552,4.740384,t009_0_1
10A,891813,4.740384,t009_0_1
11A,1617104,4.740384,t009_0_1
12A,1365852,4.740384,t009_0_1
13A,875875,4.740384,t009_0_1
14A,943783,4.740384,t009_0_1
15A,627117,4.740384,t009_0_1
16A,650120,4.740384,t009_0_1
17A,489776,4.740384,t009_0_1
18A,552783,4.740384,t009_0_1
19A,561361,4.740384,t009_0_1
20A,262710,4.740384,t009_0_1
1A,1060764,5.332932,t010_0_1
2A,1220425,5.332932,t010_0_1
3A,1571610,5.332932,t010_0_1
4A,1673158,5.332932,t010_0_1
5A,1657444,5.332932,t010_0_1
6A,1051729,5.332932,t010_0_1
7A,1112117,5.332932,t010_0_1
8A,1067761,5.332932,t010_0_1
9A,987556,5.332932,t010_0_1
10A,893600,5.332932,t010_0_1
11A,1598060,5.332932,t010_0_1
12A,1375453,5.332932,t010_0_1
13A,873718,5.332932,t010_0_1
14A,921332,5.332932,t010_0_1
15A,619226,5.332932,t010_0_1
16A,644925,5.332932,t010_0_1
17A,490544,5.332932,t010_0_1
18A,554034,5.332932,t010_0_1
19A,558220,5.332932,t010_0_1
20A,263498,5.332932,t010_0_1
1A,1133491,5.92548,t011_0_1
2A,1196403,5.92548,t011_0_1
3A,1474540,5.92548,t011_0_1
4A,1385133,5.92548,t011_0_1
5A,1670917,5.92548,t011_0_1
6A,1039171,5.92548,t011_0_1
7A,1123706,5.92548,t011_0_1
8A,1066327,5.92548,t011_0_1
9A,994938,5.92548,t011_0_1
10A,888223,5.92548,t011_0_1
11A,1601376,5.92548,t011_0_1
12A,1354707,5.92548,t011_0_1
13A,877737,5.92548,t011_0_1
14A,922611,5.92548,t011_0_1
15A,615167,5.92548,t011_0_1
16A,623624,5.92548,t011_0_1
17A,502258,5.92548,t011_0_1
18A,556875,5.92548,t011_0_1
19A,557116,5.92548,t011_0_1
20A,263763,5.92548,t011_0_1
1A,1176512,6.518028,t012_0_1
2A,1177243,6.518028,t012_0_1
3A,1234763,6.518028,t012_0_1
4A,1191680,6.518028,t012_0_1
5A,1768541,6.518028,t012_0_1
6A,1059041,6.518028,t012_0_1
7A,1099750,6.518028,t012_0_1
8A,1070631,6.518028,t012_0_1
9A,977734,6.518028,t012_0_1
10A,923898,6.518028,t012_0_1
11A,1605543,6.518028,t012_0_1
12A,1348115,6.518028,t012_0_1
13A,879178,6.518028,t012_0_1
14A,904558,6.518028,t012_0_1
15A,626710,6.518028,t012_0_1
16A,607356,6.518028,t012_0_1
17A,501576,6.518028,t012_0_1
18A,564798,6.518028,t012_0_1
19A,545696,6.518028,t012_0_1
20A,263364,6.518028,t012_0_1
1A,1213360,7.110576,t013_0_1
2A,1156518,7.110576,t013_0_1
3A,954398,7.110576,t013_0_1
4A,1086156,7.110576,t013_0_1
5A,1893199,7.110576,t013_0_1
6A,1075977,7.110576,t013_0_1
7A,1091845,7.110576,t013_0_1
8A,1070420,7.110576,t013_0_1
9A,991666,7.110576,t013_0_1
10A,937846,7.110576,t013_0_1
11A,1607885,7.110576,t013_0_1
12A,1351027,7.110576,t013_0_1
13A,877078,7.110576,t013_0_1
14A,909267,7.110576,t013_0_1
15A,621456,7.110576,t013_0_1
16A,598710,7.110576,t013_0_1
17A,506526,7.110576,t013_0_1
18A,561285,7.110576,t013_0_1
19A,548687,7.110576,t013_0_1
20A,262940,7.110576,t013_0_1
1A,1236712,7.703124,t014_0_1
2A,1117263,7.703124,t014_0_1
3A,805443,7.703124,t014_0_1
4A,1047722,7.703124,t014_0_1
5A,1950826,7.703124,t014_0_1
6A,1128599,7.703124,t014_0_1
7A,1077507,7.703124,t014_0_1
8A,1059128,7.703124,t014_0_1
9A,1011892,7.703124,t014_0_1
10A,947341,7.703124,t014_0_1
11A,1607365,7.703124,t014_0_1
12A,1350276,7.703124,t014_0_1
13A,888972,7.703124,t014_0_1
14A,911151,7.703124,t014_0_1
15A,622987,7.703124,t014_0_1
16A,592229,7.703124,t014_0_1
17A,512799,7.703124,t014_0_1
18A,568891,7.703124,t014_0_1
19A,552789,7.703124,t014_0_1
20A,262371,7.703124,t014_0_1
1A,1219933,8.295672,t015_0_1
2A,1086569,8.295672,t015_0_1
3A,711948,8.295672,t015_0_1
4A,1049596,8.295672,t015_0_1
5A,1880944,8.295672,t015_0_1
6A,1205375,8.295672,t015_0_1
7A,1056631,8.295672,t015_0_1
8A,1072894,8.295672,t015_0_1
9A,979949,8.295672,t015_0_1
10A,947079,8.295672,t015_0_1
11A,1586695,8.295672,t015_0_1
12A,1343268,8.295672,t015_0_1
13A,885242,8.295672,t015_0_1
14A,911000,8.295672,t015_0_1
15A,612144,8.295672,t015_0_1
16A,588397,8.295672,t015_0_1
17A,508656,8.295672,t015_0_1
18A,571736,8.295672,t015_0_1
19A,552346,8.295672,t015_0_1
20A,262874,8.295672,t015_0_1
1A,1211724,8.88822,t016_0_1
2A,1035427,8.88822,t016_0_1
