ROI ID,Total Intensity,Time,Frame Id
1A,3806445,0,t001_0_1
2A,4203267,0,t001_0_1
3A,4564197,0,t001_0_1
4A,3586367,0,t001_0_1
5A,2084767,0,t001_0_1
6A,1638645,0,t001_0_1
7A,1287425,0,t001_0_1
8A,1333247,0,t001_0_1
9A,1240988,0,t001_0_1
10A,2148993,0,t001_0_1
11A,1882720,0,t001_0_1
12A,2047458,0,t001_0_1
13A,1057108,0,t001_0_1
14A,909055,0,t001_0_1
15A,587862,0,t001_0_1
16A,710984,0,t001_0_1
17A,660463,0,t001_0_1
18A,531912,0,t001_0_1
19A,504979,0,t001_0_1
20A,365677,0,t001_0_1
1A,3743174,0.592548,t002_0_1
2A,4219140,0.592548,t002_0_1
3A,4575126,0.592548,t002_0_1
4A,3582006,0.592548,t002_0_1
5A,1909346,0.592548,t002_0_1
6A,1615989,0.592548,t002_0_1
7A,1287481,0.592548,t002_0_1
8A,1311611,0.592548,t002_0_1
9A,1252854,0.592548,t002_0_1
10A,2139337,0.592548,t002_0_1
11A,1864762,0.592548,t002_0_1
12A,2017992,0.592548,t002_0_1
13A,1071180,0.592548,t002_0_1
14A,903844,0.592548,t002_0_1
15A,583162,0.592548,t002_0_1
16A,699173,0.592548,t002_0_1
17A,675782,0.592548,t002_0_1
18A,547319,0.592548,t002_0_1
19A,504324,0.592548,t002_0_1
20A,363610,0.592548,t002_0_1
1A,3704174,1.185096,t003_0_1
2A,4239342,1.185096,t003_0_1
3A,4597006,1.185096,t003_0_1
4A,3595957,1.185096,t003_0_1
5A,1858658,1.185096,t003_0_1
6A,1627164,1.185096,t003_0_1
7A,1303107,1.185096,t003_0_1
8A,1300015,1.185096,t003_0_1
9A,1252466,1.185096,t003_0_1
10A,2132373,1.185096,t003_0_1
11A,1873127,1.185096,t003_0_1
12A,2018276,1.185096,t003_0_1
13A,1110524,1.185096,t003_0_1
14A,902159,1.185096,t003_0_1
15A,576831,1.185096,t003_0_1
16A,669411,1.185096,t003_0_1
17A,676706,1.185096,t003_0_1
18A,563452,1.185096,t003_0_1
19A,504819,1.185096,t003_0_1
20A,368686,1.185096,t003_0_1
1A,3612014,1.777644,t004_0_1
2A,4245612,1.777644,t004_0_1
3A,4643704,1.777644,t004_0_1
4A,3653569,1.777644,t004_0_1
5A,1852910,1.777644,t004_0_1
6A,1669971,1.777644,t004_0_1
7A,1317251,1.777644,t004_0_1
8A,1305981,1.777644,t004_0_1
9A,1258028,1.777644,t004_0_1
10A,2141455,1.777644,t004_0_1
11A,1878681,1.777644,t004_0_1
12A,2000626,1.777644,t004_0_1
13A,1126255,1.777644,t004_0_1
14A,905247,1.777644,t004_0_1
15A,578014,1.777644,t004_0_1
16A,654214,1.777644,t004_0_1
17A,682148,1.777644,t004_0_1
18A,561274,1.777644,t004_0_1
19A,500621,1.777644,t004_0_1
20A,366328,1.777644,t004_0_1
1A,3532012,2.370192,t005_0_1
2A,4280952,2.370192,t005_0_1
3A,4706908,2.370192,t005_0_1
4A,3722694,2.370192,t005_0_1
5A,1954692,2.370192,t005_0_1
6A,1734193,2.370192,t005_0_1
7A,1303314,2.370192,t005_0_1
8A,1311477,2.370192,t005_0_1
9A,1256652,2.370192,t005_0_1
10A,2140255,2.370192,t005_0_1
11A,1880867,2.370192,t005_0_1
12A,1982625,2.370192,t005_0_1
13A,1141240,2.370192,t005_0_1
14A,901249,2.370192,t005_0_1
15A,582322,2.370192,t005_0_1
16A,626582,2.370192,t005_0_1
17A,688836,2.370192,t005_0_1
18A,562681,2.370192,t005_0_1
19A,509030,2.370192,t005_0_1
20A,365309,2.370192,t005_0_1
1A,3498412,2.96274,t006_0_1
2A,4308658,2.96274,t006_0_1
3A,4751363,2.96274,t006_0_1
4A,3784895,2.96274,t006_0_1
5A,2022518,2.96274,t006_0_1
6A,1837706,2.96274,t006_0_1
7A,1329870,2.96274,t006_0_1
8A,1320115,2.96274,t006_0_1
9A,1256478,2.96274,t006_0_1
10A,2127631,2.96274,t006_0_1
11A,1883493,2.96274,t006_0_1
12A,1967965,2.96274,t006_0_1
13A,1143248,2.96274,t006_0_1
14A,908433,2.96274,t006_0_1
15A,590204,2.96274,t006_0_1
16A,624637,2.96274,t006_0_1
17A,691597,2.96274,t006_0_1
18A,564652,2.96274,t006_0_1
19A,510039,2.96274,t006_0_1
20A,370427,2.96274,t006_0_1
1A,3512973,3.555288,t007_0_1
2A,4338055,3.555288,t007_0_1
3A,4794147,3.555288,t007_0_1
4A,3722246,3.555288,t007_0_1
5A,2112474,3.555288,t007_0_1
6A,1940636,3.555288,t007_0_1
7A,1354977,3.555288,t007_0_1
8A,1334648,3.555288,t007_0_1
9A,1249605,3.555288,t007_0_1
10A,2134469,3.555288,t007_0_1
11A,1880747,3.555288,t007_0_1
12A,1949180,3.555288,t007_0_1
13A,1130733,3.555288,t007_0_1
14A,915216,3.555288,t007_0_1
15A,593882,3.555288,t007_0_1
16A,604539,3.555288,t007_0_1
17A,694769,3.555288,t007_0_1
18A,563716,3.555288,t007_0_1
19A,507293,3.555288,t007_0_1
20A,363425,3.555288,t007_0_1
1A,3553283,4.147836,t008_0_1
2A,4413463,4.147836,t008_0_1
3A,4826426,4.147836,t008_0_1
4A,3331622,4.147836,t008_0_1
5A,2113413,4.147836,t008_0_1
6A,2087547,4.147836,t008_0_1
7A,1409260,4.147836,t008_0_1
8A,1348165,4.147836,t008_0_1
9A,1252308,4.147836,t008_0_1
10A,2125320,4.147836,t008_0_1
11A,1884770,4.147836,t008_0_1
12A,1944551,4.147836,t008_0_1
13A,1129998,4.147836,t008_0_1
14A,913754,4.147836,t008_0_1
15A,596215,4.147836,t008_0_1
16A,563172,4.147836,t008_0_1
17A,705736,4.147836,t008_0_1
18A,581409,4.147836,t008_0_1
19A,508602,4.147836,t008_0_1
20A,365217,4.147836,t008_0_1
1A,3679179,4.740384,t009_0_1
2A,4452919,4.740384,t009_0_1
3A,4869768,4.740384,t009_0_1
4A,2443923,4.740384,t009_0_1
5A,2089990,4.740384,t009_0_1
6A,2231547,4.740384,t009_0_1
7A,1480880,4.740384,t009_0_1
8A,1360326,4.740384,t009_0_1
9A,1262826,4.740384,t009_0_1
10A,2123710,4.740384,t009_0_1
11A,1892278,4.740384,t009_0_1
12A,1952021,4.740384,t009_0_1
13A,1093611,4.740384,t009_0_1
14A,921295,4.740384,t009_0_1
15A,592880,4.740384,t009_0_1
16A,550589,4.740384,t009_0_1
17A,717416,4.740384,t009_0_1
