ROI ID,Total Intensity,Time,Frame Id
1A,821829,0,t001_0_1
2A,887591,0,t001_0_1
3A,1037702,0,t001_0_1
4A,951683,0,t001_0_1
5A,711950,0,t001_0_1
6A,1001628,0,t001_0_1
7A,578776,0,t001_0_1
8A,833875,0,t001_0_1
9A,1109429,0,t001_0_1
10A,1149333,0,t001_0_1
11A,1167299,0,t001_0_1
12A,1082265,0,t001_0_1
13A,878054,0,t001_0_1
14A,813462,0,t001_0_1
15A,598680,0,t001_0_1
16A,532840,0,t001_0_1
17A,488612,0,t001_0_1
18A,445733,0,t001_0_1
19A,467276,0,t001_0_1
20A,265704,0,t001_0_1
1A,833365,0.592548,t002_0_1
2A,898445,0.592548,t002_0_1
3A,1049425,0.592548,t002_0_1
4A,949736,0.592548,t002_0_1
5A,723187,0.592548,t002_0_1
6A,990474,0.592548,t002_0_1
7A,580124,0.592548,t002_0_1
8A,821219,0.592548,t002_0_1
9A,1130899,0.592548,t002_0_1
10A,1150466,0.592548,t002_0_1
11A,1168418,0.592548,t002_0_1
12A,1091721,0.592548,t002_0_1
13A,872849,0.592548,t002_0_1
14A,809694,0.592548,t002_0_1
15A,599396,0.592548,t002_0_1
16A,529730,0.592548,t002_0_1
17A,486923,0.592548,t002_0_1
18A,439149,0.592548,t002_0_1
19A,465733,0.592548,t002_0_1
20A,265612,0.592548,t002_0_1
1A,827018,1.185096,t003_0_1
2A,888130,1.185096,t003_0_1
3A,1046305,1.185096,t003_0_1
4A,959086,1.185096,t003_0_1
5A,724631,1.185096,t003_0_1
6A,967052,1.185096,t003_0_1
7A,582938,1.185096,t003_0_1
8A,788664,1.185096,t003_0_1
9A,1133065,1.185096,t003_0_1
10A,1150328,1.185096,t003_0_1
11A,1162955,1.185096,t003_0_1
12A,1077176,1.185096,t003_0_1
13A,878521,1.185096,t003_0_1
14A,814310,1.185096,t003_0_1
15A,602057,1.185096,t003_0_1
16A,524703,1.185096,t003_0_1
17A,485069,1.185096,t003_0_1
18A,444039,1.185096,t003_0_1
19A,468290,1.185096,t003_0_1
20A,265366,1.185096,t003_0_1
1A,835485,1.777644,t004_0_1
2A,890217,1.777644,t004_0_1
3A,1052636,1.777644,t004_0_1
4A,962942,1.777644,t004_0_1
5A,725449,1.777644,t004_0_1
6A,948141,1.777644,t004_0_1
7A,577843,1.777644,t004_0_1
8A,773516,1.777644,t004_0_1
9A,1133649,1.777644,t004_0_1
10A,1162170,1.777644,t004_0_1
11A,1165644,1.777644,t004_0_1
12A,1071271,1.777644,t004_0_1
13A,873843,1.777644,t004_0_1
14A,816209,1.777644,t004_0_1
15A,597607,1.777644,t004_0_1
16A,526432,1.777644,t004_0_1
17A,489632,1.777644,t004_0_1
