ROI ID,Total Intensity,Time,Frame Id
16A,564771,14.221152,t025_0_1
17A,501217,14.221152,t025_0_1
18A,570444,14.221152,t025_0_1
19A,511962,14.221152,t025_0_1
20A,263241,14.221152,t025_0_1
1A,853806,14.8137,t026_0_1
2A,1046622,14.8137,t026_0_1
3A,1518135,14.8137,t026_0_1
4A,2508424,14.8137,t026_0_1
5A,1865555,14.8137,t026_0_1
6A,1323655,14.8137,t026_0_1
7A,1095835,14.8137,t026_0_1
8A,1241308,14.8137,t026_0_1
9A,999075,14.8137,t026_0_1
10A,1015206,14.8137,t026_0_1
11A,962914,14.8137,t026_0_1
12A,936345,14.8137,t026_0_1
13A,970309,14.8137,t026_0_1
14A,974276,14.8137,t026_0_1
15A,761608,14.8137,t026_0_1
16A,562078,14.8137,t026_0_1
17A,510906,14.8137,t026_0_1
18A,576091,14.8137,t026_0_1
19A,513613,14.8137,t026_0_1
20A,264204,14.8137,t026_0_1
1A,872991,15.406248,t027_0_1
2A,1051424,15.406248,t027_0_1
3A,1533472,15.406248,t027_0_1
4A,2389589,15.406248,t027_0_1
5A,1517920,15.406248,t027_0_1
6A,1331482,15.406248,t027_0_1
7A,1097001,15.406248,t027_0_1
8A,1243477,15.406248,t027_0_1
9A,982343,15.406248,t027_0_1
10A,1008387,15.406248,t027_0_1
11A,971311,15.406248,t027_0_1
12A,932939,15.406248,t027_0_1
13A,989061,15.406248,t027_0_1
14A,974260,15.406248,t027_0_1
15A,760571,15.406248,t027_0_1
16A,579983,15.406248,t027_0_1
17A,518642,15.406248,t027_0_1
18A,573516,15.406248,t027_0_1
19A,507269,15.406248,t027_0_1
20A,264635,15.406248,t027_0_1
1A,871684,15.998796,t028_0_1
2A,1048774,15.998796,t028_0_1
3A,1560991,15.998796,t028_0_1
4A,2046786,15.998796,t028_0_1
5A,1310931,15.998796,t028_0_1
6A,1320359,15.998796,t028_0_1
7A,1109678,15.998796,t028_0_1
8A,1237813,15.998796,t028_0_1
9A,1006361,15.998796,t028_0_1
10A,1007782,15.998796,t028_0_1
11A,963619,15.998796,t028_0_1
12A,933647,15.998796,t028_0_1
13A,981983,15.998796,t028_0_1
14A,974250,15.998796,t028_0_1
15A,761788,15.998796,t028_0_1
16A,565947,15.998796,t028_0_1
17A,526332,15.998796,t028_0_1
18A,569100,15.998796,t028_0_1
19A,507636,15.998796,t028_0_1
20A,263648,15.998796,t028_0_1
1A,875614,16.591344,t029_0_1
2A,1058913,16.591344,t029_0_1
3A,1581509,16.591344,t029_0_1
4A,1834477,16.591344,t029_0_1
5A,1263018,16.591344,t029_0_1
6A,1318400,16.591344,t029_0_1
7A,1124528,16.591344,t029_0_1
8A,1240077,16.591344,t029_0_1
9A,1000493,16.591344,t029_0_1
10A,1006603,16.591344,t029_0_1
11A,974227,16.591344,t029_0_1
12A,926191,16.591344,t029_0_1
13A,972199,16.591344,t029_0_1
14A,968730,16.591344,t029_0_1
15A,756358,16.591344,t029_0_1
16A,569370,16.591344,t029_0_1
17A,536946,16.591344,t029_0_1
18A,568018,16.591344,t029_0_1
19A,511751,16.591344,t029_0_1
20A,264166,16.591344,t029_0_1
1A,867340,17.183892,t030_0_1
2A,1054162,17.183892,t030_0_1
3A,1572892,17.183892,t030_0_1
4A,1701739,17.183892,t030_0_1
5A,1252669,17.183892,t030_0_1
6A,1302560,17.183892,t030_0_1
7A,1121370,17.183892,t030_0_1
8A,1254178,17.183892,t030_0_1
9A,1012267,17.183892,t030_0_1
10A,1015045,17.183892,t030_0_1
11A,967519,17.183892,t030_0_1
12A,922547,17.183892,t030_0_1
13A,990080,17.183892,t030_0_1
14A,972678,17.183892,t030_0_1
15A,754801,17.183892,t030_0_1
16A,567440,17.183892,t030_0_1
17A,543472,17.183892,t030_0_1
18A,563789,17.183892,t030_0_1
19A,499160,17.183892,t030_0_1
20A,264494,17.183892,t030_0_1
1A,864424,17.77644,t031_0_1
2A,1053140,17.77644,t031_0_1
3A,1567934,17.77644,t031_0_1
4A,1677102,17.77644,t031_0_1
5A,1298052,17.77644,t031_0_1
6A,1287343,17.77644,t031_0_1
7A,1116923,17.77644,t031_0_1
8A,1237197,17.77644,t031_0_1
9A,982158,17.77644,t031_0_1
10A,993742,17.77644,t031_0_1
11A,959713,17.77644,t031_0_1
12A,919411,17.77644,t031_0_1
13A,965139,17.77644,t031_0_1
14A,962059,17.77644,t031_0_1
15A,761847,17.77644,t031_0_1
16A,559083,17.77644,t031_0_1
17A,545660,17.77644,t031_0_1
18A,559112,17.77644,t031_0_1
19A,502804,17.77644,t031_0_1
20A,263951,17.77644,t031_0_1
1A,874636,18.368988,t032_0_1
2A,1057747,18.368988,t032_0_1
3A,1531904,18.368988,t032_0_1
4A,1735434,18.368988,t032_0_1
5A,1358850,18.368988,t032_0_1
6A,1291589,18.368988,t032_0_1
7A,1125676,18.368988,t032_0_1
8A,1241499,18.368988,t032_0_1
9A,998071,18.368988,t032_0_1
10A,1007873,18.368988,t032_0_1
11A,974838,18.368988,t032_0_1
12A,924007,18.368988,t032_0_1
13A,975975,18.368988,t032_0_1
14A,951606,18.368988,t032_0_1
15A,746234,18.368988,t032_0_1
16A,566974,18.368988,t032_0_1
17A,551102,18.368988,t032_0_1
18A,551751,18.368988,t032_0_1
19A,502479,18.368988,t032_0_1
20A,263694,18.368988,t032_0_1
1A,870104,18.961536,t033_0_1
2A,1068307,18.961536,t033_0_1
3A,1545048,18.961536,t033_0_1
4A,1834948,18.961536,t033_0_1
5A,1439212,18.961536,t033_0_1
6A,1282570,18.961536,t033_0_1
7A,1123157,18.961536,t033_0_1
8A,1261486,18.961536,t033_0_1
9A,1007206,18.961536,t033_0_1
10A,1019782,18.961536,t033_0_1
11A,966701,18.961536,t033_0_1
12A,907597,18.961536,t033_0_1
13A,957986,18.961536,t033_0_1
14A,974562,18.961536,t033_0_1
15A,744680,18.961536,t033_0_1
