ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Range:CH3,SD:CH3,3SD:CH3,Time,Frame Id
13A,1262115.000000,753.951613,4095.000000,153.000000,3942.000000,610.210163,1830.630488,701178.000000,418.863799,608.000000,130.000000,478.000000,115.027593,345.082778,2.370192,t005_0_1
14A,1182442.000000,706.357228,4095.000000,152.000000,3943.000000,627.841789,1883.525367,619061.000000,369.809438,609.000000,131.000000,478.000000,149.395917,448.187750,2.370192,t005_0_1
15A,1026811.000000,613.387694,4095.000000,153.000000,3942.000000,531.913391,1595.740172,715934.000000,427.678614,606.000000,133.000000,473.000000,128.486807,385.460422,2.370192,t005_0_1
16A,1052732.000000,628.872162,4095.000000,152.000000,3943.000000,522.104644,1566.313933,722363.000000,431.519116,611.000000,127.000000,484.000000,151.962793,455.888379,2.370192,t005_0_1
17A,695565.000000,415.510753,2712.000000,150.000000,2562.000000,299.570320,898.710960,689896.000000,412.124253,613.000000,146.000000,467.000000,138.243781,414.731343,2.370192,t005_0_1
18A,859829.000000,513.637395,4095.000000,154.000000,3941.000000,455.818261,1367.454784,729535.000000,435.803465,609.000000,141.000000,468.000000,128.530371,385.591114,2.370192,t005_0_1
19A,1016955.000000,607.500000,3547.000000,150.000000,3397.000000,622.332115,1866.996346,756953.000000,452.182198,607.000000,155.000000,452.000000,119.416341,358.249023,2.370192,t005_0_1
20A,262825.000000,157.004182,238.000000,146.000000,92.000000,10.295948,30.887845,1003332.000000,599.362007,615.000000,584.000000,31.000000,4.527140,13.581420,2.370192,t005_0_1
1A,1007711.000000,601.977897,4095.000000,149.000000,3946.000000,629.614987,1888.844962,522357.000000,312.041219,583.000000,163.000000,420.000000,94.144200,282.432599,2.962740,t006_0_1
2A,935693.000000,558.956392,4095.000000,149.000000,3946.000000,448.095236,1344.285708,652271.000000,389.648148,565.000000,194.000000,371.000000,68.374975,205.124926,2.962740,t006_0_1
3A,1003021.000000,599.176225,3229.000000,150.000000,3079.000000,522.374024,1567.122071,668026.000000,399.059737,592.000000,183.000000,409.000000,97.821681,293.465043,2.962740,t006_0_1
4A,962583.000000,575.019713,2896.000000,149.000000,2747.000000,459.719438,1379.158315,688019.000000,411.002987,588.000000,175.000000,413.000000,114.595864,343.787592,2.962740,t006_0_1
5A,1100918.000000,657.657109,3821.000000,151.000000,3670.000000,607.386590,1822.159771,679516.000000,405.923536,594.000000,161.000000,433.000000,115.007153,345.021460,2.962740,t006_0_1
6A,1359672.000000,812.229391,4095.000000,150.000000,3945.000000,693.817111,2081.451334,538599.000000,321.743728,600.000000,133.000000,467.000000,145.015191,435.045573,2.962740,t006_0_1
7A,782402.000000,467.384707,1919.000000,151.000000,1768.000000,250.718871,752.156613,611367.000000,365.213262,607.000000,133.000000,474.000000,136.700098,410.100295,2.962740,t006_0_1
8A,994928.000000,594.341697,3660.000000,152.000000,3508.000000,443.191466,1329.574397,606787.000000,362.477300,597.000000,153.000000,444.000000,110.901874,332.705621,2.962740,t006_0_1
9A,914138.000000,546.080048,2369.000000,151.000000,2218.000000,316.194390,948.583169,633520.000000,378.446834,590.000000,148.000000,442.000000,114.125112,342.375335,2.962740,t006_0_1
10A,871022.000000,520.323775,2892.000000,153.000000,2739.000000,313.215848,939.647545,655798.000000,391.755078,596.000000,127.000000,469.000000,132.174755,396.524265,2.962740,t006_0_1
11A,787290.000000,470.304659,3957.000000,153.000000,3804.000000,276.119125,828.357374,645557.000000,385.637395,605.000000,124.000000,481.000000,130.413672,391.241015,2.962740,t006_0_1
12A,1113050.000000,664.904421,4095.000000,154.000000,3941.000000,538.216113,1614.648340,581098.000000,347.131422,595.000000,118.000000,477.000000,136.226350,408.679049,2.962740,t006_0_1
13A,1235918.000000,738.302270,4095.000000,154.000000,3941.000000,593.724340,1781.173020,701461.000000,419.032855,606.000000,129.000000,477.000000,114.973991,344.921973,2.962740,t006_0_1
14A,1169018.000000,698.338112,4095.000000,153.000000,3942.000000,622.572381,1867.717143,613184.000000,366.298686,607.000000,125.000000,482.000000,146.906160,440.718479,2.962740,t006_0_1
15A,1008799.000000,602.627838,3530.000000,153.000000,3377.000000,514.022769,1542.068307,711038.000000,424.753883,607.000000,132.000000,475.000000,127.483643,382.450929,2.962740,t006_0_1
16A,1072460.000000,640.657109,4095.000000,152.000000,3943.000000,546.132888,1638.398663,725698.000000,433.511350,608.000000,128.000000,480.000000,152.688112,458.064337,2.962740,t006_0_1
17A,702788.000000,419.825568,2830.000000,152.000000,2678.000000,305.818297,917.454892,691407.000000,413.026882,609.000000,141.000000,468.000000,138.684345,416.053035,2.962740,t006_0_1
18A,846823.000000,505.867981,4095.000000,149.000000,3946.000000,451.784883,1355.354649,726136.000000,433.772999,603.000000,140.000000,463.000000,127.507705,382.523116,2.962740,t006_0_1
19A,1009193.000000,602.863202,4035.000000,150.000000,3885.000000,617.524703,1852.574108,752115.000000,449.292115,602.000000,155.000000,447.000000,119.906042,359.718126,2.962740,t006_0_1
20A,262664.000000,156.908005,264.000000,148.000000,116.000000,9.989177,29.967530,1001495.000000,598.264636,616.000000,582.000000,34.000000,4.609984,13.829952,2.962740,t006_0_1
1A,939643.000000,561.316010,4095.000000,150.000000,3945.000000,616.504428,1849.513284,528589.000000,315.764038,591.000000,164.000000,427.000000,95.709811,287.129432,3.555288,t007_0_1
2A,979523.000000,585.139188,4095.000000,151.000000,3944.000000,464.391740,1393.175221,651626.000000,389.262843,568.000000,191.000000,377.000000,67.994203,203.982610,3.555288,t007_0_1
3A,1034038.000000,617.704898,3576.000000,149.000000,3427.000000,543.315291,1629.945873,670913.000000,400.784349,595.000000,182.000000,413.000000,98.092138,294.276415,3.555288,t007_0_1
4A,994869.000000,594.306452,2857.000000,150.000000,2707.000000,481.900201,1445.700604,692410.000000,413.626045,600.000000,180.000000,420.000000,115.448277,346.344830,3.555288,t007_0_1
5A,1115233.000000,666.208483,3576.000000,150.000000,3426.000000,613.301686,1839.905059,683695.000000,408.419952,596.000000,161.000000,435.000000,114.594537,343.783610,3.555288,t007_0_1
6A,1372819.000000,820.083035,4095.000000,152.000000,3943.000000,712.294960,2136.884879,541808.000000,323.660693,604.000000,134.000000,470.000000,146.180882,438.542646,3.555288,t007_0_1
7A,778005.000000,464.758065,1740.000000,152.000000,1588.000000,256.605296,769.815887,615829.000000,367.878734,609.000000,133.000000,476.000000,137.844978,413.534934,3.555288,t007_0_1
8A,1005940.000000,600.919952,3624.000000,152.000000,3472.000000,443.661201,1330.983603,610205.000000,364.519116,601.000000,154.000000,447.000000,111.519547,334.558640,3.555288,t007_0_1
9A,928136.000000,554.442055,2672.000000,155.000000,2517.000000,325.658272,976.974815,635961.000000,379.905018,600.000000,147.000000,453.000000,114.613604,343.840813,3.555288,t007_0_1
10A,864857.000000,516.640980,3288.000000,155.000000,3133.000000,325.584385,976.753156,657367.000000,392.692354,603.000000,133.000000,470.000000,131.305285,393.915856,3.555288,t007_0_1
11A,791065.000000,472.559737,3339.000000,154.000000,3185.000000,277.335675,832.007026,649806.000000,388.175627,605.000000,127.000000,478.000000,131.042394,393.127181,3.555288,t007_0_1
12A,1115875.000000,666.591995,4095.000000,153.000000,3942.000000,547.764792,1643.294377,581444.000000,347.338112,595.000000,115.000000,480.000000,135.987056,407.961169,3.555288,t007_0_1
13A,1212967.000000,724.591995,4095.000000,152.000000,3943.000000,578.387343,1735.162030,707735.000000,422.780765,607.000000,131.000000,476.000000,116.227346,348.682039,3.555288,t007_0_1
14A,1177703.000000,703.526284,4095.000000,155.000000,3940.000000,615.155222,1845.465666,621172.000000,371.070490,611.000000,130.000000,481.000000,149.922640,449.767919,3.555288,t007_0_1
15A,1050396.000000,627.476703,4095.000000,153.000000,3942.000000,557.073684,1671.221052,713380.000000,426.152927,609.000000,131.000000,478.000000,127.940620,383.821859,3.555288,t007_0_1
16A,1035327.000000,618.474910,4095.000000,153.000000,3942.000000,502.892954,1508.678863,723248.000000,432.047790,608.000000,131.000000,477.000000,152.134463,456.403390,3.555288,t007_0_1
17A,693167.000000,414.078256,2761.000000,150.000000,2611.000000,286.762905,860.288714,689466.000000,411.867384,609.000000,139.000000,470.000000,138.677605,416.032816,3.555288,t007_0_1
18A,855670.000000,511.152927,4094.000000,152.000000,3942.000000,451.556351,1354.669052,728412.000000,435.132616,606.000000,143.000000,463.000000,128.299564,384.898692,3.555288,t007_0_1
19A,990415.000000,591.645759,3483.000000,151.000000,3332.000000,596.877983,1790.633949,754053.000000,450.449821,600.000000,154.000000,446.000000,119.548829,358.646487,3.555288,t007_0_1
20A,262665.000000,156.908602,259.000000,148.000000,111.000000,9.846766,29.540297,1001989.000000,598.559737,613.000000,585.000000,28.000000,4.437036,13.311109,3.555288,t007_0_1
1A,905419.000000,540.871565,4095.000000,150.000000,3945.000000,609.729690,1829.189070,531821.000000,317.694743,591.000000,158.000000,433.000000,96.085091,288.255273,4.147836,t008_0_1
2A,1023577.000000,611.455795,4095.000000,149.000000,3946.000000,492.217279,1476.651838,646801.000000,386.380526,567.000000,194.000000,373.000000,67.994336,203.983009,4.147836,t008_0_1
3A,1047764.000000,625.904421,3435.000000,151.000000,3284.000000,551.069001,1653.207002,668856.000000,399.555556,596.000000,187.000000,409.000000,97.803406,293.410217,4.147836,t008_0_1
4A,983626.000000,587.590203,2568.000000,149.000000,2419.000000,465.306218,1395.918653,689525.000000,411.902628,596.000000,180.000000,416.000000,115.100525,345.301576,4.147836,t008_0_1
5A,1113312.000000,665.060932,4095.000000,151.000000,3944.000000,618.631174,1855.893521,681889.000000,407.341099,594.000000,160.000000,434.000000,115.083872,345.251616,4.147836,t008_0_1
6A,1391557.000000,831.276583,4095.000000,150.000000,3945.000000,716.495219,2149.485656,541012.000000,323.185185,604.000000,132.000000,472.000000,145.758877,437.276632,4.147836,t008_0_1
7A,788886.000000,471.258065,2097.000000,152.000000,1945.000000,257.789728,773.369184,615652.000000,367.772999,606.000000,134.000000,472.000000,137.692374,413.077121,4.147836,t008_0_1
8A,980784.000000,585.892473,3292.000000,152.000000,3140.000000,425.563547,1276.690641,607791.000000,363.077061,597.000000,160.000000,437.000000,110.601146,331.803439,4.147836,t008_0_1
9A,930614.000000,555.922342,2653.000000,152.000000,2501.000000,336.341800,1009.025400,633588.000000,378.487455,596.000000,149.000000,447.000000,114.131415,342.394244,4.147836,t008_0_1
10A,879689.000000,525.501195,2890.000000,154.000000,2736.000000,326.500631,979.501894,660261.000000,394.421147,599.000000,128.000000,471.000000,132.832680,398.498041,4.147836,t008_0_1
11A,800768.000000,478.356033,3766.000000,153.000000,3613.000000,275.391234,826.173703,651519.000000,389.198925,610.000000,125.000000,485.000000,132.134866,396.404599,4.147836,t008_0_1
12A,1120678.000000,669.461171,4095.000000,151.000000,3944.000000,536.571363,1609.714090,584209.000000,348.989845,595.000000,120.000000,475.000000,137.587020,412.761060,4.147836,t008_0_1
