ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Time,Frame Id
13A,1662110.000000,992.897252,4095.000000,151.000000,730879.000000,436.606332,578.000000,120.000000,38.247984,t059_0_1
14A,1445443.000000,863.466547,4095.000000,160.000000,755503.000000,451.316010,577.000000,125.000000,38.247984,t059_0_1
15A,1372034.000000,819.614098,4095.000000,156.000000,713923.000000,426.477300,576.000000,113.000000,38.247984,t059_0_1
16A,1303985.000000,778.963560,4095.000000,154.000000,722316.000000,431.491039,578.000000,126.000000,38.247984,t059_0_1
17A,1218709.000000,728.022103,4095.000000,176.000000,825883.000000,493.359020,583.000000,132.000000,38.247984,t059_0_1
18A,959475.000000,573.163082,4095.000000,153.000000,826312.000000,493.615293,579.000000,152.000000,38.247984,t059_0_1
19A,1013731.000000,605.574074,4095.000000,152.000000,872142.000000,520.992832,577.000000,181.000000,38.247984,t059_0_1
20A,261395.000000,156.149940,255.000000,149.000000,942444.000000,562.989247,575.000000,547.000000,38.247984,t059_0_1
1A,2441214.000000,1458.311828,4095.000000,149.000000,616940.000000,368.542413,561.000000,196.000000,38.907432,t060_0_1
2A,2340380.000000,1398.076464,4095.000000,150.000000,643890.000000,384.641577,564.000000,167.000000,38.907432,t060_0_1
3A,1437496.000000,858.719235,4063.000000,150.000000,646452.000000,386.172043,561.000000,163.000000,38.907432,t060_0_1
4A,1181929.000000,706.050777,3866.000000,150.000000,651754.000000,389.339307,566.000000,133.000000,38.907432,t060_0_1
5A,840696.000000,502.207885,2489.000000,151.000000,673589.000000,402.382915,571.000000,144.000000,38.907432,t060_0_1
6A,898381.000000,536.667264,3434.000000,149.000000,695540.000000,415.495818,572.000000,145.000000,38.907432,t060_0_1
7A,1034837.000000,618.182198,3376.000000,150.000000,727480.000000,434.575866,577.000000,128.000000,38.907432,t060_0_1
8A,984990.000000,588.405018,4095.000000,148.000000,682427.000000,407.662485,574.000000,124.000000,38.907432,t060_0_1
9A,1192272.000000,712.229391,4095.000000,149.000000,714633.000000,426.901434,576.000000,119.000000,38.907432,t060_0_1
10A,1555619.000000,929.282557,4095.000000,148.000000,715533.000000,427.439068,575.000000,119.000000,38.907432,t060_0_1
11A,1449151.000000,865.681601,3869.000000,150.000000,718993.000000,429.505974,574.000000,123.000000,38.907432,t060_0_1
12A,1466080.000000,875.794504,4095.000000,152.000000,760867.000000,454.520311,575.000000,130.000000,38.907432,t060_0_1
13A,1657242.000000,989.989247,4095.000000,152.000000,729351.000000,435.693548,579.000000,115.000000,38.907432,t060_0_1
14A,1440620.000000,860.585424,4095.000000,154.000000,755506.000000,451.317802,581.000000,122.000000,38.907432,t060_0_1
15A,1361953.000000,813.591995,4095.000000,166.000000,715178.000000,427.227001,579.000000,112.000000,38.907432,t060_0_1
16A,1288842.000000,769.917563,4095.000000,153.000000,722266.000000,431.461171,582.000000,123.000000,38.907432,t060_0_1
17A,1223712.000000,731.010753,4095.000000,158.000000,825333.000000,493.030466,581.000000,136.000000,38.907432,t060_0_1
18A,962567.000000,575.010155,4095.000000,155.000000,827503.000000,494.326762,579.000000,155.000000,38.907432,t060_0_1
19A,1030280.000000,615.459976,4095.000000,151.000000,873266.000000,521.664277,577.000000,183.000000,38.907432,t060_0_1
20A,260677.000000,155.721027,264.000000,148.000000,940603.000000,561.889486,575.000000,548.000000,38.907432,t060_0_1
1A,2441095.000000,1458.240741,4095.000000,149.000000,617808.000000,369.060932,562.000000,193.000000,39.566880,t061_0_1
2A,2341235.000000,1398.587216,4095.000000,150.000000,645672.000000,385.706093,563.000000,165.000000,39.566880,t061_0_1
3A,1458230.000000,871.105137,4095.000000,150.000000,649761.000000,388.148746,564.000000,164.000000,39.566880,t061_0_1
4A,1177556.000000,703.438471,3629.000000,151.000000,655125.000000,391.353047,566.000000,134.000000,39.566880,t061_0_1
5A,840902.000000,502.330944,2636.000000,150.000000,678040.000000,405.041816,571.000000,145.000000,39.566880,t061_0_1
6A,899630.000000,537.413381,3542.000000,149.000000,696979.000000,416.355436,575.000000,144.000000,39.566880,t061_0_1
7A,1038724.000000,620.504182,3141.000000,149.000000,729461.000000,435.759259,579.000000,127.000000,39.566880,t061_0_1
8A,971348.000000,580.255675,3660.000000,150.000000,683160.000000,408.100358,577.000000,121.000000,39.566880,t061_0_1
9A,1188869.000000,710.196535,4095.000000,149.000000,716005.000000,427.721027,575.000000,119.000000,39.566880,t061_0_1
10A,1558368.000000,930.924731,4095.000000,150.000000,717324.000000,428.508961,579.000000,123.000000,39.566880,t061_0_1
11A,1468295.000000,877.117682,3813.000000,150.000000,720216.000000,430.236559,575.000000,122.000000,39.566880,t061_0_1
12A,1463666.000000,874.352449,4095.000000,153.000000,763881.000000,456.320789,578.000000,128.000000,39.566880,t061_0_1
13A,1667056.000000,995.851852,4095.000000,154.000000,732137.000000,437.357826,580.000000,120.000000,39.566880,t061_0_1
14A,1438327.000000,859.215651,4095.000000,154.000000,757657.000000,452.602748,582.000000,121.000000,39.566880,t061_0_1
15A,1377664.000000,822.977300,4095.000000,158.000000,715955.000000,427.691159,583.000000,113.000000,39.566880,t061_0_1
16A,1320309.000000,788.715054,4095.000000,168.000000,725107.000000,433.158303,582.000000,122.000000,39.566880,t061_0_1
17A,1206081.000000,720.478495,4095.000000,160.000000,829153.000000,495.312425,586.000000,132.000000,39.566880,t061_0_1
18A,973072.000000,581.285544,4095.000000,158.000000,829566.000000,495.559140,580.000000,153.000000,39.566880,t061_0_1
19A,1021480.000000,610.203106,4095.000000,153.000000,875982.000000,523.286738,580.000000,181.000000,39.566880,t061_0_1
20A,261116.000000,155.983274,252.000000,148.000000,942854.000000,563.234170,581.000000,547.000000,39.566880,t061_0_1
1A,2430021.000000,1451.625448,4095.000000,149.000000,616918.000000,368.529271,560.000000,189.000000,40.226328,t062_0_1
2A,2342685.000000,1399.453405,4095.000000,150.000000,644077.000000,384.753286,560.000000,171.000000,40.226328,t062_0_1
3A,1488232.000000,889.027479,4095.000000,151.000000,647922.000000,387.050179,560.000000,161.000000,40.226328,t062_0_1
4A,1181361.000000,705.711470,3772.000000,150.000000,654822.000000,391.172043,565.000000,132.000000,40.226328,t062_0_1
5A,848330.000000,506.768220,2363.000000,150.000000,677019.000000,404.431900,576.000000,143.000000,40.226328,t062_0_1
6A,892278.000000,533.021505,3324.000000,150.000000,696056.000000,415.804062,573.000000,144.000000,40.226328,t062_0_1
7A,1037568.000000,619.813620,3097.000000,150.000000,727538.000000,434.610514,571.000000,125.000000,40.226328,t062_0_1
8A,973796.000000,581.718041,4024.000000,149.000000,682273.000000,407.570490,571.000000,122.000000,40.226328,t062_0_1
9A,1183513.000000,706.997013,4095.000000,150.000000,714318.000000,426.713262,575.000000,120.000000,40.226328,t062_0_1
10A,1544308.000000,922.525687,4095.000000,150.000000,715436.000000,427.381123,579.000000,117.000000,40.226328,t062_0_1
11A,1461368.000000,872.979689,3474.000000,151.000000,717918.000000,428.863799,576.000000,122.000000,40.226328,t062_0_1
12A,1449895.000000,866.126045,4095.000000,151.000000,760536.000000,454.322581,581.000000,125.000000,40.226328,t062_0_1
13A,1639451.000000,979.361410,4095.000000,151.000000,728504.000000,435.187575,582.000000,117.000000,40.226328,t062_0_1
14A,1449298.000000,865.769415,4095.000000,155.000000,755534.000000,451.334528,578.000000,126.000000,40.226328,t062_0_1
15A,1368888.000000,817.734767,4095.000000,152.000000,714924.000000,427.075269,578.000000,109.000000,40.226328,t062_0_1
16A,1301785.000000,777.649343,4095.000000,154.000000,723428.000000,432.155317,584.000000,125.000000,40.226328,t062_0_1
17A,1211963.000000,723.992234,4095.000000,157.000000,825346.000000,493.038232,585.000000,133.000000,40.226328,t062_0_1
18A,941479.000000,562.412784,4095.000000,158.000000,825125.000000,492.906213,586.000000,151.000000,40.226328,t062_0_1
19A,1015439.000000,606.594385,4095.000000,150.000000,873408.000000,521.749104,582.000000,190.000000,40.226328,t062_0_1
20A,260646.000000,155.702509,288.000000,148.000000,943213.000000,563.448626,578.000000,546.000000,40.226328,t062_0_1
1A,2439381.000000,1457.216846,4095.000000,149.000000,617335.000000,368.778375,561.000000,192.000000,40.885776,t063_0_1
2A,2346272.000000,1401.596177,4095.000000,150.000000,644116.000000,384.776583,562.000000,168.000000,40.885776,t063_0_1
3A,1514876.000000,904.943847,4095.000000,150.000000,647553.000000,386.829749,565.000000,164.000000,40.885776,t063_0_1
4A,1184525.000000,707.601553,3424.000000,150.000000,655079.000000,391.325568,567.000000,133.000000,40.885776,t063_0_1
5A,835351.000000,499.014934,2284.000000,149.000000,676899.000000,404.360215,573.000000,144.000000,40.885776,t063_0_1
6A,893639.000000,533.834528,2954.000000,151.000000,695909.000000,415.716249,572.000000,140.000000,40.885776,t063_0_1
7A,1028859.000000,614.611111,3877.000000,149.000000,727738.000000,434.729988,573.000000,124.000000,40.885776,t063_0_1
8A,970925.000000,580.002987,3747.000000,149.000000,682931.000000,407.963560,572.000000,122.000000,40.885776,t063_0_1
9A,1191959.000000,712.042413,4095.000000,149.000000,715144.000000,427.206691,576.000000,118.000000,40.885776,t063_0_1
10A,1560793.000000,932.373357,4095.000000,151.000000,715355.000000,427.332736,576.000000,116.000000,40.885776,t063_0_1
11A,1457859.000000,870.883513,3258.000000,151.000000,718731.000000,429.349462,576.000000,127.000000,40.885776,t063_0_1
12A,1454851.000000,869.086619,4095.000000,151.000000,762689.000000,455.608722,576.000000,130.000000,40.885776,t063_0_1
13A,1646468.000000,983.553166,4095.000000,152.000000,729771.000000,435.944444,578.000000,118.000000,40.885776,t063_0_1
14A,1450189.000000,866.301673,4095.000000,156.000000,755090.000000,451.069295,580.000000,125.000000,40.885776,t063_0_1
15A,1357206.000000,810.756272,4095.000000,153.000000,715239.000000,427.263441,583.000000,107.000000,40.885776,t063_0_1
16A,1294209.000000,773.123656,4095.000000,156.000000,724384.000000,432.726404,584.000000,123.000000,40.885776,t063_0_1
17A,1199027.000000,716.264636,4095.000000,156.000000,825716.000000,493.259259,581.000000,134.000000,40.885776,t063_0_1
18A,943728.000000,563.756272,4095.000000,164.000000,826570.000000,493.769415,580.000000,153.000000,40.885776,t063_0_1
19A,1002830.000000,599.062127,4075.000000,151.000000,872240.000000,521.051374,577.000000,185.000000,40.885776,t063_0_1
20A,260998.000000,155.912784,264.000000,147.000000,942194.000000,562.839904,577.000000,550.000000,40.885776,t063_0_1
1A,2455857.000000,1467.059140,4095.000000,149.000000,618451.000000,369.445042,560.000000,186.000000,41.545224,t064_0_1
2A,2337660.000000,1396.451613,4095.000000,150.000000,644116.000000,384.776583,566.000000,172.000000,41.545224,t064_0_1
3A,1546268.000000,923.696535,4095.000000,150.000000,646160.000000,385.997611,561.000000,166.000000,41.545224,t064_0_1
4A,1190444.000000,711.137395,4095.000000,150.000000,655105.000000,391.341099,566.000000,134.000000,41.545224,t064_0_1
5A,836739.000000,499.844086,2260.000000,150.000000,677929.000000,404.975508,574.000000,141.000000,41.545224,t064_0_1
6A,887833.000000,530.366189,2924.000000,149.000000,697671.000000,416.768817,574.000000,142.000000,41.545224,t064_0_1
7A,1042512.000000,622.767025,3123.000000,150.000000,728829.000000,435.381720,576.000000,126.000000,41.545224,t064_0_1
8A,965898.000000,577.000000,3996.000000,150.000000,682609.000000,407.771207,578.000000,119.000000,41.545224,t064_0_1
9A,1185262.000000,708.041816,4095.000000,148.000000,717310.000000,428.500597,576.000000,117.000000,41.545224,t064_0_1
10A,1539643.000000,919.738949,4095.000000,149.000000,716251.000000,427.867981,576.000000,120.000000,41.545224,t064_0_1
11A,1453115.000000,868.049582,3783.000000,151.000000,719257.000000,429.663680,575.000000,123.000000,41.545224,t064_0_1
12A,1464614.000000,874.918757,4095.000000,150.000000,763505.000000,456.096177,583.000000,131.000000,41.545224,t064_0_1
13A,1662585.000000,993.181004,4095.000000,151.000000,731663.000000,437.074671,577.000000,118.000000,41.545224,t064_0_1
14A,1433122.000000,856.106332,4095.000000,151.000000,756788.000000,452.083632,577.000000,126.000000,41.545224,t064_0_1
15A,1370522.000000,818.710872,4095.000000,157.000000,715257.000000,427.274194,582.000000,108.000000,41.545224,t064_0_1
16A,1296915.000000,774.740143,4095.000000,163.000000,725083.000000,433.143967,580.000000,123.000000,41.545224,t064_0_1
17A,1204116.000000,719.304659,4095.000000,158.000000,824603.000000,492.594385,582.000000,134.000000,41.545224,t064_0_1
18A,940947.000000,562.094982,4095.000000,164.000000,827870.000000,494.545998,579.000000,150.000000,41.545224,t064_0_1
19A,994820.000000,594.277180,4095.000000,151.000000,871756.000000,520.762246,579.000000,185.000000,41.545224,t064_0_1
20A,261669.000000,156.313620,235.000000,148.000000,943113.000000,563.388889,575.000000,550.000000,41.545224,t064_0_1
1A,2459758.000000,1469.389486,4095.000000,149.000000,618462.000000,369.451613,562.000000,189.000000,42.204672,t065_0_1
2A,2354053.000000,1406.244325,4095.000000,150.000000,643725.000000,384.543011,566.000000,170.000000,42.204672,t065_0_1
3A,1593187.000000,951.724612,4095.000000,150.000000,646727.000000,386.336320,561.000000,167.000000,42.204672,t065_0_1
4A,1194178.000000,713.367981,4095.000000,150.000000,655050.000000,391.308244,566.000000,135.000000,42.204672,t065_0_1
5A,814603.000000,486.620669,2233.000000,149.000000,679265.000000,405.773596,575.000000,143.000000,42.204672,t065_0_1
6A,893867.000000,533.970729,3239.000000,151.000000,697786.000000,416.837515,574.000000,138.000000,42.204672,t065_0_1
7A,1040472.000000,621.548387,3182.000000,150.000000,729917.000000,436.031661,574.000000,124.000000,42.204672,t065_0_1
8A,978864.000000,584.745520,3864.000000,149.000000,683517.000000,408.313620,577.000000,123.000000,42.204672,t065_0_1
9A,1185820.000000,708.375149,4095.000000,149.000000,716953.000000,428.287336,573.000000,115.000000,42.204672,t065_0_1
10A,1563094.000000,933.747909,4095.000000,149.000000,715710.000000,427.544803,577.000000,120.000000,42.204672,t065_0_1
11A,1465965.000000,875.725806,3814.000000,152.000000,719435.000000,429.770012,577.000000,124.000000,42.204672,t065_0_1
12A,1460485.000000,872.452210,4005.000000,151.000000,763214.000000,455.922342,575.000000,131.000000,42.204672,t065_0_1
13A,1667021.000000,995.830944,4095.000000,151.000000,731622.000000,437.050179,579.000000,120.000000,42.204672,t065_0_1
14A,1439662.000000,860.013142,4095.000000,164.000000,756460.000000,451.887694,578.000000,124.000000,42.204672,t065_0_1
15A,1376329.000000,822.179809,4095.000000,154.000000,713751.000000,426.374552,579.000000,109.000000,42.204672,t065_0_1
16A,1316202.000000,786.261649,4095.000000,154.000000,724394.000000,432.732378,580.000000,127.000000,42.204672,t065_0_1
17A,1202931.000000,718.596774,4095.000000,161.000000,825897.000000,493.367384,582.000000,131.000000,42.204672,t065_0_1
18A,933844.000000,557.851852,4095.000000,164.000000,825848.000000,493.338112,578.000000,152.000000,42.204672,t065_0_1
19A,994254.000000,593.939068,4012.000000,152.000000,869620.000000,519.486260,578.000000,188.000000,42.204672,t065_0_1
20A,260455.000000,155.588411,256.000000,148.000000,942527.000000,563.038829,580.000000,550.000000,42.204672,t065_0_1
1A,2455642.000000,1466.930705,4095.000000,149.000000,618217.000000,369.305257,563.000000,191.000000,42.864120,t066_0_1
2A,2340231.000000,1397.987455,4095.000000,148.000000,644669.000000,385.106930,567.000000,163.000000,42.864120,t066_0_1
3A,1607149.000000,960.065114,4095.000000,151.000000,645271.000000,385.466547,560.000000,159.000000,42.864120,t066_0_1
4A,1185130.000000,707.962963,3834.000000,150.000000,653664.000000,390.480287,572.000000,132.000000,42.864120,t066_0_1
5A,794961.000000,474.887097,2431.000000,149.000000,679794.000000,406.089606,573.000000,144.000000,42.864120,t066_0_1
6A,900021.000000,537.646953,3264.000000,149.000000,698756.000000,417.416965,573.000000,139.000000,42.864120,t066_0_1
7A,1036288.000000,619.048984,3609.000000,148.000000,729558.000000,435.817204,577.000000,126.000000,42.864120,t066_0_1
8A,973653.000000,581.632616,3644.000000,150.000000,682566.000000,407.745520,576.000000,122.000000,42.864120,t066_0_1
9A,1186489.000000,708.774791,4095.000000,149.000000,716844.000000,428.222222,576.000000,120.000000,42.864120,t066_0_1
10A,1549016.000000,925.338112,4095.000000,148.000000,716559.000000,428.051971,578.000000,115.000000,42.864120,t066_0_1
11A,1464798.000000,875.028674,3403.000000,150.000000,718864.000000,429.428913,579.000000,125.000000,42.864120,t066_0_1
12A,1460806.000000,872.643967,3765.000000,152.000000,763381.000000,456.022103,582.000000,128.000000,42.864120,t066_0_1
13A,1673594.000000,999.757467,4095.000000,153.000000,731459.000000,436.952808,575.000000,118.000000,42.864120,t066_0_1
14A,1442144.000000,861.495818,4095.000000,153.000000,755837.000000,451.515532,578.000000,122.000000,42.864120,t066_0_1
15A,1368056.000000,817.237754,4095.000000,161.000000,714438.000000,426.784946,581.000000,111.000000,42.864120,t066_0_1
16A,1309917.000000,782.507168,4095.000000,154.000000,725450.000000,433.363202,583.000000,124.000000,42.864120,t066_0_1
17A,1209325.000000,722.416368,4095.000000,168.000000,823923.000000,492.188172,580.000000,136.000000,42.864120,t066_0_1
18A,937085.000000,559.787933,4095.000000,162.000000,825655.000000,493.222820,579.000000,153.000000,42.864120,t066_0_1
19A,1000166.000000,597.470729,4093.000000,152.000000,867048.000000,517.949821,578.000000,189.000000,42.864120,t066_0_1
20A,260358.000000,155.530466,228.000000,149.000000,940977.000000,562.112903,576.000000,548.000000,42.864120,t066_0_1
1A,2450713.000000,1463.986260,4095.000000,149.000000,617592.000000,368.931900,563.000000,189.000000,43.523568,t067_0_1
2A,2344899.000000,1400.775986,4095.000000,150.000000,643581.000000,384.456989,566.000000,166.000000,43.523568,t067_0_1
3A,1621647.000000,968.725806,4095.000000,151.000000,644959.000000,385.280167,558.000000,164.000000,43.523568,t067_0_1
4A,1182671.000000,706.494026,3803.000000,150.000000,653655.000000,390.474910,565.000000,132.000000,43.523568,t067_0_1
5A,776049.000000,463.589606,2308.000000,150.000000,678665.000000,405.415173,571.000000,142.000000,43.523568,t067_0_1
6A,902770.000000,539.289128,3751.000000,148.000000,697545.000000,416.693548,576.000000,139.000000,43.523568,t067_0_1
7A,1034345.000000,617.888292,3198.000000,149.000000,727896.000000,434.824373,576.000000,127.000000,43.523568,t067_0_1
8A,973897.000000,581.778375,3909.000000,150.000000,682672.000000,407.808841,575.000000,122.000000,43.523568,t067_0_1
9A,1183498.000000,706.988053,4095.000000,151.000000,716562.000000,428.053763,578.000000,116.000000,43.523568,t067_0_1
10A,1528122.000000,912.856631,4095.000000,149.000000,714822.000000,427.014337,578.000000,120.000000,43.523568,t067_0_1
11A,1467267.000000,876.503584,3352.000000,151.000000,718700.000000,429.330944,575.000000,122.000000,43.523568,t067_0_1
12A,1456774.000000,870.235364,4095.000000,150.000000,762026.000000,455.212664,575.000000,129.000000,43.523568,t067_0_1
13A,1688882.000000,1008.890084,4095.000000,153.000000,731900.000000,437.216249,578.000000,116.000000,43.523568,t067_0_1
14A,1455492.000000,869.469534,4095.000000,158.000000,755588.000000,451.366786,579.000000,127.000000,43.523568,t067_0_1
15A,1372312.000000,819.780167,4095.000000,169.000000,714681.000000,426.930108,584.000000,113.000000,43.523568,t067_0_1
16A,1301178.000000,777.286738,4095.000000,166.000000,726220.000000,433.823178,581.000000,121.000000,43.523568,t067_0_1
17A,1201311.000000,717.629032,4095.000000,166.000000,825768.000000,493.290323,581.000000,136.000000,43.523568,t067_0_1
18A,935082.000000,558.591398,4095.000000,154.000000,827321.000000,494.218041,580.000000,152.000000,43.523568,t067_0_1
19A,1009189.000000,602.860812,4095.000000,152.000000,867572.000000,518.262843,581.000000,192.000000,43.523568,t067_0_1
20A,261199.000000,156.032855,260.000000,148.000000,942764.000000,563.180406,579.000000,547.000000,43.523568,t067_0_1
1A,2439234.000000,1457.129032,4095.000000,147.000000,617121.000000,368.650538,562.000000,196.000000,44.183016,t068_0_1
2A,2353550.000000,1405.943847,4095.000000,150.000000,641987.000000,383.504779,563.000000,172.000000,44.183016,t068_0_1
3A,1628803.000000,973.000597,4095.000000,150.000000,643745.000000,384.554958,563.000000,165.000000,44.183016,t068_0_1
4A,1160107.000000,693.014934,3666.000000,150.000000,652635.000000,389.865591,566.000000,131.000000,44.183016,t068_0_1
5A,765234.000000,457.129032,1981.000000,149.000000,677963.000000,404.995818,570.000000,146.000000,44.183016,t068_0_1
6A,901193.000000,538.347073,3373.000000,149.000000,696810.000000,416.254480,573.000000,140.000000,44.183016,t068_0_1
7A,1043564.000000,623.395460,3456.000000,150.000000,726313.000000,433.878734,572.000000,125.000000,44.183016,t068_0_1
8A,976378.000000,583.260454,4095.000000,150.000000,681029.000000,406.827360,573.000000,120.000000,44.183016,t068_0_1
9A,1181077.000000,705.541816,4095.000000,150.000000,714987.000000,427.112903,577.000000,120.000000,44.183016,t068_0_1
10A,1547425.000000,924.387694,4095.000000,148.000000,713158.000000,426.020311,573.000000,117.000000,44.183016,t068_0_1
11A,1461460.000000,873.034648,3621.000000,150.000000,717356.000000,428.528076,573.000000,125.000000,44.183016,t068_0_1
12A,1447301.000000,864.576464,4093.000000,152.000000,760543.000000,454.326762,576.000000,129.000000,44.183016,t068_0_1
13A,1667828.000000,996.313023,4095.000000,150.000000,731744.000000,437.123059,577.000000,115.000000,44.183016,t068_0_1
14A,1447189.000000,864.509558,4095.000000,152.000000,753962.000000,450.395460,580.000000,123.000000,44.183016,t068_0_1
15A,1376517.000000,822.292115,4095.000000,154.000000,713641.000000,426.308841,577.000000,115.000000,44.183016,t068_0_1
16A,1292778.000000,772.268817,4095.000000,149.000000,724563.000000,432.833333,581.000000,118.000000,44.183016,t068_0_1
17A,1185546.000000,708.211470,4095.000000,157.000000,823078.000000,491.683393,579.000000,134.000000,44.183016,t068_0_1
18A,943386.000000,563.551971,4095.000000,175.000000,827474.000000,494.309438,577.000000,154.000000,44.183016,t068_0_1
19A,985294.000000,588.586619,3958.000000,150.000000,866858.000000,517.836320,579.000000,187.000000,44.183016,t068_0_1
20A,261033.000000,155.933692,235.000000,147.000000,942252.000000,562.874552,578.000000,548.000000,44.183016,t068_0_1
1A,2457948.000000,1468.308244,4095.000000,150.000000,619090.000000,369.826762,566.000000,194.000000,44.842464,t069_0_1
2A,2366430.000000,1413.637993,4095.000000,150.000000,644826.000000,385.200717,564.000000,167.000000,44.842464,t069_0_1
3A,1648537.000000,984.789128,4095.000000,150.000000,645796.000000,385.780167,560.000000,170.000000,44.842464,t069_0_1
4A,1164125.000000,695.415173,4055.000000,150.000000,654280.000000,390.848268,570.000000,131.000000,44.842464,t069_0_1
5A,766631.000000,457.963560,2371.000000,150.000000,681542.000000,407.133811,571.000000,145.000000,44.842464,t069_0_1
6A,904087.000000,540.075866,3221.000000,148.000000,699302.000000,417.743130,576.000000,143.000000,44.842464,t069_0_1
7A,1046086.000000,624.902031,3077.000000,149.000000,730297.000000,436.258662,579.000000,128.000000,44.842464,t069_0_1
8A,975400.000000,582.676225,3815.000000,150.000000,683648.000000,408.391876,575.000000,119.000000,44.842464,t069_0_1
9A,1183131.000000,706.768817,4095.000000,150.000000,718320.000000,429.103943,574.000000,118.000000,44.842464,t069_0_1
10A,1540445.000000,920.218041,4095.000000,150.000000,716622.000000,428.089606,576.000000,119.000000,44.842464,t069_0_1
11A,1478344.000000,883.120669,3242.000000,151.000000,719658.000000,429.903226,579.000000,127.000000,44.842464,t069_0_1
12A,1456415.000000,870.020908,4050.000000,150.000000,763357.000000,456.007766,578.000000,132.000000,44.842464,t069_0_1
13A,1677669.000000,1002.191756,4095.000000,149.000000,734020.000000,438.482676,580.000000,117.000000,44.842464,t069_0_1
14A,1460516.000000,872.470729,4095.000000,158.000000,758172.000000,452.910394,581.000000,124.000000,44.842464,t069_0_1
15A,1373109.000000,820.256272,4095.000000,154.000000,716274.000000,427.881720,584.000000,107.000000,44.842464,t069_0_1
16A,1284354.000000,767.236559,4095.000000,157.000000,727482.000000,434.577061,583.000000,125.000000,44.842464,t069_0_1
17A,1194784.000000,713.729988,4095.000000,179.000000,826335.000000,493.629032,585.000000,135.000000,44.842464,t069_0_1
18A,943714.000000,563.747909,4095.000000,156.000000,830644.000000,496.203106,582.000000,154.000000,44.842464,t069_0_1
19A,974317.000000,582.029271,3570.000000,152.000000,872447.000000,521.175030,580.000000,184.000000,44.842464,t069_0_1
20A,261190.000000,156.027479,237.000000,148.000000,945925.000000,565.068698,580.000000,552.000000,44.842464,t069_0_1
1A,2464669.000000,1472.323178,4095.000000,149.000000,618101.000000,369.235962,562.000000,192.000000,45.501912,t070_0_1
2A,2360791.000000,1410.269415,4095.000000,151.000000,644321.000000,384.899044,564.000000,166.000000,45.501912,t070_0_1
3A,1657989.000000,990.435484,4095.000000,150.000000,644466.000000,384.985663,563.000000,167.000000,45.501912,t070_0_1
4A,1163487.000000,695.034050,4095.000000,151.000000,653798.000000,390.560335,566.000000,134.000000,45.501912,t070_0_1
5A,759333.000000,453.603943,2525.000000,150.000000,680564.000000,406.549582,571.000000,142.000000,45.501912,t070_0_1
6A,911491.000000,544.498805,3351.000000,150.000000,698989.000000,417.556153,574.000000,143.000000,45.501912,t070_0_1
7A,1038424.000000,620.324970,3223.000000,149.000000,728562.000000,435.222222,574.000000,126.000000,45.501912,t070_0_1
8A,982421.000000,586.870370,3873.000000,150.000000,683009.000000,408.010155,574.000000,118.000000,45.501912,t070_0_1
9A,1183536.000000,707.010753,4095.000000,149.000000,716682.000000,428.125448,576.000000,121.000000,45.501912,t070_0_1
10A,1540031.000000,919.970729,4095.000000,150.000000,715559.000000,427.454600,575.000000,117.000000,45.501912,t070_0_1
11A,1459896.000000,872.100358,3641.000000,151.000000,717784.000000,428.783751,577.000000,128.000000,45.501912,t070_0_1
12A,1452699.000000,867.801075,4095.000000,152.000000,761090.000000,454.653524,576.000000,131.000000,45.501912,t070_0_1
13A,1672105.000000,998.867981,4095.000000,153.000000,731395.000000,436.914576,577.000000,117.000000,45.501912,t070_0_1
14A,1452407.000000,867.626643,4095.000000,156.000000,755749.000000,451.462963,579.000000,126.000000,45.501912,t070_0_1
15A,1380499.000000,824.670848,4095.000000,152.000000,714602.000000,426.882915,579.000000,111.000000,45.501912,t070_0_1
16A,1311738.000000,783.594982,4095.000000,159.000000,725295.000000,433.270609,579.000000,122.000000,45.501912,t070_0_1
17A,1220722.000000,729.224612,4095.000000,158.000000,824946.000000,492.799283,584.000000,133.000000,45.501912,t070_0_1
18A,940211.000000,561.655317,4095.000000,171.000000,827765.000000,494.483274,579.000000,158.000000,45.501912,t070_0_1
19A,996521.000000,595.293309,3651.000000,152.000000,872776.000000,521.371565,580.000000,175.000000,45.501912,t070_0_1
20A,260590.000000,155.669056,238.000000,148.000000,943388.000000,563.553166,578.000000,548.000000,45.501912,t070_0_1
1A,2463370.000000,1471.547192,4095.000000,150.000000,618048.000000,369.204301,558.000000,191.000000,46.161360,t071_0_1
2A,2347933.000000,1402.588411,4095.000000,150.000000,644689.000000,385.118877,565.000000,168.000000,46.161360,t071_0_1
3A,1670252.000000,997.761051,4095.000000,150.000000,644335.000000,384.907407,566.000000,166.000000,46.161360,t071_0_1
4A,1173478.000000,701.002389,4082.000000,149.000000,653840.000000,390.585424,572.000000,133.000000,46.161360,t071_0_1
5A,767652.000000,458.573477,2276.000000,150.000000,679177.000000,405.721027,576.000000,139.000000,46.161360,t071_0_1
6A,901555.000000,538.563321,2881.000000,149.000000,700005.000000,418.163082,575.000000,140.000000,46.161360,t071_0_1
7A,1030408.000000,615.536440,3379.000000,149.000000,729067.000000,435.523895,574.000000,127.000000,46.161360,t071_0_1
8A,971547.000000,580.374552,3953.000000,148.000000,683370.000000,408.225806,576.000000,122.000000,46.161360,t071_0_1
