ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Time,Frame Id
14A,661422.000000,300.509768,1673.000000,37.000000,2991364.000000,1359.093139,1986.000000,335.000000,29.007888,t043_0_1
15A,754003.000000,342.572921,1788.000000,39.000000,2933111.000000,1332.626533,1991.000000,259.000000,29.007888,t043_0_1
16A,765651.000000,347.865061,2114.000000,41.000000,3071749.000000,1395.615175,1997.000000,292.000000,29.007888,t043_0_1
17A,520312.000000,236.398001,1326.000000,42.000000,3284678.000000,1492.357110,2027.000000,349.000000,29.007888,t043_0_1
18A,366204.000000,166.380736,1419.000000,33.000000,3261094.000000,1481.641981,2017.000000,292.000000,29.007888,t043_0_1
19A,299444.000000,136.049069,2149.000000,29.000000,3260957.000000,1481.579736,2016.000000,319.000000,29.007888,t043_0_1
20A,118637.000000,53.901408,113.000000,26.000000,4313693.000000,1959.878692,2006.000000,1895.000000,29.007888,t043_0_1
1A,1580117.000000,717.908678,2518.000000,25.000000,2694886.000000,1224.391640,2092.000000,419.000000,29.698552,t044_0_1
2A,2071520.000000,941.172194,2957.000000,26.000000,3173730.000000,1441.949114,2106.000000,543.000000,29.698552,t044_0_1
3A,2625911.000000,1193.053612,4089.000000,27.000000,3431395.000000,1559.016356,2104.000000,875.000000,29.698552,t044_0_1
4A,3513070.000000,1596.124489,4095.000000,27.000000,3291869.000000,1495.624262,2092.000000,723.000000,29.698552,t044_0_1
5A,1892351.000000,859.768741,3985.000000,27.000000,3218299.000000,1462.198546,2092.000000,619.000000,29.698552,t044_0_1
6A,2870234.000000,1304.059064,4095.000000,27.000000,3339097.000000,1517.081781,2055.000000,568.000000,29.698552,t044_0_1
7A,3118808.000000,1416.995911,3934.000000,29.000000,3361202.000000,1527.124943,2019.000000,637.000000,29.698552,t044_0_1
8A,2113171.000000,960.095866,2958.000000,29.000000,2994538.000000,1360.535211,1975.000000,295.000000,29.698552,t044_0_1
9A,1599931.000000,726.910950,2904.000000,30.000000,3073273.000000,1396.307587,1929.000000,516.000000,29.698552,t044_0_1
10A,924315.000000,419.952294,2558.000000,30.000000,2738618.000000,1244.260791,1901.000000,346.000000,29.698552,t044_0_1
11A,819195.000000,372.192185,2175.000000,29.000000,2883594.000000,1310.129032,1935.000000,299.000000,29.698552,t044_0_1
12A,496932.000000,225.775557,1697.000000,34.000000,2948975.000000,1339.834166,1933.000000,454.000000,29.698552,t044_0_1
13A,581265.000000,264.091322,1349.000000,33.000000,2941031.000000,1336.224898,1963.000000,286.000000,29.698552,t044_0_1
14A,663956.000000,301.661063,1815.000000,32.000000,3007082.000000,1366.234439,1966.000000,335.000000,29.698552,t044_0_1
15A,746964.000000,339.374830,1849.000000,40.000000,2917172.000000,1325.384825,1990.000000,257.000000,29.698552,t044_0_1
16A,763553.000000,346.911858,2088.000000,38.000000,3100475.000000,1408.666515,1991.000000,285.000000,29.698552,t044_0_1
17A,521340.000000,236.865061,1260.000000,38.000000,3233394.000000,1469.056792,2014.000000,341.000000,29.698552,t044_0_1
18A,366459.000000,166.496592,1277.000000,32.000000,3231519.000000,1468.204907,2017.000000,289.000000,29.698552,t044_0_1
19A,300058.000000,136.328033,2262.000000,30.000000,3254965.000000,1478.857338,2019.000000,331.000000,29.698552,t044_0_1
20A,117476.000000,53.373921,122.000000,26.000000,4289778.000000,1949.013176,1997.000000,1897.000000,29.698552,t044_0_1
1A,1508895.000000,685.549750,2465.000000,24.000000,2678328.000000,1216.868696,2089.000000,420.000000,30.389216,t045_0_1
2A,2055069.000000,933.697865,3007.000000,25.000000,3138621.000000,1425.997728,2099.000000,542.000000,30.389216,t045_0_1
3A,2645626.000000,1202.010904,4095.000000,25.000000,3440791.000000,1563.285325,2096.000000,872.000000,30.389216,t045_0_1
4A,3516638.000000,1597.745570,4095.000000,28.000000,3299230.000000,1498.968651,2079.000000,758.000000,30.389216,t045_0_1
5A,1890566.000000,858.957746,3792.000000,28.000000,3225850.000000,1465.629259,2077.000000,631.000000,30.389216,t045_0_1
6A,2867550.000000,1302.839618,4091.000000,27.000000,3326090.000000,1511.172194,2042.000000,563.000000,30.389216,t045_0_1
7A,3132189.000000,1423.075420,3903.000000,28.000000,3345064.000000,1519.792821,2007.000000,632.000000,30.389216,t045_0_1
8A,2104282.000000,956.057247,2939.000000,28.000000,2985270.000000,1356.324398,1964.000000,301.000000,30.389216,t045_0_1
9A,1583474.000000,719.433894,3007.000000,34.000000,3072705.000000,1396.049523,1920.000000,512.000000,30.389216,t045_0_1
10A,945208.000000,429.444798,2469.000000,29.000000,2740046.000000,1244.909587,1890.000000,348.000000,30.389216,t045_0_1
11A,822468.000000,373.679237,2259.000000,30.000000,2900393.000000,1317.761472,1924.000000,301.000000,30.389216,t045_0_1
12A,503986.000000,228.980463,1751.000000,29.000000,2961688.000000,1345.610177,1927.000000,439.000000,30.389216,t045_0_1
13A,584375.000000,265.504316,1309.000000,31.000000,2906097.000000,1320.353021,1956.000000,280.000000,30.389216,t045_0_1
14A,662080.000000,300.808723,1572.000000,38.000000,2974801.000000,1351.567924,1958.000000,330.000000,30.389216,t045_0_1
15A,740823.000000,336.584734,2013.000000,38.000000,2889191.000000,1312.671967,1978.000000,270.000000,30.389216,t045_0_1
16A,751707.000000,341.529759,2130.000000,39.000000,3068396.000000,1394.091776,1985.000000,285.000000,30.389216,t045_0_1
17A,532270.000000,241.830986,1412.000000,41.000000,3249661.000000,1476.447524,2003.000000,339.000000,30.389216,t045_0_1
18A,355592.000000,161.559291,1351.000000,34.000000,3243489.000000,1473.643344,2003.000000,288.000000,30.389216,t045_0_1
19A,296725.000000,134.813721,1932.000000,28.000000,3241227.000000,1472.615629,2006.000000,333.000000,30.389216,t045_0_1
20A,117892.000000,53.562926,123.000000,27.000000,4277179.000000,1943.288960,1995.000000,1893.000000,30.389216,t045_0_1
1A,1685369.000000,765.728760,2585.000000,24.000000,2695022.000000,1224.453430,2078.000000,417.000000,31.079880,t046_0_1
2A,2005455.000000,911.156293,2971.000000,26.000000,3134740.000000,1424.234439,2097.000000,540.000000,31.079880,t046_0_1
3A,2650308.000000,1204.138119,4095.000000,25.000000,3434779.000000,1560.553839,2098.000000,872.000000,31.079880,t046_0_1
4A,3540716.000000,1608.685143,4095.000000,27.000000,3288947.000000,1494.296683,2076.000000,757.000000,31.079880,t046_0_1
5A,1891940.000000,859.582008,3974.000000,29.000000,3211126.000000,1458.939573,2073.000000,622.000000,31.079880,t046_0_1
6A,2854374.000000,1296.853249,4080.000000,28.000000,3321553.000000,1509.110859,2042.000000,565.000000,31.079880,t046_0_1
7A,3116068.000000,1415.751022,3773.000000,29.000000,3345184.000000,1519.847342,2010.000000,615.000000,31.079880,t046_0_1
8A,2106383.000000,957.011813,2994.000000,35.000000,2994419.000000,1360.481145,1963.000000,300.000000,31.079880,t046_0_1
9A,1578120.000000,717.001363,2919.000000,29.000000,3065417.000000,1392.738301,1924.000000,512.000000,31.079880,t046_0_1
10A,929721.000000,422.408451,2484.000000,28.000000,2730771.000000,1240.695593,1891.000000,346.000000,31.079880,t046_0_1
11A,823489.000000,374.143117,2336.000000,31.000000,2915205.000000,1324.491140,1923.000000,300.000000,31.079880,t046_0_1
12A,504494.000000,229.211268,1817.000000,32.000000,2932539.000000,1332.366652,1925.000000,444.000000,31.079880,t046_0_1
13A,582228.000000,264.528851,1390.000000,33.000000,2874493.000000,1305.994094,1960.000000,292.000000,31.079880,t046_0_1
14A,652313.000000,296.371195,1685.000000,35.000000,2980782.000000,1354.285325,1959.000000,322.000000,31.079880,t046_0_1
15A,742316.000000,337.263062,2165.000000,43.000000,2896941.000000,1316.193094,1976.000000,271.000000,31.079880,t046_0_1
16A,749946.000000,340.729668,1848.000000,29.000000,3077509.000000,1398.232167,1985.000000,295.000000,31.079880,t046_0_1
17A,549387.000000,249.607905,1488.000000,38.000000,3248138.000000,1475.755566,2005.000000,330.000000,31.079880,t046_0_1
18A,346199.000000,157.291686,1521.000000,32.000000,3221482.000000,1463.644707,1995.000000,296.000000,31.079880,t046_0_1
19A,295854.000000,134.417992,2208.000000,29.000000,3243802.000000,1473.785552,2012.000000,343.000000,31.079880,t046_0_1
20A,117571.000000,53.417083,114.000000,24.000000,4265359.000000,1937.918673,1986.000000,1884.000000,31.079880,t046_0_1
1A,1483061.000000,673.812358,2388.000000,24.000000,2674253.000000,1215.017265,2088.000000,417.000000,31.770544,t047_0_1
2A,1893517.000000,860.298501,2815.000000,25.000000,3114127.000000,1414.869150,2096.000000,544.000000,31.770544,t047_0_1
3A,2612967.000000,1187.172649,4095.000000,26.000000,3432519.000000,1559.527033,2097.000000,873.000000,31.770544,t047_0_1
4A,3506107.000000,1592.960927,4095.000000,28.000000,3294193.000000,1496.680145,2070.000000,761.000000,31.770544,t047_0_1
5A,1892243.000000,859.719673,3935.000000,28.000000,3215782.000000,1461.054975,2080.000000,622.000000,31.770544,t047_0_1
6A,2854456.000000,1296.890504,4095.000000,28.000000,3324820.000000,1510.595184,2041.000000,583.000000,31.770544,t047_0_1
7A,3136460.000000,1425.015902,3787.000000,29.000000,3345223.000000,1519.865061,2017.000000,637.000000,31.770544,t047_0_1
8A,2113734.000000,960.351658,3009.000000,30.000000,2986259.000000,1356.773739,1969.000000,299.000000,31.770544,t047_0_1
9A,1583966.000000,719.657428,3106.000000,28.000000,3061712.000000,1391.054975,1926.000000,512.000000,31.770544,t047_0_1
10A,955384.000000,434.068151,2481.000000,30.000000,2771894.000000,1259.379373,1889.000000,343.000000,31.770544,t047_0_1
11A,825329.000000,374.979100,2312.000000,28.000000,2893847.000000,1314.787369,1927.000000,300.000000,31.770544,t047_0_1
12A,520499.000000,236.482962,1723.000000,36.000000,2943476.000000,1337.335756,1931.000000,442.000000,31.770544,t047_0_1
13A,597040.000000,271.258519,1379.000000,32.000000,2919313.000000,1326.357565,1955.000000,282.000000,31.770544,t047_0_1
14A,659669.000000,299.713312,1533.000000,36.000000,2966932.000000,1347.992731,1969.000000,324.000000,31.770544,t047_0_1
15A,742632.000000,337.406633,2108.000000,37.000000,2921394.000000,1327.303044,1980.000000,269.000000,31.770544,t047_0_1
16A,749509.000000,340.531122,1966.000000,42.000000,3083192.000000,1400.814175,1993.000000,291.000000,31.770544,t047_0_1
17A,556950.000000,253.044071,1526.000000,43.000000,3239435.000000,1471.801454,2000.000000,336.000000,31.770544,t047_0_1
18A,339643.000000,154.313040,1385.000000,30.000000,3220770.000000,1463.321218,2001.000000,290.000000,31.770544,t047_0_1
19A,294945.000000,134.004998,2131.000000,28.000000,3266666.000000,1484.173557,2008.000000,316.000000,31.770544,t047_0_1
20A,116671.000000,53.008178,112.000000,26.000000,4268861.000000,1939.509768,1986.000000,1889.000000,31.770544,t047_0_1
1A,1612941.000000,732.821899,2587.000000,25.000000,2686554.000000,1220.606088,2100.000000,419.000000,32.461208,t048_0_1
2A,2011050.000000,913.698319,2839.000000,25.000000,3139343.000000,1426.325761,2107.000000,539.000000,32.461208,t048_0_1
3A,2726224.000000,1238.629714,4095.000000,22.000000,3444702.000000,1565.062244,2104.000000,862.000000,32.461208,t048_0_1
4A,3526107.000000,1602.047706,4095.000000,26.000000,3300072.000000,1499.351204,2084.000000,751.000000,32.461208,t048_0_1
5A,1888574.000000,858.052703,3821.000000,28.000000,3222997.000000,1464.333030,2079.000000,637.000000,32.461208,t048_0_1
6A,2843555.000000,1291.937756,4058.000000,27.000000,3329621.000000,1512.776465,2049.000000,560.000000,32.461208,t048_0_1
7A,3128138.000000,1421.234893,3899.000000,26.000000,3355923.000000,1524.726488,2016.000000,630.000000,32.461208,t048_0_1
8A,2112968.000000,960.003635,2917.000000,32.000000,2991993.000000,1359.378919,1963.000000,296.000000,32.461208,t048_0_1
9A,1581849.000000,718.695593,3241.000000,26.000000,3053889.000000,1387.500682,1924.000000,511.000000,32.461208,t048_0_1
10A,924485.000000,420.029532,2634.000000,32.000000,2748454.000000,1248.729668,1895.000000,342.000000,32.461208,t048_0_1
11A,825083.000000,374.867333,2253.000000,33.000000,2904032.000000,1319.414811,1927.000000,305.000000,32.461208,t048_0_1
12A,525633.000000,238.815538,1692.000000,35.000000,2947944.000000,1339.365743,1931.000000,459.000000,32.461208,t048_0_1
13A,602889.000000,273.915947,1381.000000,33.000000,2909886.000000,1322.074512,1969.000000,286.000000,32.461208,t048_0_1
14A,656904.000000,298.457065,1557.000000,36.000000,2971147.000000,1349.907769,1959.000000,330.000000,32.461208,t048_0_1
15A,745157.000000,338.553839,1783.000000,37.000000,2935040.000000,1333.502953,1980.000000,267.000000,32.461208,t048_0_1
16A,744409.000000,338.213994,1966.000000,36.000000,3078502.000000,1398.683326,1987.000000,297.000000,32.461208,t048_0_1
17A,559889.000000,254.379373,1393.000000,41.000000,3221233.000000,1463.531577,2000.000000,339.000000,32.461208,t048_0_1
18A,336588.000000,152.925034,1516.000000,32.000000,3248783.000000,1476.048614,2001.000000,280.000000,32.461208,t048_0_1
19A,296150.000000,134.552476,2029.000000,29.000000,3238090.000000,1471.190368,2001.000000,319.000000,32.461208,t048_0_1
20A,118470.000000,53.825534,127.000000,27.000000,4271697.000000,1940.798274,1989.000000,1889.000000,32.461208,t048_0_1
1A,1575679.000000,715.892322,2499.000000,23.000000,2692960.000000,1223.516583,2090.000000,416.000000,33.151872,t049_0_1
2A,1937535.000000,880.297592,2817.000000,24.000000,3146769.000000,1429.699682,2110.000000,544.000000,33.151872,t049_0_1
3A,2641357.000000,1200.071331,4095.000000,25.000000,3426444.000000,1556.766924,2102.000000,866.000000,33.151872,t049_0_1
4A,3515751.000000,1597.342572,4095.000000,28.000000,3298696.000000,1498.726034,2079.000000,735.000000,33.151872,t049_0_1
5A,1897373.000000,862.050432,3868.000000,29.000000,3217430.000000,1461.803726,2083.000000,640.000000,33.151872,t049_0_1
6A,2852991.000000,1296.224898,4093.000000,28.000000,3330792.000000,1513.308496,2045.000000,576.000000,33.151872,t049_0_1
7A,3129522.000000,1421.863698,3990.000000,26.000000,3360976.000000,1527.022263,2015.000000,644.000000,33.151872,t049_0_1
8A,2125086.000000,965.509314,3036.000000,30.000000,2982928.000000,1355.260336,1958.000000,300.000000,33.151872,t049_0_1
9A,1587312.000000,721.177647,2901.000000,30.000000,3060287.000000,1390.407542,1920.000000,520.000000,33.151872,t049_0_1
10A,946636.000000,430.093594,2409.000000,27.000000,2769782.000000,1258.419809,1888.000000,340.000000,33.151872,t049_0_1
11A,833892.000000,378.869605,2297.000000,30.000000,2913753.000000,1323.831440,1923.000000,310.000000,33.151872,t049_0_1
12A,542323.000000,246.398455,1771.000000,34.000000,2956441.000000,1343.226261,1933.000000,473.000000,33.151872,t049_0_1
13A,604747.000000,274.760109,1386.000000,36.000000,2897842.000000,1316.602453,1957.000000,285.000000,33.151872,t049_0_1
14A,661360.000000,300.481599,1690.000000,38.000000,2945233.000000,1338.134030,1955.000000,324.000000,33.151872,t049_0_1
15A,741166.000000,336.740572,1936.000000,36.000000,2907867.000000,1321.157201,1977.000000,265.000000,33.151872,t049_0_1
16A,746760.000000,339.282144,1920.000000,38.000000,3082198.000000,1400.362562,1982.000000,302.000000,33.151872,t049_0_1
17A,558085.000000,253.559746,1596.000000,36.000000,3233168.000000,1468.954112,2002.000000,318.000000,33.151872,t049_0_1
18A,341381.000000,155.102681,1306.000000,36.000000,3233328.000000,1469.026806,1998.000000,281.000000,33.151872,t049_0_1
19A,301305.000000,136.894593,1907.000000,26.000000,3233341.000000,1469.032712,2006.000000,318.000000,33.151872,t049_0_1
20A,118304.000000,53.750114,120.000000,27.000000,4275425.000000,1942.492049,1995.000000,1885.000000,33.151872,t049_0_1
1A,1533353.000000,696.661972,2505.000000,24.000000,2681631.000000,1218.369378,2090.000000,413.000000,33.842536,t050_0_1
2A,2005750.000000,911.290323,2849.000000,26.000000,3129199.000000,1421.716947,2101.000000,547.000000,33.842536,t050_0_1
3A,2764581.000000,1256.056792,4095.000000,24.000000,3450021.000000,1567.478873,2100.000000,868.000000,33.842536,t050_0_1
4A,3545200.000000,1610.722399,4095.000000,30.000000,3303219.000000,1500.781009,2072.000000,751.000000,33.842536,t050_0_1
5A,1887445.000000,857.539755,3931.000000,30.000000,3220981.000000,1463.417083,2070.000000,626.000000,33.842536,t050_0_1
6A,2856664.000000,1297.893685,4087.000000,24.000000,3336356.000000,1515.836438,2039.000000,577.000000,33.842536,t050_0_1
7A,3141058.000000,1427.104952,3849.000000,28.000000,3350500.000000,1522.262608,2010.000000,616.000000,33.842536,t050_0_1
8A,2122988.000000,964.556111,2984.000000,30.000000,2994626.000000,1360.575193,1958.000000,306.000000,33.842536,t050_0_1
9A,1586700.000000,720.899591,2982.000000,31.000000,3091057.000000,1404.387551,1930.000000,516.000000,33.842536,t050_0_1
10A,968548.000000,440.049069,2470.000000,29.000000,2780004.000000,1263.064062,1901.000000,339.000000,33.842536,t050_0_1
11A,833568.000000,378.722399,2188.000000,30.000000,2925490.000000,1329.164016,1926.000000,310.000000,33.842536,t050_0_1
12A,547064.000000,248.552476,1908.000000,35.000000,2923419.000000,1328.223080,1926.000000,471.000000,33.842536,t050_0_1
13A,618658.000000,281.080418,1455.000000,32.000000,2895746.000000,1315.650159,1965.000000,288.000000,33.842536,t050_0_1
14A,659972.000000,299.850977,1554.000000,33.000000,2954731.000000,1342.449341,1971.000000,325.000000,33.842536,t050_0_1
15A,751011.000000,341.213539,1783.000000,39.000000,2916069.000000,1324.883689,1980.000000,271.000000,33.842536,t050_0_1
16A,750804.000000,341.119491,1863.000000,39.000000,3099814.000000,1408.366197,1982.000000,320.000000,33.842536,t050_0_1
17A,552328.000000,250.944116,1576.000000,39.000000,3227818.000000,1466.523398,2002.000000,342.000000,33.842536,t050_0_1
18A,344984.000000,156.739664,1461.000000,34.000000,3253265.000000,1478.084961,2006.000000,280.000000,33.842536,t050_0_1
19A,303011.000000,137.669696,2198.000000,28.000000,3226687.000000,1466.009541,1999.000000,322.000000,33.842536,t050_0_1
20A,118448.000000,53.815538,117.000000,27.000000,4272963.000000,1941.373467,1990.000000,1887.000000,33.842536,t050_0_1
1A,1522327.000000,691.652431,2602.000000,25.000000,2688057.000000,1221.288960,2081.000000,416.000000,34.533200,t051_0_1
2A,2079456.000000,944.777828,3116.000000,26.000000,3145631.000000,1429.182644,2102.000000,540.000000,34.533200,t051_0_1
3A,2613514.000000,1187.421172,4095.000000,25.000000,3432131.000000,1559.350750,2101.000000,868.000000,34.533200,t051_0_1
4A,3527131.000000,1602.512949,4095.000000,28.000000,3307824.000000,1502.873239,2073.000000,750.000000,34.533200,t051_0_1
5A,1887698.000000,857.654702,3861.000000,30.000000,3213987.000000,1460.239437,2075.000000,633.000000,34.533200,t051_0_1
6A,2852971.000000,1296.215811,4095.000000,26.000000,3332690.000000,1514.170831,2039.000000,588.000000,34.533200,t051_0_1
7A,3148644.000000,1430.551567,3831.000000,31.000000,3364515.000000,1528.630168,2016.000000,632.000000,34.533200,t051_0_1
8A,2118114.000000,962.341663,2952.000000,29.000000,2984919.000000,1356.164925,1955.000000,293.000000,34.533200,t051_0_1
9A,1594253.000000,724.331213,2863.000000,29.000000,3089910.000000,1403.866424,1919.000000,517.000000,34.533200,t051_0_1
10A,970647.000000,441.002726,2421.000000,29.000000,2777324.000000,1261.846433,1893.000000,340.000000,34.533200,t051_0_1
11A,842966.000000,382.992276,2297.000000,32.000000,2915169.000000,1324.474784,1930.000000,309.000000,34.533200,t051_0_1
12A,552262.000000,250.914130,1773.000000,28.000000,2910367.000000,1322.293049,1940.000000,456.000000,34.533200,t051_0_1
13A,622980.000000,283.044071,1368.000000,32.000000,2865179.000000,1301.762381,1946.000000,285.000000,34.533200,t051_0_1
14A,659484.000000,299.629259,1499.000000,33.000000,2954670.000000,1342.421627,1962.000000,330.000000,34.533200,t051_0_1
15A,745069.000000,338.513857,2097.000000,38.000000,2910086.000000,1322.165379,1976.000000,271.000000,34.533200,t051_0_1
16A,740678.000000,336.518855,1784.000000,34.000000,3088725.000000,1403.328033,1985.000000,318.000000,34.533200,t051_0_1
17A,540737.000000,245.677874,1455.000000,39.000000,3274737.000000,1487.840527,2000.000000,344.000000,34.533200,t051_0_1
18A,346680.000000,157.510223,1364.000000,34.000000,3256526.000000,1479.566561,2003.000000,285.000000,34.533200,t051_0_1
19A,302101.000000,137.256247,2071.000000,30.000000,3285400.000000,1492.685143,1998.000000,345.000000,34.533200,t051_0_1
20A,117794.000000,53.518401,112.000000,25.000000,4271700.000000,1940.799637,1989.000000,1886.000000,34.533200,t051_0_1
1A,1556699.000000,707.268969,2405.000000,25.000000,2683997.000000,1219.444343,2095.000000,419.000000,35.223864,t052_0_1
2A,2112761.000000,959.909587,3190.000000,26.000000,3136252.000000,1424.921399,2108.000000,540.000000,35.223864,t052_0_1
3A,2754646.000000,1251.542935,4095.000000,26.000000,3435092.000000,1560.696047,2097.000000,850.000000,35.223864,t052_0_1
4A,3511081.000000,1595.220809,4095.000000,25.000000,3293214.000000,1496.235348,2077.000000,750.000000,35.223864,t052_0_1
5A,1889447.000000,858.449341,3878.000000,27.000000,3222152.000000,1463.949114,2084.000000,632.000000,35.223864,t052_0_1
6A,2837725.000000,1289.288960,4072.000000,28.000000,3340560.000000,1517.746479,2047.000000,591.000000,35.223864,t052_0_1
7A,3138494.000000,1425.940027,3730.000000,28.000000,3353532.000000,1523.640164,2015.000000,643.000000,35.223864,t052_0_1
8A,2117451.000000,962.040436,3062.000000,29.000000,2994888.000000,1360.694230,1956.000000,299.000000,35.223864,t052_0_1
9A,1589138.000000,722.007269,2970.000000,28.000000,3086657.000000,1402.388460,1926.000000,514.000000,35.223864,t052_0_1
10A,942635.000000,428.275784,2484.000000,30.000000,2787105.000000,1266.290323,1893.000000,330.000000,35.223864,t052_0_1
11A,836942.000000,380.255338,2286.000000,32.000000,2864973.000000,1301.668787,1932.000000,308.000000,35.223864,t052_0_1
12A,561193.000000,254.971831,1897.000000,31.000000,2933739.000000,1332.911858,1929.000000,455.000000,35.223864,t052_0_1
13A,626466.000000,284.627896,1407.000000,33.000000,2886019.000000,1311.230804,1957.000000,283.000000,35.223864,t052_0_1
14A,658156.000000,299.025897,1638.000000,40.000000,2961253.000000,1345.412540,1967.000000,324.000000,35.223864,t052_0_1
15A,738193.000000,335.389823,1954.000000,38.000000,2900826.000000,1317.958201,1976.000000,261.000000,35.223864,t052_0_1
16A,743425.000000,337.766924,1904.000000,43.000000,3104811.000000,1410.636529,1985.000000,318.000000,35.223864,t052_0_1
17A,533235.000000,242.269423,1426.000000,39.000000,3253703.000000,1478.283962,2003.000000,350.000000,35.223864,t052_0_1
18A,355084.000000,161.328487,1445.000000,37.000000,3249411.000000,1476.333939,2003.000000,279.000000,35.223864,t052_0_1
19A,301775.000000,137.108133,2117.000000,28.000000,3279971.000000,1490.218537,1996.000000,362.000000,35.223864,t052_0_1
20A,117832.000000,53.535666,109.000000,26.000000,4268830.000000,1939.495684,1990.000000,1881.000000,35.223864,t052_0_1
1A,1557526.000000,707.644707,2544.000000,25.000000,2686105.000000,1220.402090,2086.000000,417.000000,35.914528,t053_0_1
2A,1956730.000000,889.018628,3034.000000,25.000000,3145219.000000,1428.995457,2100.000000,540.000000,35.914528,t053_0_1
3A,2719253.000000,1235.462517,4095.000000,25.000000,3426508.000000,1556.796002,2092.000000,863.000000,35.914528,t053_0_1
4A,3541408.000000,1608.999546,4095.000000,29.000000,3297194.000000,1498.043617,2070.000000,748.000000,35.914528,t053_0_1
5A,1889673.000000,858.552022,3852.000000,29.000000,3217690.000000,1461.921854,2074.000000,621.000000,35.914528,t053_0_1
6A,2820586.000000,1281.502045,4026.000000,27.000000,3324272.000000,1510.346206,2035.000000,576.000000,35.914528,t053_0_1
7A,3142509.000000,1427.764198,3808.000000,27.000000,3359628.000000,1526.409814,2005.000000,629.000000,35.914528,t053_0_1
8A,2118141.000000,962.353930,3062.000000,32.000000,2986760.000000,1357.001363,1967.000000,303.000000,35.914528,t053_0_1
9A,1588471.000000,721.704225,3033.000000,26.000000,3067334.000000,1393.609269,1917.000000,519.000000,35.914528,t053_0_1
10A,957208.000000,434.896865,2438.000000,26.000000,2771470.000000,1259.186733,1887.000000,336.000000,35.914528,t053_0_1
11A,843561.000000,383.262608,2312.000000,27.000000,2904972.000000,1319.841890,1934.000000,310.000000,35.914528,t053_0_1
12A,565006.000000,256.704225,1829.000000,30.000000,2929209.000000,1330.853703,1927.000000,465.000000,35.914528,t053_0_1
13A,640357.000000,290.939119,1644.000000,33.000000,2889217.000000,1312.683780,1963.000000,291.000000,35.914528,t053_0_1
14A,659916.000000,299.825534,1783.000000,41.000000,2919499.000000,1326.442072,1960.000000,329.000000,35.914528,t053_0_1
15A,744177.000000,338.108587,1857.000000,42.000000,2898057.000000,1316.700136,1972.000000,266.000000,35.914528,t053_0_1
16A,750598.000000,341.025897,2038.000000,39.000000,3080386.000000,1399.539300,1978.000000,311.000000,35.914528,t053_0_1
17A,529425.000000,240.538392,1522.000000,39.000000,3268116.000000,1484.832349,1992.000000,355.000000,35.914528,t053_0_1
18A,353791.000000,160.741027,1179.000000,37.000000,3261155.000000,1481.669696,2004.000000,271.000000,35.914528,t053_0_1
19A,301744.000000,137.094048,2238.000000,29.000000,3241440.000000,1472.712403,2004.000000,367.000000,35.914528,t053_0_1
20A,117508.000000,53.388460,125.000000,27.000000,4260043.000000,1935.503408,1994.000000,1877.000000,35.914528,t053_0_1
1A,1597172.000000,725.657428,2579.000000,24.000000,2675236.000000,1215.463880,2079.000000,417.000000,36.605192,t054_0_1
2A,2052141.000000,932.367560,3021.000000,25.000000,3129243.000000,1421.736938,2098.000000,540.000000,36.605192,t054_0_1
3A,2705720.000000,1229.313948,4095.000000,25.000000,3433918.000000,1560.162653,2092.000000,860.000000,36.605192,t054_0_1
4A,3499819.000000,1590.104044,4095.000000,28.000000,3285510.000000,1492.735120,2077.000000,739.000000,36.605192,t054_0_1
5A,1889405.000000,858.430259,3895.000000,26.000000,3213095.000000,1459.834166,2069.000000,632.000000,36.605192,t054_0_1
6A,2830712.000000,1286.102681,4089.000000,25.000000,3327079.000000,1511.621536,2029.000000,596.000000,36.605192,t054_0_1
7A,3141358.000000,1427.241254,3871.000000,30.000000,3365744.000000,1529.188551,2001.000000,638.000000,36.605192,t054_0_1
8A,2124061.000000,965.043617,3071.000000,32.000000,2978649.000000,1353.316220,1955.000000,299.000000,36.605192,t054_0_1
9A,1593738.000000,724.097229,2952.000000,28.000000,3067027.000000,1393.469786,1917.000000,521.000000,36.605192,t054_0_1
10A,960679.000000,436.473876,2496.000000,31.000000,2763669.000000,1255.642435,1889.000000,339.000000,36.605192,t054_0_1
11A,844595.000000,383.732394,2581.000000,30.000000,2895331.000000,1315.461608,1919.000000,310.000000,36.605192,t054_0_1
12A,566574.000000,257.416629,1892.000000,35.000000,2929671.000000,1331.063607,1919.000000,452.000000,36.605192,t054_0_1
13A,647503.000000,294.185825,1470.000000,37.000000,2846944.000000,1293.477510,1946.000000,278.000000,36.605192,t054_0_1
14A,653979.000000,297.128124,1512.000000,40.000000,2924954.000000,1328.920491,1966.000000,325.000000,36.605192,t054_0_1
15A,742187.000000,337.204453,2048.000000,34.000000,2894572.000000,1315.116765,1969.000000,262.000000,36.605192,t054_0_1
16A,744946.000000,338.457974,1924.000000,43.000000,3099596.000000,1408.267151,1982.000000,312.000000,36.605192,t054_0_1
17A,525247.000000,238.640164,1563.000000,35.000000,3245658.000000,1474.628805,1993.000000,358.000000,36.605192,t054_0_1
18A,354324.000000,160.983189,1203.000000,32.000000,3282714.000000,1491.464789,2000.000000,277.000000,36.605192,t054_0_1
