ROI ID,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Total Intensity:CH3,Average:CH3,Max Intensity:CH3,Min Intensity:CH3,Time,Frame Id
8A,1395838.000000,833.833931,3873.000000,151.000000,736617.000000,440.034050,569.000000,135.000000,1.318896,t003_0_1
9A,1002276.000000,598.731183,2965.000000,151.000000,744061.000000,444.480884,568.000000,144.000000,1.318896,t003_0_1
10A,956894.000000,571.621266,3478.000000,150.000000,778781.000000,465.221625,566.000000,138.000000,1.318896,t003_0_1
11A,1424981.000000,851.243130,4095.000000,150.000000,760660.000000,454.396655,568.000000,128.000000,1.318896,t003_0_1
12A,1435804.000000,857.708483,4095.000000,151.000000,765137.000000,457.071087,565.000000,131.000000,1.318896,t003_0_1
13A,1293958.000000,772.973716,3702.000000,148.000000,801033.000000,478.514337,569.000000,139.000000,1.318896,t003_0_1
14A,1143058.000000,682.830346,3404.000000,153.000000,804618.000000,480.655914,568.000000,132.000000,1.318896,t003_0_1
15A,1455491.000000,869.468937,4095.000000,150.000000,814368.000000,486.480287,569.000000,132.000000,1.318896,t003_0_1
16A,1441292.000000,860.986858,4095.000000,151.000000,834133.000000,498.287336,567.000000,137.000000,1.318896,t003_0_1
17A,1285912.000000,768.167264,4095.000000,151.000000,786176.000000,469.639188,565.000000,142.000000,1.318896,t003_0_1
18A,1253147.000000,748.594385,3422.000000,151.000000,777323.000000,464.350657,566.000000,133.000000,1.318896,t003_0_1
19A,1051860.000000,628.351254,2147.000000,150.000000,859625.000000,513.515532,567.000000,160.000000,1.318896,t003_0_1
20A,329667.000000,196.933692,490.000000,148.000000,922823.000000,551.268220,566.000000,530.000000,1.318896,t003_0_1
1A,2487851.000000,1486.171446,4095.000000,149.000000,549386.000000,328.187575,553.000000,113.000000,1.978344,t004_0_1
2A,4321681.000000,2581.649343,4095.000000,150.000000,646151.000000,385.992234,551.000000,111.000000,1.978344,t004_0_1
3A,3054640.000000,1824.755078,4095.000000,151.000000,659759.000000,394.121266,555.000000,114.000000,1.978344,t004_0_1
4A,3323224.000000,1985.199522,4095.000000,152.000000,694777.000000,415.040024,562.000000,117.000000,1.978344,t004_0_1
5A,3686774.000000,2202.373955,4095.000000,153.000000,759500.000000,453.703704,562.000000,137.000000,1.978344,t004_0_1
6A,3122327.000000,1865.189367,4095.000000,153.000000,730941.000000,436.643369,561.000000,129.000000,1.978344,t004_0_1
7A,2230923.000000,1332.689964,4095.000000,151.000000,740707.000000,442.477300,564.000000,146.000000,1.978344,t004_0_1
8A,1376079.000000,822.030466,4014.000000,152.000000,737338.000000,440.464755,565.000000,138.000000,1.978344,t004_0_1
9A,1015928.000000,606.886499,3264.000000,152.000000,743319.000000,444.037634,566.000000,148.000000,1.978344,t004_0_1
10A,965269.000000,576.624253,4095.000000,151.000000,778488.000000,465.046595,567.000000,137.000000,1.978344,t004_0_1
11A,1411877.000000,843.415173,4095.000000,149.000000,761048.000000,454.628435,567.000000,129.000000,1.978344,t004_0_1
12A,1442763.000000,861.865591,4095.000000,151.000000,763202.000000,455.915173,565.000000,136.000000,1.978344,t004_0_1
13A,1287027.000000,768.833333,3682.000000,151.000000,801409.000000,478.738949,566.000000,132.000000,1.978344,t004_0_1
14A,1167878.000000,697.657109,3586.000000,150.000000,804452.000000,480.556750,569.000000,133.000000,1.978344,t004_0_1
15A,1429549.000000,853.971924,4095.000000,151.000000,813630.000000,486.039427,571.000000,124.000000,1.978344,t004_0_1
16A,1411948.000000,843.457587,4095.000000,149.000000,833363.000000,497.827360,571.000000,139.000000,1.978344,t004_0_1
17A,1288295.000000,769.590800,4095.000000,151.000000,787030.000000,470.149343,566.000000,137.000000,1.978344,t004_0_1
18A,1247985.000000,745.510753,3728.000000,150.000000,777091.000000,464.212067,567.000000,127.000000,1.978344,t004_0_1
19A,1069142.000000,638.675030,2264.000000,150.000000,858698.000000,512.961768,568.000000,164.000000,1.978344,t004_0_1
20A,328213.000000,196.065114,462.000000,148.000000,919596.000000,549.340502,567.000000,528.000000,1.978344,t004_0_1
1A,2495223.000000,1490.575269,4095.000000,150.000000,547080.000000,326.810036,552.000000,112.000000,2.637792,t005_0_1
2A,4285711.000000,2560.161888,4095.000000,152.000000,644245.000000,384.853644,550.000000,111.000000,2.637792,t005_0_1
3A,2814680.000000,1681.409797,4095.000000,153.000000,658420.000000,393.321386,555.000000,117.000000,2.637792,t005_0_1
4A,3390087.000000,2025.141577,4095.000000,151.000000,692870.000000,413.900836,556.000000,115.000000,2.637792,t005_0_1
5A,3714643.000000,2219.022103,4095.000000,151.000000,751213.000000,448.753286,558.000000,138.000000,2.637792,t005_0_1
6A,3120290.000000,1863.972521,4095.000000,153.000000,728322.000000,435.078853,558.000000,132.000000,2.637792,t005_0_1
7A,2198492.000000,1313.316607,4095.000000,151.000000,737218.000000,440.393070,560.000000,142.000000,2.637792,t005_0_1
8A,1370626.000000,818.772999,4056.000000,151.000000,730959.000000,436.654122,561.000000,134.000000,2.637792,t005_0_1
9A,1012436.000000,604.800478,3881.000000,152.000000,737987.000000,440.852449,562.000000,145.000000,2.637792,t005_0_1
10A,961072.000000,574.117085,4067.000000,151.000000,773220.000000,461.899642,563.000000,133.000000,2.637792,t005_0_1
11A,1371792.000000,819.469534,4095.000000,150.000000,755612.000000,451.381123,567.000000,128.000000,2.637792,t005_0_1
12A,1413399.000000,844.324373,4095.000000,152.000000,757031.000000,452.228793,565.000000,133.000000,2.637792,t005_0_1
13A,1258646.000000,751.879331,3504.000000,150.000000,795862.000000,475.425329,563.000000,133.000000,2.637792,t005_0_1
14A,1171666.000000,699.919952,3579.000000,151.000000,798485.000000,476.992234,566.000000,136.000000,2.637792,t005_0_1
15A,1431610.000000,855.203106,4095.000000,150.000000,809087.000000,483.325568,567.000000,129.000000,2.637792,t005_0_1
16A,1371490.000000,819.289128,4095.000000,150.000000,829370.000000,495.442055,565.000000,138.000000,2.637792,t005_0_1
17A,1275137.000000,761.730585,4095.000000,150.000000,782448.000000,467.412186,567.000000,142.000000,2.637792,t005_0_1
18A,1241453.000000,741.608722,2981.000000,151.000000,775030.000000,462.980884,567.000000,134.000000,2.637792,t005_0_1
19A,1076066.000000,642.811231,2140.000000,150.000000,855254.000000,510.904421,569.000000,159.000000,2.637792,t005_0_1
20A,329259.000000,196.689964,484.000000,149.000000,921199.000000,550.298088,566.000000,524.000000,2.637792,t005_0_1
1A,2519495.000000,1505.074671,4095.000000,149.000000,546906.000000,326.706093,550.000000,112.000000,3.297240,t006_0_1
2A,4230265.000000,2527.040024,4095.000000,153.000000,642597.000000,383.869176,549.000000,111.000000,3.297240,t006_0_1
3A,2919045.000000,1743.754480,4095.000000,153.000000,659520.000000,393.978495,552.000000,117.000000,3.297240,t006_0_1
4A,3437903.000000,2053.705496,4095.000000,151.000000,692736.000000,413.820789,559.000000,117.000000,3.297240,t006_0_1
5A,3800728.000000,2270.446834,4095.000000,153.000000,753311.000000,450.006571,558.000000,135.000000,3.297240,t006_0_1
6A,3120110.000000,1863.864994,4095.000000,152.000000,726283.000000,433.860812,560.000000,137.000000,3.297240,t006_0_1
7A,2141101.000000,1279.032855,4095.000000,151.000000,739902.000000,441.996416,559.000000,146.000000,3.297240,t006_0_1
8A,1444590.000000,862.956989,4095.000000,152.000000,733607.000000,438.235962,565.000000,132.000000,3.297240,t006_0_1
9A,1015110.000000,606.397849,3361.000000,151.000000,739005.000000,441.460573,560.000000,150.000000,3.297240,t006_0_1
10A,954428.000000,570.148148,4095.000000,151.000000,773970.000000,462.347670,564.000000,137.000000,3.297240,t006_0_1
11A,1354932.000000,809.397849,4095.000000,151.000000,756547.000000,451.939665,564.000000,131.000000,3.297240,t006_0_1
12A,1413495.000000,844.381720,4095.000000,152.000000,756527.000000,451.927718,565.000000,135.000000,3.297240,t006_0_1
13A,1236435.000000,738.611111,3579.000000,150.000000,795402.000000,475.150538,566.000000,135.000000,3.297240,t006_0_1
14A,1168789.000000,698.201314,3341.000000,151.000000,798314.000000,476.890084,568.000000,133.000000,3.297240,t006_0_1
15A,1418105.000000,847.135603,4095.000000,150.000000,809304.000000,483.455197,567.000000,128.000000,3.297240,t006_0_1
16A,1372025.000000,819.608722,4095.000000,151.000000,830155.000000,495.910992,566.000000,135.000000,3.297240,t006_0_1
17A,1293447.000000,772.668459,4095.000000,150.000000,783038.000000,467.764636,571.000000,143.000000,3.297240,t006_0_1
18A,1232815.000000,736.448626,3745.000000,151.000000,776405.000000,463.802270,566.000000,134.000000,3.297240,t006_0_1
19A,1098132.000000,655.992832,2198.000000,150.000000,855787.000000,511.222820,563.000000,164.000000,3.297240,t006_0_1
20A,327978.000000,195.924731,452.000000,148.000000,922100.000000,550.836320,565.000000,528.000000,3.297240,t006_0_1
1A,2507111.000000,1497.676822,4095.000000,150.000000,548307.000000,327.543011,552.000000,112.000000,3.956688,t007_0_1
2A,4157783.000000,2483.741338,4095.000000,153.000000,644493.000000,385.001792,551.000000,111.000000,3.956688,t007_0_1
3A,3018176.000000,1802.972521,4095.000000,151.000000,656932.000000,392.432497,552.000000,117.000000,3.956688,t007_0_1
4A,3507218.000000,2095.112306,4095.000000,151.000000,695688.000000,415.584229,561.000000,115.000000,3.956688,t007_0_1
5A,3945090.000000,2356.684588,4095.000000,153.000000,758202.000000,452.928315,563.000000,134.000000,3.956688,t007_0_1
6A,3136377.000000,1873.582437,4095.000000,151.000000,728934.000000,435.444444,563.000000,132.000000,3.956688,t007_0_1
7A,2085471.000000,1245.801075,4095.000000,151.000000,741347.000000,442.859618,565.000000,144.000000,3.956688,t007_0_1
8A,1480492.000000,884.403823,4095.000000,151.000000,735962.000000,439.642772,565.000000,137.000000,3.956688,t007_0_1
9A,1035098.000000,618.338112,3585.000000,150.000000,741868.000000,443.170848,567.000000,149.000000,3.956688,t007_0_1
10A,948376.000000,566.532855,3920.000000,149.000000,777087.000000,464.209677,568.000000,129.000000,3.956688,t007_0_1
11A,1311978.000000,783.738351,4095.000000,151.000000,758675.000000,453.210872,566.000000,131.000000,3.956688,t007_0_1
12A,1406688.000000,840.315412,4095.000000,151.000000,759307.000000,453.588411,566.000000,131.000000,3.956688,t007_0_1
13A,1234291.000000,737.330346,3859.000000,151.000000,797505.000000,476.406810,564.000000,133.000000,3.956688,t007_0_1
14A,1175424.000000,702.164875,3470.000000,150.000000,802005.000000,479.094982,566.000000,129.000000,3.956688,t007_0_1
15A,1442881.000000,861.936081,4095.000000,150.000000,812356.000000,485.278375,569.000000,128.000000,3.956688,t007_0_1
16A,1380469.000000,824.652927,4095.000000,150.000000,834127.000000,498.283751,566.000000,137.000000,3.956688,t007_0_1
17A,1270682.000000,759.069295,4095.000000,152.000000,785902.000000,469.475508,568.000000,138.000000,3.956688,t007_0_1
18A,1239207.000000,740.267025,3219.000000,149.000000,778412.000000,465.001195,568.000000,127.000000,3.956688,t007_0_1
19A,1082398.000000,646.593787,2354.000000,150.000000,857339.000000,512.149940,567.000000,158.000000,3.956688,t007_0_1
20A,331332.000000,197.928315,759.000000,148.000000,921755.000000,550.630227,567.000000,522.000000,3.956688,t007_0_1
1A,2526371.000000,1509.182198,4095.000000,150.000000,547255.000000,326.914576,549.000000,109.000000,4.616136,t008_0_1
2A,4100613.000000,2449.589606,4095.000000,151.000000,647425.000000,386.753286,551.000000,111.000000,4.616136,t008_0_1
3A,3237016.000000,1933.701314,4095.000000,152.000000,653355.000000,390.295699,552.000000,116.000000,4.616136,t008_0_1
4A,3514395.000000,2099.399642,4095.000000,153.000000,695166.000000,415.272401,557.000000,116.000000,4.616136,t008_0_1
5A,3933834.000000,2349.960573,4095.000000,153.000000,754297.000000,450.595579,561.000000,138.000000,4.616136,t008_0_1
6A,3002388.000000,1793.541219,4095.000000,150.000000,729389.000000,435.716249,563.000000,130.000000,4.616136,t008_0_1
7A,2035068.000000,1215.691756,4095.000000,151.000000,742696.000000,443.665472,563.000000,144.000000,4.616136,t008_0_1
8A,1470038.000000,878.158901,4095.000000,150.000000,734459.000000,438.744922,564.000000,134.000000,4.616136,t008_0_1
9A,1045577.000000,624.597969,3449.000000,151.000000,740441.000000,442.318399,565.000000,147.000000,4.616136,t008_0_1
10A,946158.000000,565.207885,4095.000000,151.000000,773818.000000,462.256870,567.000000,137.000000,4.616136,t008_0_1
11A,1279546.000000,764.364397,4095.000000,152.000000,755658.000000,451.408602,563.000000,130.000000,4.616136,t008_0_1
12A,1414386.000000,844.913978,4095.000000,150.000000,755886.000000,451.544803,561.000000,129.000000,4.616136,t008_0_1
13A,1214223.000000,725.342294,3886.000000,151.000000,794593.000000,474.667264,563.000000,135.000000,4.616136,t008_0_1
14A,1196058.000000,714.491039,3882.000000,149.000000,799522.000000,477.611708,566.000000,128.000000,4.616136,t008_0_1
15A,1428495.000000,853.342294,4095.000000,151.000000,810477.000000,484.155914,569.000000,128.000000,4.616136,t008_0_1
16A,1413930.000000,844.641577,4095.000000,150.000000,832176.000000,497.118280,565.000000,136.000000,4.616136,t008_0_1
17A,1257712.000000,751.321386,4095.000000,150.000000,785025.000000,468.951613,566.000000,141.000000,4.616136,t008_0_1
18A,1230537.000000,735.087814,3231.000000,151.000000,776196.000000,463.677419,566.000000,129.000000,4.616136,t008_0_1
19A,1051638.000000,628.218638,2304.000000,150.000000,854353.000000,510.366189,562.000000,159.000000,4.616136,t008_0_1
20A,332095.000000,198.384110,409.000000,149.000000,920714.000000,550.008363,567.000000,528.000000,4.616136,t008_0_1
1A,2526371.000000,1509.182198,4095.000000,150.000000,547241.000000,326.906213,548.000000,113.000000,5.275584,t009_0_1
2A,4081645.000000,2438.258662,4095.000000,152.000000,644626.000000,385.081243,551.000000,109.000000,5.275584,t009_0_1
3A,3421272.000000,2043.770609,4095.000000,154.000000,651084.000000,388.939068,553.000000,114.000000,5.275584,t009_0_1
4A,3457303.000000,2065.294504,4095.000000,153.000000,691826.000000,413.277180,556.000000,116.000000,5.275584,t009_0_1
5A,3971004.000000,2372.164875,4095.000000,152.000000,752403.000000,449.464158,560.000000,134.000000,5.275584,t009_0_1
6A,2909728.000000,1738.188769,4095.000000,153.000000,728175.000000,434.991039,563.000000,130.000000,5.275584,t009_0_1
7A,2054322.000000,1227.193548,4095.000000,151.000000,738886.000000,441.389486,562.000000,138.000000,5.275584,t009_0_1
8A,1471072.000000,878.776583,4095.000000,151.000000,733365.000000,438.091398,563.000000,137.000000,5.275584,t009_0_1
9A,1045201.000000,624.373357,3033.000000,150.000000,739928.000000,442.011947,563.000000,149.000000,5.275584,t009_0_1
10A,933727.000000,557.781959,3815.000000,151.000000,771085.000000,460.624253,561.000000,134.000000,5.275584,t009_0_1
11A,1271700.000000,759.677419,4095.000000,151.000000,754412.000000,450.664277,562.000000,127.000000,5.275584,t009_0_1
12A,1412030.000000,843.506571,4095.000000,151.000000,754408.000000,450.661888,561.000000,132.000000,5.275584,t009_0_1
13A,1220542.000000,729.117085,3676.000000,150.000000,792821.000000,473.608722,563.000000,138.000000,5.275584,t009_0_1
14A,1217311.000000,727.186977,3503.000000,151.000000,798225.000000,476.836918,565.000000,132.000000,5.275584,t009_0_1
15A,1424006.000000,850.660693,4095.000000,151.000000,810079.000000,483.918160,567.000000,130.000000,5.275584,t009_0_1
16A,1441571.000000,861.153524,4095.000000,150.000000,830034.000000,495.838710,566.000000,139.000000,5.275584,t009_0_1
17A,1231972.000000,735.945042,4095.000000,149.000000,786787.000000,470.004182,564.000000,143.000000,5.275584,t009_0_1
18A,1227904.000000,733.514934,3618.000000,151.000000,773878.000000,462.292712,564.000000,132.000000,5.275584,t009_0_1
19A,1037875.000000,619.997013,2280.000000,149.000000,851219.000000,508.494026,560.000000,154.000000,5.275584,t009_0_1
20A,327777.000000,195.804659,412.000000,148.000000,916331.000000,547.390084,564.000000,520.000000,5.275584,t009_0_1
1A,2457912.000000,1468.286738,4095.000000,150.000000,545242.000000,325.712067,550.000000,110.000000,5.935032,t010_0_1
2A,4109667.000000,2454.998208,4095.000000,153.000000,644967.000000,385.284946,553.000000,112.000000,5.935032,t010_0_1
3A,3640765.000000,2174.889486,4095.000000,152.000000,652985.000000,390.074671,552.000000,115.000000,5.935032,t010_0_1
4A,3500708.000000,2091.223417,4095.000000,153.000000,692676.000000,413.784946,559.000000,114.000000,5.935032,t010_0_1
5A,3959269.000000,2365.154719,4095.000000,152.000000,750233.000000,448.167861,559.000000,141.000000,5.935032,t010_0_1
6A,2831498.000000,1691.456392,4095.000000,153.000000,731998.000000,437.274791,562.000000,127.000000,5.935032,t010_0_1
7A,2067052.000000,1234.798088,4095.000000,151.000000,736731.000000,440.102151,559.000000,145.000000,5.935032,t010_0_1
8A,1446836.000000,864.298686,4095.000000,151.000000,733011.000000,437.879928,562.000000,136.000000,5.935032,t010_0_1
9A,1059254.000000,632.768220,3573.000000,152.000000,739290.000000,441.630824,563.000000,148.000000,5.935032,t010_0_1
10A,923578.000000,551.719235,4055.000000,151.000000,769259.000000,459.533453,564.000000,136.000000,5.935032,t010_0_1
11A,1267085.000000,756.920550,4095.000000,150.000000,754061.000000,450.454600,562.000000,130.000000,5.935032,t010_0_1
12A,1429220.000000,853.775388,4095.000000,150.000000,753947.000000,450.386499,562.000000,132.000000,5.935032,t010_0_1
13A,1222378.000000,730.213859,3856.000000,151.000000,791780.000000,472.986858,563.000000,135.000000,5.935032,t010_0_1
14A,1212147.000000,724.102151,4022.000000,151.000000,798751.000000,477.151135,567.000000,131.000000,5.935032,t010_0_1
15A,1421433.000000,849.123656,4095.000000,150.000000,810698.000000,484.287933,568.000000,132.000000,5.935032,t010_0_1
16A,1452246.000000,867.530466,4095.000000,150.000000,829858.000000,495.733572,565.000000,145.000000,5.935032,t010_0_1
17A,1215975.000000,726.388889,4095.000000,150.000000,788091.000000,470.783154,568.000000,142.000000,5.935032,t010_0_1
18A,1220492.000000,729.087216,3080.000000,152.000000,773648.000000,462.155317,565.000000,127.000000,5.935032,t010_0_1
19A,1020473.000000,609.601553,2106.000000,151.000000,852555.000000,509.292115,567.000000,154.000000,5.935032,t010_0_1
20A,327390.000000,195.573477,477.000000,148.000000,919326.000000,549.179211,564.000000,522.000000,5.935032,t010_0_1
1A,2448440.000000,1462.628435,4095.000000,149.000000,544454.000000,325.241338,548.000000,112.000000,6.594480,t011_0_1
2A,4151572.000000,2480.031063,4095.000000,152.000000,643932.000000,384.666667,546.000000,111.000000,6.594480,t011_0_1
3A,3602276.000000,2151.897252,4095.000000,154.000000,650772.000000,388.752688,554.000000,117.000000,6.594480,t011_0_1
4A,3486056.000000,2082.470729,4095.000000,149.000000,692794.000000,413.855436,556.000000,114.000000,6.594480,t011_0_1
5A,4006424.000000,2393.323775,4095.000000,149.000000,754417.000000,450.667264,559.000000,133.000000,6.594480,t011_0_1
6A,2838331.000000,1695.538232,4095.000000,152.000000,734682.000000,438.878136,557.000000,128.000000,6.594480,t011_0_1
7A,2000194.000000,1194.859020,4095.000000,150.000000,736447.000000,439.932497,561.000000,145.000000,6.594480,t011_0_1
8A,1429105.000000,853.706691,4068.000000,152.000000,733945.000000,438.437873,562.000000,139.000000,6.594480,t011_0_1
9A,1071780.000000,640.250896,3405.000000,151.000000,741645.000000,443.037634,561.000000,149.000000,6.594480,t011_0_1
10A,935571.000000,558.883513,4045.000000,151.000000,771940.000000,461.135006,563.000000,137.000000,6.594480,t011_0_1
11A,1297537.000000,775.111708,4095.000000,150.000000,755766.000000,451.473118,564.000000,131.000000,6.594480,t011_0_1
12A,1441723.000000,861.244325,4095.000000,151.000000,755059.000000,451.050777,560.000000,128.000000,6.594480,t011_0_1
13A,1237445.000000,739.214456,3543.000000,151.000000,793195.000000,473.832139,562.000000,136.000000,6.594480,t011_0_1
14A,1215224.000000,725.940263,3814.000000,150.000000,800599.000000,478.255078,566.000000,131.000000,6.594480,t011_0_1
15A,1426183.000000,851.961171,4095.000000,150.000000,810412.000000,484.117085,565.000000,135.000000,6.594480,t011_0_1
16A,1439194.000000,859.733572,4095.000000,149.000000,829753.000000,495.670848,565.000000,147.000000,6.594480,t011_0_1
17A,1205800.000000,720.310633,4095.000000,151.000000,786878.000000,470.058542,562.000000,138.000000,6.594480,t011_0_1
18A,1206234.000000,720.569892,3730.000000,149.000000,771892.000000,461.106332,562.000000,129.000000,6.594480,t011_0_1
19A,1008240.000000,602.293907,1991.000000,149.000000,850984.000000,508.353644,564.000000,150.000000,6.594480,t011_0_1
20A,326463.000000,195.019713,453.000000,148.000000,917466.000000,548.068100,562.000000,521.000000,6.594480,t011_0_1
1A,2474023.000000,1477.910992,4095.000000,149.000000,545844.000000,326.071685,554.000000,113.000000,7.253928,t012_0_1
2A,4193416.000000,2505.027479,4095.000000,153.000000,646304.000000,386.083632,551.000000,109.000000,7.253928,t012_0_1
3A,3660537.000000,2186.700717,4095.000000,150.000000,654519.000000,390.991039,556.000000,114.000000,7.253928,t012_0_1
4A,3437710.000000,2053.590203,4095.000000,152.000000,693278.000000,414.144564,559.000000,116.000000,7.253928,t012_0_1
5A,4045673.000000,2416.770012,4095.000000,153.000000,758656.000000,453.199522,562.000000,137.000000,7.253928,t012_0_1
6A,2851497.000000,1703.403226,4095.000000,152.000000,735556.000000,439.400239,562.000000,129.000000,7.253928,t012_0_1
7A,2006213.000000,1198.454600,4095.000000,152.000000,740425.000000,442.308841,563.000000,149.000000,7.253928,t012_0_1
8A,1441341.000000,861.016129,4095.000000,152.000000,736799.000000,440.142772,567.000000,136.000000,7.253928,t012_0_1
9A,1059159.000000,632.711470,3432.000000,151.000000,742111.000000,443.316010,567.000000,152.000000,7.253928,t012_0_1
10A,938188.000000,560.446834,3504.000000,153.000000,774346.000000,462.572282,563.000000,133.000000,7.253928,t012_0_1
11A,1305409.000000,779.814217,4095.000000,152.000000,756985.000000,452.201314,563.000000,126.000000,7.253928,t012_0_1
12A,1441364.000000,861.029869,4095.000000,149.000000,757318.000000,452.400239,564.000000,128.000000,7.253928,t012_0_1
13A,1254587.000000,749.454600,3433.000000,151.000000,794359.000000,474.527479,567.000000,133.000000,7.253928,t012_0_1
