ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1389636.000000,1845985.000000,0.000000,t001_0_1
2A,2747315.000000,2230293.000000,0.000000,t001_0_1
3A,3920968.000000,2533738.000000,0.000000,t001_0_1
4A,4352409.000000,2681267.000000,0.000000,t001_0_1
5A,3510722.000000,2727996.000000,0.000000,t001_0_1
6A,1488027.000000,2544560.000000,0.000000,t001_0_1
7A,1136489.000000,2566802.000000,0.000000,t001_0_1
8A,2019068.000000,2398716.000000,0.000000,t001_0_1
9A,912472.000000,2671113.000000,0.000000,t001_0_1
10A,631385.000000,2755242.000000,0.000000,t001_0_1
11A,1045420.000000,2667952.000000,0.000000,t001_0_1
12A,1571523.000000,2630440.000000,0.000000,t001_0_1
13A,1122237.000000,2529777.000000,0.000000,t001_0_1
14A,1131949.000000,2896081.000000,0.000000,t001_0_1
15A,1097824.000000,2641342.000000,0.000000,t001_0_1
16A,1066965.000000,3002380.000000,0.000000,t001_0_1
17A,1039159.000000,2980551.000000,0.000000,t001_0_1
18A,234856.000000,3260583.000000,0.000000,t001_0_1
19A,170647.000000,3509760.000000,0.000000,t001_0_1
20A,80945.000000,3859362.000000,0.000000,t001_0_1
1A,1544398.000000,1861759.000000,0.709320,t002_0_1
2A,2779336.000000,2239607.000000,0.709320,t002_0_1
3A,3913424.000000,2538699.000000,0.709320,t002_0_1
4A,4337468.000000,2676141.000000,0.709320,t002_0_1
5A,3542109.000000,2713607.000000,0.709320,t002_0_1
6A,1536717.000000,2530636.000000,0.709320,t002_0_1
7A,1161119.000000,2546582.000000,0.709320,t002_0_1
8A,2036491.000000,2414815.000000,0.709320,t002_0_1
9A,920722.000000,2680829.000000,0.709320,t002_0_1
10A,632171.000000,2756976.000000,0.709320,t002_0_1
11A,1066740.000000,2668182.000000,0.709320,t002_0_1
12A,1559222.000000,2633339.000000,0.709320,t002_0_1
13A,1124602.000000,2530235.000000,0.709320,t002_0_1
14A,1116751.000000,2893230.000000,0.709320,t002_0_1
15A,1033684.000000,2640452.000000,0.709320,t002_0_1
16A,1057692.000000,3000070.000000,0.709320,t002_0_1
17A,1105121.000000,2964478.000000,0.709320,t002_0_1
18A,236416.000000,3262094.000000,0.709320,t002_0_1
19A,169150.000000,3491565.000000,0.709320,t002_0_1
20A,79651.000000,3849972.000000,0.709320,t002_0_1
1A,1691892.000000,1873326.000000,1.418640,t003_0_1
2A,2807534.000000,2254640.000000,1.418640,t003_0_1
3A,3894464.000000,2514692.000000,1.418640,t003_0_1
4A,4287745.000000,2667921.000000,1.418640,t003_0_1
5A,3562830.000000,2713777.000000,1.418640,t003_0_1
6A,1559738.000000,2542606.000000,1.418640,t003_0_1
7A,1188514.000000,2560169.000000,1.418640,t003_0_1
8A,2032382.000000,2404510.000000,1.418640,t003_0_1
9A,906133.000000,2674377.000000,1.418640,t003_0_1
10A,630195.000000,2760525.000000,1.418640,t003_0_1
11A,1082754.000000,2663331.000000,1.418640,t003_0_1
12A,1556057.000000,2633123.000000,1.418640,t003_0_1
13A,1139454.000000,2520492.000000,1.418640,t003_0_1
14A,1115499.000000,2899676.000000,1.418640,t003_0_1
15A,989727.000000,2642990.000000,1.418640,t003_0_1
16A,1059079.000000,2985263.000000,1.418640,t003_0_1
17A,1122371.000000,2975347.000000,1.418640,t003_0_1
18A,243126.000000,3260838.000000,1.418640,t003_0_1
19A,168770.000000,3495906.000000,1.418640,t003_0_1
20A,78721.000000,3841854.000000,1.418640,t003_0_1
