ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,2054679.000000,1778380.000000,0.000000,t001_0_1
2A,2334980.000000,2152340.000000,0.000000,t001_0_1
3A,2328398.000000,2514234.000000,0.000000,t001_0_1
4A,2445936.000000,2746016.000000,0.000000,t001_0_1
5A,2446013.000000,2800058.000000,0.000000,t001_0_1
6A,689845.000000,3023796.000000,0.000000,t001_0_1
7A,363229.000000,3271033.000000,0.000000,t001_0_1
8A,254211.000000,3367000.000000,0.000000,t001_0_1
9A,412668.000000,3275866.000000,0.000000,t001_0_1
10A,714061.000000,3408280.000000,0.000000,t001_0_1
11A,829716.000000,3458881.000000,0.000000,t001_0_1
12A,2045956.000000,3433361.000000,0.000000,t001_0_1
13A,1567332.000000,3323857.000000,0.000000,t001_0_1
14A,1492124.000000,3225359.000000,0.000000,t001_0_1
15A,1119857.000000,3526260.000000,0.000000,t001_0_1
16A,847780.000000,3473243.000000,0.000000,t001_0_1
17A,231657.000000,3676973.000000,0.000000,t001_0_1
18A,228932.000000,3690815.000000,0.000000,t001_0_1
19A,162798.000000,3683096.000000,0.000000,t001_0_1
20A,62824.000000,3974378.000000,0.000000,t001_0_1
1A,2049443.000000,1769745.000000,0.746856,t002_0_1
2A,2371881.000000,2165654.000000,0.746856,t002_0_1
3A,2372469.000000,2506298.000000,0.746856,t002_0_1
4A,2193309.000000,2741884.000000,0.746856,t002_0_1
5A,2346916.000000,2833726.000000,0.746856,t002_0_1
6A,751445.000000,3007350.000000,0.746856,t002_0_1
7A,369495.000000,3258081.000000,0.746856,t002_0_1
8A,258065.000000,3372456.000000,0.746856,t002_0_1
9A,409413.000000,3279851.000000,0.746856,t002_0_1
10A,734307.000000,3423781.000000,0.746856,t002_0_1
11A,824618.000000,3473201.000000,0.746856,t002_0_1
12A,2063907.000000,3441798.000000,0.746856,t002_0_1
13A,1548803.000000,3326599.000000,0.746856,t002_0_1
14A,1485069.000000,3240130.000000,0.746856,t002_0_1
15A,1125195.000000,3533049.000000,0.746856,t002_0_1
16A,858683.000000,3476806.000000,0.746856,t002_0_1
17A,232622.000000,3675552.000000,0.746856,t002_0_1
18A,222897.000000,3691251.000000,0.746856,t002_0_1
19A,157921.000000,3689310.000000,0.746856,t002_0_1
20A,63593.000000,3980627.000000,0.746856,t002_0_1
1A,2082675.000000,1768839.000000,1.493712,t003_0_1
2A,2394333.000000,2176078.000000,1.493712,t003_0_1
3A,2334329.000000,2501210.000000,1.493712,t003_0_1
4A,1890832.000000,2762405.000000,1.493712,t003_0_1
5A,2310767.000000,2809834.000000,1.493712,t003_0_1
6A,829441.000000,2996402.000000,1.493712,t003_0_1
7A,369256.000000,3266168.000000,1.493712,t003_0_1
8A,258882.000000,3359777.000000,1.493712,t003_0_1
9A,400750.000000,3275312.000000,1.493712,t003_0_1
10A,743311.000000,3417739.000000,1.493712,t003_0_1
11A,829318.000000,3467548.000000,1.493712,t003_0_1
