ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,719648.000000,1358146.000000,0.000000,t001_0_1
2A,888924.000000,1589790.000000,0.000000,t001_0_1
3A,1144451.000000,1970014.000000,0.000000,t001_0_1
4A,1688549.000000,2055160.000000,0.000000,t001_0_1
5A,1496822.000000,2451835.000000,0.000000,t001_0_1
6A,860643.000000,2079645.000000,0.000000,t001_0_1
7A,426649.000000,1955546.000000,0.000000,t001_0_1
8A,437705.000000,1932751.000000,0.000000,t001_0_1
9A,534865.000000,1907504.000000,0.000000,t001_0_1
10A,410216.000000,1906955.000000,0.000000,t001_0_1
11A,379358.000000,1912538.000000,0.000000,t001_0_1
12A,932624.000000,1796641.000000,0.000000,t001_0_1
13A,508273.000000,1785786.000000,0.000000,t001_0_1
14A,632519.000000,1822325.000000,0.000000,t001_0_1
15A,386115.000000,1856107.000000,0.000000,t001_0_1
16A,594360.000000,2299045.000000,0.000000,t001_0_1
17A,569074.000000,2223055.000000,0.000000,t001_0_1
18A,486064.000000,2507491.000000,0.000000,t001_0_1
19A,1012811.000000,2940874.000000,0.000000,t001_0_1
20A,58962.000000,3873645.000000,0.000000,t001_0_1
1A,707404.000000,1356089.000000,0.754552,t002_0_1
2A,877930.000000,1585245.000000,0.754552,t002_0_1
3A,1132996.000000,1965674.000000,0.754552,t002_0_1
4A,1699374.000000,2056260.000000,0.754552,t002_0_1
5A,1512748.000000,2459853.000000,0.754552,t002_0_1
6A,857894.000000,2081982.000000,0.754552,t002_0_1
7A,420184.000000,1954830.000000,0.754552,t002_0_1
8A,442638.000000,1916012.000000,0.754552,t002_0_1
9A,547632.000000,1907191.000000,0.754552,t002_0_1
10A,408602.000000,1907263.000000,0.754552,t002_0_1
11A,383634.000000,1916847.000000,0.754552,t002_0_1
12A,940461.000000,1796409.000000,0.754552,t002_0_1
13A,527268.000000,1786492.000000,0.754552,t002_0_1
14A,622301.000000,1807167.000000,0.754552,t002_0_1
15A,381996.000000,1854098.000000,0.754552,t002_0_1
16A,604997.000000,2300068.000000,0.754552,t002_0_1
17A,564764.000000,2220399.000000,0.754552,t002_0_1
18A,489194.000000,2503281.000000,0.754552,t002_0_1
19A,1010015.000000,2944937.000000,0.754552,t002_0_1
20A,60118.000000,3862380.000000,0.754552,t002_0_1
1A,711357.000000,1361515.000000,1.509104,t003_0_1
2A,877482.000000,1591226.000000,1.509104,t003_0_1
3A,1140343.000000,1970201.000000,1.509104,t003_0_1
4A,1696039.000000,2052814.000000,1.509104,t003_0_1
5A,1501150.000000,2459924.000000,1.509104,t003_0_1
6A,859840.000000,2083066.000000,1.509104,t003_0_1
7A,433943.000000,1957508.000000,1.509104,t003_0_1
8A,443207.000000,1936680.000000,1.509104,t003_0_1
9A,548089.000000,1900674.000000,1.509104,t003_0_1
10A,407320.000000,1904012.000000,1.509104,t003_0_1
11A,369991.000000,1923134.000000,1.509104,t003_0_1
12A,949155.000000,1781941.000000,1.509104,t003_0_1
13A,521669.000000,1785168.000000,1.509104,t003_0_1
14A,617167.000000,1809505.000000,1.509104,t003_0_1
15A,381127.000000,1844665.000000,1.509104,t003_0_1
16A,611015.000000,2297475.000000,1.509104,t003_0_1
17A,573086.000000,2229753.000000,1.509104,t003_0_1
18A,483772.000000,2499534.000000,1.509104,t003_0_1
