ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,640454.000000,1361068.000000,0.000000,t001_0_1
2A,1182099.000000,1864548.000000,0.000000,t001_0_1
3A,1889118.000000,1896222.000000,0.000000,t001_0_1
4A,2648866.000000,2188569.000000,0.000000,t001_0_1
5A,2866602.000000,2322087.000000,0.000000,t001_0_1
6A,1482636.000000,2424946.000000,0.000000,t001_0_1
7A,1210103.000000,2224908.000000,0.000000,t001_0_1
8A,914427.000000,2150300.000000,0.000000,t001_0_1
9A,462765.000000,2449531.000000,0.000000,t001_0_1
10A,460096.000000,2133462.000000,0.000000,t001_0_1
11A,724768.000000,2434523.000000,0.000000,t001_0_1
12A,858176.000000,2166913.000000,0.000000,t001_0_1
13A,800102.000000,2168912.000000,0.000000,t001_0_1
14A,938654.000000,2575675.000000,0.000000,t001_0_1
15A,683952.000000,2288282.000000,0.000000,t001_0_1
16A,539821.000000,2703396.000000,0.000000,t001_0_1
17A,450327.000000,2649378.000000,0.000000,t001_0_1
18A,930000.000000,2691948.000000,0.000000,t001_0_1
19A,568909.000000,3298300.000000,0.000000,t001_0_1
20A,61697.000000,3967293.000000,0.000000,t001_0_1
1A,631138.000000,1345263.000000,0.737748,t002_0_1
2A,1175990.000000,1855945.000000,0.737748,t002_0_1
3A,1884843.000000,1865884.000000,0.737748,t002_0_1
4A,2660467.000000,2196702.000000,0.737748,t002_0_1
5A,2840222.000000,2338881.000000,0.737748,t002_0_1
6A,1494499.000000,2388241.000000,0.737748,t002_0_1
7A,1188995.000000,2214649.000000,0.737748,t002_0_1
8A,909193.000000,2143565.000000,0.737748,t002_0_1
9A,465701.000000,2441314.000000,0.737748,t002_0_1
10A,458903.000000,2125276.000000,0.737748,t002_0_1
11A,730321.000000,2425847.000000,0.737748,t002_0_1
12A,873475.000000,2160248.000000,0.737748,t002_0_1
13A,810822.000000,2154982.000000,0.737748,t002_0_1
14A,942866.000000,2567130.000000,0.737748,t002_0_1
15A,686053.000000,2294272.000000,0.737748,t002_0_1
16A,522050.000000,2695415.000000,0.737748,t002_0_1
17A,429105.000000,2621126.000000,0.737748,t002_0_1
18A,916635.000000,2680133.000000,0.737748,t002_0_1
19A,562530.000000,3281288.000000,0.737748,t002_0_1
20A,63427.000000,3951172.000000,0.737748,t002_0_1
1A,628774.000000,1347688.000000,1.475496,t003_0_1
2A,1162001.000000,1845369.000000,1.475496,t003_0_1
3A,1887178.000000,1899988.000000,1.475496,t003_0_1
4A,2643654.000000,2173752.000000,1.475496,t003_0_1
5A,2831758.000000,2309483.000000,1.475496,t003_0_1
6A,1511581.000000,2379889.000000,1.475496,t003_0_1
7A,1177123.000000,2208980.000000,1.475496,t003_0_1
8A,916506.000000,2137804.000000,1.475496,t003_0_1
9A,473368.000000,2433356.000000,1.475496,t003_0_1
10A,469158.000000,2116079.000000,1.475496,t003_0_1
11A,718176.000000,2423499.000000,1.475496,t003_0_1
12A,880181.000000,2150776.000000,1.475496,t003_0_1
13A,804321.000000,2155170.000000,1.475496,t003_0_1
14A,938495.000000,2576517.000000,1.475496,t003_0_1
15A,684263.000000,2270476.000000,1.475496,t003_0_1
16A,511231.000000,2633716.000000,1.475496,t003_0_1
17A,448304.000000,2627541.000000,1.475496,t003_0_1
18A,916370.000000,2680455.000000,1.475496,t003_0_1
19A,571345.000000,3276552.000000,1.475496,t003_0_1
20A,62790.000000,3938141.000000,1.475496,t003_0_1
1A,636233.000000,1350630.000000,2.213244,t004_0_1
2A,1178420.000000,1836207.000000,2.213244,t004_0_1
3A,1899689.000000,1892335.000000,2.213244,t004_0_1
4A,2647148.000000,2167509.000000,2.213244,t004_0_1
5A,2826309.000000,2331589.000000,2.213244,t004_0_1
6A,1516873.000000,2370672.000000,2.213244,t004_0_1
7A,1156616.000000,2210113.000000,2.213244,t004_0_1
8A,916117.000000,2130349.000000,2.213244,t004_0_1
9A,472559.000000,2424981.000000,2.213244,t004_0_1
10A,462214.000000,2109795.000000,2.213244,t004_0_1
11A,726827.000000,2414738.000000,2.213244,t004_0_1
12A,860654.000000,2142215.000000,2.213244,t004_0_1
13A,795591.000000,2146647.000000,2.213244,t004_0_1
14A,932667.000000,2558368.000000,2.213244,t004_0_1
