ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,4877574.000000,2248490.000000,0.000000,t001_0_1
2A,4774862.000000,2342107.000000,0.000000,t001_0_1
3A,3664288.000000,2622553.000000,0.000000,t001_0_1
4A,3450920.000000,2677466.000000,0.000000,t001_0_1
5A,2640220.000000,2968725.000000,0.000000,t001_0_1
6A,1227270.000000,2639778.000000,0.000000,t001_0_1
7A,934047.000000,2389659.000000,0.000000,t001_0_1
8A,445017.000000,2737265.000000,0.000000,t001_0_1
9A,567189.000000,2475646.000000,0.000000,t001_0_1
10A,1062999.000000,2685207.000000,0.000000,t001_0_1
11A,1381247.000000,2650124.000000,0.000000,t001_0_1
12A,1387763.000000,2820632.000000,0.000000,t001_0_1
13A,1420928.000000,2945181.000000,0.000000,t001_0_1
14A,1117268.000000,3057010.000000,0.000000,t001_0_1
15A,859978.000000,3199752.000000,0.000000,t001_0_1
16A,653188.000000,3083133.000000,0.000000,t001_0_1
17A,908696.000000,3301302.000000,0.000000,t001_0_1
18A,912752.000000,3451371.000000,0.000000,t001_0_1
19A,674880.000000,3599015.000000,0.000000,t001_0_1
20A,69637.000000,3871529.000000,0.000000,t001_0_1
1A,4864590.000000,2243524.000000,0.709320,t002_0_1
2A,4772639.000000,2355872.000000,0.709320,t002_0_1
3A,3654366.000000,2627103.000000,0.709320,t002_0_1
4A,3420975.000000,2677796.000000,0.709320,t002_0_1
5A,2570816.000000,2971567.000000,0.709320,t002_0_1
6A,1235729.000000,2644781.000000,0.709320,t002_0_1
7A,932958.000000,2399162.000000,0.709320,t002_0_1
8A,439209.000000,2735713.000000,0.709320,t002_0_1
9A,567747.000000,2486540.000000,0.709320,t002_0_1
10A,1047835.000000,2686077.000000,0.709320,t002_0_1
11A,1389005.000000,2650797.000000,0.709320,t002_0_1
12A,1378651.000000,2820025.000000,0.709320,t002_0_1
13A,1441303.000000,2954190.000000,0.709320,t002_0_1
14A,1130845.000000,3076694.000000,0.709320,t002_0_1
15A,863453.000000,3206791.000000,0.709320,t002_0_1
16A,649382.000000,3090551.000000,0.709320,t002_0_1
17A,912455.000000,3307965.000000,0.709320,t002_0_1
18A,946455.000000,3436157.000000,0.709320,t002_0_1
19A,693956.000000,3606396.000000,0.709320,t002_0_1
20A,69457.000000,3872508.000000,0.709320,t002_0_1
1A,4865847.000000,2245055.000000,1.418640,t003_0_1
2A,4774239.000000,2356460.000000,1.418640,t003_0_1
3A,3643701.000000,2618824.000000,1.418640,t003_0_1
4A,3408755.000000,2673886.000000,1.418640,t003_0_1
5A,2408389.000000,2956438.000000,1.418640,t003_0_1
6A,1247165.000000,2638843.000000,1.418640,t003_0_1
7A,954783.000000,2384909.000000,1.418640,t003_0_1
8A,438489.000000,2721158.000000,1.418640,t003_0_1
9A,563797.000000,2476271.000000,1.418640,t003_0_1
10A,1030654.000000,2664688.000000,1.418640,t003_0_1
11A,1391861.000000,2634590.000000,1.418640,t003_0_1
12A,1408962.000000,2802439.000000,1.418640,t003_0_1
13A,1435818.000000,2944373.000000,1.418640,t003_0_1
14A,1104618.000000,3072266.000000,1.418640,t003_0_1
15A,848604.000000,3191704.000000,1.418640,t003_0_1
16A,625519.000000,3073342.000000,1.418640,t003_0_1
17A,903134.000000,3295055.000000,1.418640,t003_0_1
18A,981812.000000,3433903.000000,1.418640,t003_0_1
19A,693379.000000,3594957.000000,1.418640,t003_0_1
20A,68630.000000,3876610.000000,1.418640,t003_0_1
1A,4867652.000000,2238286.000000,2.127960,t004_0_1
2A,4763134.000000,2346068.000000,2.127960,t004_0_1
3A,3649096.000000,2618153.000000,2.127960,t004_0_1
4A,3395273.000000,2672104.000000,2.127960,t004_0_1
5A,2310206.000000,2957095.000000,2.127960,t004_0_1
6A,1261228.000000,2636845.000000,2.127960,t004_0_1
7A,947256.000000,2398635.000000,2.127960,t004_0_1
8A,435261.000000,2713602.000000,2.127960,t004_0_1
9A,551026.000000,2473535.000000,2.127960,t004_0_1
10A,1021332.000000,2667366.000000,2.127960,t004_0_1
11A,1388428.000000,2640187.000000,2.127960,t004_0_1
12A,1401896.000000,2795472.000000,2.127960,t004_0_1
13A,1435293.000000,2947819.000000,2.127960,t004_0_1
14A,1125798.000000,3096631.000000,2.127960,t004_0_1
15A,852835.000000,3182819.000000,2.127960,t004_0_1
16A,619688.000000,3076508.000000,2.127960,t004_0_1
17A,877609.000000,3303192.000000,2.127960,t004_0_1
18A,986846.000000,3438426.000000,2.127960,t004_0_1
19A,699252.000000,3594894.000000,2.127960,t004_0_1
20A,67702.000000,3870007.000000,2.127960,t004_0_1
1A,4849194.000000,2234809.000000,2.837280,t005_0_1
2A,4779093.000000,2343649.000000,2.837280,t005_0_1
3A,3644709.000000,2607641.000000,2.837280,t005_0_1
4A,3399937.000000,2686313.000000,2.837280,t005_0_1
5A,2333604.000000,2972854.000000,2.837280,t005_0_1
6A,1294412.000000,2638304.000000,2.837280,t005_0_1
7A,932435.000000,2399454.000000,2.837280,t005_0_1
8A,428953.000000,2721156.000000,2.837280,t005_0_1
9A,554192.000000,2478001.000000,2.837280,t005_0_1
10A,1039831.000000,2676176.000000,2.837280,t005_0_1
11A,1409768.000000,2638273.000000,2.837280,t005_0_1
12A,1419848.000000,2794452.000000,2.837280,t005_0_1
13A,1432493.000000,2963758.000000,2.837280,t005_0_1
14A,1136791.000000,3119014.000000,2.837280,t005_0_1
15A,872041.000000,3215630.000000,2.837280,t005_0_1
16A,623146.000000,3091322.000000,2.837280,t005_0_1
17A,867943.000000,3297924.000000,2.837280,t005_0_1
18A,1003033.000000,3430506.000000,2.837280,t005_0_1
19A,748445.000000,3602213.000000,2.837280,t005_0_1
20A,67822.000000,3865011.000000,2.837280,t005_0_1
1A,4850900.000000,2239615.000000,3.546600,t006_0_1
2A,4757283.000000,2332368.000000,3.546600,t006_0_1
3A,3652007.000000,2619750.000000,3.546600,t006_0_1
4A,3379303.000000,2678674.000000,3.546600,t006_0_1
5A,2361327.000000,2941605.000000,3.546600,t006_0_1
6A,1289672.000000,2628561.000000,3.546600,t006_0_1
7A,949703.000000,2391982.000000,3.546600,t006_0_1
8A,430069.000000,2706900.000000,3.546600,t006_0_1
9A,554588.000000,2468297.000000,3.546600,t006_0_1
