ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,165023.000000,2250864.000000,0.000000,t001_0_1
2A,204914.000000,2361839.000000,0.000000,t001_0_1
3A,295947.000000,2565003.000000,0.000000,t001_0_1
4A,305369.000000,2901101.000000,0.000000,t001_0_1
5A,402960.000000,2751229.000000,0.000000,t001_0_1
6A,370840.000000,2921465.000000,0.000000,t001_0_1
7A,520325.000000,2941198.000000,0.000000,t001_0_1
8A,622749.000000,3115166.000000,0.000000,t001_0_1
9A,636247.000000,3241860.000000,0.000000,t001_0_1
10A,596999.000000,3265616.000000,0.000000,t001_0_1
11A,599866.000000,3045785.000000,0.000000,t001_0_1
12A,790207.000000,2956109.000000,0.000000,t001_0_1
13A,698064.000000,2761734.000000,0.000000,t001_0_1
14A,625950.000000,2799837.000000,0.000000,t001_0_1
15A,386349.000000,2973072.000000,0.000000,t001_0_1
16A,235836.000000,3114357.000000,0.000000,t001_0_1
17A,161567.000000,3136318.000000,0.000000,t001_0_1
18A,272629.000000,3278509.000000,0.000000,t001_0_1
19A,396903.000000,3389279.000000,0.000000,t001_0_1
20A,82736.000000,3999465.000000,0.000000,t001_0_1
1A,166674.000000,2247163.000000,0.737748,t002_0_1
2A,204822.000000,2367343.000000,0.737748,t002_0_1
3A,288254.000000,2553475.000000,0.737748,t002_0_1
4A,306214.000000,2863448.000000,0.737748,t002_0_1
5A,400290.000000,2733590.000000,0.737748,t002_0_1
6A,355535.000000,2905833.000000,0.737748,t002_0_1
7A,511615.000000,2921618.000000,0.737748,t002_0_1
8A,621603.000000,3092440.000000,0.737748,t002_0_1
9A,640692.000000,3214121.000000,0.737748,t002_0_1
10A,589993.000000,3243284.000000,0.737748,t002_0_1
11A,607425.000000,3029209.000000,0.737748,t002_0_1
12A,776524.000000,2940474.000000,0.737748,t002_0_1
13A,700335.000000,2748272.000000,0.737748,t002_0_1
14A,638717.000000,2789120.000000,0.737748,t002_0_1
15A,362953.000000,2957768.000000,0.737748,t002_0_1
16A,232290.000000,3102041.000000,0.737748,t002_0_1
17A,166316.000000,3111134.000000,0.737748,t002_0_1
18A,268420.000000,3275198.000000,0.737748,t002_0_1
19A,398559.000000,3370914.000000,0.737748,t002_0_1
20A,83159.000000,3997636.000000,0.737748,t002_0_1
1A,166842.000000,2252827.000000,1.475496,t003_0_1
2A,210697.000000,2359612.000000,1.475496,t003_0_1
3A,289876.000000,2541137.000000,1.475496,t003_0_1
4A,308259.000000,2869476.000000,1.475496,t003_0_1
5A,402151.000000,2751728.000000,1.475496,t003_0_1
