ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,500867.000000,2500833.000000,0.000000,t001_0_1
2A,2441843.000000,2483429.000000,0.000000,t001_0_1
3A,3266754.000000,2574919.000000,0.000000,t001_0_1
4A,2535752.000000,2806998.000000,0.000000,t001_0_1
5A,894932.000000,2839392.000000,0.000000,t001_0_1
6A,915184.000000,2742784.000000,0.000000,t001_0_1
7A,318836.000000,2707726.000000,0.000000,t001_0_1
8A,833199.000000,2556382.000000,0.000000,t001_0_1
9A,1276970.000000,2709985.000000,0.000000,t001_0_1
10A,1685052.000000,2629402.000000,0.000000,t001_0_1
11A,1554402.000000,2697943.000000,0.000000,t001_0_1
12A,1570790.000000,2844589.000000,0.000000,t001_0_1
13A,1333224.000000,2849455.000000,0.000000,t001_0_1
14A,1033736.000000,2894816.000000,0.000000,t001_0_1
15A,1098429.000000,3119860.000000,0.000000,t001_0_1
16A,641262.000000,2946870.000000,0.000000,t001_0_1
17A,530479.000000,3061913.000000,0.000000,t001_0_1
18A,670839.000000,3067671.000000,0.000000,t001_0_1
19A,236271.000000,3661957.000000,0.000000,t001_0_1
20A,71765.000000,3923211.000000,0.000000,t001_0_1
1A,553484.000000,2481418.000000,0.709320,t002_0_1
2A,2578690.000000,2487924.000000,0.709320,t002_0_1
3A,3263477.000000,2584009.000000,0.709320,t002_0_1
4A,2566000.000000,2788247.000000,0.709320,t002_0_1
5A,887009.000000,2829843.000000,0.709320,t002_0_1
6A,936659.000000,2747253.000000,0.709320,t002_0_1
7A,321577.000000,2724581.000000,0.709320,t002_0_1
8A,805858.000000,2588310.000000,0.709320,t002_0_1
9A,1247888.000000,2707033.000000,0.709320,t002_0_1
10A,1693203.000000,2633149.000000,0.709320,t002_0_1
11A,1569207.000000,2702461.000000,0.709320,t002_0_1
12A,1559040.000000,2851668.000000,0.709320,t002_0_1
13A,1339695.000000,2854387.000000,0.709320,t002_0_1
14A,1044551.000000,2904894.000000,0.709320,t002_0_1
15A,1102062.000000,3123765.000000,0.709320,t002_0_1
16A,646226.000000,2963446.000000,0.709320,t002_0_1
17A,524158.000000,3067918.000000,0.709320,t002_0_1
18A,674133.000000,3081523.000000,0.709320,t002_0_1
19A,235778.000000,3659877.000000,0.709320,t002_0_1
20A,73687.000000,3915709.000000,0.709320,t002_0_1
1A,623683.000000,2468143.000000,1.418640,t003_0_1
2A,2690627.000000,2477507.000000,1.418640,t003_0_1
3A,3260882.000000,2564499.000000,1.418640,t003_0_1
4A,2601772.000000,2799305.000000,1.418640,t003_0_1
5A,782584.000000,2824515.000000,1.418640,t003_0_1
6A,953587.000000,2732990.000000,1.418640,t003_0_1
7A,327861.000000,2715136.000000,1.418640,t003_0_1
8A,762798.000000,2548424.000000,1.418640,t003_0_1
9A,1207262.000000,2703756.000000,1.418640,t003_0_1
10A,1675640.000000,2625893.000000,1.418640,t003_0_1
11A,1597815.000000,2690807.000000,1.418640,t003_0_1
12A,1563115.000000,2844914.000000,1.418640,t003_0_1
13A,1339693.000000,2850875.000000,1.418640,t003_0_1
14A,1053717.000000,2899592.000000,1.418640,t003_0_1
15A,1109977.000000,3119742.000000,1.418640,t003_0_1
16A,651526.000000,2956784.000000,1.418640,t003_0_1
17A,514497.000000,3061842.000000,1.418640,t003_0_1
18A,667198.000000,3072466.000000,1.418640,t003_0_1
19A,242319.000000,3657075.000000,1.418640,t003_0_1
20A,71177.000000,3900816.000000,1.418640,t003_0_1
1A,732511.000000,2450789.000000,2.127960,t004_0_1
2A,2756005.000000,2488995.000000,2.127960,t004_0_1
3A,3249732.000000,2553677.000000,2.127960,t004_0_1
4A,2650656.000000,2784397.000000,2.127960,t004_0_1
5A,713321.000000,2821803.000000,2.127960,t004_0_1
6A,927511.000000,2723939.000000,2.127960,t004_0_1
7A,331821.000000,2693346.000000,2.127960,t004_0_1
8A,733315.000000,2565427.000000,2.127960,t004_0_1
9A,1190753.000000,2698930.000000,2.127960,t004_0_1
10A,1653682.000000,2626324.000000,2.127960,t004_0_1
11A,1615410.000000,2684531.000000,2.127960,t004_0_1
12A,1545246.000000,2842693.000000,2.127960,t004_0_1
13A,1341932.000000,2848428.000000,2.127960,t004_0_1
14A,1050240.000000,2897145.000000,2.127960,t004_0_1
15A,1106363.000000,3115278.000000,2.127960,t004_0_1
16A,648481.000000,2949778.000000,2.127960,t004_0_1
17A,518583.000000,3057475.000000,2.127960,t004_0_1
18A,662683.000000,3071652.000000,2.127960,t004_0_1
19A,247295.000000,3653753.000000,2.127960,t004_0_1
20A,71087.000000,3901870.000000,2.127960,t004_0_1
1A,820113.000000,2449695.000000,2.837280,t005_0_1
2A,2853672.000000,2488117.000000,2.837280,t005_0_1
3A,3261246.000000,2575927.000000,2.837280,t005_0_1
4A,2698387.000000,2804137.000000,2.837280,t005_0_1
5A,684938.000000,2853903.000000,2.837280,t005_0_1
6A,934953.000000,2712913.000000,2.837280,t005_0_1
7A,338868.000000,2711136.000000,2.837280,t005_0_1
8A,703184.000000,2572513.000000,2.837280,t005_0_1
9A,1188963.000000,2706226.000000,2.837280,t005_0_1
10A,1666066.000000,2644069.000000,2.837280,t005_0_1
11A,1622094.000000,2695211.000000,2.837280,t005_0_1
12A,1560147.000000,2851101.000000,2.837280,t005_0_1
13A,1337888.000000,2856839.000000,2.837280,t005_0_1
14A,1043595.000000,2901388.000000,2.837280,t005_0_1
15A,1113658.000000,3115806.000000,2.837280,t005_0_1
16A,658366.000000,2960771.000000,2.837280,t005_0_1
17A,515914.000000,3064422.000000,2.837280,t005_0_1
18A,668154.000000,3078228.000000,2.837280,t005_0_1
19A,252871.000000,3656753.000000,2.837280,t005_0_1
20A,72312.000000,3905921.000000,2.837280,t005_0_1
1A,933915.000000,2444614.000000,3.546600,t006_0_1
2A,2906746.000000,2484704.000000,3.546600,t006_0_1
3A,3252145.000000,2572979.000000,3.546600,t006_0_1
4A,2588947.000000,2802582.000000,3.546600,t006_0_1
5A,644490.000000,2852300.000000,3.546600,t006_0_1
6A,911005.000000,2719680.000000,3.546600,t006_0_1
7A,336463.000000,2715847.000000,3.546600,t006_0_1
8A,693376.000000,2603975.000000,3.546600,t006_0_1
9A,1167566.000000,2701133.000000,3.546600,t006_0_1
10A,1650403.000000,2655001.000000,3.546600,t006_0_1
11A,1633928.000000,2694628.000000,3.546600,t006_0_1
12A,1554066.000000,2851764.000000,3.546600,t006_0_1
13A,1343449.000000,2858575.000000,3.546600,t006_0_1
14A,1032594.000000,2898790.000000,3.546600,t006_0_1
15A,1112640.000000,3126488.000000,3.546600,t006_0_1
16A,666738.000000,2961063.000000,3.546600,t006_0_1
17A,512886.000000,3056138.000000,3.546600,t006_0_1
18A,663893.000000,3075404.000000,3.546600,t006_0_1
19A,273323.000000,3640847.000000,3.546600,t006_0_1
20A,73489.000000,3903048.000000,3.546600,t006_0_1
1A,1040108.000000,2415601.000000,4.255920,t007_0_1
2A,2958123.000000,2472744.000000,4.255920,t007_0_1
3A,3264180.000000,2580804.000000,4.255920,t007_0_1
4A,1459555.000000,2832306.000000,4.255920,t007_0_1
5A,693980.000000,2844929.000000,4.255920,t007_0_1
6A,905387.000000,2728971.000000,4.255920,t007_0_1
7A,342680.000000,2708216.000000,4.255920,t007_0_1
8A,687696.000000,2605494.000000,4.255920,t007_0_1
9A,1161805.000000,2698675.000000,4.255920,t007_0_1
10A,1648877.000000,2661372.000000,4.255920,t007_0_1
11A,1649897.000000,2697635.000000,4.255920,t007_0_1
12A,1562708.000000,2851234.000000,4.255920,t007_0_1
13A,1335329.000000,2857482.000000,4.255920,t007_0_1
14A,1041359.000000,2905657.000000,4.255920,t007_0_1
15A,1105099.000000,3120452.000000,4.255920,t007_0_1
16A,666090.000000,2962149.000000,4.255920,t007_0_1
17A,509382.000000,3070858.000000,4.255920,t007_0_1
18A,660057.000000,3082506.000000,4.255920,t007_0_1
19A,292808.000000,3654060.000000,4.255920,t007_0_1
20A,72073.000000,3907192.000000,4.255920,t007_0_1
1A,1096152.000000,2400866.000000,4.965240,t008_0_1
2A,2911662.000000,2491018.000000,4.965240,t008_0_1
3A,3268294.000000,2570786.000000,4.965240,t008_0_1
4A,757410.000000,2873193.000000,4.965240,t008_0_1
5A,745943.000000,2847384.000000,4.965240,t008_0_1
6A,902875.000000,2722469.000000,4.965240,t008_0_1
7A,334182.000000,2706208.000000,4.965240,t008_0_1
8A,686279.000000,2582104.000000,4.965240,t008_0_1
9A,1154967.000000,2690250.000000,4.965240,t008_0_1
10A,1651625.000000,2657483.000000,4.965240,t008_0_1
11A,1643148.000000,2690347.000000,4.965240,t008_0_1
12A,1570732.000000,2843019.000000,4.965240,t008_0_1
13A,1335009.000000,2849872.000000,4.965240,t008_0_1
14A,1042154.000000,2896071.000000,4.965240,t008_0_1
15A,1120567.000000,3120025.000000,4.965240,t008_0_1
16A,659033.000000,2960218.000000,4.965240,t008_0_1
17A,518110.000000,3053871.000000,4.965240,t008_0_1
18A,655820.000000,3074003.000000,4.965240,t008_0_1
19A,326477.000000,3649614.000000,4.965240,t008_0_1
20A,73397.000000,3905386.000000,4.965240,t008_0_1
1A,1138786.000000,2395488.000000,5.674560,t009_0_1
2A,2860091.000000,2468105.000000,5.674560,t009_0_1
3A,3265010.000000,2572279.000000,5.674560,t009_0_1
4A,528194.000000,2913453.000000,5.674560,t009_0_1
5A,775224.000000,2850575.000000,5.674560,t009_0_1
6A,885913.000000,2711116.000000,5.674560,t009_0_1
7A,344762.000000,2727580.000000,5.674560,t009_0_1
8A,694468.000000,2579429.000000,5.674560,t009_0_1
9A,1127311.000000,2699371.000000,5.674560,t009_0_1
10A,1679943.000000,2666309.000000,5.674560,t009_0_1
11A,1661216.000000,2699397.000000,5.674560,t009_0_1
12A,1579797.000000,2850890.000000,5.674560,t009_0_1
13A,1335014.000000,2860461.000000,5.674560,t009_0_1
14A,1040516.000000,2898655.000000,5.674560,t009_0_1
15A,1112209.000000,3125875.000000,5.674560,t009_0_1
16A,656365.000000,2962776.000000,5.674560,t009_0_1
17A,514493.000000,3067475.000000,5.674560,t009_0_1
18A,651212.000000,3082848.000000,5.674560,t009_0_1
19A,325986.000000,3655943.000000,5.674560,t009_0_1
20A,73595.000000,3884576.000000,5.674560,t009_0_1
1A,1201935.000000,2401148.000000,6.383880,t010_0_1
2A,2820063.000000,2459063.000000,6.383880,t010_0_1
3A,3123897.000000,2558326.000000,6.383880,t010_0_1
4A,466716.000000,2922228.000000,6.383880,t010_0_1
5A,777938.000000,2840838.000000,6.383880,t010_0_1
6A,883539.000000,2705958.000000,6.383880,t010_0_1
7A,348664.000000,2722648.000000,6.383880,t010_0_1
8A,704039.000000,2569036.000000,6.383880,t010_0_1
9A,1090329.000000,2695613.000000,6.383880,t010_0_1
10A,1682832.000000,2664279.000000,6.383880,t010_0_1
11A,1647761.000000,2699166.000000,6.383880,t010_0_1
12A,1596276.000000,2846015.000000,6.383880,t010_0_1
13A,1329498.000000,2852313.000000,6.383880,t010_0_1
14A,1034794.000000,2892149.000000,6.383880,t010_0_1
15A,1111869.000000,3118913.000000,6.383880,t010_0_1
16A,665686.000000,2955113.000000,6.383880,t010_0_1
17A,518237.000000,3058694.000000,6.383880,t010_0_1
18A,652205.000000,3072824.000000,6.383880,t010_0_1
19A,299606.000000,3647524.000000,6.383880,t010_0_1
20A,72195.000000,3903575.000000,6.383880,t010_0_1
1A,1286772.000000,2398385.000000,7.093200,t011_0_1
2A,2808558.000000,2459738.000000,7.093200,t011_0_1
3A,2553426.000000,2578424.000000,7.093200,t011_0_1
4A,458951.000000,2932471.000000,7.093200,t011_0_1
5A,785002.000000,2841172.000000,7.093200,t011_0_1
6A,879087.000000,2706746.000000,7.093200,t011_0_1
7A,339268.000000,2711171.000000,7.093200,t011_0_1
8A,715536.000000,2576597.000000,7.093200,t011_0_1
9A,1095844.000000,2693957.000000,7.093200,t011_0_1
10A,1681332.000000,2665133.000000,7.093200,t011_0_1
11A,1654993.000000,2700631.000000,7.093200,t011_0_1
12A,1627257.000000,2845228.000000,7.093200,t011_0_1
13A,1333871.000000,2849501.000000,7.093200,t011_0_1
14A,1027674.000000,2898095.000000,7.093200,t011_0_1
15A,1115446.000000,3117007.000000,7.093200,t011_0_1
16A,666279.000000,2960875.000000,7.093200,t011_0_1
17A,523514.000000,3060498.000000,7.093200,t011_0_1
18A,656306.000000,3072879.000000,7.093200,t011_0_1
19A,266291.000000,3647736.000000,7.093200,t011_0_1
20A,72361.000000,3908108.000000,7.093200,t011_0_1
1A,1348671.000000,2376640.000000,7.802520,t012_0_1
2A,2666249.000000,2486643.000000,7.802520,t012_0_1
3A,1929709.000000,2573997.000000,7.802520,t012_0_1
4A,490867.000000,2914078.000000,7.802520,t012_0_1
5A,770321.000000,2816196.000000,7.802520,t012_0_1
6A,883311.000000,2706578.000000,7.802520,t012_0_1
7A,332817.000000,2693369.000000,7.802520,t012_0_1
8A,727430.000000,2528767.000000,7.802520,t012_0_1
9A,1098963.000000,2686598.000000,7.802520,t012_0_1
10A,1676434.000000,2661641.000000,7.802520,t012_0_1
11A,1632559.000000,2699731.000000,7.802520,t012_0_1
12A,1614333.000000,2839214.000000,7.802520,t012_0_1
13A,1309515.000000,2837724.000000,7.802520,t012_0_1
14A,1035298.000000,2892164.000000,7.802520,t012_0_1
15A,1109501.000000,3107498.000000,7.802520,t012_0_1
16A,671934.000000,2955549.000000,7.802520,t012_0_1
17A,519292.000000,3055359.000000,7.802520,t012_0_1
18A,659763.000000,3065101.000000,7.802520,t012_0_1
19A,235899.000000,3643382.000000,7.802520,t012_0_1
20A,71689.000000,3905021.000000,7.802520,t012_0_1
1A,1398725.000000,2352519.000000,8.511840,t013_0_1
2A,2536929.000000,2488011.000000,8.511840,t013_0_1
3A,1461188.000000,2610969.000000,8.511840,t013_0_1
4A,601373.000000,2919548.000000,8.511840,t013_0_1
5A,754566.000000,2810425.000000,8.511840,t013_0_1
6A,891775.000000,2687070.000000,8.511840,t013_0_1
7A,332139.000000,2692697.000000,8.511840,t013_0_1
8A,721285.000000,2546177.000000,8.511840,t013_0_1
9A,1109470.000000,2681364.000000,8.511840,t013_0_1
10A,1674916.000000,2663386.000000,8.511840,t013_0_1
11A,1621843.000000,2701722.000000,8.511840,t013_0_1
12A,1630346.000000,2831815.000000,8.511840,t013_0_1
13A,1313877.000000,2833783.000000,8.511840,t013_0_1
14A,1023301.000000,2887425.000000,8.511840,t013_0_1
15A,1125143.000000,3089337.000000,8.511840,t013_0_1
16A,675511.000000,2950880.000000,8.511840,t013_0_1
17A,525005.000000,3046004.000000,8.511840,t013_0_1
18A,659947.000000,3059800.000000,8.511840,t013_0_1
19A,222052.000000,3646452.000000,8.511840,t013_0_1
20A,73277.000000,3890990.000000,8.511840,t013_0_1
1A,1444758.000000,2353796.000000,9.221160,t014_0_1
2A,2431976.000000,2502438.000000,9.221160,t014_0_1
3A,912274.000000,2680236.000000,9.221160,t014_0_1
4A,800790.000000,2895764.000000,9.221160,t014_0_1
5A,755133.000000,2821241.000000,9.221160,t014_0_1
6A,899855.000000,2698428.000000,9.221160,t014_0_1
7A,320467.000000,2708359.000000,9.221160,t014_0_1
8A,727148.000000,2562029.000000,9.221160,t014_0_1
9A,1143326.000000,2688006.000000,9.221160,t014_0_1
