ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,4292916.000000,1556321.000000,0.000000,t001_0_1
2A,4776910.000000,1779776.000000,0.000000,t001_0_1
3A,5181419.000000,2194270.000000,0.000000,t001_0_1
4A,5376412.000000,2247986.000000,0.000000,t001_0_1
5A,4828690.000000,2460131.000000,0.000000,t001_0_1
6A,3859908.000000,2583868.000000,0.000000,t001_0_1
7A,1673119.000000,2650220.000000,0.000000,t001_0_1
8A,1097946.000000,2491244.000000,0.000000,t001_0_1
9A,568779.000000,2652279.000000,0.000000,t001_0_1
10A,365943.000000,2466498.000000,0.000000,t001_0_1
11A,683668.000000,2777810.000000,0.000000,t001_0_1
12A,709768.000000,2799119.000000,0.000000,t001_0_1
13A,852534.000000,2646788.000000,0.000000,t001_0_1
14A,718908.000000,2722601.000000,0.000000,t001_0_1
15A,552026.000000,2867945.000000,0.000000,t001_0_1
16A,417901.000000,2947299.000000,0.000000,t001_0_1
17A,475806.000000,2937628.000000,0.000000,t001_0_1
18A,508867.000000,3403780.000000,0.000000,t001_0_1
19A,449757.000000,3689687.000000,0.000000,t001_0_1
20A,64285.000000,3926419.000000,0.000000,t001_0_1
1A,4286829.000000,1554580.000000,0.709320,t002_0_1
2A,4738519.000000,1781812.000000,0.709320,t002_0_1
3A,5154603.000000,2174870.000000,0.709320,t002_0_1
4A,5387762.000000,2239898.000000,0.709320,t002_0_1
5A,4847405.000000,2456947.000000,0.709320,t002_0_1
6A,3922129.000000,2589673.000000,0.709320,t002_0_1
7A,1711734.000000,2647529.000000,0.709320,t002_0_1
8A,1099844.000000,2494106.000000,0.709320,t002_0_1
9A,596210.000000,2676084.000000,0.709320,t002_0_1
10A,363910.000000,2480704.000000,0.709320,t002_0_1
11A,683680.000000,2778012.000000,0.709320,t002_0_1
12A,728362.000000,2806706.000000,0.709320,t002_0_1
13A,855599.000000,2656855.000000,0.709320,t002_0_1
14A,721028.000000,2732766.000000,0.709320,t002_0_1
15A,556939.000000,2875463.000000,0.709320,t002_0_1
16A,390284.000000,2964512.000000,0.709320,t002_0_1
17A,469532.000000,2955629.000000,0.709320,t002_0_1
18A,505874.000000,3422019.000000,0.709320,t002_0_1
19A,418502.000000,3701065.000000,0.709320,t002_0_1
20A,63524.000000,3927526.000000,0.709320,t002_0_1
1A,4262586.000000,1546085.000000,1.418640,t003_0_1
2A,4712742.000000,1773255.000000,1.418640,t003_0_1
3A,5169772.000000,2178444.000000,1.418640,t003_0_1
4A,5382155.000000,2244643.000000,1.418640,t003_0_1
5A,4845094.000000,2458042.000000,1.418640,t003_0_1
6A,3995605.000000,2585370.000000,1.418640,t003_0_1
7A,1774758.000000,2606282.000000,1.418640,t003_0_1
8A,1068113.000000,2481143.000000,1.418640,t003_0_1
9A,597257.000000,2670889.000000,1.418640,t003_0_1
10A,358324.000000,2474426.000000,1.418640,t003_0_1
11A,679895.000000,2766664.000000,1.418640,t003_0_1
12A,728752.000000,2801165.000000,1.418640,t003_0_1
13A,859175.000000,2657474.000000,1.418640,t003_0_1
14A,734812.000000,2725687.000000,1.418640,t003_0_1
15A,550334.000000,2873662.000000,1.418640,t003_0_1
16A,393021.000000,2955650.000000,1.418640,t003_0_1
17A,487978.000000,2945598.000000,1.418640,t003_0_1
18A,518608.000000,3406297.000000,1.418640,t003_0_1
19A,376146.000000,3698164.000000,1.418640,t003_0_1
20A,63917.000000,3910392.000000,1.418640,t003_0_1
1A,4247153.000000,1546780.000000,2.127960,t004_0_1
2A,4725362.000000,1778102.000000,2.127960,t004_0_1
3A,5183205.000000,2171221.000000,2.127960,t004_0_1
4A,5378208.000000,2232954.000000,2.127960,t004_0_1
5A,4854681.000000,2440975.000000,2.127960,t004_0_1
6A,4052454.000000,2577301.000000,2.127960,t004_0_1
7A,1854198.000000,2613416.000000,2.127960,t004_0_1
8A,1032543.000000,2464063.000000,2.127960,t004_0_1
9A,613396.000000,2661029.000000,2.127960,t004_0_1
10A,360731.000000,2463743.000000,2.127960,t004_0_1
11A,665762.000000,2755946.000000,2.127960,t004_0_1
12A,726562.000000,2797171.000000,2.127960,t004_0_1
13A,857669.000000,2653201.000000,2.127960,t004_0_1
14A,722381.000000,2721971.000000,2.127960,t004_0_1
15A,539290.000000,2867776.000000,2.127960,t004_0_1
