ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1968966.000000,2342798.000000,0.000000,t001_0_1
2A,1778379.000000,2500863.000000,0.000000,t001_0_1
3A,1940544.000000,2614723.000000,0.000000,t001_0_1
4A,1801101.000000,2566021.000000,0.000000,t001_0_1
5A,1233217.000000,2616515.000000,0.000000,t001_0_1
6A,652617.000000,2529823.000000,0.000000,t001_0_1
7A,361917.000000,2635728.000000,0.000000,t001_0_1
8A,338899.000000,2666799.000000,0.000000,t001_0_1
9A,416071.000000,2791101.000000,0.000000,t001_0_1
10A,720049.000000,2805885.000000,0.000000,t001_0_1
11A,1678581.000000,2830131.000000,0.000000,t001_0_1
12A,1330253.000000,2959006.000000,0.000000,t001_0_1
13A,1366196.000000,2993668.000000,0.000000,t001_0_1
14A,1381972.000000,3142228.000000,0.000000,t001_0_1
15A,1353172.000000,3095697.000000,0.000000,t001_0_1
16A,759777.000000,3340657.000000,0.000000,t001_0_1
17A,488549.000000,3345221.000000,0.000000,t001_0_1
18A,481821.000000,3356127.000000,0.000000,t001_0_1
19A,429125.000000,3583507.000000,0.000000,t001_0_1
20A,58047.000000,3904475.000000,0.000000,t001_0_1
1A,1963740.000000,2345261.000000,0.735724,t002_0_1
2A,1769622.000000,2507908.000000,0.735724,t002_0_1
3A,1963994.000000,2604676.000000,0.735724,t002_0_1
4A,1805605.000000,2576329.000000,0.735724,t002_0_1
5A,1235209.000000,2623152.000000,0.735724,t002_0_1
6A,665569.000000,2514112.000000,0.735724,t002_0_1
7A,336381.000000,2659212.000000,0.735724,t002_0_1
8A,344244.000000,2663461.000000,0.735724,t002_0_1
9A,404482.000000,2795892.000000,0.735724,t002_0_1
10A,711102.000000,2807230.000000,0.735724,t002_0_1
11A,1675923.000000,2830534.000000,0.735724,t002_0_1
12A,1331836.000000,2958701.000000,0.735724,t002_0_1
13A,1389729.000000,2997821.000000,0.735724,t002_0_1
14A,1386015.000000,3161634.000000,0.735724,t002_0_1
15A,1341482.000000,3100681.000000,0.735724,t002_0_1
16A,745349.000000,3359420.000000,0.735724,t002_0_1
17A,493125.000000,3350906.000000,0.735724,t002_0_1
18A,472907.000000,3385964.000000,0.735724,t002_0_1
19A,422412.000000,3584034.000000,0.735724,t002_0_1
20A,59076.000000,3904905.000000,0.735724,t002_0_1
1A,1954497.000000,2341072.000000,1.471448,t003_0_1
2A,1762548.000000,2496542.000000,1.471448,t003_0_1
3A,1928731.000000,2603662.000000,1.471448,t003_0_1
4A,1815926.000000,2574212.000000,1.471448,t003_0_1
5A,1233805.000000,2622432.000000,1.471448,t003_0_1
6A,695018.000000,2521260.000000,1.471448,t003_0_1
7A,324274.000000,2652914.000000,1.471448,t003_0_1
8A,356750.000000,2649011.000000,1.471448,t003_0_1
9A,413893.000000,2793257.000000,1.471448,t003_0_1
10A,712203.000000,2794426.000000,1.471448,t003_0_1
11A,1675490.000000,2830654.000000,1.471448,t003_0_1
12A,1338360.000000,2948082.000000,1.471448,t003_0_1
13A,1372028.000000,2985524.000000,1.471448,t003_0_1
14A,1354603.000000,3154531.000000,1.471448,t003_0_1
15A,1353610.000000,3085662.000000,1.471448,t003_0_1
16A,744345.000000,3360814.000000,1.471448,t003_0_1
17A,490845.000000,3366140.000000,1.471448,t003_0_1
18A,456873.000000,3382889.000000,1.471448,t003_0_1
19A,441753.000000,3584202.000000,1.471448,t003_0_1
20A,58546.000000,3899370.000000,1.471448,t003_0_1
1A,1947229.000000,2348190.000000,2.207172,t004_0_1
2A,1758376.000000,2494942.000000,2.207172,t004_0_1
3A,1949029.000000,2581808.000000,2.207172,t004_0_1
4A,1830117.000000,2574805.000000,2.207172,t004_0_1
5A,1235749.000000,2612786.000000,2.207172,t004_0_1
6A,728154.000000,2499027.000000,2.207172,t004_0_1
7A,312673.000000,2669723.000000,2.207172,t004_0_1
8A,350038.000000,2601082.000000,2.207172,t004_0_1
9A,418982.000000,2773842.000000,2.207172,t004_0_1
10A,714289.000000,2786279.000000,2.207172,t004_0_1
11A,1682953.000000,2822658.000000,2.207172,t004_0_1
12A,1355807.000000,2945560.000000,2.207172,t004_0_1
13A,1396403.000000,2987121.000000,2.207172,t004_0_1
14A,1318860.000000,3151924.000000,2.207172,t004_0_1
15A,1346494.000000,3074594.000000,2.207172,t004_0_1
16A,748993.000000,3338593.000000,2.207172,t004_0_1
17A,487988.000000,3322242.000000,2.207172,t004_0_1
18A,458552.000000,3371515.000000,2.207172,t004_0_1
19A,437339.000000,3575339.000000,2.207172,t004_0_1
20A,57983.000000,3902586.000000,2.207172,t004_0_1
1A,1931920.000000,2317478.000000,2.942896,t005_0_1
2A,1745372.000000,2483388.000000,2.942896,t005_0_1
3A,1939518.000000,2595308.000000,2.942896,t005_0_1
4A,1841416.000000,2572458.000000,2.942896,t005_0_1
5A,1223647.000000,2625506.000000,2.942896,t005_0_1
6A,739301.000000,2515463.000000,2.942896,t005_0_1
7A,315897.000000,2658576.000000,2.942896,t005_0_1
8A,351005.000000,2625633.000000,2.942896,t005_0_1
9A,426930.000000,2791594.000000,2.942896,t005_0_1
10A,722169.000000,2797315.000000,2.942896,t005_0_1
11A,1685755.000000,2831454.000000,2.942896,t005_0_1
12A,1351174.000000,2950739.000000,2.942896,t005_0_1
13A,1394803.000000,2996379.000000,2.942896,t005_0_1
14A,1300584.000000,3163158.000000,2.942896,t005_0_1
15A,1345458.000000,3078359.000000,2.942896,t005_0_1
16A,740109.000000,3346806.000000,2.942896,t005_0_1
17A,490727.000000,3366518.000000,2.942896,t005_0_1
