ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,4797439.000000,1611887.000000,0.000000,t001_0_1
2A,4309894.000000,1958130.000000,0.000000,t001_0_1
3A,3625536.000000,2207283.000000,0.000000,t001_0_1
4A,2279007.000000,2568344.000000,0.000000,t001_0_1
5A,911481.000000,2577646.000000,0.000000,t001_0_1
6A,568176.000000,2643448.000000,0.000000,t001_0_1
7A,441253.000000,2638374.000000,0.000000,t001_0_1
8A,295676.000000,2963476.000000,0.000000,t001_0_1
9A,549250.000000,3041020.000000,0.000000,t001_0_1
10A,801239.000000,2947577.000000,0.000000,t001_0_1
11A,1376437.000000,2860359.000000,0.000000,t001_0_1
12A,1576877.000000,2815850.000000,0.000000,t001_0_1
13A,1557696.000000,2824160.000000,0.000000,t001_0_1
14A,1620191.000000,3173480.000000,0.000000,t001_0_1
15A,1558095.000000,2921221.000000,0.000000,t001_0_1
16A,747497.000000,3046459.000000,0.000000,t001_0_1
17A,414516.000000,3021228.000000,0.000000,t001_0_1
18A,423210.000000,3316683.000000,0.000000,t001_0_1
19A,293538.000000,3617604.000000,0.000000,t001_0_1
20A,63486.000000,3893722.000000,0.000000,t001_0_1
1A,4812900.000000,1614869.000000,0.714420,t002_0_1
2A,4294735.000000,1950790.000000,0.714420,t002_0_1
3A,3509649.000000,2189587.000000,0.714420,t002_0_1
4A,2119739.000000,2543259.000000,0.714420,t002_0_1
5A,822349.000000,2577595.000000,0.714420,t002_0_1
6A,561818.000000,2653104.000000,0.714420,t002_0_1
7A,454078.000000,2651573.000000,0.714420,t002_0_1
8A,289054.000000,2940204.000000,0.714420,t002_0_1
9A,553425.000000,3036557.000000,0.714420,t002_0_1
10A,803382.000000,2938939.000000,0.714420,t002_0_1
11A,1392856.000000,2853314.000000,0.714420,t002_0_1
12A,1586990.000000,2807052.000000,0.714420,t002_0_1
13A,1546618.000000,2822530.000000,0.714420,t002_0_1
14A,1550014.000000,3177839.000000,0.714420,t002_0_1
15A,1573867.000000,2911897.000000,0.714420,t002_0_1
16A,753719.000000,3032600.000000,0.714420,t002_0_1
17A,435928.000000,3020931.000000,0.714420,t002_0_1
18A,431702.000000,3322666.000000,0.714420,t002_0_1
19A,283518.000000,3612936.000000,0.714420,t002_0_1
20A,63980.000000,3890565.000000,0.714420,t002_0_1
1A,4844855.000000,1622088.000000,1.428840,t003_0_1
2A,4308371.000000,1946784.000000,1.428840,t003_0_1
3A,3375123.000000,2166685.000000,1.428840,t003_0_1
4A,1937918.000000,2522599.000000,1.428840,t003_0_1
5A,725511.000000,2579440.000000,1.428840,t003_0_1
6A,549061.000000,2626768.000000,1.428840,t003_0_1
7A,445615.000000,2652800.000000,1.428840,t003_0_1
8A,284804.000000,2938005.000000,1.428840,t003_0_1
9A,563611.000000,3024377.000000,1.428840,t003_0_1
10A,816516.000000,2923713.000000,1.428840,t003_0_1
11A,1376181.000000,2835896.000000,1.428840,t003_0_1
12A,1590263.000000,2788901.000000,1.428840,t003_0_1
13A,1594749.000000,2807365.000000,1.428840,t003_0_1
14A,1485870.000000,3171641.000000,1.428840,t003_0_1
15A,1564707.000000,2898842.000000,1.428840,t003_0_1
16A,753985.000000,3014299.000000,1.428840,t003_0_1
17A,459607.000000,3000528.000000,1.428840,t003_0_1
18A,446005.000000,3292964.000000,1.428840,t003_0_1
19A,275067.000000,3606666.000000,1.428840,t003_0_1
20A,63618.000000,3892077.000000,1.428840,t003_0_1
1A,4855456.000000,1625811.000000,2.143260,t004_0_1
2A,4330737.000000,1952320.000000,2.143260,t004_0_1
3A,3265302.000000,2166243.000000,2.143260,t004_0_1
4A,1778408.000000,2537040.000000,2.143260,t004_0_1
5A,658641.000000,2595037.000000,2.143260,t004_0_1
6A,520308.000000,2626019.000000,2.143260,t004_0_1
7A,435994.000000,2669914.000000,2.143260,t004_0_1
8A,285849.000000,2952551.000000,2.143260,t004_0_1
9A,565351.000000,3033083.000000,2.143260,t004_0_1
10A,819672.000000,2937692.000000,2.143260,t004_0_1
11A,1366636.000000,2847897.000000,2.143260,t004_0_1
12A,1583906.000000,2807242.000000,2.143260,t004_0_1
13A,1594870.000000,2822188.000000,2.143260,t004_0_1
14A,1466095.000000,3189643.000000,2.143260,t004_0_1
15A,1570959.000000,2906949.000000,2.143260,t004_0_1
16A,742145.000000,3039026.000000,2.143260,t004_0_1
17A,473935.000000,3016830.000000,2.143260,t004_0_1
18A,462966.000000,3302013.000000,2.143260,t004_0_1
19A,267108.000000,3626970.000000,2.143260,t004_0_1
20A,64056.000000,3893893.000000,2.143260,t004_0_1
1A,4883949.000000,1625468.000000,2.857680,t005_0_1
2A,4327324.000000,1946134.000000,2.857680,t005_0_1
3A,3201851.000000,2143499.000000,2.857680,t005_0_1
4A,1579670.000000,2530326.000000,2.857680,t005_0_1
5A,611888.000000,2622548.000000,2.857680,t005_0_1
6A,481412.000000,2565334.000000,2.857680,t005_0_1
7A,416667.000000,2680957.000000,2.857680,t005_0_1
8A,282520.000000,2951090.000000,2.857680,t005_0_1
9A,566989.000000,3022200.000000,2.857680,t005_0_1
10A,825937.000000,2925021.000000,2.857680,t005_0_1
11A,1367110.000000,2837783.000000,2.857680,t005_0_1
12A,1573796.000000,2807106.000000,2.857680,t005_0_1
13A,1613928.000000,2815897.000000,2.857680,t005_0_1
14A,1476864.000000,3187559.000000,2.857680,t005_0_1
15A,1550924.000000,2899968.000000,2.857680,t005_0_1
16A,720428.000000,3020465.000000,2.857680,t005_0_1
17A,483080.000000,3005295.000000,2.857680,t005_0_1
18A,492457.000000,3293404.000000,2.857680,t005_0_1
19A,267947.000000,3620955.000000,2.857680,t005_0_1
20A,62987.000000,3879004.000000,2.857680,t005_0_1
1A,4922149.000000,1640982.000000,3.572100,t006_0_1
2A,4358466.000000,1946595.000000,3.572100,t006_0_1
3A,3156704.000000,2124320.000000,3.572100,t006_0_1
4A,1402369.000000,2533026.000000,3.572100,t006_0_1
5A,566846.000000,2618265.000000,3.572100,t006_0_1
6A,461127.000000,2538957.000000,3.572100,t006_0_1
7A,415807.000000,2653968.000000,3.572100,t006_0_1
8A,283856.000000,2943522.000000,3.572100,t006_0_1
9A,573924.000000,3006631.000000,3.572100,t006_0_1
10A,838373.000000,2910677.000000,3.572100,t006_0_1
11A,1377948.000000,2825421.000000,3.572100,t006_0_1
12A,1445623.000000,2806630.000000,3.572100,t006_0_1
13A,1612293.000000,2802832.000000,3.572100,t006_0_1
14A,1496008.000000,3170075.000000,3.572100,t006_0_1
15A,1544126.000000,2888727.000000,3.572100,t006_0_1
16A,729467.000000,3007694.000000,3.572100,t006_0_1
17A,489992.000000,2976151.000000,3.572100,t006_0_1
18A,514167.000000,3271905.000000,3.572100,t006_0_1
19A,273796.000000,3607687.000000,3.572100,t006_0_1
20A,64349.000000,3881699.000000,3.572100,t006_0_1
1A,4947146.000000,1654886.000000,4.286520,t007_0_1
2A,4380587.000000,1944715.000000,4.286520,t007_0_1
3A,3129459.000000,2112304.000000,4.286520,t007_0_1
4A,1245265.000000,2544601.000000,4.286520,t007_0_1
5A,561231.000000,2651153.000000,4.286520,t007_0_1
6A,438456.000000,2497077.000000,4.286520,t007_0_1
7A,408439.000000,2669252.000000,4.286520,t007_0_1
8A,278501.000000,2934141.000000,4.286520,t007_0_1
9A,577330.000000,2998783.000000,4.286520,t007_0_1
10A,853526.000000,2899314.000000,4.286520,t007_0_1
11A,1379053.000000,2817362.000000,4.286520,t007_0_1
12A,1385503.000000,2807936.000000,4.286520,t007_0_1
13A,1622721.000000,2805636.000000,4.286520,t007_0_1
14A,1529203.000000,3171220.000000,4.286520,t007_0_1
15A,1522095.000000,2889804.000000,4.286520,t007_0_1
16A,714435.000000,3005920.000000,4.286520,t007_0_1
17A,439507.000000,2981340.000000,4.286520,t007_0_1
18A,562068.000000,3247192.000000,4.286520,t007_0_1
19A,283568.000000,3600675.000000,4.286520,t007_0_1
20A,63603.000000,3880118.000000,4.286520,t007_0_1
1A,4968974.000000,1662359.000000,5.000940,t008_0_1
2A,4404653.000000,1945367.000000,5.000940,t008_0_1
