ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,685819.000000,2272400.000000,0.000000,t001_0_1
2A,936886.000000,2465037.000000,0.000000,t001_0_1
3A,1303397.000000,2638426.000000,0.000000,t001_0_1
4A,2103766.000000,2784434.000000,0.000000,t001_0_1
5A,1388067.000000,2760492.000000,0.000000,t001_0_1
6A,2569022.000000,2739471.000000,0.000000,t001_0_1
7A,2603163.000000,2369765.000000,0.000000,t001_0_1
8A,2001889.000000,2677795.000000,0.000000,t001_0_1
9A,1760585.000000,2645833.000000,0.000000,t001_0_1
10A,1126179.000000,2639185.000000,0.000000,t001_0_1
11A,962458.000000,2741273.000000,0.000000,t001_0_1
12A,1322873.000000,2941715.000000,0.000000,t001_0_1
13A,1034374.000000,2909358.000000,0.000000,t001_0_1
14A,878377.000000,3089947.000000,0.000000,t001_0_1
15A,716416.000000,3224731.000000,0.000000,t001_0_1
16A,400399.000000,3207834.000000,0.000000,t001_0_1
17A,506493.000000,3142841.000000,0.000000,t001_0_1
18A,660215.000000,3524638.000000,0.000000,t001_0_1
19A,418525.000000,3604578.000000,0.000000,t001_0_1
20A,58058.000000,3921743.000000,0.000000,t001_0_1
1A,683430.000000,2274004.000000,0.735724,t002_0_1
2A,946404.000000,2464104.000000,0.735724,t002_0_1
3A,1313061.000000,2645702.000000,0.735724,t002_0_1
4A,2114261.000000,2786359.000000,0.735724,t002_0_1
5A,1395018.000000,2754488.000000,0.735724,t002_0_1
6A,2585310.000000,2730892.000000,0.735724,t002_0_1
7A,2610656.000000,2365460.000000,0.735724,t002_0_1
8A,2011689.000000,2669991.000000,0.735724,t002_0_1
9A,1741439.000000,2647190.000000,0.735724,t002_0_1
10A,1137957.000000,2635045.000000,0.735724,t002_0_1
11A,932798.000000,2730679.000000,0.735724,t002_0_1
12A,1283435.000000,2962690.000000,0.735724,t002_0_1
13A,1005360.000000,2904799.000000,0.735724,t002_0_1
14A,928416.000000,3075994.000000,0.735724,t002_0_1
15A,693872.000000,3220907.000000,0.735724,t002_0_1
16A,406809.000000,3189436.000000,0.735724,t002_0_1
17A,514595.000000,3144366.000000,0.735724,t002_0_1
18A,670190.000000,3534020.000000,0.735724,t002_0_1
19A,425430.000000,3599168.000000,0.735724,t002_0_1
20A,58743.000000,3918005.000000,0.735724,t002_0_1
1A,686711.000000,2264564.000000,1.471448,t003_0_1
2A,948265.000000,2449060.000000,1.471448,t003_0_1
3A,1306520.000000,2627562.000000,1.471448,t003_0_1
4A,2102461.000000,2771460.000000,1.471448,t003_0_1
5A,1406134.000000,2743701.000000,1.471448,t003_0_1
6A,2585096.000000,2716626.000000,1.471448,t003_0_1
7A,2608317.000000,2347788.000000,1.471448,t003_0_1
