ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,689112.000000,2305974.000000,0.000000,t001_0_1
2A,574301.000000,2578476.000000,0.000000,t001_0_1
3A,561694.000000,2819545.000000,0.000000,t001_0_1
4A,584867.000000,2930333.000000,0.000000,t001_0_1
5A,423064.000000,3032884.000000,0.000000,t001_0_1
6A,398073.000000,2780021.000000,0.000000,t001_0_1
7A,412785.000000,2599518.000000,0.000000,t001_0_1
8A,414875.000000,2537811.000000,0.000000,t001_0_1
9A,451829.000000,2704441.000000,0.000000,t001_0_1
10A,1176415.000000,2405732.000000,0.000000,t001_0_1
11A,1318145.000000,2550767.000000,0.000000,t001_0_1
12A,928422.000000,2657685.000000,0.000000,t001_0_1
13A,1069106.000000,2756691.000000,0.000000,t001_0_1
14A,1278655.000000,2731065.000000,0.000000,t001_0_1
15A,1023746.000000,2966928.000000,0.000000,t001_0_1
16A,440588.000000,2911845.000000,0.000000,t001_0_1
17A,421074.000000,3032525.000000,0.000000,t001_0_1
18A,250997.000000,3360053.000000,0.000000,t001_0_1
19A,231297.000000,3630270.000000,0.000000,t001_0_1
20A,54171.000000,4065345.000000,0.000000,t001_0_1
1A,728903.000000,2306604.000000,0.677820,t002_0_1
2A,611128.000000,2594782.000000,0.677820,t002_0_1
3A,508664.000000,2827524.000000,0.677820,t002_0_1
4A,570918.000000,2947572.000000,0.677820,t002_0_1
5A,424929.000000,3057690.000000,0.677820,t002_0_1
6A,418943.000000,2793928.000000,0.677820,t002_0_1
7A,423899.000000,2589292.000000,0.677820,t002_0_1
8A,430395.000000,2574909.000000,0.677820,t002_0_1
9A,460709.000000,2687725.000000,0.677820,t002_0_1
10A,1166012.000000,2424425.000000,0.677820,t002_0_1
11A,1292023.000000,2516805.000000,0.677820,t002_0_1
12A,973414.000000,2651741.000000,0.677820,t002_0_1
13A,1044302.000000,2754925.000000,0.677820,t002_0_1
14A,1262298.000000,2701457.000000,0.677820,t002_0_1
15A,1016851.000000,2999780.000000,0.677820,t002_0_1
16A,431850.000000,2896076.000000,0.677820,t002_0_1
17A,426013.000000,3042505.000000,0.677820,t002_0_1
18A,254235.000000,3383925.000000,0.677820,t002_0_1
19A,223311.000000,3636238.000000,0.677820,t002_0_1
20A,55721.000000,4079761.000000,0.677820,t002_0_1
1A,764082.000000,2304680.000000,1.355640,t003_0_1
2A,657061.000000,2582679.000000,1.355640,t003_0_1
3A,465693.000000,2805385.000000,1.355640,t003_0_1
4A,545425.000000,2966341.000000,1.355640,t003_0_1
5A,425602.000000,3075786.000000,1.355640,t003_0_1
6A,429623.000000,2802036.000000,1.355640,t003_0_1
7A,431259.000000,2640245.000000,1.355640,t003_0_1
8A,441428.000000,2598957.000000,1.355640,t003_0_1
9A,463875.000000,2708241.000000,1.355640,t003_0_1
10A,1159703.000000,2438933.000000,1.355640,t003_0_1
11A,1255486.000000,2557879.000000,1.355640,t003_0_1
12A,988401.000000,2645707.000000,1.355640,t003_0_1
13A,1060231.000000,2784880.000000,1.355640,t003_0_1
14A,1268475.000000,2712839.000000,1.355640,t003_0_1
15A,1035096.000000,3039430.000000,1.355640,t003_0_1
16A,428733.000000,2901360.000000,1.355640,t003_0_1
17A,456217.000000,3033279.000000,1.355640,t003_0_1
18A,241591.000000,3400046.000000,1.355640,t003_0_1
19A,219821.000000,3642791.000000,1.355640,t003_0_1
20A,54203.000000,4076092.000000,1.355640,t003_0_1
1A,807669.000000,2308121.000000,2.033460,t004_0_1
2A,705326.000000,2560841.000000,2.033460,t004_0_1
3A,422421.000000,2786517.000000,2.033460,t004_0_1
4A,443838.000000,2939604.000000,2.033460,t004_0_1
5A,430067.000000,3095069.000000,2.033460,t004_0_1
6A,459291.000000,2788350.000000,2.033460,t004_0_1
7A,439341.000000,2637139.000000,2.033460,t004_0_1
8A,441177.000000,2561975.000000,2.033460,t004_0_1
9A,454032.000000,2699774.000000,2.033460,t004_0_1
10A,1191952.000000,2401348.000000,2.033460,t004_0_1
11A,1229271.000000,2587158.000000,2.033460,t004_0_1
12A,999433.000000,2615461.000000,2.033460,t004_0_1
13A,1056813.000000,2797777.000000,2.033460,t004_0_1
14A,1232235.000000,2683600.000000,2.033460,t004_0_1
15A,1034715.000000,2980566.000000,2.033460,t004_0_1
16A,428539.000000,2918198.000000,2.033460,t004_0_1
17A,471720.000000,3017168.000000,2.033460,t004_0_1
18A,237184.000000,3396825.000000,2.033460,t004_0_1
19A,218599.000000,3627770.000000,2.033460,t004_0_1
20A,54846.000000,4079427.000000,2.033460,t004_0_1
1A,848211.000000,2332130.000000,2.711280,t005_0_1
2A,773604.000000,2560370.000000,2.711280,t005_0_1
3A,401457.000000,2784294.000000,2.711280,t005_0_1
4A,345651.000000,2963481.000000,2.711280,t005_0_1
5A,439162.000000,3018355.000000,2.711280,t005_0_1
6A,476115.000000,2778563.000000,2.711280,t005_0_1
7A,457673.000000,2611949.000000,2.711280,t005_0_1
8A,442345.000000,2578419.000000,2.711280,t005_0_1
9A,458762.000000,2705507.000000,2.711280,t005_0_1
10A,1216912.000000,2412628.000000,2.711280,t005_0_1
11A,1246364.000000,2554789.000000,2.711280,t005_0_1
12A,985081.000000,2658788.000000,2.711280,t005_0_1
13A,1064551.000000,2775098.000000,2.711280,t005_0_1
14A,1230079.000000,2689710.000000,2.711280,t005_0_1
15A,1042468.000000,3000561.000000,2.711280,t005_0_1
16A,423667.000000,2941752.000000,2.711280,t005_0_1
17A,474888.000000,3029314.000000,2.711280,t005_0_1
18A,242248.000000,3411434.000000,2.711280,t005_0_1
19A,219997.000000,3659752.000000,2.711280,t005_0_1
20A,54616.000000,4079114.000000,2.711280,t005_0_1
1A,897290.000000,2324300.000000,3.389100,t006_0_1
2A,833144.000000,2567840.000000,3.389100,t006_0_1
3A,385918.000000,2777259.000000,3.389100,t006_0_1
4A,288783.000000,2933211.000000,3.389100,t006_0_1
5A,446094.000000,3074076.000000,3.389100,t006_0_1
6A,490046.000000,2787518.000000,3.389100,t006_0_1
7A,456976.000000,2603349.000000,3.389100,t006_0_1
8A,433821.000000,2607662.000000,3.389100,t006_0_1
9A,462113.000000,2711644.000000,3.389100,t006_0_1
10A,1263784.000000,2412621.000000,3.389100,t006_0_1
11A,1230359.000000,2553870.000000,3.389100,t006_0_1
12A,951809.000000,2685331.000000,3.389100,t006_0_1
13A,1088302.000000,2781511.000000,3.389100,t006_0_1
14A,1268872.000000,2716974.000000,3.389100,t006_0_1
15A,1032285.000000,2949084.000000,3.389100,t006_0_1
16A,427592.000000,2919579.000000,3.389100,t006_0_1
17A,463404.000000,3039955.000000,3.389100,t006_0_1
18A,244777.000000,3394033.000000,3.389100,t006_0_1
19A,217228.000000,3661330.000000,3.389100,t006_0_1
20A,55024.000000,4075976.000000,3.389100,t006_0_1
1A,935213.000000,2340933.000000,4.066920,t007_0_1
2A,893601.000000,2575916.000000,4.066920,t007_0_1
3A,394955.000000,2774970.000000,4.066920,t007_0_1
4A,240087.000000,2956713.000000,4.066920,t007_0_1
5A,450652.000000,3058679.000000,4.066920,t007_0_1
6A,451861.000000,2757405.000000,4.066920,t007_0_1
7A,457777.000000,2638747.000000,4.066920,t007_0_1
8A,438765.000000,2588442.000000,4.066920,t007_0_1
9A,463126.000000,2680999.000000,4.066920,t007_0_1
10A,1301696.000000,2411658.000000,4.066920,t007_0_1
11A,1266523.000000,2532211.000000,4.066920,t007_0_1
12A,980416.000000,2714082.000000,4.066920,t007_0_1
13A,1096261.000000,2773065.000000,4.066920,t007_0_1
14A,1259808.000000,2717230.000000,4.066920,t007_0_1
15A,1042030.000000,2921363.000000,4.066920,t007_0_1
16A,426464.000000,2886008.000000,4.066920,t007_0_1
17A,445098.000000,3037330.000000,4.066920,t007_0_1
18A,243138.000000,3378619.000000,4.066920,t007_0_1
19A,218791.000000,3634302.000000,4.066920,t007_0_1
20A,55518.000000,4080907.000000,4.066920,t007_0_1
1A,958370.000000,2352114.000000,4.744740,t008_0_1
2A,945035.000000,2617916.000000,4.744740,t008_0_1
3A,395245.000000,2783416.000000,4.744740,t008_0_1
4A,218882.000000,2937538.000000,4.744740,t008_0_1
