ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,740505.000000,2391601.000000,0.000000,t001_0_1
2A,723953.000000,2575429.000000,0.000000,t001_0_1
3A,877656.000000,2679572.000000,0.000000,t001_0_1
4A,732451.000000,2849111.000000,0.000000,t001_0_1
5A,667251.000000,2662765.000000,0.000000,t001_0_1
6A,406903.000000,2594328.000000,0.000000,t001_0_1
7A,373548.000000,2708381.000000,0.000000,t001_0_1
8A,421725.000000,2674465.000000,0.000000,t001_0_1
9A,343297.000000,2763887.000000,0.000000,t001_0_1
10A,544376.000000,2749905.000000,0.000000,t001_0_1
11A,524546.000000,2733079.000000,0.000000,t001_0_1
12A,839577.000000,2688379.000000,0.000000,t001_0_1
13A,1708060.000000,2755400.000000,0.000000,t001_0_1
14A,1751410.000000,2660358.000000,0.000000,t001_0_1
15A,1488123.000000,2799812.000000,0.000000,t001_0_1
16A,969046.000000,2763691.000000,0.000000,t001_0_1
17A,1464877.000000,2596921.000000,0.000000,t001_0_1
18A,1050602.000000,2894816.000000,0.000000,t001_0_1
19A,415705.000000,3059693.000000,0.000000,t001_0_1
20A,55118.000000,4004135.000000,0.000000,t001_0_1
1A,744907.000000,2350354.000000,0.667392,t002_0_1
2A,726030.000000,2591002.000000,0.667392,t002_0_1
3A,882550.000000,2680687.000000,0.667392,t002_0_1
4A,724389.000000,2849688.000000,0.667392,t002_0_1
5A,660157.000000,2664707.000000,0.667392,t002_0_1
6A,408487.000000,2604704.000000,0.667392,t002_0_1
7A,366702.000000,2735281.000000,0.667392,t002_0_1
8A,417241.000000,2668405.000000,0.667392,t002_0_1
9A,339966.000000,2715146.000000,0.667392,t002_0_1
10A,539512.000000,2765558.000000,0.667392,t002_0_1
11A,518768.000000,2744690.000000,0.667392,t002_0_1
12A,837173.000000,2702658.000000,0.667392,t002_0_1
13A,1716162.000000,2758727.000000,0.667392,t002_0_1
14A,1803452.000000,2657678.000000,0.667392,t002_0_1
15A,1513738.000000,2835361.000000,0.667392,t002_0_1
16A,993236.000000,2768461.000000,0.667392,t002_0_1
