ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1541047.000000,2904758.000000,0.000000,t001_0_1
2A,867857.000000,3046972.000000,0.000000,t001_0_1
3A,616804.000000,3121709.000000,0.000000,t001_0_1
4A,548503.000000,3081942.000000,0.000000,t001_0_1
5A,426167.000000,3013365.000000,0.000000,t001_0_1
6A,559772.000000,2519259.000000,0.000000,t001_0_1
7A,734253.000000,2637233.000000,0.000000,t001_0_1
8A,522611.000000,2778776.000000,0.000000,t001_0_1
9A,671389.000000,2612479.000000,0.000000,t001_0_1
10A,517166.000000,2632811.000000,0.000000,t001_0_1
11A,699720.000000,2591848.000000,0.000000,t001_0_1
12A,1011913.000000,2707503.000000,0.000000,t001_0_1
13A,1621853.000000,2720683.000000,0.000000,t001_0_1
14A,1111379.000000,2986633.000000,0.000000,t001_0_1
15A,658164.000000,2909614.000000,0.000000,t001_0_1
16A,425561.000000,2974173.000000,0.000000,t001_0_1
17A,314230.000000,3127633.000000,0.000000,t001_0_1
18A,271399.000000,3268349.000000,0.000000,t001_0_1
19A,292140.000000,3403892.000000,0.000000,t001_0_1
20A,61379.000000,4098875.000000,0.000000,t001_0_1
1A,1503381.000000,2892939.000000,0.680664,t002_0_1
2A,809025.000000,3039174.000000,0.680664,t002_0_1
3A,612295.000000,3128840.000000,0.680664,t002_0_1
4A,554893.000000,3100917.000000,0.680664,t002_0_1
5A,450756.000000,3008120.000000,0.680664,t002_0_1
6A,567037.000000,2563677.000000,0.680664,t002_0_1
7A,752269.000000,2651155.000000,0.680664,t002_0_1
8A,534989.000000,2758891.000000,0.680664,t002_0_1
9A,687123.000000,2617774.000000,0.680664,t002_0_1
10A,511935.000000,2638361.000000,0.680664,t002_0_1
11A,660807.000000,2568427.000000,0.680664,t002_0_1
12A,956657.000000,2736106.000000,0.680664,t002_0_1
13A,1337526.000000,2745039.000000,0.680664,t002_0_1
14A,1205684.000000,2930181.000000,0.680664,t002_0_1
15A,816130.000000,2881011.000000,0.680664,t002_0_1
16A,435891.000000,2963869.000000,0.680664,t002_0_1
