ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,551061.000000,2409364.000000,0.000000,t001_0_1
2A,654949.000000,2659677.000000,0.000000,t001_0_1
3A,1079921.000000,2868446.000000,0.000000,t001_0_1
4A,942277.000000,2944777.000000,0.000000,t001_0_1
5A,1172036.000000,2855159.000000,0.000000,t001_0_1
6A,1235564.000000,2924078.000000,0.000000,t001_0_1
7A,1088951.000000,2695027.000000,0.000000,t001_0_1
8A,1010561.000000,2680672.000000,0.000000,t001_0_1
9A,1582246.000000,2643479.000000,0.000000,t001_0_1
10A,1206423.000000,2468814.000000,0.000000,t001_0_1
11A,1075263.000000,2530521.000000,0.000000,t001_0_1
12A,926196.000000,2659830.000000,0.000000,t001_0_1
13A,807888.000000,2619260.000000,0.000000,t001_0_1
14A,646768.000000,2511355.000000,0.000000,t001_0_1
15A,516628.000000,2608433.000000,0.000000,t001_0_1
16A,405943.000000,2785947.000000,0.000000,t001_0_1
17A,368020.000000,2911489.000000,0.000000,t001_0_1
18A,306565.000000,3007187.000000,0.000000,t001_0_1
19A,345369.000000,2977522.000000,0.000000,t001_0_1
20A,55666.000000,4126766.000000,0.000000,t001_0_1
1A,559960.000000,2381890.000000,0.677820,t002_0_1
2A,662633.000000,2673405.000000,0.677820,t002_0_1
3A,1080802.000000,2847819.000000,0.677820,t002_0_1
4A,948916.000000,2901598.000000,0.677820,t002_0_1
5A,1184287.000000,2843016.000000,0.677820,t002_0_1
6A,1236444.000000,2918346.000000,0.677820,t002_0_1
7A,1080829.000000,2733140.000000,0.677820,t002_0_1
8A,1028111.000000,2708939.000000,0.677820,t002_0_1
9A,1559993.000000,2623419.000000,0.677820,t002_0_1
10A,1199843.000000,2519630.000000,0.677820,t002_0_1
11A,1084481.000000,2537762.000000,0.677820,t002_0_1
12A,941175.000000,2629676.000000,0.677820,t002_0_1
13A,803493.000000,2598971.000000,0.677820,t002_0_1
14A,655253.000000,2479714.000000,0.677820,t002_0_1
15A,522601.000000,2632691.000000,0.677820,t002_0_1
16A,399963.000000,2752940.000000,0.677820,t002_0_1
17A,369767.000000,2925735.000000,0.677820,t002_0_1
18A,318898.000000,3002532.000000,0.677820,t002_0_1
19A,347890.000000,2975222.000000,0.677820,t002_0_1
20A,55528.000000,4130521.000000,0.677820,t002_0_1
1A,552492.000000,2416987.000000,1.355640,t003_0_1
2A,662896.000000,2654880.000000,1.355640,t003_0_1
3A,1079214.000000,2812794.000000,1.355640,t003_0_1
4A,951019.000000,2892338.000000,1.355640,t003_0_1
5A,1172517.000000,2876738.000000,1.355640,t003_0_1
6A,1219164.000000,2903545.000000,1.355640,t003_0_1
7A,1084068.000000,2738053.000000,1.355640,t003_0_1
8A,1022950.000000,2718615.000000,1.355640,t003_0_1
9A,1588608.000000,2641203.000000,1.355640,t003_0_1
10A,1191559.000000,2472654.000000,1.355640,t003_0_1
11A,1087933.000000,2536270.000000,1.355640,t003_0_1
12A,911163.000000,2605915.000000,1.355640,t003_0_1
13A,798561.000000,2601039.000000,1.355640,t003_0_1
14A,639836.000000,2486530.000000,1.355640,t003_0_1
15A,512825.000000,2622298.000000,1.355640,t003_0_1
16A,421575.000000,2788873.000000,1.355640,t003_0_1
17A,371812.000000,2895590.000000,1.355640,t003_0_1
18A,315606.000000,3021785.000000,1.355640,t003_0_1
19A,345848.000000,2970700.000000,1.355640,t003_0_1
20A,54657.000000,4132237.000000,1.355640,t003_0_1
1A,557046.000000,2424942.000000,2.033460,t004_0_1
2A,660201.000000,2635571.000000,2.033460,t004_0_1
3A,1053472.000000,2808239.000000,2.033460,t004_0_1
4A,952057.000000,2898052.000000,2.033460,t004_0_1
5A,1182742.000000,2908522.000000,2.033460,t004_0_1
6A,1224466.000000,2891226.000000,2.033460,t004_0_1
7A,1087111.000000,2730664.000000,2.033460,t004_0_1
8A,1021332.000000,2712244.000000,2.033460,t004_0_1
9A,1581151.000000,2642456.000000,2.033460,t004_0_1
10A,1189429.000000,2465121.000000,2.033460,t004_0_1
11A,1076236.000000,2553964.000000,2.033460,t004_0_1
12A,924963.000000,2634904.000000,2.033460,t004_0_1
13A,810321.000000,2593080.000000,2.033460,t004_0_1
14A,643557.000000,2494856.000000,2.033460,t004_0_1
15A,509338.000000,2621236.000000,2.033460,t004_0_1
16A,414712.000000,2795518.000000,2.033460,t004_0_1
17A,363931.000000,2892529.000000,2.033460,t004_0_1
18A,312025.000000,3004923.000000,2.033460,t004_0_1
19A,340417.000000,2965962.000000,2.033460,t004_0_1
20A,55697.000000,4128531.000000,2.033460,t004_0_1
1A,550468.000000,2413666.000000,2.711280,t005_0_1
2A,659622.000000,2671090.000000,2.711280,t005_0_1
3A,1080222.000000,2819644.000000,2.711280,t005_0_1
4A,950675.000000,2897511.000000,2.711280,t005_0_1
5A,1183236.000000,2893132.000000,2.711280,t005_0_1
6A,1216156.000000,2914838.000000,2.711280,t005_0_1
