ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1124096.000000,2233788.000000,0.000000,t001_0_1
2A,1329634.000000,2464240.000000,0.000000,t001_0_1
3A,1360875.000000,2706976.000000,0.000000,t001_0_1
4A,648218.000000,3023933.000000,0.000000,t001_0_1
5A,440567.000000,2938391.000000,0.000000,t001_0_1
6A,770415.000000,2726192.000000,0.000000,t001_0_1
7A,434751.000000,2831491.000000,0.000000,t001_0_1
8A,714644.000000,2567645.000000,0.000000,t001_0_1
9A,545565.000000,2686063.000000,0.000000,t001_0_1
10A,1215037.000000,2644384.000000,0.000000,t001_0_1
11A,1677203.000000,2778898.000000,0.000000,t001_0_1
12A,2224717.000000,2852543.000000,0.000000,t001_0_1
13A,2414493.000000,3003717.000000,0.000000,t001_0_1
14A,2253580.000000,2886049.000000,0.000000,t001_0_1
15A,1470229.000000,2872703.000000,0.000000,t001_0_1
16A,1130621.000000,2819239.000000,0.000000,t001_0_1
17A,1783959.000000,2924795.000000,0.000000,t001_0_1
18A,1445791.000000,2958151.000000,0.000000,t001_0_1
19A,488480.000000,3253619.000000,0.000000,t001_0_1
20A,79034.000000,4031008.000000,0.000000,t001_0_1
1A,1129276.000000,2231625.000000,0.667392,t002_0_1
2A,1328355.000000,2478536.000000,0.667392,t002_0_1
3A,1391182.000000,2699999.000000,0.667392,t002_0_1
4A,672962.000000,3010456.000000,0.667392,t002_0_1
5A,448581.000000,2933760.000000,0.667392,t002_0_1
6A,766390.000000,2752093.000000,0.667392,t002_0_1
7A,421697.000000,2843215.000000,0.667392,t002_0_1
8A,699665.000000,2566934.000000,0.667392,t002_0_1
9A,553471.000000,2666688.000000,0.667392,t002_0_1
10A,1244778.000000,2639991.000000,0.667392,t002_0_1
11A,1689818.000000,2765033.000000,0.667392,t002_0_1
12A,2210274.000000,2868874.000000,0.667392,t002_0_1
13A,2431589.000000,3023768.000000,0.667392,t002_0_1
14A,2223047.000000,2877267.000000,0.667392,t002_0_1
15A,1519764.000000,2871225.000000,0.667392,t002_0_1
16A,1062031.000000,2841078.000000,0.667392,t002_0_1
17A,1753918.000000,2965493.000000,0.667392,t002_0_1
18A,1499279.000000,2949730.000000,0.667392,t002_0_1
19A,614839.000000,3253361.000000,0.667392,t002_0_1
20A,81433.000000,4030902.000000,0.667392,t002_0_1
1A,1151832.000000,2229256.000000,1.334784,t003_0_1
