ROI ID,Total Intensity:CH1,Total Intensity:CH2,Time,Frame Id
1A,1047477.000000,2309129.000000,0.000000,t001_0_1
2A,1437367.000000,2479468.000000,0.000000,t001_0_1
3A,2347145.000000,2726222.000000,0.000000,t001_0_1
4A,2457415.000000,2665071.000000,0.000000,t001_0_1
5A,880952.000000,2769531.000000,0.000000,t001_0_1
6A,752264.000000,2577955.000000,0.000000,t001_0_1
7A,547671.000000,2656646.000000,0.000000,t001_0_1
8A,1030427.000000,2465965.000000,0.000000,t001_0_1
9A,1014527.000000,2665029.000000,0.000000,t001_0_1
10A,1485455.000000,2554479.000000,0.000000,t001_0_1
11A,1369949.000000,2539325.000000,0.000000,t001_0_1
12A,1553463.000000,2679584.000000,0.000000,t001_0_1
13A,1374927.000000,2684515.000000,0.000000,t001_0_1
14A,1369176.000000,2952834.000000,0.000000,t001_0_1
15A,1157042.000000,2650197.000000,0.000000,t001_0_1
16A,1588076.000000,2748972.000000,0.000000,t001_0_1
17A,1567842.000000,2941380.000000,0.000000,t001_0_1
18A,1216235.000000,3181845.000000,0.000000,t001_0_1
19A,1220282.000000,3415239.000000,0.000000,t001_0_1
20A,54972.000000,4008917.000000,0.000000,t001_0_1
1A,1056435.000000,2312662.000000,0.667392,t002_0_1
2A,1438271.000000,2481764.000000,0.667392,t002_0_1
3A,2321267.000000,2734942.000000,0.667392,t002_0_1
4A,2483917.000000,2651708.000000,0.667392,t002_0_1
5A,897187.000000,2768452.000000,0.667392,t002_0_1
6A,741438.000000,2602737.000000,0.667392,t002_0_1
7A,548901.000000,2662203.000000,0.667392,t002_0_1
8A,1028248.000000,2461119.000000,0.667392,t002_0_1
9A,1034812.000000,2642967.000000,0.667392,t002_0_1
10A,1474663.000000,2569550.000000,0.667392,t002_0_1
11A,1341044.000000,2552574.000000,0.667392,t002_0_1
12A,1564897.000000,2687295.000000,0.667392,t002_0_1
13A,1367447.000000,2670684.000000,0.667392,t002_0_1
14A,1361744.000000,2969529.000000,0.667392,t002_0_1
15A,1192050.000000,2682261.000000,0.667392,t002_0_1
16A,1600377.000000,2772385.000000,0.667392,t002_0_1
17A,1565415.000000,2955753.000000,0.667392,t002_0_1
18A,1172828.000000,3192556.000000,0.667392,t002_0_1
19A,1249106.000000,3427497.000000,0.667392,t002_0_1
20A,55452.000000,4000495.000000,0.667392,t002_0_1
1A,1047227.000000,2299458.000000,1.334784,t003_0_1
2A,1447949.000000,2476378.000000,1.334784,t003_0_1
3A,2259415.000000,2727228.000000,1.334784,t003_0_1
4A,2478731.000000,2672895.000000,1.334784,t003_0_1
5A,916851.000000,2758343.000000,1.334784,t003_0_1
6A,763980.000000,2590655.000000,1.334784,t003_0_1
7A,543181.000000,2657658.000000,1.334784,t003_0_1
8A,1011701.000000,2442680.000000,1.334784,t003_0_1
