ROI ID,Total Intensity,Time,Frame Id
1A,1461054,0,t001_0_1
2A,1389121,0,t001_0_1
3A,2178435,0,t001_0_1
4A,2410030,0,t001_0_1
5A,1366426,0,t001_0_1
6A,988499,0,t001_0_1
7A,1165914,0,t001_0_1
8A,1235085,0,t001_0_1
9A,1516026,0,t001_0_1
10A,921829,0,t001_0_1
11A,782877,0,t001_0_1
12A,847175,0,t001_0_1
13A,751025,0,t001_0_1
14A,614110,0,t001_0_1
15A,490728,0,t001_0_1
16A,396450,0,t001_0_1
17A,416246,0,t001_0_1
18A,382982,0,t001_0_1
19A,427111,0,t001_0_1
20A,260275,0,t001_0_1
1A,1467044,0.659448,t002_0_1
2A,1376592,0.659448,t002_0_1
3A,2200102,0.659448,t002_0_1
4A,2439148,0.659448,t002_0_1
5A,1438645,0.659448,t002_0_1
6A,977010,0.659448,t002_0_1
7A,1180397,0.659448,t002_0_1
8A,1193065,0.659448,t002_0_1
9A,1480947,0.659448,t002_0_1
10A,974726,0.659448,t002_0_1
11A,784110,0.659448,t002_0_1
12A,855807,0.659448,t002_0_1
13A,742946,0.659448,t002_0_1
14A,619736,0.659448,t002_0_1
15A,487648,0.659448,t002_0_1
16A,398939,0.659448,t002_0_1
17A,415909,0.659448,t002_0_1
18A,376587,0.659448,t002_0_1
19A,420790,0.659448,t002_0_1
20A,260049,0.659448,t002_0_1
1A,1450456,1.318896,t003_0_1
2A,1389923,1.318896,t003_0_1
3A,2193912,1.318896,t003_0_1
4A,2454732,1.318896,t003_0_1
5A,1482051,1.318896,t003_0_1
6A,1001714,1.318896,t003_0_1
7A,1186922,1.318896,t003_0_1
8A,1161830,1.318896,t003_0_1
9A,1476330,1.318896,t003_0_1
10A,1005525,1.318896,t003_0_1
11A,791391,1.318896,t003_0_1
12A,844932,1.318896,t003_0_1
13A,746011,1.318896,t003_0_1
14A,619081,1.318896,t003_0_1
15A,491216,1.318896,t003_0_1
16A,396614,1.318896,t003_0_1
17A,411032,1.318896,t003_0_1
18A,380498,1.318896,t003_0_1
19A,421567,1.318896,t003_0_1
20A,260193,1.318896,t003_0_1
1A,1459094,1.978344,t004_0_1
2A,1376808,1.978344,t004_0_1
3A,2204639,1.978344,t004_0_1
4A,2499249,1.978344,t004_0_1
5A,1540492,1.978344,t004_0_1
6A,1002825,1.978344,t004_0_1
7A,1207884,1.978344,t004_0_1
8A,1148673,1.978344,t004_0_1
9A,1442015,1.978344,t004_0_1
10A,1042155,1.978344,t004_0_1
11A,791938,1.978344,t004_0_1
12A,849425,1.978344,t004_0_1
13A,739803,1.978344,t004_0_1
14A,608558,1.978344,t004_0_1
15A,486651,1.978344,t004_0_1
16A,393401,1.978344,t004_0_1
17A,413762,1.978344,t004_0_1
18A,383553,1.978344,t004_0_1
19A,421446,1.978344,t004_0_1
20A,260344,1.978344,t004_0_1
1A,1458099,2.637792,t005_0_1
2A,1355371,2.637792,t005_0_1
3A,2201177,2.637792,t005_0_1
4A,2524967,2.637792,t005_0_1
5A,1601000,2.637792,t005_0_1
6A,1030178,2.637792,t005_0_1
7A,1232919,2.637792,t005_0_1
8A,1135619,2.637792,t005_0_1
9A,1446428,2.637792,t005_0_1
10A,1062806,2.637792,t005_0_1
11A,799952,2.637792,t005_0_1
12A,843349,2.637792,t005_0_1
13A,731852,2.637792,t005_0_1
14A,615395,2.637792,t005_0_1
15A,482991,2.637792,t005_0_1
