ROI ID,Total Intensity,Time,Frame Id
1A,593385,0,t001_0_1
2A,873763,0,t001_0_1
3A,1466894,0,t001_0_1
4A,2045419,0,t001_0_1
5A,2162140,0,t001_0_1
6A,1859297,0,t001_0_1
7A,1596670,0,t001_0_1
8A,1003162,0,t001_0_1
9A,427141,0,t001_0_1
10A,326927,0,t001_0_1
11A,154403,0,t001_0_1
12A,218266,0,t001_0_1
13A,189202,0,t001_0_1
14A,193984,0,t001_0_1
15A,148001,0,t001_0_1
16A,115930,0,t001_0_1
17A,104966,0,t001_0_1
18A,96156,0,t001_0_1
19A,96111,0,t001_0_1
20A,86247,0,t001_0_1
1A,599242,0.682512,t002_0_1
2A,876339,0.682512,t002_0_1
3A,1479343,0.682512,t002_0_1
4A,2044959,0.682512,t002_0_1
5A,2157785,0.682512,t002_0_1
6A,1866907,0.682512,t002_0_1
7A,1601705,0.682512,t002_0_1
8A,998867,0.682512,t002_0_1
9A,421171,0.682512,t002_0_1
10A,332291,0.682512,t002_0_1
11A,155580,0.682512,t002_0_1
12A,216712,0.682512,t002_0_1
13A,185560,0.682512,t002_0_1
14A,194488,0.682512,t002_0_1
15A,148519,0.682512,t002_0_1
16A,115947,0.682512,t002_0_1
17A,106555,0.682512,t002_0_1
18A,94964,0.682512,t002_0_1
19A,95561,0.682512,t002_0_1
20A,86585,0.682512,t002_0_1
1A,604585,1.365024,t003_0_1
2A,875350,1.365024,t003_0_1
3A,1468298,1.365024,t003_0_1
4A,2035535,1.365024,t003_0_1
5A,2131356,1.365024,t003_0_1
6A,1850523,1.365024,t003_0_1
7A,1589132,1.365024,t003_0_1
8A,990378,1.365024,t003_0_1
9A,412163,1.365024,t003_0_1
10A,337843,1.365024,t003_0_1
11A,156916,1.365024,t003_0_1
12A,212480,1.365024,t003_0_1
13A,186565,1.365024,t003_0_1
14A,195118,1.365024,t003_0_1
15A,150920,1.365024,t003_0_1
16A,116376,1.365024,t003_0_1
17A,106744,1.365024,t003_0_1
18A,95602,1.365024,t003_0_1
19A,95847,1.365024,t003_0_1
20A,86548,1.365024,t003_0_1
1A,611714,2.047536,t004_0_1
2A,878676,2.047536,t004_0_1
3A,1473122,2.047536,t004_0_1
4A,2053648,2.047536,t004_0_1
5A,2137138,2.047536,t004_0_1
6A,1863553,2.047536,t004_0_1
7A,1601123,2.047536,t004_0_1
8A,998072,2.047536,t004_0_1
9A,416013,2.047536,t004_0_1
10A,338621,2.047536,t004_0_1
11A,156140,2.047536,t004_0_1
12A,209509,2.047536,t004_0_1
13A,182964,2.047536,t004_0_1
14A,193314,2.047536,t004_0_1
15A,152777,2.047536,t004_0_1
16A,116777,2.047536,t004_0_1
17A,106757,2.047536,t004_0_1
18A,95594,2.047536,t004_0_1
19A,97615,2.047536,t004_0_1
20A,85830,2.047536,t004_0_1
1A,617279,2.730048,t005_0_1
2A,878063,2.730048,t005_0_1
3A,1478550,2.730048,t005_0_1
4A,2062513,2.730048,t005_0_1
5A,2120896,2.730048,t005_0_1
6A,1862229,2.730048,t005_0_1
7A,1604290,2.730048,t005_0_1
8A,993694,2.730048,t005_0_1
9A,412386,2.730048,t005_0_1
10A,331331,2.730048,t005_0_1
11A,155371,2.730048,t005_0_1
12A,206652,2.730048,t005_0_1
13A,179010,2.730048,t005_0_1
14A,190142,2.730048,t005_0_1
15A,150104,2.730048,t005_0_1
16A,116435,2.730048,t005_0_1
17A,107280,2.730048,t005_0_1
18A,94654,2.730048,t005_0_1
19A,98122,2.730048,t005_0_1
20A,85906,2.730048,t005_0_1
1A,626023,3.41256,t006_0_1
2A,882317,3.41256,t006_0_1
3A,1485720,3.41256,t006_0_1
4A,2057023,3.41256,t006_0_1
5A,2059810,3.41256,t006_0_1
6A,1880246,3.41256,t006_0_1
7A,1595829,3.41256,t006_0_1
8A,996421,3.41256,t006_0_1
9A,418605,3.41256,t006_0_1
10A,330351,3.41256,t006_0_1
11A,156102,3.41256,t006_0_1
12A,205093,3.41256,t006_0_1
13A,175341,3.41256,t006_0_1
